"Date & Time","use [kW]","gen [kW]","25:CounterOutlets2 [kW]","25:CounterOutlets2* [kVA]","24:CounterOutlets1 [kW]","24:CounterOutlets1* [kVA]","26:KitchenOutlets [kW]","26:KitchenOutlets* [kVA]"
2014-06-28 21:39:00,-0.000000000,-0.000000000,-0.003416667,0.009850000,-0.003066667,0.006616667,-0.005483333,0.006933333
2014-06-28 21:38:00,-0.000000000,-0.000000000,-0.003433333,0.009883333,-0.003066667,0.006600000,-0.005500000,0.006950000
2014-06-28 21:37:00,-0.000000000,-0.000000000,-0.003416667,0.009866667,-0.003066667,0.006616667,-0.005500000,0.006933333
2014-06-28 21:36:00,-0.000000000,-0.000000000,-0.003450000,0.009833333,-0.003016667,0.006600000,-0.005433333,0.006850000
2014-06-28 21:35:00,-0.000000000,-0.000000000,-0.003450000,0.009850000,-0.003050000,0.006633333,-0.005433333,0.006883333
2014-06-28 21:34:00,-0.000000000,-0.000000000,-0.003400000,0.009850000,-0.003083333,0.006633333,-0.005516667,0.006950000
2014-06-28 21:33:00,-0.000000000,-0.000000000,-0.003466667,0.009866667,-0.003033333,0.006616667,-0.005450000,0.006900000
2014-06-28 21:32:00,-0.000000000,-0.000000000,-0.003416667,0.009833333,-0.003033333,0.006616667,-0.005450000,0.006866667
2014-06-28 21:31:00,-0.000000000,-0.000000000,-0.003450000,0.009816667,-0.003016667,0.006583333,-0.005416667,0.006833333
2014-06-28 21:30:00,-0.000000000,-0.000000000,-0.003516667,0.009833333,-0.002950000,0.006583333,-0.005333333,0.006783333
2014-06-28 21:29:00,-0.000000000,-0.000000000,-0.003500000,0.009833333,-0.002983333,0.006566667,-0.005366667,0.006800000
2014-06-28 21:28:00,-0.000000000,-0.000000000,-0.003616667,0.009833333,-0.002850000,0.006516667,-0.005216667,0.006666667
2014-06-28 21:27:00,-0.000000000,-0.000000000,-0.003483333,0.009833333,-0.002983333,0.006566667,-0.005366667,0.006783333
2014-06-28 21:26:00,-0.000000000,-0.000000000,-0.002733333,0.009683333,-0.003700000,0.006816667,-0.006233333,0.007500000
2014-06-28 21:25:00,-0.000000000,-0.000000000,-0.002733333,0.009633333,-0.003700000,0.006800000,-0.006216667,0.007483333
2014-06-28 21:24:00,-0.000000000,-0.000000000,-0.002733333,0.009583333,-0.003683333,0.006816667,-0.006183333,0.007433333
2014-06-28 21:23:00,-0.000000000,-0.000000000,-0.002766667,0.009566667,-0.003616667,0.006816667,-0.006200000,0.007466667
2014-06-28 21:22:00,-0.000000000,-0.000000000,-0.002783333,0.009600000,-0.003616667,0.006833333,-0.006233333,0.007516667
2014-06-28 21:21:00,-0.000000000,-0.000000000,-0.002766667,0.009583333,-0.003616667,0.006816667,-0.006216667,0.007483333
2014-06-28 21:20:00,-0.000000000,-0.000000000,-0.002766667,0.009550000,-0.003600000,0.006783333,-0.006183333,0.007450000
2014-06-28 21:19:00,-0.000000000,-0.000000000,-0.002766667,0.009550000,-0.003616667,0.006833333,-0.006216667,0.007466667
2014-06-28 21:18:00,-0.000000000,-0.000000000,-0.002766667,0.009583333,-0.003616667,0.006816667,-0.006216667,0.007500000
2014-06-28 21:17:00,-0.000000000,-0.000000000,-0.002783333,0.009600000,-0.003616667,0.006816667,-0.006216667,0.007483333
2014-06-28 21:16:00,-0.000000000,-0.000000000,-0.002766667,0.009550000,-0.003600000,0.006800000,-0.006200000,0.007466667
2014-06-28 21:15:00,-0.000000000,-0.000000000,-0.002766667,0.009583333,-0.003616667,0.006800000,-0.006216667,0.007466667
2014-06-28 21:14:00,-0.000000000,-0.000000000,-0.002766667,0.009533333,-0.003600000,0.006800000,-0.006200000,0.007466667
2014-06-28 21:13:00,-0.000000000,-0.000000000,-0.002783333,0.009583333,-0.003616667,0.006816667,-0.006233333,0.007500000
2014-06-28 21:12:00,-0.000000000,-0.000000000,-0.002783333,0.009600000,-0.003616667,0.006833333,-0.006233333,0.007516667
2014-06-28 21:11:00,-0.000000000,-0.000000000,-0.002766667,0.009600000,-0.003616667,0.006850000,-0.006233333,0.007500000
2014-06-28 21:10:00,-0.000000000,-0.000000000,-0.002783333,0.009583333,-0.003616667,0.006833333,-0.006216667,0.007483333
2014-06-28 21:09:00,-0.000000000,-0.000000000,-0.002766667,0.009533333,-0.003616667,0.006833333,-0.006200000,0.007466667
2014-06-28 21:08:00,-0.000000000,-0.000000000,-0.002783333,0.009550000,-0.003600000,0.006833333,-0.006200000,0.007483333
2014-06-28 21:07:00,-0.000000000,-0.000000000,-0.002766667,0.009566667,-0.003600000,0.006833333,-0.006216667,0.007466667
2014-06-28 21:06:00,-0.000000000,-0.000000000,-0.002783333,0.009583333,-0.003616667,0.006833333,-0.006216667,0.007500000
2014-06-28 21:05:00,-0.000000000,-0.000000000,-0.002783333,0.009583333,-0.003600000,0.006833333,-0.006216667,0.007500000
2014-06-28 21:04:00,-0.000000000,-0.000000000,-0.002783333,0.009550000,-0.003600000,0.006833333,-0.006200000,0.007466667
2014-06-28 21:03:00,-0.000000000,-0.000000000,-0.002766667,0.009550000,-0.003616667,0.006850000,-0.006216667,0.007483333
2014-06-28 21:02:00,-0.000000000,-0.000000000,-0.002783333,0.009516667,-0.003600000,0.006866667,-0.006200000,0.007450000
2014-06-28 21:01:00,-0.000000000,-0.000000000,-0.002783333,0.009583333,-0.003616667,0.006883333,-0.006216667,0.007500000
2014-06-28 21:00:00,-0.000000000,-0.000000000,-0.002766667,0.009566667,-0.003616667,0.006866667,-0.006200000,0.007483333
2014-06-28 20:59:00,-0.000000000,-0.000000000,-0.002783333,0.009566667,-0.003616667,0.006833333,-0.006216667,0.007483333
2014-06-28 20:58:00,-0.000000000,-0.000000000,-0.002766667,0.009516667,-0.003600000,0.006850000,-0.006183333,0.007433333
2014-06-28 20:57:00,-0.000000000,-0.000000000,-0.002766667,0.009550000,-0.003600000,0.006833333,-0.006183333,0.007450000
2014-06-28 20:56:00,-0.000000000,-0.000000000,-0.002916667,0.009583333,-0.003550000,0.006816667,-0.006133333,0.007383333
2014-06-28 20:55:00,-0.000000000,-0.000000000,-0.003150000,0.009583333,-0.003400000,0.006766667,-0.005933333,0.007200000
2014-06-28 20:54:00,-0.000000000,-0.000000000,-0.003133333,0.009550000,-0.003400000,0.006750000,-0.005916667,0.007150000
2014-06-28 20:53:00,-0.000000000,-0.000000000,-0.003150000,0.009566667,-0.003416667,0.006766667,-0.005933333,0.007183333
2014-06-28 20:52:00,-0.000000000,-0.000000000,-0.003116667,0.009566667,-0.003433333,0.006783333,-0.005966667,0.007216667
2014-06-28 20:51:00,-0.000000000,-0.000000000,-0.003116667,0.009600000,-0.003433333,0.006800000,-0.005966667,0.007233333
2014-06-28 20:50:00,-0.000000000,-0.000000000,-0.003100000,0.009550000,-0.003433333,0.006783333,-0.005950000,0.007166667
2014-06-28 20:49:00,-0.000000000,-0.000000000,-0.003100000,0.009566667,-0.003450000,0.006783333,-0.005983333,0.007216667
2014-06-28 20:48:00,-0.000000000,-0.000000000,-0.003100000,0.009600000,-0.003450000,0.006800000,-0.005983333,0.007233333
2014-06-28 20:47:00,-0.000000000,-0.000000000,-0.003133333,0.009600000,-0.003433333,0.006766667,-0.005966667,0.007200000
2014-06-28 20:46:00,-0.000000000,-0.000000000,-0.003750000,0.009766667,-0.002833333,0.006583333,-0.005233333,0.006633333
2014-06-28 20:45:00,-0.000000000,-0.000000000,-0.003766667,0.009816667,-0.002816667,0.006550000,-0.005266667,0.006683333
2014-06-28 20:44:00,-0.000000000,-0.000000000,-0.003700000,0.009816667,-0.002883333,0.006566667,-0.005316667,0.006716667
2014-06-28 20:43:00,-0.000000000,-0.000000000,-0.003750000,0.009766667,-0.002816667,0.006566667,-0.005250000,0.006650000
2014-06-28 20:42:00,-0.000000000,-0.000000000,-0.003750000,0.009783333,-0.002816667,0.006566667,-0.005233333,0.006633333
2014-06-28 20:41:00,-0.000000000,-0.000000000,-0.003766667,0.009833333,-0.002833333,0.006550000,-0.005283333,0.006683333
2014-06-28 20:40:00,-0.000000000,-0.000000000,-0.003766667,0.009850000,-0.002833333,0.006533333,-0.005233333,0.006650000
2014-06-28 20:39:00,-0.000000000,-0.000000000,-0.003700000,0.009866667,-0.002916667,0.006533333,-0.005250000,0.006650000
2014-06-28 20:38:00,-0.000000000,-0.000000000,-0.003716667,0.009883333,-0.002916667,0.006550000,-0.005233333,0.006633333
2014-06-28 20:37:00,-0.000000000,-0.000000000,-0.003716667,0.009883333,-0.002916667,0.006550000,-0.005250000,0.006666667
2014-06-28 20:36:00,-0.000000000,-0.000000000,-0.003700000,0.009850000,-0.002916667,0.006533333,-0.005250000,0.006650000
