"Date & Time","use [kW]","gen [kW]","25:CounterOutlets2 [kW]","25:CounterOutlets2* [kVA]","24:CounterOutlets1 [kW]","24:CounterOutlets1* [kVA]","26:KitchenOutlets [kW]","26:KitchenOutlets* [kVA]"
2014-06-03 22:21:00,-0.000000000,-0.000000000,-0.004266667,0.012950000,-0.002950000,0.006266667,-0.006283333,0.007533333
2014-06-03 22:20:00,-0.000000000,-0.000000000,-0.004266667,0.012983333,-0.002933333,0.006266667,-0.006283333,0.007533333
2014-06-03 22:19:00,-0.000000000,-0.000000000,-0.004283333,0.012933333,-0.002933333,0.006266667,-0.006283333,0.007566667
2014-06-03 22:18:00,-0.000000000,-0.000000000,-0.004266667,0.012950000,-0.002966667,0.006283333,-0.006300000,0.007550000
2014-06-03 22:17:00,-0.000000000,-0.000000000,-0.004233333,0.012966667,-0.002966667,0.006283333,-0.006316667,0.007583333
2014-06-03 22:16:00,-0.000000000,-0.000000000,-0.004233333,0.012966667,-0.002983333,0.006283333,-0.006350000,0.007600000
2014-06-03 22:15:00,-0.000000000,-0.000000000,-0.004250000,0.012983333,-0.002983333,0.006283333,-0.006350000,0.007600000
2014-06-03 22:14:00,-0.000000000,-0.000000000,-0.004216667,0.012933333,-0.002983333,0.006283333,-0.006333333,0.007583333
2014-06-03 22:13:00,-0.000000000,-0.000000000,-0.004216667,0.012950000,-0.002983333,0.006300000,-0.006333333,0.007600000
2014-06-03 22:12:00,-0.000000000,-0.000000000,-0.005116667,0.012800000,-0.002316667,0.006216667,-0.005350000,0.006566667
2014-06-03 22:11:00,-0.000000000,-0.000000000,-0.005133333,0.012833333,-0.002300000,0.006233333,-0.005333333,0.006583333
2014-06-03 22:10:00,-0.000000000,-0.000000000,-0.005233333,0.012850000,-0.002200000,0.006233333,-0.005233333,0.006533333
2014-06-03 22:09:00,-0.000000000,-0.000000000,-0.006000000,0.013133333,-0.001433333,0.006133333,-0.004350000,0.005866667
2014-06-03 22:08:00,-0.000000000,-0.000000000,-0.005950000,0.013100000,-0.001483333,0.006183333,-0.004383333,0.005933333
2014-06-03 22:07:00,-0.000000000,-0.000000000,-0.005950000,0.013083333,-0.001466667,0.006133333,-0.004366667,0.005900000
2014-06-03 22:06:00,-0.000000000,-0.000000000,-0.005983333,0.013100000,-0.001433333,0.006116667,-0.004333333,0.005866667
2014-06-03 22:05:00,-0.000000000,-0.000000000,-0.005933333,0.013083333,-0.001500000,0.006183333,-0.004400000,0.005916667
2014-06-03 22:04:00,-0.000000000,-0.000000000,-0.005933333,0.013066667,-0.001466667,0.006183333,-0.004350000,0.005883333
2014-06-03 22:03:00,-0.000000000,-0.000000000,-0.005950000,0.013050000,-0.001450000,0.006166667,-0.004366667,0.005866667
2014-06-03 22:02:00,-0.000000000,-0.000000000,-0.006100000,0.013150000,-0.001383333,0.006200000,-0.004233333,0.005750000
2014-06-03 22:01:00,-0.000000000,-0.000000000,-0.005700000,0.013166667,-0.001683333,0.006200000,-0.004700000,0.006150000
2014-06-03 22:00:00,-0.000000000,-0.000000000,-0.005283333,0.013166667,-0.002016667,0.006183333,-0.005150000,0.006566667
2014-06-03 21:59:00,-0.000000000,-0.000000000,-0.005283333,0.013183333,-0.001983333,0.006150000,-0.005150000,0.006583333
2014-06-03 21:58:00,-0.000000000,-0.000000000,-0.005133333,0.013116667,-0.002116667,0.006050000,-0.005300000,0.006716667
2014-06-03 21:57:00,-0.000000000,-0.000000000,-0.005050000,0.013083333,-0.002166667,0.006066667,-0.005383333,0.006800000
2014-06-03 21:56:00,-0.000000000,-0.000000000,-0.005150000,0.013116667,-0.002083333,0.006083333,-0.005300000,0.006783333
2014-06-03 21:55:00,-0.000000000,-0.000000000,-0.005100000,0.013150000,-0.002116667,0.006200000,-0.005366667,0.006850000
2014-06-03 21:54:00,-0.000000000,-0.000000000,-0.005133333,0.013216667,-0.002133333,0.006366667,-0.005416667,0.006950000
2014-06-03 21:53:00,-0.000000000,-0.000000000,-0.005150000,0.013233333,-0.002133333,0.006366667,-0.005416667,0.006966667
2014-06-03 21:52:00,-0.000000000,-0.000000000,-0.005150000,0.013216667,-0.002100000,0.006366667,-0.005366667,0.006900000
2014-06-03 21:51:00,-0.000000000,-0.000000000,-0.005200000,0.013250000,-0.002066667,0.006350000,-0.005316667,0.006883333
