refinedUse,' dow',' dType',' Time','predicted Cluster',' Cluster'
0.104699,0,0,200,cluster11,cluster11
0.136883,6,0,7200,cluster11,cluster11
0.138665,6,0,7190,cluster11,cluster11
0.126949,6,0,7180,cluster11,cluster11
0.137034,6,0,7170,cluster11,cluster11
0.125917,6,0,7160,cluster11,cluster11
0.145751,6,0,7150,cluster11,cluster11
0.144,6,0,7140,cluster11,cluster11
0.139917,6,0,7130,cluster11,cluster11
0.145716,6,0,7120,cluster11,cluster11
0.138849,6,0,7110,cluster11,cluster11
0.112751,0,0,190,cluster11,cluster11
0.110567,0,0,180,cluster11,cluster11
0.108683,0,0,170,cluster11,cluster11
0.10995,0,0,160,cluster7,cluster11
0.105617,0,0,150,cluster7,cluster11
0.25065,0,0,140,cluster7,cluster11
0.23695,0,0,130,cluster7,cluster11
0.064384,0,0,120,cluster7,cluster11
0.0985,0,0,110,cluster7,cluster11
0.099,0,0,100,cluster7,cluster11
0.403887,6,0,12160,cluster11,cluster15
0.608934,6,0,12140,cluster11,cluster15
0.49763,6,0,12130,cluster11,cluster15
0.578903,6,0,12120,cluster11,cluster15
0.1428,6,0,7100,cluster11,cluster11
0.38305,6,0,7090,cluster11,cluster11
0.6396,6,0,7080,cluster11,cluster11
0.67015,6,0,7070,cluster11,cluster11
0.762349,6,0,7060,cluster11,cluster11
0.783167,6,0,7050,cluster11,cluster11
0.768384,6,0,7040,cluster11,cluster11
0.774617,6,0,7030,cluster11,cluster11
0.773583,6,0,7020,cluster11,cluster11
0.768233,6,0,7010,cluster11,cluster11
0.159974,5,1,4210,cluster11,cluster11
0.197854,5,1,4200,cluster11,cluster11
0.246074,5,1,4190,cluster11,cluster11
0.252057,5,1,4180,cluster11,cluster11
0.24185,5,1,4170,cluster11,cluster11
0.24105,5,1,4160,cluster11,cluster11
0.240491,5,1,4150,cluster11,cluster11
0.245891,5,1,4140,cluster11,cluster11
0.255699,5,1,4130,cluster11,cluster11
0.253657,5,1,4120,cluster11,cluster11
0.138101,0,0,90,cluster7,cluster11
0.373666,0,0,80,cluster7,cluster11
0.479717,0,0,70,cluster15,cluster11
0.599016,0,0,60,cluster15,cluster11
0.607183,0,0,50,cluster15,cluster11
0.535834,0,0,40,cluster15,cluster11
0.453667,0,0,30,cluster15,cluster11
0.746969,0,0,20,cluster15,cluster11
0.576199,0,0,10,cluster15,cluster11
0.33925,0,0,0,cluster7,cluster11
0.663346,6,0,12080,cluster11,cluster15
0.22979,5,1,4110,cluster11,cluster11
0.245917,5,1,4100,cluster11,cluster11
0.394401,5,1,4090,cluster11,cluster11
0.306323,5,1,4080,cluster11,cluster11
0.245769,5,1,4070,cluster11,cluster11
0.308932,5,1,4060,cluster11,cluster11
0.155299,5,1,4050,cluster11,cluster11
0.377288,5,1,4040,cluster11,cluster11
0.404306,5,1,4030,cluster11,cluster9
0.484207,5,1,4020,cluster11,cluster9
0.542064,0,0,23590,cluster15,cluster11
0.635373,5,1,4010,cluster11,cluster11
0.48722,5,1,4000,cluster11,cluster3
0.511399,5,1,3590,cluster11,cluster3
0.5231,5,1,3580,cluster11,cluster3
0.486234,5,1,3570,cluster11,cluster3
0.498221,5,1,3560,cluster11,cluster3
0.478357,5,1,3550,cluster11,cluster3
0.459224,5,1,3540,cluster11,cluster3
0.39697,5,1,3530,cluster11,cluster3
0.512407,5,1,3520,cluster11,cluster3
0.540237,5,1,3510,cluster11,cluster3
0.556614,5,1,3500,cluster11,cluster3
0.550666,5,1,3490,cluster11,cluster3
0.482874,5,1,3480,cluster11,cluster3
0,5,1,3470,cluster11,cluster3
0.157892,5,1,3460,cluster11,cluster3
0.393237,5,1,3450,cluster11,cluster3
0.324936,5,1,3440,cluster11,cluster3
0.26719,5,1,3430,cluster11,cluster3
0.410878,5,1,3420,cluster11,cluster3
0,0,1,1000,cluster3,cluster11
0,0,1,590,cluster3,cluster11
0,0,1,580,cluster3,cluster11
0,0,1,570,cluster3,cluster11
0,0,1,560,cluster3,cluster11
0,0,1,550,cluster3,cluster11
0,0,1,540,cluster3,cluster11
0,0,1,530,cluster3,cluster11
0,0,1,520,cluster3,cluster11
0,0,1,510,cluster3,cluster11
0.431776,5,1,3410,cluster11,cluster3
0.532584,5,1,3400,cluster11,cluster3
0.433036,5,1,3390,cluster11,cluster3
0.390621,5,1,3380,cluster11,cluster3
0.401784,5,1,3370,cluster11,cluster3
0.374443,5,1,3360,cluster11,cluster3
0.376036,5,1,3350,cluster11,cluster3
0.369473,5,1,3340,cluster11,cluster3
0.379503,5,1,3330,cluster11,cluster3
0.383383,5,1,3320,cluster11,cluster3
2.04793,4,1,4420,cluster11,cluster4
2.06612,4,1,4410,cluster11,cluster4
0,0,1,500,cluster3,cluster11
0,0,1,490,cluster3,cluster11
0,0,1,480,cluster3,cluster11
0,0,1,470,cluster3,cluster11
0,0,1,460,cluster3,cluster11
0,0,1,450,cluster3,cluster11
0,0,1,440,cluster3,cluster11
0,0,1,430,cluster3,cluster11
0,0,1,420,cluster3,cluster11
0,0,1,410,cluster3,cluster11
0.361757,5,1,3310,cluster11,cluster3
0.37679,5,1,3300,cluster11,cluster3
0.349357,5,1,3290,cluster11,cluster3
0.33041,5,1,3280,cluster11,cluster3
0.296576,5,1,3270,cluster11,cluster3
0.950934,5,1,3250,cluster11,cluster3
0.491136,5,1,3240,cluster11,cluster3
0.497391,5,1,3230,cluster11,cluster3
0.49094,5,1,3220,cluster11,cluster3
2.05538,4,1,4390,cluster11,cluster4
2.00517,4,1,4380,cluster11,cluster4
1.85638,4,1,4370,cluster11,cluster4
2.06205,4,1,4330,cluster11,cluster4
2.06212,4,1,4320,cluster11,cluster4
2.06732,4,1,4310,cluster11,cluster4
0,5,1,18400,cluster11,cluster11
0,5,1,18390,cluster11,cluster11
0,5,1,18380,cluster11,cluster11
0,5,1,18370,cluster11,cluster11
0,5,1,18360,cluster11,cluster11
0,5,1,18350,cluster11,cluster11
0,5,1,18340,cluster11,cluster11
0,5,1,18330,cluster11,cluster11
0,5,1,18320,cluster11,cluster11
0.19954,4,1,3210,cluster11,cluster11
0,5,1,18310,cluster11,cluster11
0.280356,4,1,3200,cluster11,cluster11
0.343573,4,1,3190,cluster11,cluster11
0.027283,0,1,400,cluster3,cluster11
0.248004,4,1,3180,cluster11,cluster11
0.019651,0,1,390,cluster3,cluster11
0.274983,4,1,3170,cluster11,cluster11
0.026101,0,1,380,cluster3,cluster11
0.262569,4,1,3160,cluster11,cluster11
0.028816,0,1,370,cluster3,cluster11
0.262623,4,1,3150,cluster11,cluster11
0.018267,0,1,360,cluster3,cluster11
0,4,1,3140,cluster11,cluster11
0.019216,0,1,350,cluster3,cluster11
0,4,1,3130,cluster11,cluster11
0.017768,0,1,340,cluster3,cluster11
0.096466,4,1,3120,cluster11,cluster11
0.017484,0,1,330,cluster3,cluster11
0.017817,0,1,320,cluster3,cluster11
0.017633,0,1,310,cluster3,cluster11
0.62509,5,1,3210,cluster11,cluster3
0.629534,5,1,3200,cluster11,cluster3
0.50949,5,1,3190,cluster11,cluster3
0.48379,5,1,3180,cluster11,cluster3
0.532439,5,1,3170,cluster11,cluster3
0.518057,5,1,3160,cluster11,cluster3
0.503523,5,1,3150,cluster11,cluster3
0.493556,5,1,3140,cluster11,cluster3
0.517386,5,1,3130,cluster11,cluster3
0.52267,5,1,3120,cluster11,cluster3
2.06968,4,1,4300,cluster11,cluster4
2.0525,4,1,4290,cluster11,cluster4
2.03455,4,1,4280,cluster11,cluster4
0,5,1,18300,cluster11,cluster11
0,5,1,18290,cluster11,cluster11
0,5,1,18280,cluster11,cluster11
0,5,1,18270,cluster11,cluster11
0,5,1,18260,cluster11,cluster11
0,5,1,18250,cluster11,cluster11
0,5,1,18240,cluster11,cluster11
0,5,1,18230,cluster11,cluster11
0,5,1,18220,cluster11,cluster11
0.121714,4,1,3110,cluster11,cluster11
0,5,1,18210,cluster11,cluster11
0.089357,4,1,3100,cluster11,cluster11
0.081987,4,1,3090,cluster11,cluster11
0.016132,0,1,300,cluster3,cluster11
0.127691,4,1,3080,cluster11,cluster11
0.020417,0,1,290,cluster3,cluster11
0.089067,4,1,3070,cluster11,cluster11
0.094783,0,1,280,cluster3,cluster11
0.102286,4,1,3060,cluster11,cluster11
0.100084,0,1,270,cluster3,cluster11
0.13395,4,1,3050,cluster11,cluster11
0.097333,0,1,260,cluster11,cluster11
0.102667,4,1,3040,cluster11,cluster11
0.092066,0,1,250,cluster11,cluster11
0.102523,4,1,3030,cluster11,cluster11
0.095149,0,1,240,cluster11,cluster11
0.13022,4,1,3020,cluster11,cluster11
0.095634,0,1,230,cluster11,cluster11
0.094099,0,1,220,cluster11,cluster11
0.093133,0,1,210,cluster11,cluster11
0.495174,5,1,3110,cluster11,cluster3
0.435183,5,1,3100,cluster11,cluster3
0.040804,0,0,16570,cluster11,cluster11
0.207673,5,1,3090,cluster11,cluster3
0.197317,5,1,3080,cluster11,cluster11
0.200137,5,1,3070,cluster11,cluster11
0.213483,5,1,3060,cluster11,cluster11
0.170883,5,1,3050,cluster11,cluster11
0.211856,5,1,3040,cluster11,cluster11
0.193339,5,1,3030,cluster11,cluster11
0.21025,5,1,3020,cluster11,cluster11
0.888,4,1,4180,cluster11,cluster4
0.736633,4,1,4130,cluster11,cluster4
0.090137,4,1,3010,cluster11,cluster11
0.115287,4,1,3000,cluster11,cluster11
0.087916,4,1,2590,cluster11,cluster11
0.097617,0,1,200,cluster11,cluster11
0.095093,4,1,2580,cluster11,cluster11
0.095784,0,1,190,cluster11,cluster11
0.105067,4,1,2570,cluster11,cluster11
0.095433,0,1,180,cluster11,cluster11
0.101152,4,1,2560,cluster11,cluster11
0.0985,0,1,170,cluster11,cluster11
0.088734,4,1,2550,cluster11,cluster11
0.094433,0,1,160,cluster7,cluster11
0.062707,4,1,2540,cluster11,cluster11
0.102466,0,1,150,cluster7,cluster11
0.499641,4,1,2530,cluster11,cluster11
0.104201,0,1,140,cluster7,cluster11
0.971154,4,1,2520,cluster18,cluster11
0.1048,0,1,130,cluster7,cluster11
0.106884,0,1,120,cluster7,cluster11
0.108867,0,1,110,cluster7,cluster11
0.213336,5,1,3010,cluster11,cluster11
1.54434,0,0,16480,cluster17,cluster11
0.193823,5,1,3000,cluster11,cluster11
0.196221,5,1,2590,cluster11,cluster11
0.206404,5,1,2580,cluster11,cluster11
0.19185,5,1,2570,cluster11,cluster11
0.297571,5,1,2560,cluster11,cluster11
0,5,1,2550,cluster11,cluster11
0,5,1,2540,cluster11,cluster11
0.151233,5,1,2530,cluster11,cluster11
0.045383,5,1,2520,cluster11,cluster11
1.11253,5,1,8190,cluster18,cluster11
0.139433,5,1,8180,cluster11,cluster11
0,5,1,8170,cluster11,cluster11
0,5,1,8160,cluster11,cluster11
0,5,1,8150,cluster11,cluster11
0,5,1,8140,cluster11,cluster11
0,5,1,8130,cluster11,cluster11
0,5,1,8120,cluster11,cluster11
0,5,1,8110,cluster11,cluster11
0.808099,4,1,4100,cluster11,cluster4
0.799849,4,1,4080,cluster11,cluster4
0.730767,4,1,4050,cluster11,cluster4
0.198807,4,1,2510,cluster11,cluster11
0.119906,4,1,2500,cluster11,cluster11
0.158099,4,1,2490,cluster11,cluster11
0.102817,0,1,100,cluster7,cluster11
0.206171,4,1,2480,cluster11,cluster11
0.109818,0,1,90,cluster7,cluster11
0.199953,4,1,2470,cluster11,cluster11
0.109817,0,1,80,cluster7,cluster11
0.19512,4,1,2460,cluster18,cluster11
0.098366,0,1,70,cluster7,cluster11
0.209019,4,1,2450,cluster11,cluster11
0.100151,0,1,60,cluster7,cluster11
0.1873,4,1,2440,cluster11,cluster11
0.133683,0,1,50,cluster7,cluster11
0.23495,4,1,2430,cluster11,cluster11
0.173667,0,1,40,cluster7,cluster11
0.191069,4,1,2420,cluster11,cluster11
0.171933,0,1,30,cluster7,cluster11
0.184133,0,1,20,cluster7,cluster11
0.172333,0,1,10,cluster7,cluster11
0.097737,5,1,2510,cluster11,cluster11
0.187003,5,1,2500,cluster11,cluster11
0.203473,5,1,2490,cluster11,cluster11
0.19393,5,1,2480,cluster11,cluster11
0.19377,5,1,2470,cluster11,cluster11
0,5,1,2460,cluster11,cluster11
0.103683,0,0,16330,cluster11,cluster11
0,5,1,2450,cluster11,cluster11
0.094291,0,0,16320,cluster11,cluster11
0.039063,5,1,2440,cluster11,cluster11
0.022939,5,1,2430,cluster11,cluster11
0.042707,5,1,2420,cluster11,cluster11
0,5,1,8100,cluster11,cluster11
0,5,1,8090,cluster11,cluster11
0,5,1,8080,cluster11,cluster11
0,5,1,8070,cluster11,cluster11
0,5,1,8060,cluster11,cluster11
0,5,1,8050,cluster11,cluster11
0,5,1,8040,cluster11,cluster11
0,5,1,8030,cluster11,cluster11
0,5,1,8020,cluster11,cluster11
0,5,1,8010,cluster11,cluster11
0,3,1,3000,cluster11,cluster11
0.198807,4,1,2410,cluster11,cluster11
0.208823,4,1,2400,cluster11,cluster11
0.193188,4,1,2390,cluster11,cluster11
0.001033,0,1,0,cluster7,cluster11
0.195337,4,1,2380,cluster18,cluster11
0.0092,0,1,23590,cluster11,cluster11
0.181989,4,1,2370,cluster11,cluster11
0.0097,0,1,23580,cluster11,cluster11
0.019556,4,1,2360,cluster11,cluster11
0.010333,0,1,23570,cluster11,cluster11
0.0658,4,1,2350,cluster11,cluster11
0.008467,0,1,23560,cluster11,cluster11
0.119404,4,1,2340,cluster11,cluster11
0,0,1,23550,cluster11,cluster11
0.12382,4,1,2330,cluster11,cluster11
0,0,1,23540,cluster11,cluster11
0.115936,4,1,2320,cluster11,cluster11
0,0,1,23530,cluster11,cluster11
0,0,1,23520,cluster11,cluster11
0,0,1,23510,cluster11,cluster11
0,6,0,2000,cluster11,cluster11
0,6,0,1590,cluster11,cluster11
0,6,0,1580,cluster11,cluster11
0,6,0,1570,cluster11,cluster11
0.032349,6,0,1560,cluster11,cluster11
0.036266,6,0,1550,cluster11,cluster11
0.030766,6,0,1540,cluster11,cluster11
0.025383,6,0,1530,cluster11,cluster11
0.093951,6,0,23000,cluster11,cluster11
0.023,6,0,1520,cluster11,cluster11
0.099367,6,0,22590,cluster11,cluster11
0.0295,6,0,1510,cluster11,cluster11
0.091317,6,0,22580,cluster11,cluster11
0.092283,6,0,22570,cluster11,cluster11
0,5,1,8000,cluster11,cluster11
0.094551,6,0,22560,cluster11,cluster11
0,5,1,7590,cluster11,cluster11
0.092567,6,0,22550,cluster11,cluster11
0,5,1,7580,cluster11,cluster11
0.093383,6,0,22540,cluster11,cluster11
0,5,1,7570,cluster11,cluster11
0.091583,6,0,22530,cluster11,cluster11
0,5,1,7560,cluster11,cluster11
0.09205,6,0,22520,cluster11,cluster11
0.039285,5,1,7550,cluster11,cluster11
0.091017,6,0,22510,cluster11,cluster11
0.050866,5,1,7540,cluster11,cluster11
0.062884,5,1,7530,cluster11,cluster11
0.054351,5,1,7520,cluster11,cluster11
0.050634,5,1,7510,cluster11,cluster11
0.119132,2,1,12500,cluster11,cluster11
0.023799,2,1,12490,cluster11,cluster11
0.044951,2,1,12480,cluster11,cluster11
0.029767,2,1,12470,cluster11,cluster11
0,2,1,12460,cluster11,cluster11
0,2,1,12450,cluster11,cluster11
0,2,1,12440,cluster11,cluster11
0,2,1,12430,cluster11,cluster11
0,2,1,12420,cluster11,cluster11
0,2,1,12410,cluster11,cluster11
0.10009,4,1,2310,cluster11,cluster11
0.126404,4,1,2300,cluster11,cluster11
0.132884,4,1,2290,cluster11,cluster11
0,0,1,23500,cluster11,cluster11
0.11289,4,1,2280,cluster11,cluster11
0,0,1,23490,cluster11,cluster11
0.1186,4,1,2270,cluster11,cluster11
0,0,1,23480,cluster11,cluster11
0.128823,4,1,2260,cluster11,cluster11
0,0,1,23470,cluster11,cluster11
0.126483,4,1,2250,cluster11,cluster11
0,0,1,23460,cluster11,cluster11
0.13795,4,1,2240,cluster11,cluster11
0,0,1,23450,cluster11,cluster11
0.10755,4,1,2230,cluster11,cluster11
0,0,1,23440,cluster11,cluster11
0.141424,4,1,2220,cluster11,cluster11
0,0,1,23430,cluster11,cluster11
0,0,1,23420,cluster11,cluster11
0,0,1,23410,cluster11,cluster11
0.020167,6,0,1500,cluster11,cluster11
0.021366,6,0,1490,cluster11,cluster11
0.012634,6,0,1480,cluster11,cluster11
0.01795,6,0,1470,cluster11,cluster11
0.021366,6,0,1460,cluster11,cluster11
0.0187,6,0,1450,cluster11,cluster11
0.028849,6,0,1440,cluster11,cluster11
0.026884,6,0,1430,cluster11,cluster11
0.092233,6,0,22500,cluster11,cluster11
0.0722,6,0,1420,cluster11,cluster11
0.089099,6,0,22490,cluster11,cluster11
0.107949,6,0,1410,cluster11,cluster11
0.0945,6,0,22480,cluster11,cluster11
0.090683,6,0,22470,cluster11,cluster11
0.048199,5,1,7500,cluster11,cluster11
0.0894,6,0,22460,cluster11,cluster11
0.039751,5,1,7490,cluster11,cluster11
0.090399,6,0,22450,cluster11,cluster11
0.047316,5,1,7480,cluster11,cluster11
0.096466,6,0,22440,cluster11,cluster11
0.052033,5,1,7470,cluster11,cluster11
0.09415,6,0,22430,cluster11,cluster11
0.063517,5,1,7460,cluster11,cluster11
0.090516,6,0,22420,cluster11,cluster11
0.046366,5,1,7450,cluster11,cluster11
0.095716,6,0,22410,cluster11,cluster11
0.067134,5,1,7440,cluster11,cluster11
0.055783,5,1,7430,cluster11,cluster11
0.063617,5,1,7420,cluster11,cluster11
0.109833,5,1,7410,cluster11,cluster11
0.897567,3,1,3380,cluster11,cluster18
0.025217,2,1,12400,cluster11,cluster11
0.0242,2,1,12390,cluster11,cluster11
0.734218,3,1,3350,cluster11,cluster18
0.023734,2,1,12380,cluster11,cluster11
0.997751,3,1,3340,cluster11,cluster18
0.024834,2,1,12370,cluster11,cluster11
0.847783,3,1,3330,cluster11,cluster18
0.024366,2,1,12360,cluster11,cluster11
0.007867,2,1,12350,cluster11,cluster11
0,2,1,12340,cluster11,cluster11
0,2,1,12330,cluster11,cluster11
0,2,1,12320,cluster11,cluster11
0,2,1,12310,cluster11,cluster11
0.887749,4,1,3400,cluster11,cluster4
0,4,1,20400,cluster11,cluster11
0,4,1,20390,cluster11,cluster11
0,4,1,20380,cluster11,cluster11
0,4,1,20370,cluster11,cluster11
0,4,1,20360,cluster11,cluster11
0,4,1,20350,cluster11,cluster11
0,4,1,20340,cluster11,cluster11
0,4,1,20330,cluster11,cluster11
0,4,1,20320,cluster11,cluster11
0,4,1,20310,cluster11,cluster11
0.10267,4,1,2210,cluster11,cluster11
0.183334,4,1,2200,cluster11,cluster11
0.19579,4,1,2190,cluster11,cluster11
0,0,1,23400,cluster11,cluster11
0.179724,4,1,2180,cluster11,cluster11
0.03215,0,1,23390,cluster11,cluster11
0.294053,4,1,2170,cluster11,cluster11
0.025234,0,1,23380,cluster11,cluster11
0.36812,4,1,2160,cluster11,cluster11
0.024367,0,1,23370,cluster11,cluster11
0.251617,4,1,2150,cluster11,cluster11
0.0239,0,1,23360,cluster3,cluster11
0.252204,4,1,2140,cluster11,cluster11
0.023066,0,1,23350,cluster3,cluster11
0.0229,4,1,2130,cluster11,cluster11
0.01805,0,1,23340,cluster11,cluster11
0,4,1,2120,cluster11,cluster11
0.015766,0,1,23330,cluster11,cluster11
0.017734,0,1,23320,cluster11,cluster11
0.01715,0,1,23310,cluster11,cluster11
0.115634,6,0,1400,cluster11,cluster11
0.1317,6,0,1390,cluster11,cluster11
0.120733,6,0,1380,cluster11,cluster11
0,0,0,16040,cluster11,cluster15
0.11885,6,0,1370,cluster11,cluster11
0.11235,6,0,1360,cluster11,cluster11
0.1081,6,0,1350,cluster11,cluster11
0.105934,6,0,1340,cluster11,cluster11
0.107217,6,0,1330,cluster11,cluster11
0.093883,6,0,22400,cluster11,cluster11
0.122717,6,0,1320,cluster11,cluster11
0.09285,6,0,22390,cluster11,cluster11
0.1142,6,0,1310,cluster11,cluster11
0.094717,6,0,22380,cluster11,cluster11
0.097767,6,0,22370,cluster11,cluster11
0.122667,5,1,7400,cluster11,cluster11
0.097434,6,0,22360,cluster11,cluster11
0.128966,5,1,7390,cluster11,cluster11
0.096001,6,0,22350,cluster11,cluster11
0.130934,5,1,7380,cluster11,cluster11
0.088383,6,0,22340,cluster11,cluster11
0.1146,5,1,7370,cluster11,cluster11
0.1043,6,0,22330,cluster11,cluster11
0.117783,5,1,7360,cluster11,cluster11
0.10985,6,0,22320,cluster11,cluster11
0.150401,5,1,7350,cluster11,cluster11
0.124501,6,0,22310,cluster11,cluster11
0.131416,5,1,7340,cluster11,cluster11
0.146333,5,1,7330,cluster11,cluster11
1.13798,3,1,3300,cluster12,cluster11
0.127401,5,1,7320,cluster11,cluster11
0.147117,5,1,7310,cluster11,cluster11
0,2,1,12300,cluster11,cluster11
0,2,1,12290,cluster11,cluster11
0.887183,3,1,3250,cluster11,cluster18
0,2,1,12280,cluster11,cluster11
0.846283,3,1,3240,cluster11,cluster18
0,2,1,12270,cluster11,cluster11
0.8533,3,1,3230,cluster11,cluster18
0,2,1,12260,cluster11,cluster11
0.934501,3,1,3220,cluster11,cluster18
0,2,1,12250,cluster11,cluster11
0.957001,3,1,3210,cluster11,cluster18
0,2,1,12240,cluster11,cluster11
0,2,1,12230,cluster11,cluster11
0,2,1,12220,cluster11,cluster11
0,2,1,12210,cluster11,cluster11
0,4,1,20300,cluster11,cluster11
0,4,1,20290,cluster11,cluster11
0,4,1,20280,cluster11,cluster11
0,4,1,20270,cluster11,cluster11
0,4,1,20260,cluster11,cluster11
0,4,1,20250,cluster11,cluster11
0,4,1,20240,cluster11,cluster11
0,4,1,20230,cluster11,cluster11
0,4,1,20220,cluster11,cluster11
0,4,1,20210,cluster11,cluster11
0.000226,4,1,2110,cluster11,cluster11
0.08709,4,1,2100,cluster11,cluster11
0.082807,4,1,2090,cluster11,cluster11
0.017767,0,1,23300,cluster11,cluster11
0.096587,4,1,2080,cluster11,cluster11
0.0178,0,1,23290,cluster11,cluster11
0.068283,4,1,2070,cluster11,cluster11
0.019216,0,1,23280,cluster11,cluster11
0,2,1,11410,cluster11,cluster11
0.096573,4,1,2060,cluster11,cluster11
0.0185,0,1,23270,cluster11,cluster11
0,2,1,11400,cluster11,cluster11
0.066874,4,1,2050,cluster11,cluster11
0.017534,0,1,23260,cluster11,cluster11
0,2,1,11390,cluster11,cluster11
0.200793,4,1,2040,cluster11,cluster11
0.017151,0,1,23250,cluster11,cluster11
0,2,1,11380,cluster11,cluster11
0.281301,4,1,2030,cluster11,cluster11
0.02025,0,1,23240,cluster11,cluster11
0,2,1,11370,cluster11,cluster11
0.267564,4,1,2020,cluster11,cluster11
0.019183,0,1,23230,cluster11,cluster11
0,2,1,11360,cluster11,cluster11
0.016067,0,1,23220,cluster11,cluster11
0,2,1,11350,cluster11,cluster11
0.013267,0,1,23210,cluster11,cluster11
0,2,1,11340,cluster11,cluster11
0,2,1,11330,cluster11,cluster11
0,2,1,11320,cluster11,cluster11
0.10765,6,0,1300,cluster11,cluster11
0.118501,6,0,1290,cluster11,cluster11
0.129134,6,0,1280,cluster11,cluster11
0.121317,6,0,1270,cluster11,cluster11
0.136916,6,0,1260,cluster11,cluster11
0.123449,6,0,1250,cluster11,cluster11
0.124132,6,0,1240,cluster11,cluster11
0.1209,6,0,1230,cluster11,cluster11
0.139934,6,0,22300,cluster11,cluster11
0.1362,6,0,1220,cluster11,cluster11
0.184832,6,0,22290,cluster3,cluster11
0.138883,6,0,1210,cluster11,cluster11
0.184651,6,0,22280,cluster3,cluster11
0.144532,6,0,22270,cluster3,cluster11
0.126449,5,1,7300,cluster11,cluster11
0.082683,6,0,22260,cluster11,cluster11
0.128516,5,1,7290,cluster11,cluster11
0,6,0,22250,cluster11,cluster11
0.139749,5,1,7280,cluster11,cluster11
0,6,0,22240,cluster11,cluster11
0.117199,5,1,7270,cluster11,cluster11
0,6,0,22230,cluster11,cluster11
0.1325,5,1,7260,cluster11,cluster11
0,6,0,22220,cluster11,cluster11
0.135967,5,1,7250,cluster11,cluster11
0,6,0,22210,cluster11,cluster11
0.110834,5,1,7240,cluster11,cluster11
0.141818,5,1,7230,cluster11,cluster11
1.02218,3,1,3200,cluster11,cluster18
0.1811,5,1,7220,cluster11,cluster11
1.08923,3,1,3190,cluster11,cluster18
0.180833,5,1,7210,cluster11,cluster11
0,2,1,12200,cluster11,cluster11
1.07588,3,1,3160,cluster11,cluster18
0,2,1,12190,cluster11,cluster11
1.0644,3,1,3150,cluster11,cluster18
0,2,1,12180,cluster11,cluster11
1.08443,3,1,3140,cluster11,cluster18
0,2,1,12170,cluster11,cluster11
1.06205,3,1,3130,cluster11,cluster18
0,2,1,12160,cluster11,cluster11
1.05638,3,1,3120,cluster11,cluster18
0,2,1,12150,cluster11,cluster11
1.04982,3,1,3110,cluster11,cluster18
0,2,1,12140,cluster11,cluster11
0,2,1,12130,cluster11,cluster11
0.065867,2,1,12120,cluster11,cluster11
0.064951,2,1,12110,cluster11,cluster11
0,4,1,20200,cluster11,cluster11
0,4,1,20190,cluster11,cluster11
0,4,1,20180,cluster11,cluster11
0,4,1,20170,cluster11,cluster11
0,4,1,20160,cluster11,cluster11
0,4,1,20150,cluster11,cluster11
0,4,1,20140,cluster11,cluster11
0,4,1,20130,cluster11,cluster11
0,4,1,20120,cluster11,cluster11
0,4,1,20110,cluster11,cluster11
0.259297,4,1,2010,cluster11,cluster11
0.13091,4,1,2000,cluster11,cluster11
0.156852,4,1,1590,cluster11,cluster11
0.27527,4,1,1580,cluster11,cluster11
0.253744,4,1,1570,cluster11,cluster11
0,2,1,11310,cluster11,cluster11
0.258334,4,1,1560,cluster11,cluster11
0,2,1,11300,cluster11,cluster11
0.235866,4,1,1550,cluster11,cluster11
0,2,1,11290,cluster11,cluster11
0.197734,4,1,1540,cluster11,cluster11
0,2,1,11280,cluster11,cluster11
0.399054,4,1,1530,cluster11,cluster11
0,2,1,11270,cluster11,cluster11
0.47402,4,1,1520,cluster11,cluster11
0,2,1,11260,cluster11,cluster11
0,2,1,11250,cluster11,cluster11
0,2,1,11240,cluster11,cluster11
0,2,1,11230,cluster11,cluster11
0,2,1,11220,cluster11,cluster11
0.733283,4,1,7180,cluster11,cluster11
0.723501,4,1,7170,cluster11,cluster11
0.132983,6,0,1200,cluster11,cluster11
0.141517,6,0,1190,cluster11,cluster11
0.133449,6,0,1180,cluster11,cluster11
0.901,4,1,7110,cluster11,cluster18
0.053016,6,0,1170,cluster11,cluster11
0.059917,6,0,1160,cluster11,cluster11
0.056267,6,0,1150,cluster11,cluster11
0.061117,6,0,1140,cluster11,cluster11
0.054632,6,0,1130,cluster11,cluster11
0,6,0,22200,cluster11,cluster11
0.050699,6,0,1120,cluster11,cluster11
0,6,0,22190,cluster11,cluster11
0.059283,6,0,1110,cluster11,cluster11
0,6,0,22180,cluster11,cluster11
0,6,0,22170,cluster11,cluster11
0.18055,5,1,7200,cluster11,cluster11
0,6,0,22160,cluster11,cluster11
0.21925,5,1,7190,cluster11,cluster11
0.592367,6,0,13120,cluster11,cluster12
0,6,0,22150,cluster11,cluster11
0,6,0,22140,cluster11,cluster11
0,6,0,22130,cluster11,cluster11
0.223283,5,1,7160,cluster11,cluster11
0,6,0,22120,cluster11,cluster11
0.065567,5,1,7150,cluster11,cluster11
0,6,0,22110,cluster11,cluster11
0,5,1,7140,cluster11,cluster11
0,5,1,7130,cluster11,cluster11
1.05298,3,1,3100,cluster11,cluster18
0.01545,5,1,7120,cluster11,cluster11
1.05138,3,1,3090,cluster11,cluster18
0.009884,5,1,7110,cluster11,cluster11
1.0469,3,1,3080,cluster11,cluster18
1.04687,3,1,3070,cluster11,cluster18
0.076418,2,1,12100,cluster11,cluster11
0.0787,2,1,12090,cluster11,cluster11
