@relation A-6-train-weka.filters.unsupervised.attribute.Remove-R5

@attribute refinedUse numeric
@attribute ' dow' {0,1,2,3,4,5,6}
@attribute ' dType' {0,1}
@attribute ' Time' numeric
@attribute ' Cluster' {cluster3,cluster4,cluster5,cluster6,cluster7,cluster9,cluster11,cluster12,cluster14,cluster15,cluster16,cluster17,cluster18,cluster19}

@data
0.133533,3,1,6000,cluster11
0.133533,3,1,6000,cluster11
0.133533,3,1,6000,cluster11
0.133533,3,1,6000,cluster11
0.103486,3,1,8290,cluster7
0.103486,3,1,8290,cluster7
0.103486,3,1,8290,cluster7
0.103486,3,1,8290,cluster7
0.103486,3,1,8290,cluster7
0.103486,3,1,8290,cluster7
0.103486,3,1,8290,cluster7
0.103486,3,1,8290,cluster7
0.103486,3,1,8290,cluster7
0.103486,3,1,8290,cluster7
0.103486,3,1,8290,cluster7
0.103486,3,1,8290,cluster7
0.103486,3,1,8290,cluster7
0.103486,3,1,8290,cluster7
0.103486,3,1,8290,cluster7
0.103486,3,1,8290,cluster7
0.524966,3,1,8280,cluster7
0.524966,3,1,8280,cluster7
0.524966,3,1,8280,cluster7
0.524966,3,1,8280,cluster7
0.524966,3,1,8280,cluster7
0.524966,3,1,8280,cluster7
0.524966,3,1,8280,cluster7
0.524966,3,1,8280,cluster7
0.524966,3,1,8280,cluster7
0.524966,3,1,8280,cluster7
0.524966,3,1,8280,cluster7
0.524966,3,1,8280,cluster7
0.524966,3,1,8280,cluster7
0.524966,3,1,8280,cluster7
0.524966,3,1,8280,cluster7
0.524966,3,1,8280,cluster7
2.05828,3,1,8410,cluster6
0.629368,1,1,4380,cluster6
0.249086,3,1,8260,cluster7
0.249086,3,1,8260,cluster7
0.249086,3,1,8260,cluster7
0.249086,3,1,8260,cluster7
0.249086,3,1,8260,cluster7
0.249086,3,1,8260,cluster7
0.249086,3,1,8260,cluster7
0.249086,3,1,8260,cluster7
0.249086,3,1,8260,cluster7
0.249086,3,1,8260,cluster7
0.249086,3,1,8260,cluster7
0.249086,3,1,8260,cluster7
0.249086,3,1,8260,cluster7
0.249086,3,1,8260,cluster7
0.249086,3,1,8260,cluster7
0.249086,3,1,8260,cluster7
1.2857,4,1,1010,cluster15
1.2857,4,1,1010,cluster15
1.2857,4,1,1010,cluster15
1.2857,4,1,1010,cluster15
1.2857,4,1,1010,cluster15
1.2857,4,1,1010,cluster15
1.2857,4,1,1010,cluster15
1.2857,4,1,1010,cluster15
1.2857,4,1,1010,cluster15
1.2857,4,1,1010,cluster15
1.2857,4,1,1010,cluster15
1.2857,4,1,1010,cluster15
1.2857,4,1,1010,cluster15
1.2857,4,1,1010,cluster15
1.2857,4,1,1010,cluster15
1.2857,4,1,1010,cluster15
1.2857,4,1,1010,cluster15
1.2857,4,1,1010,cluster15
0.167153,2,1,9110,cluster6
0.152251,2,1,9100,cluster6
0.139876,2,1,9050,cluster6
0.572376,3,1,8110,cluster7
0.572376,3,1,8110,cluster7
0.572376,3,1,8110,cluster7
0.572376,3,1,8110,cluster7
0.572376,3,1,8110,cluster7
0.572376,3,1,8110,cluster7
0.572376,3,1,8110,cluster7
0.572376,3,1,8110,cluster7
0.572376,3,1,8110,cluster7
0.572376,3,1,8110,cluster7
0.572376,3,1,8110,cluster7
0.572376,3,1,8110,cluster7
0.572376,3,1,8110,cluster7
0.572376,3,1,8110,cluster7
0.572376,3,1,8110,cluster7
0.572376,3,1,8110,cluster7
1.777,3,1,8240,cluster6
0.81584,3,1,8100,cluster7
0.81584,3,1,8100,cluster7
0.81584,3,1,8100,cluster7
0.81584,3,1,8100,cluster7
0.81584,3,1,8100,cluster7
0.81584,3,1,8100,cluster7
0.81584,3,1,8100,cluster7
0.81584,3,1,8100,cluster7
0.81584,3,1,8100,cluster7
0.81584,3,1,8100,cluster7
0.81584,3,1,8100,cluster7
0.81584,3,1,8100,cluster7
0.81584,3,1,8100,cluster7
0.81584,3,1,8100,cluster7
0.81584,3,1,8100,cluster7
0.81584,3,1,8100,cluster7
0.353303,3,1,8090,cluster7
0.353303,3,1,8090,cluster7
0.353303,3,1,8090,cluster7
0.353303,3,1,8090,cluster7
0.353303,3,1,8090,cluster7
0.353303,3,1,8090,cluster7
0.353303,3,1,8090,cluster7
0.353303,3,1,8090,cluster7
0.353303,3,1,8090,cluster7
0.353303,3,1,8090,cluster7
0.353303,3,1,8090,cluster7
0.353303,3,1,8090,cluster7
0.353303,3,1,8090,cluster7
0.353303,3,1,8090,cluster7
0.353303,3,1,8090,cluster7
0.353303,3,1,8090,cluster7
1.85925,3,1,8220,cluster6
0.388157,3,1,8080,cluster7
0.388157,3,1,8080,cluster7
0.388157,3,1,8080,cluster7
