@relation 'total.2-weka.filters.unsupervised.attribute.Remove-R13-weka.filters.unsupervised.attribute.Remove-R24-weka.filters.unsupervised.attribute.Remove-R27_clustered-weka.filters.unsupervised.attribute.Remove-R1-weka.filters.unsupervised.attribute.Remove-R3,5-27'

@attribute Day numeric
@attribute ' Time' numeric
@attribute 'use [kW]' numeric
@attribute Cluster {cluster0,cluster1,cluster2,cluster3,cluster4,cluster5,cluster6,cluster7,cluster8,cluster9,cluster10,cluster11,cluster12,cluster13,cluster14,cluster15,cluster16,cluster17,cluster18,cluster19,cluster20,cluster21,cluster22}

@data
0,152400,3.82555,cluster3
0,152300,3.62985,cluster3
0,152200,3.59783,cluster3
0,152100,3.58082,cluster3
0,152000,3.58827,cluster3
0,151900,3.60053,cluster3
0,151800,3.59675,cluster3
0,151700,3.88285,cluster3
0,151600,3.84867,cluster3
0,151500,3.86992,cluster3
0,151400,4.1655,cluster3
0,151300,4.10168,cluster3
0,151200,3.90115,cluster3
0,151100,3.90768,cluster3
0,151000,3.79152,cluster3
0,150900,3.27123,cluster3
0,150800,3.23963,cluster3
0,150700,5.11618,cluster16
0,150600,3.36858,cluster3
0,150500,3.21692,cluster3
0,150400,3.036,cluster3
0,150300,2.60487,cluster3
0,150200,2.60075,cluster3
0,150100,2.58243,cluster3
0,150000,2.61292,cluster3
0,145900,2.68842,cluster3
0,145800,2.47505,cluster3
0,145700,2.26652,cluster3
0,145600,2.24843,cluster3
0,145500,2.31413,cluster3
0,145400,2.3129,cluster3
0,145300,2.22058,cluster3
0,145200,2.92615,cluster7
0,145100,4.61448,cluster17
0,145000,2.30205,cluster3
0,144900,2.31138,cluster3
0,144800,2.65322,cluster7
0,144700,6.05922,cluster22
0,144600,4.11395,cluster20
0,144500,2.40685,cluster3
0,144400,4.9879,cluster22
0,144300,6.0746,cluster22
0,144200,3.37843,cluster7
0,144100,3.03892,cluster7
0,144000,6.07117,cluster22
0,143900,6.12595,cluster22
0,143800,2.45728,cluster3
0,143700,4.81902,cluster22
0,143600,6.08692,cluster22
0,143500,6.0033,cluster22
0,143400,5.94923,cluster22
0,143300,5.93258,cluster22
0,143200,5.91243,cluster22
0,143100,5.8916,cluster22
0,143000,5.9076,cluster22
0,142900,3.19523,cluster7
0,142800,0.471,cluster2
0,142700,0.415467,cluster2
0,142600,0.416017,cluster2
0,142500,0.415417,cluster2
0,142400,0.51825,cluster2
0,142300,0.935183,cluster2
0,142200,1.00202,cluster2
0,142100,1.01123,cluster2
0,142000,1.0807,cluster2
0,141900,1.06712,cluster2
0,141800,1.06098,cluster2
0,141700,1.06688,cluster2
0,141600,1.07565,cluster2
0,141500,1.07403,cluster2
0,141400,1.08598,cluster2
0,141300,1.08218,cluster2
0,141200,1.09325,cluster2
0,141100,1.11238,cluster2
0,141000,1.11448,cluster2
0,140900,1.10835,cluster2
0,140800,1.07578,cluster2
0,140700,1.05878,cluster2
0,140600,1.03975,cluster2
0,140500,1.14493,cluster2
0,140400,1.14547,cluster2
0,140300,1.21953,cluster2
0,140200,0.542083,cluster2
0,140100,0.54365,cluster2
0,140000,0.545767,cluster2
0,135900,0.546033,cluster2
0,135800,0.551117,cluster2
0,135700,0.548983,cluster2
0,135600,0.55465,cluster2
0,135500,0.549567,cluster2
0,135400,0.549667,cluster2
0,135300,0.604,cluster2
0,135200,0.570033,cluster2
0,135100,0.539717,cluster2
0,135000,0.537633,cluster2
0,134900,0.5408,cluster2
0,134800,0.539783,cluster2
