@relation mrgD3train-weka.filters.unsupervised.attribute.Remove-R2

@attribute refinedUse numeric
@attribute ' dType' {0,1}
@attribute ' Time' numeric
@attribute ' Cluster' {cluster3,cluster4,cluster5,cluster6,cluster7,cluster9,cluster11,cluster12,cluster14,cluster15,cluster16,cluster17,cluster18,cluster19}

@data
1.44097,0,9470,cluster6
2.52382,1,14150,cluster6
1.80307,1,14350,cluster19
2.52382,1,14150,cluster6
2.6412,1,3530,cluster12
1.90617,1,3340,cluster12
1.04428,1,4540,cluster9
1.04428,1,4540,cluster9
2.62992,1,14290,cluster5
1.58185,0,7570,cluster9
0.833117,1,250,cluster6
2.62992,1,14290,cluster5
1.58185,0,7570,cluster9
0.8174,0,16570,cluster17
2.7075,1,3520,cluster12
0.548117,0,570,cluster7
2.0975,0,8380,cluster6
2.7075,1,3520,cluster12
0.598767,0,23290,cluster15
0.548117,0,570,cluster7
2.0975,0,8380,cluster6
0.176484,1,460,cluster6
0,1,18300,cluster11
0.0582,1,4390,cluster11
3.0513,1,13200,cluster5
0,1,18300,cluster11
0.4561,1,12290,cluster9
0.08665,0,23460,cluster11
0.116349,1,3350,cluster16
0.133134,1,3370,cluster16
2.8912,0,8400,cluster5
2.15243,1,7160,cluster19
2.8912,0,8400,cluster5
0.716167,0,4500,cluster18
1.84885,1,3580,cluster9
0.716167,0,4500,cluster18
1.96133,0,7520,cluster9
2.15243,1,7160,cluster19
0.008507,1,23360,cluster3
0.008507,1,23360,cluster3
0.30562,1,5030,cluster11
1.59542,1,3230,cluster18
0.598533,1,23510,cluster9
1.63833,1,8090,cluster4
0,0,19320,cluster11
2.00715,1,3270,cluster18
0.491399,0,5360,cluster18
1.29129,0,10520,cluster11
2.583,1,350,cluster17
1.29129,0,10520,cluster11
1.61363,1,14200,cluster19
2.583,1,350,cluster17
1.08158,1,380,cluster6
0.187916,0,6050,cluster11
0,0,9200,cluster15
1.13128,1,3400,cluster12
2.63488,1,14360,cluster5
0.300768,1,0,cluster7
0.012176,0,14130,cluster6
2.50412,1,15140,cluster6
1.11867,1,17420,cluster6
2.50412,1,15140,cluster6
1.11867,1,17420,cluster6
0,1,9210,cluster11
1.60109,1,190,cluster11
1.11867,1,17420,cluster6
0,1,9210,cluster11
1.60109,1,190,cluster11
2.1756,0,8200,cluster9
1.92995,1,14000,cluster19
0.160043,0,9240,cluster15
1.63883,1,6510,cluster9
2.03822,1,12480,cluster5
1.74672,1,3250,cluster18
2.03822,1,12480,cluster5
0.43255,1,11570,cluster16
1.7291,1,14360,cluster19
1.2596,1,300,cluster17
1.21342,1,3380,cluster12
0.569717,0,480,cluster7
2.40168,1,13150,cluster19
2.40168,1,13150,cluster19
0.453637,0,9030,cluster15
0.453637,0,9030,cluster15
0.421099,0,8110,cluster6
0.421099,0,8110,cluster6
1.78753,1,3450,cluster12
0.133706,0,9160,cluster15
0.963033,1,13410,cluster6
1.78753,1,3450,cluster12
0.446123,1,23300,cluster3
1.75232,0,7480,cluster9
0,1,8120,cluster11
0,1,8120,cluster11
1.65072,0,8180,cluster9
1.65072,0,8180,cluster9
2.51048,1,14170,cluster6
1.60207,1,8320,cluster4
0.790234,0,13310,cluster6
1.86348,0,8440,cluster5
0.836018,0,60,cluster15
1.81645,1,9350,cluster4
0.679667,0,23350,cluster15
0.679667,0,23350,cluster15
1.61075,1,10080,cluster4
1.5926,1,13170,cluster19
0.123699,1,3380,cluster16
0.241016,0,18210,cluster17
0.25535,1,23050,cluster6
1.6015,1,13520,cluster19
1.5704,1,3440,cluster12
0.778949,0,16590,cluster17
0.53285,0,100,cluster15
0.778949,0,16590,cluster17
0.17257,0,9360,cluster6
1.82205,1,7070,cluster19
1.14206,1,170,cluster3
0.59916,1,19420,cluster11
1.98493,1,3330,cluster18
0.217517,0,10210,cluster15
0.59916,1,19420,cluster11
0.645884,1,23460,cluster9
0.235137,1,5260,cluster11
0.021784,1,3520,cluster11
0.235137,1,5260,cluster11
2.38137,1,4340,cluster19
0.9988,1,220,cluster17
0.447416,1,23310,cluster3
1.83183,1,7540,cluster4
0.852933,0,23380,cluster15
0.454134,1,13270,cluster6
0.94605,0,23350,cluster6
0.531751,1,12300,cluster9
0.128217,1,3360,cluster16
0.464867,0,430,cluster7
0.464867,0,430,cluster7
0.391001,1,23590,cluster7
0.737533,0,520,cluster7
0.737533,0,520,cluster7
1.68912,1,9440,cluster4
1.4951,1,4290,cluster18
1.67163,1,8480,cluster18
0.056724,0,9040,cluster15
1.99612,1,3340,cluster18
0.056724,0,9040,cluster15
1.57212,0,15100,cluster6
1.90617,1,3340,cluster12
1.57212,0,15100,cluster6
1.90617,1,3340,cluster12
0.277954,1,23130,cluster3
0.818217,0,5200,cluster18
1.67552,1,9480,cluster4
0.277954,1,23130,cluster3
0.818217,0,5200,cluster18
0.491134,1,4220,cluster3
1.07035,1,470,cluster3
1.67552,1,9480,cluster4
0,1,17450,cluster6
1.8395,1,8480,cluster4
1.6015,1,7170,cluster19
0.555167,1,14010,cluster6
0.555167,1,14010,cluster6
0.491399,0,5360,cluster18
1.50145,1,8410,cluster18
0.568233,1,3450,cluster9
0.688744,0,8560,cluster7
1.53042,1,4350,cluster18
0.84345,0,180,cluster7
1.74172,1,13320,cluster5
0.718483,1,23090,cluster6
0.43255,1,11570,cluster16
1.97828,1,3260,cluster18
1.14898,1,13500,cluster19
1.37237,1,3170,cluster18
0.84345,0,180,cluster7
0.650117,1,160,cluster6
1.92995,1,14000,cluster19
0.650117,1,160,cluster6
0.6059,0,480,cluster7
1.92995,1,14000,cluster19
0.5427,1,17100,cluster17
1.67652,1,14170,cluster19
0.328867,0,16520,cluster17
0.328867,0,16520,cluster17
1.83735,0,7500,cluster9
0.544167,1,17000,cluster17
0.544167,1,17000,cluster17
0,1,21130,cluster11
0.663768,1,5170,cluster6
0.663768,1,5170,cluster6
2.63303,1,14300,cluster5
1.81142,1,6350,cluster5
0.24439,0,10180,cluster15
1.81142,1,6350,cluster5
0.949616,1,13430,cluster19
0.019836,0,10100,cluster15
0.133134,1,3370,cluster16
0.418933,0,8450,cluster11
2.34042,1,9560,cluster6
2.34042,1,9560,cluster6
1.81645,1,9350,cluster4
0.712534,0,320,cluster7
1.96588,0,16530,cluster17
0.547249,0,16480,cluster17
1.5704,1,3440,cluster12
0.712534,0,320,cluster7
0.685817,1,12340,cluster6
1.5704,1,3440,cluster12
2.74917,1,3460,cluster12
2.8912,0,8400,cluster5
1.74172,1,13320,cluster5
0.685817,1,12340,cluster6
2.38587,1,6400,cluster5
0.507165,1,4080,cluster9
0.507165,1,4080,cluster9
1.74172,1,13320,cluster5
2.07227,1,3350,cluster18
1.74172,1,13320,cluster5
2.07227,1,3350,cluster18
0.123699,1,3380,cluster16
0.505666,1,4200,cluster9
0.123699,1,3380,cluster16
0,0,160,cluster11
1.44747,1,3430,cluster12
0.148317,1,16510,cluster11
1.68148,1,9450,cluster4
0.463568,0,1030,cluster7
0.15465,1,16140,cluster3
0.15465,1,16140,cluster3
0.033016,0,22140,cluster11
0.176484,1,460,cluster6
2.63198,0,8350,cluster5
0.008507,1,23360,cluster3
0.346913,1,11490,cluster15
1.82205,1,7070,cluster19
2.22712,1,13160,cluster19
1.96235,1,13540,cluster6
0.008507,1,23360,cluster3
1.82205,1,7070,cluster19
2.583,1,350,cluster17
1.817,1,9400,cluster4
2.583,1,350,cluster17
1.41323,1,13370,cluster19
0.066733,1,9550,cluster11
0.5922,0,460,cluster7
0.94605,0,23350,cluster6
0.133134,1,3370,cluster16
0.864816,0,5300,cluster18
0.5922,0,460,cluster7
2.38137,1,4340,cluster19
1.78753,1,3450,cluster12
1.83183,1,7540,cluster4
0.905267,0,8250,cluster6
0.37005,0,16410,cluster17
0.37005,0,16410,cluster17
1.62925,1,8230,cluster4
2.583,1,350,cluster17
2.583,1,350,cluster17
1.68912,1,9440,cluster4
1.68912,1,9440,cluster4
0.133134,1,3370,cluster16
0.132634,1,3430,cluster11
0.133134,1,3370,cluster16
0.133134,1,3370,cluster16
0.133134,1,3370,cluster16
1.53235,0,18290,cluster17
1.68217,1,8490,cluster18
1.61075,1,10080,cluster4
1.98857,1,12550,cluster5
0.526633,1,4070,cluster9
1.98857,1,12550,cluster5
1.8395,1,8480,cluster4
1.40127,1,2310,cluster18
0.37935,0,14030,cluster3
0.547599,0,440,cluster7
0.37935,0,14030,cluster3
0.547599,0,440,cluster7
0.53285,0,100,cluster15
2.0302,1,14150,cluster19
0.526633,1,4070,cluster9
0.325133,1,23070,cluster6
0.526633,1,4070,cluster9
0.325133,1,23070,cluster6
0,0,9170,cluster15
0.277916,1,12250,cluster9
1.59057,1,6420,cluster5
1.83695,1,14010,cluster19
0.1413,0,18180,cluster17
2.63488,1,14360,cluster5
2.14442,0,8130,cluster9
1.83695,1,14010,cluster19
0.517634,1,12460,cluster9
0.123699,1,3380,cluster16
0.6059,0,480,cluster7
0.43255,1,11570,cluster16
2.03968,1,7440,cluster4
1.75885,1,8290,cluster4
1.64387,1,13580,cluster6
1.84703,1,3320,cluster12
1.96818,1,3300,cluster12
2.64752,1,14370,cluster5
1.23847,0,18270,cluster17
1.53042,1,4350,cluster18
0.688744,0,8560,cluster7
0.616734,0,440,cluster7
0,0,2430,cluster11
1.18938,1,3390,cluster12
1.817,1,9400,cluster4
0.507249,0,5180,cluster18
2.00128,1,3290,cluster18
0.621683,1,3350,cluster18
1.67652,1,14170,cluster19
1.11867,1,17420,cluster6
0.300768,1,0,cluster7
1.19397,1,320,cluster17
1.83695,1,14010,cluster19
1.19397,1,320,cluster17
1.817,1,9400,cluster4
0.965653,0,10070,cluster15
0.965653,0,10070,cluster15
2.16048,0,300,cluster7
2.0363,1,12470,cluster5
2.03822,1,12480,cluster5
1.83695,1,14010,cluster19
1.83695,1,14010,cluster19
2.16048,0,300,cluster7
0.123283,1,3340,cluster16
2.05217,1,12370,cluster5
1.97123,1,4370,cluster19
0.102067,1,380,cluster16
0.768117,0,560,cluster7
0.123283,1,3340,cluster16
0.702683,0,570,cluster7
2.6527,1,3480,cluster12
1.44747,1,3430,cluster12
1.44747,1,3430,cluster12
0.123699,1,3380,cluster16
0.83322,0,23390,cluster15
1.6395,1,8110,cluster4
1.86833,0,10180,cluster6
0.492134,1,12330,cluster9
1.86833,0,10180,cluster6
0.307301,0,5350,cluster11
0.942866,0,310,cluster7
1.61075,1,10080,cluster4
0.879583,0,1090,cluster7
0.452516,1,23330,cluster3
0,0,22430,cluster11
0,0,22430,cluster11
2.16962,1,3310,cluster18
0.620466,1,4170,cluster9
1.76292,1,3590,cluster9
0.380365,0,9330,cluster11
0.159617,0,14190,cluster6
0.620466,1,4170,cluster9
0.655467,0,190,cluster7
2.07435,1,7420,cluster4
0.655467,0,190,cluster7
0.949616,1,13430,cluster19
1.66288,1,8020,cluster4
0.503151,1,15470,cluster3
0.836018,0,60,cluster15
0.164017,0,18350,cluster17
0.503151,1,15470,cluster3
0.836018,0,60,cluster15
0.161533,1,17410,cluster6
0.980567,0,13210,cluster3
0.161533,1,17410,cluster6
0.598767,0,23290,cluster15
0.161533,1,17410,cluster6
0.553483,0,420,cluster7
2.03823,1,13530,cluster6
2.6527,1,3480,cluster12
0.102067,1,380,cluster16
1.04983,1,1090,cluster3
1.04983,1,1090,cluster3
0.180383,0,18360,cluster17
2.63198,0,8350,cluster5
0.116349,1,3350,cluster16
0.116349,1,3350,cluster16
1.34113,1,3560,cluster18
0.300768,1,0,cluster7
0,1,18480,cluster11
0.509257,0,9050,cluster15
0.6059,0,480,cluster7
0.6059,0,480,cluster7
0.42915,1,15530,cluster3
1.75232,0,7480,cluster9
1.41323,1,13370,cluster19
0.5656,0,360,cluster7
1.35562,1,14130,cluster19
0.1413,0,18180,cluster17
0.164017,0,18350,cluster17
0.531751,1,12300,cluster9
0.164017,0,18350,cluster17
0.531751,1,12300,cluster9
0.762151,0,80,cluster15
0.762151,0,80,cluster15
1.09793,1,4000,cluster18
2.6413,1,14310,cluster5
0.2288,0,3150,cluster11
1.74122,1,13530,cluster19
1.74122,1,13530,cluster19
1.61075,1,10080,cluster4
0.184217,1,11530,cluster15
0.133134,1,3370,cluster16
2.15023,0,16540,cluster17
2.15023,0,16540,cluster17
1.49622,1,8390,cluster18
1.78317,1,3140,cluster18
1.78317,1,3140,cluster18
1.52063,1,8310,cluster18
0.83322,0,23390,cluster15
1.47315,1,12580,cluster5
0.116349,1,3350,cluster16
0.125951,0,3080,cluster11
0.061516,1,9260,cluster11
0.43255,1,11570,cluster16
0.061516,1,9260,cluster11
0.852933,0,23380,cluster15
0.130854,0,9450,cluster6
0.852933,0,23380,cluster15
1.84703,1,3320,cluster12
1.8487,0,16560,cluster17
1.77725,0,5440,cluster11
1.95205,1,8350,cluster4
1.84703,1,3320,cluster12
1.8487,0,16560,cluster17
1.77725,0,5440,cluster11
1.75885,1,8290,cluster4
1.6954,1,8000,cluster4
1.53382,1,9000,cluster18
1.87387,1,13240,cluster19
0.039701,1,8220,cluster11
2.03968,1,7440,cluster4
0.218383,1,8460,cluster11
2.0421,1,8460,cluster4
0.507249,0,5180,cluster18
2.03968,1,7440,cluster4
0.218383,1,8460,cluster11
2.0421,1,8460,cluster4
2.89372,0,8380,cluster5
1.32092,1,520,cluster3
0.43255,1,11570,cluster16
0.325133,1,23070,cluster6
0.733049,1,4110,cluster9
0.879583,0,1090,cluster7
2.64965,1,3490,cluster12
0.879583,0,1090,cluster7
2.89372,0,8380,cluster5
0.193266,0,23300,cluster3
2.01262,0,7540,cluster9
1.74778,0,8160,cluster9
2.19095,1,12580,cluster5
1.86765,1,3290,cluster12
1.4279,1,3470,cluster18
2.15528,0,16550,cluster17
2.15528,0,16550,cluster17
0.834217,0,230,cluster7
0.039333,0,17180,cluster6
0.039333,0,17180,cluster6
0.307301,0,5350,cluster11
1.95205,1,8350,cluster4
1.95205,1,8350,cluster4
0.923716,0,230,cluster6
0.923716,0,230,cluster6
0.123699,1,3380,cluster16
1.33392,1,3330,cluster18
1.8394,1,10330,cluster19
1.74778,0,8160,cluster9
1.08837,1,260,cluster17
0.244583,0,6300,cluster11
0.109266,1,15090,cluster11
0.505666,1,4200,cluster9
1.86793,1,6320,cluster5
1.71637,1,13480,cluster19
0,1,13500,cluster11
1.40637,1,560,cluster3
3.02168,0,8300,cluster5
0.385154,1,15430,cluster3
1.41635,1,7590,cluster4
2.15528,0,16550,cluster17
0,1,18380,cluster11
0,1,18380,cluster11
1.97623,1,13010,cluster5
1.78753,1,3450,cluster12
1.78867,1,7510,cluster4
2.14287,1,4330,cluster19
2.62177,1,3500,cluster12
1.78753,1,3450,cluster12
0.690733,0,210,cluster7
0.985501,0,23310,cluster6
2.73587,1,13030,cluster5
0.690733,0,210,cluster7
0.530916,1,23560,cluster6
1.6315,1,8440,cluster4
0.530916,1,23560,cluster6
0.542783,1,12310,cluster9
0.42915,1,15530,cluster3
0.44774,1,23320,cluster3
0.123699,1,3380,cluster16
0.44774,1,23320,cluster3
1.68217,1,8490,cluster18
0.116349,1,3350,cluster16
1.67402,1,9500,cluster4
0.553483,0,420,cluster7
0.404667,0,23280,cluster15
1.0772,0,7450,cluster9
0.553483,0,420,cluster7
1.0772,0,7450,cluster9
0.43255,1,11570,cluster16
0.701396,0,8580,cluster7
2.93692,1,14250,cluster5
0.834217,0,230,cluster7
1.94375,1,10360,cluster19
0,0,9120,cluster15
0.64813,0,23300,cluster15
0.810333,1,3440,cluster18
1.34113,1,3560,cluster18
1.25997,1,230,cluster17
0.506884,1,4130,cluster3
1.74672,1,3250,cluster18
0.253151,1,8420,cluster6
0.200149,1,16020,cluster3
0.506884,1,4130,cluster3
2.6413,1,14310,cluster5
1.52885,0,7560,cluster9
1.15436,1,3490,cluster9
0.253151,1,8420,cluster6
1.40745,1,3150,cluster18
2.0802,1,3320,cluster18
0.504966,1,15450,cluster3
2.06273,1,12380,cluster5
2.06273,1,12380,cluster5
0.123283,1,3340,cluster16
0.43255,1,11570,cluster16
0.44774,1,23320,cluster3
2.89543,1,14240,cluster5
0.21495,0,9100,cluster15
0.133134,1,3370,cluster16
0.44774,1,23320,cluster3
0.818383,1,13030,cluster6
0,1,19110,cluster6
0.679299,0,110,cluster15
0.818383,1,13030,cluster6
2.12592,1,5350,cluster6
2.583,1,350,cluster17
2.0518,1,8470,cluster4
0.921716,1,8570,cluster18
2.583,1,350,cluster17
2.0518,1,8470,cluster4
1.12917,1,3410,cluster12
0.462199,1,15480,cluster3
1.53635,1,12570,cluster5
0.462199,1,15480,cluster3
0.365284,0,16430,cluster17
0.331266,1,11440,cluster15
0.623617,0,240,cluster7
0.623617,0,240,cluster7
0,1,17900,cluster6
0.113583,1,23160,cluster6
0.502917,0,410,cluster7
0.611767,1,2450,cluster11
2.58587,1,13120,cluster19
1.84703,1,3320,cluster12
0.385154,1,15430,cluster3
0.385154,1,15430,cluster3
1.84703,1,3320,cluster12
0.261553,0,9260,cluster15
1.95205,1,8350,cluster4
0,0,10000,cluster11
1.47473,1,3400,cluster18
0.053465,1,16330,cluster6
1.0419,1,240,cluster17
1.87387,1,13240,cluster19
0.053465,1,16330,cluster6
1.0419,1,240,cluster17
1.6395,1,8110,cluster4
1.64745,1,8120,cluster4
0.788266,0,380,cluster7
2.01262,0,7540,cluster9
1.74778,0,8160,cluster9
0.788266,0,380,cluster7
2.0421,1,8460,cluster4
0.601399,1,12010,cluster9
0.21077,1,2320,cluster6
2.9712,0,8270,cluster5
2.9712,0,8270,cluster5
0.489217,0,330,cluster7
0.139856,0,9230,cluster15
1.82807,1,4400,cluster19
0.95755,1,1040,cluster3
0.276566,1,12240,cluster3
0.276566,1,12240,cluster3
2.6527,1,3480,cluster12
0.711533,0,470,cluster7
0.317201,0,9340,cluster15
2.39325,1,6390,cluster5
2.1756,0,8200,cluster9
0.102067,1,380,cluster16
0,0,9560,cluster11
0.019633,0,23390,cluster11
0.299666,1,22400,cluster6
0.505982,0,400,cluster7
0.505982,0,400,cluster7
0.299666,1,22400,cluster6
1.33392,1,3330,cluster18
1.94208,1,6530,cluster19
1.33392,1,3330,cluster18
0.034966,0,22060,cluster11
0.034966,0,22060,cluster11
0.823837,1,23460,cluster6
0.261553,0,9260,cluster15
1.86793,1,6320,cluster5
1.72955,1,13490,cluster19
2.62177,1,3500,cluster12
1.30885,1,3420,cluster12
1.72955,1,13490,cluster19
3.02168,0,8300,cluster5
1.8395,1,8480,cluster4
1.47332,1,2330,cluster18
0.123283,1,3340,cluster16
1.63802,0,7470,cluster9
0.477533,1,4210,cluster3
2.73587,1,13030,cluster5
0.477533,1,4210,cluster3
1.97828,1,3260,cluster18
1.5704,1,3440,cluster12
2.32753,1,100,cluster6
0.128217,1,3360,cluster16
2.32753,1,100,cluster6
0,1,19230,cluster11
0.123699,1,3380,cluster16
2.32753,1,100,cluster6
1.63802,0,7470,cluster9
0.317201,0,9340,cluster15
0.128217,1,3360,cluster16
1.41635,1,7590,cluster4
0,0,18460,cluster11
0.64813,0,23300,cluster15
0.509257,0,9050,cluster15
0.509257,0,9050,cluster15
2.58533,1,14280,cluster5
2.58533,1,14280,cluster5
0.039233,0,22020,cluster11
1.52885,0,7560,cluster9
0.592683,1,12040,cluster9
1.64692,1,8210,cluster4
1.94532,1,12570,cluster5
0.592683,1,12040,cluster9
1.61363,1,14200,cluster19
1.94532,1,12570,cluster5
0.116349,1,3350,cluster16
0.701396,0,8580,cluster7
1.34113,1,3560,cluster18
1.25978,1,6370,cluster9
1.61363,1,14200,cluster19
1.83735,0,7500,cluster9
2.59702,1,3540,cluster18
1.817,1,9400,cluster4
1.31967,1,13280,cluster5
1.91586,1,3330,cluster12
1.76563,1,13550,cluster19
1.76563,1,13550,cluster19
1.44747,1,3430,cluster12
1.36458,1,13340,cluster19
1.94375,1,10360,cluster19
1.13128,1,3400,cluster12
1.72135,0,8110,cluster9
1.72135,0,8110,cluster9
0,1,12430,cluster11
1.70188,1,14280,cluster19
0,1,12430,cluster11
1.0419,1,240,cluster17
2.0518,1,8470,cluster4
1.74672,1,3250,cluster18
0,1,18430,cluster6
0.702633,0,4440,cluster18
0.128217,1,3360,cluster16
1.5464,0,18280,cluster17
0.702633,0,4440,cluster18
0.184217,1,11530,cluster15
0.690733,0,210,cluster7
0.701396,0,8580,cluster7
0.690733,0,210,cluster7
2.24792,1,13020,cluster5
0.664734,0,510,cluster7
0.044867,1,4340,cluster11
0.196807,0,10150,cluster15
1.82297,1,13580,cluster19
0.690733,0,210,cluster7
0.425051,0,450,cluster7
0.690733,0,210,cluster7
0.385154,1,15430,cluster3
2.53355,0,8220,cluster5
0.679651,0,23340,cluster15
0.077918,0,6090,cluster11
1.88195,0,8060,cluster9
0.601399,1,12010,cluster9
3.12138,1,13240,cluster5
2.73963,1,13100,cluster19
1.34113,1,3560,cluster18
0.21495,0,9100,cluster15
1.25978,1,6370,cluster9
1.27727,1,3220,cluster18
1.25978,1,6370,cluster9
1.64085,1,12450,cluster5
0.583797,0,9020,cluster15
0,1,8250,cluster11
0.583797,0,9020,cluster15
1.32167,0,9220,cluster6
0,1,8250,cluster11
1.96608,1,4320,cluster19
2.7075,1,3520,cluster12
1.3998,1,550,cluster3
0.128217,1,3360,cluster16
1.15988,1,2420,cluster18
2.73963,1,13100,cluster19
0.536517,0,530,cluster7
0.705884,1,3000,cluster18
0.879583,0,1090,cluster7
0.536517,0,530,cluster7
1.44747,1,3430,cluster12
1.44747,1,3430,cluster12
1.64085,1,12450,cluster5
2.56198,0,8230,cluster5
0.489217,0,330,cluster7
0,1,21160,cluster11
0.655467,0,190,cluster7
1.60687,1,10070,cluster4
2.66963,1,3470,cluster12
2.66963,1,3470,cluster12
0.123699,1,3380,cluster16
0.693734,0,8590,cluster15
0.682564,0,23310,cluster15
0.682564,0,23310,cluster15
0.7465,0,520,cluster7
1.98493,1,3330,cluster18
0.503151,1,15470,cluster3
0.846649,0,16580,cluster17
0.196807,0,10150,cluster15
0.324082,1,4230,cluster3
0.324082,1,4230,cluster3
1.79747,1,3540,cluster9
1.07035,1,470,cluster3
1.07035,1,470,cluster3
0.278433,0,10140,cluster6
0.696516,0,370,cluster7
0.400584,1,12490,cluster9
0.278433,0,10140,cluster6
0.480683,1,16130,cluster3
0.400584,1,12490,cluster9
1.13128,1,3400,cluster12
1.47332,1,2330,cluster18
1.72955,1,13490,cluster19
1.72955,1,13490,cluster19
0.15332,0,14520,cluster6
0.123699,1,3380,cluster16
0.15332,0,14520,cluster6
2.17058,1,4380,cluster19
0,0,9210,cluster15
1.97623,1,13010,cluster5
0.492134,1,12330,cluster9
0.180383,0,18360,cluster17
0.34845,1,15550,cluster3
0.907433,1,23270,cluster3
2.15243,1,7160,cluster19
0.492134,1,12330,cluster9
0.180383,0,18360,cluster17
0.907433,1,23270,cluster3
0.696833,0,4340,cluster18
2.17058,1,4380,cluster19
0.7465,0,520,cluster7
0.696833,0,4340,cluster18
2.7075,1,3520,cluster12
0.965666,1,2350,cluster18
0.205401,0,9180,cluster15
2.16165,1,6270,cluster19
2.58533,1,14280,cluster5
1.30885,1,3420,cluster12
0.980567,0,13210,cluster3
0.316017,1,23150,cluster3
0.100883,1,16060,cluster3
1.78753,1,3450,cluster12
0.860259,1,23250,cluster3
0.860259,1,23250,cluster3
0.331824,0,10190,cluster11
1.94532,1,12570,cluster5
0.331824,0,10190,cluster11
0.583797,0,9020,cluster15
0,1,13440,cluster11
1.19567,1,13410,cluster5
0.846649,0,16580,cluster17
0.535117,0,460,cluster7
1.817,1,9400,cluster4
0.548117,0,570,cluster7
1.817,1,9400,cluster4
1.62297,1,7470,cluster4
1.62297,1,7470,cluster4
0.102067,1,380,cluster16
0.048883,1,23330,cluster3
0.048883,1,23330,cluster3
0.04132,0,10110,cluster15
0.128217,1,3360,cluster16
0.06547,0,10130,cluster15
3.02168,0,8300,cluster5
2.2176,1,7140,cluster19
0.110953,1,1010,cluster6
0.501366,1,12470,cluster9
0.842383,0,14480,cluster6
1.44747,1,3430,cluster12
0,1,16270,cluster11
0.102067,1,380,cluster16
2.6527,1,3480,cluster12
0,1,16270,cluster11
2.2176,1,7140,cluster19
2.6527,1,3480,cluster12
2.38628,1,4220,cluster5
2.3589,1,370,cluster17
0.391001,1,23590,cluster7
0.164017,0,18350,cluster17
0,0,9170,cluster15
0.164017,0,18350,cluster17
0,0,9170,cluster15
0.446035,1,23230,cluster3
1.41323,1,13370,cluster19
0.032617,1,4070,cluster11
0.10937,0,10140,cluster15
0.10937,0,10140,cluster15
1.913,1,6490,cluster5
2.00128,1,3290,cluster18
0.123699,1,3380,cluster16
0.159516,0,18380,cluster17
0.123699,1,3380,cluster16
1.5464,0,18280,cluster17
0.37005,0,16410,cluster17
1.96608,1,4320,cluster19
1.5464,0,18280,cluster17
0.237699,0,6290,cluster11
0.682564,0,23310,cluster15
3.86497,1,12460,cluster5
0.308532,0,5210,cluster18
0,1,20060,cluster11
0.05045,0,18250,cluster17
0,1,21160,cluster11
0.6732,0,390,cluster7
0.047706,1,23300,cluster3
0.5427,1,17100,cluster17
0.334233,1,11410,cluster15
0.027733,1,22510,cluster6
1.53235,0,18290,cluster17
1.81293,1,9310,cluster4
0,1,260,cluster6
1.33602,1,3570,cluster18
1.03579,1,4270,cluster11
1.81293,1,9310,cluster4
0.442017,1,15510,cluster3
1.99955,1,7360,cluster4
0.503151,1,15470,cluster3
0.582116,1,4090,cluster3
0.553483,0,420,cluster7
0.521417,1,4060,cluster9
1.98857,1,12550,cluster5
0.89251,1,23280,cluster3
1.6277,1,8220,cluster4
1.6277,1,8220,cluster4
2.03968,1,7440,cluster4
0,1,22480,cluster11
2.03968,1,7440,cluster4
0.183483,0,5270,cluster11
1.78317,1,3140,cluster18
1.62333,1,8140,cluster4
0.102067,1,380,cluster16
2.03968,1,7440,cluster4
0.3412,0,9050,cluster11
0.696833,0,4340,cluster18
0.620466,1,4170,cluster9
1.44747,1,3430,cluster12
1.68888,1,10010,cluster4
0.620466,1,4170,cluster9
1.44747,1,3430,cluster12
