@relation mrgB-3train

@attribute refinedUse numeric
@attribute ' dow' {0,1,2,3,4,5,6}
@attribute ' dType' {0,1}
@attribute ' Time' numeric
@attribute ' Cluster' {cluster8,cluster13,cluster7,cluster11,cluster6,cluster4,cluster1,cluster19,cluster10,cluster0,cluster16,cluster2,cluster3,cluster5,cluster15,cluster17,cluster18,cluster9,cluster14,cluster12}

@data
0.806218,6,0,240,cluster2
1.50145,4,1,8410,cluster14
0.31747,6,0,10060,cluster15
1.04428,3,1,4540,cluster9
0.346913,4,1,11490,cluster15
1.96818,1,1,3300,cluster12
1.50145,4,1,8410,cluster14
0.31747,6,0,10060,cluster15
1.04428,3,1,4540,cluster9
0.346913,4,1,11490,cluster15
1.96818,1,1,3300,cluster12
0.806218,6,0,240,cluster2
1.50145,4,1,8410,cluster14
1.04428,3,1,4540,cluster9
0.346913,4,1,11490,cluster15
1.96818,1,1,3300,cluster12
0.539501,6,0,23440,cluster6
1.50145,4,1,8410,cluster14
0.346913,4,1,11490,cluster15
1.96818,1,1,3300,cluster12
0.346913,4,1,11490,cluster15
1.96818,1,1,3300,cluster12
1.75795,1,1,13310,cluster5
1.96818,1,1,3300,cluster12
1.96818,1,1,3300,cluster12
0,0,1,20550,cluster11
0.709034,5,0,130,cluster15
0.709034,5,0,130,cluster15
0.696833,5,0,4340,cluster14
0.709034,5,0,130,cluster15
0.696833,5,0,4340,cluster14
0.509257,6,0,9050,cluster15
0.709034,5,0,130,cluster15
0.696833,5,0,4340,cluster14
0.509257,6,0,9050,cluster15
0.709034,5,0,130,cluster15
0.696833,5,0,4340,cluster14
0.509257,6,0,9050,cluster15
0.709034,5,0,130,cluster15
0.696833,5,0,4340,cluster14
0.509257,6,0,9050,cluster15
0.709034,5,0,130,cluster15
0.696833,5,0,4340,cluster14
0.509257,6,0,9050,cluster15
0.709034,5,0,130,cluster15
0.696833,5,0,4340,cluster14
0.509257,6,0,9050,cluster15
0.696833,5,0,4340,cluster14
0.509257,6,0,9050,cluster15
0.696833,5,0,4340,cluster14
0.509257,6,0,9050,cluster15
0.509257,6,0,9050,cluster15
0.509257,6,0,9050,cluster15
1.51652,2,1,4280,cluster14
1.51652,2,1,4280,cluster14
1.51652,2,1,4280,cluster14
0.51108,5,1,13080,cluster6
0.068218,4,1,9520,cluster11
1.51652,2,1,4280,cluster14
1.49102,4,1,3540,cluster14
0.65305,2,1,18360,cluster8
1.49102,4,1,3540,cluster14
0.51108,5,1,13080,cluster6
0,6,0,18300,cluster11
1.49102,4,1,3540,cluster14
1.77448,0,0,8520,cluster6
0.460884,4,1,18550,cluster8
0.123699,1,1,3380,cluster16
0.539068,4,1,17330,cluster6
1.49102,4,1,3540,cluster14
0.123699,1,1,3380,cluster16
0.116817,1,1,3390,cluster11
1.49102,4,1,3540,cluster14
0,6,0,21220,cluster11
0.123699,1,1,3380,cluster16
0.116817,1,1,3390,cluster11
1.49102,4,1,3540,cluster14
0,3,1,3580,cluster6
0.123699,1,1,3380,cluster16
0,3,1,3580,cluster6
0.123699,1,1,3380,cluster16
0.117918,5,0,5100,cluster8
0.123699,1,1,3380,cluster16
0.152034,6,0,9260,cluster11
0.123699,1,1,3380,cluster16
1.91586,1,1,3330,cluster12
0.2671,3,1,12570,cluster6
0.123699,1,1,3380,cluster16
1.91586,1,1,3330,cluster12
0.123699,1,1,3380,cluster16
1.91586,1,1,3330,cluster12
0.123699,1,1,3380,cluster16
0.4561,3,1,12290,cluster9
1.91586,1,1,3330,cluster12
0.4561,3,1,12290,cluster9
1.91586,1,1,3330,cluster12
1.6428,3,1,13210,cluster19
2.06802,3,1,13000,cluster5
0.4561,3,1,12290,cluster9
1.91586,1,1,3330,cluster12
1.6428,3,1,13210,cluster19
2.06802,3,1,13000,cluster5
0.4561,3,1,12290,cluster9
1.91586,1,1,3330,cluster12
1.6428,3,1,13210,cluster19
2.06802,3,1,13000,cluster5
0.4561,3,1,12290,cluster9
1.91586,1,1,3330,cluster12
1.6428,3,1,13210,cluster19
2.06802,3,1,13000,cluster5
2.74917,2,1,3460,cluster12
1.84703,1,1,3320,cluster12
1.6428,3,1,13210,cluster19
2.06802,3,1,13000,cluster5
2.74917,2,1,3460,cluster12
0.4561,3,1,12290,cluster9
1.84703,1,1,3320,cluster12
2.46508,2,1,590,cluster3
1.6428,3,1,13210,cluster19
0.435682,3,1,15520,cluster3
2.74917,2,1,3460,cluster12
0.4561,3,1,12290,cluster9
2.46508,2,1,590,cluster3
0.435682,3,1,15520,cluster3
2.74917,2,1,3460,cluster12
2.46508,2,1,590,cluster3
0.007657,2,1,13390,cluster6
0.435682,3,1,15520,cluster3
2.74917,2,1,3460,cluster12
0.4561,3,1,12290,cluster9
2.46508,2,1,590,cluster3
0,6,0,14340,cluster6
0.435682,3,1,15520,cluster3
2.74917,2,1,3460,cluster12
2.46508,2,1,590,cluster3
0.435682,3,1,15520,cluster3
2.74917,2,1,3460,cluster12
2.46508,2,1,590,cluster3
2.74917,2,1,3460,cluster12
2.46508,2,1,590,cluster3
0.770083,6,0,350,cluster7
2.74917,2,1,3460,cluster12
2.46508,2,1,590,cluster3
0.770083,6,0,350,cluster7
2.74917,2,1,3460,cluster12
2.46508,2,1,590,cluster3
0.770083,6,0,350,cluster7
2.46508,2,1,590,cluster3
0.504916,5,0,6000,cluster14
0.770083,6,0,350,cluster7
0.504916,5,0,6000,cluster14
0.770083,6,0,350,cluster7
0.504916,5,0,6000,cluster14
0.770083,6,0,350,cluster7
0.504916,5,0,6000,cluster14
0.770083,6,0,350,cluster7
0.752501,0,0,13230,cluster3
0.504916,5,0,6000,cluster14
0.770083,6,0,350,cluster7
0.752501,0,0,13230,cluster3
0.504916,5,0,6000,cluster14
0.770083,6,0,350,cluster7
0.752501,0,0,13230,cluster3
0.504916,5,0,6000,cluster14
0.752501,0,0,13230,cluster3
0.504916,5,0,6000,cluster14
0.752501,0,0,13230,cluster3
0.504916,5,0,6000,cluster14
0.752501,0,0,13230,cluster3
0.752501,0,0,13230,cluster3
0.752501,0,0,13230,cluster3
0.818083,1,1,14210,cluster6
0.752501,0,0,13230,cluster3
0.384549,4,1,19470,cluster6
0.752501,0,0,13230,cluster3
0.31747,6,0,10060,cluster15
0.31747,6,0,10060,cluster15
0.31747,6,0,10060,cluster15
0.050901,5,1,4260,cluster11
0.31747,6,0,10060,cluster15
0.346913,4,1,11490,cluster15
1.75795,1,1,13310,cluster5
0.346913,4,1,11490,cluster15
1.75795,1,1,13310,cluster5
0.31747,6,0,10060,cluster15
1.96818,1,1,3300,cluster12
0.31747,6,0,10060,cluster15
0.703207,6,0,14360,cluster3
1.96818,1,1,3300,cluster12
1.75795,1,1,13310,cluster5
0.7153,1,1,17210,cluster8
0.703207,6,0,14360,cluster3
0.118357,6,0,9530,cluster11
1.96818,1,1,3300,cluster12
1.75795,1,1,13310,cluster5
0.703207,6,0,14360,cluster3
1.96818,1,1,3300,cluster12
1.75795,1,1,13310,cluster5
0.703207,6,0,14360,cluster3
0.35732,4,1,11480,cluster15
1.96818,1,1,3300,cluster12
1.75795,1,1,13310,cluster5
0.703207,6,0,14360,cluster3
0.35732,4,1,11480,cluster15
1.96818,1,1,3300,cluster12
1.75795,1,1,13310,cluster5
0,6,0,19230,cluster11
0.703207,6,0,14360,cluster3
0.35732,4,1,11480,cluster15
1.96818,1,1,3300,cluster12
1.75795,1,1,13310,cluster5
0.703207,6,0,14360,cluster3
0.35732,4,1,11480,cluster15
1.96818,1,1,3300,cluster12
1.75795,1,1,13310,cluster5
1.96818,1,1,3300,cluster12
1.96818,1,1,3300,cluster12
0.709034,5,0,130,cluster15
0.709034,5,0,130,cluster15
0.709034,5,0,130,cluster15
0.709034,5,0,130,cluster15
0.709034,5,0,130,cluster15
0.056724,6,0,9040,cluster15
0.709034,5,0,130,cluster15
0.056724,6,0,9040,cluster15
0.709034,5,0,130,cluster15
0.056724,6,0,9040,cluster15
0.709034,5,0,130,cluster15
0.056724,6,0,9040,cluster15
0.709034,5,0,130,cluster15
0.056724,6,0,9040,cluster15
0.709034,5,0,130,cluster15
0.056724,6,0,9040,cluster15
0.056724,6,0,9040,cluster15
0.056724,6,0,9040,cluster15
0.056724,6,0,9040,cluster15
0.056724,6,0,9040,cluster15
1.69497,5,0,10010,cluster2
1.69497,5,0,10010,cluster2
0.152034,6,0,9260,cluster11
1.69497,5,0,10010,cluster2
0.042966,4,1,9510,cluster11
1.69497,5,0,10010,cluster2
1.69497,5,0,10010,cluster2
0,6,0,18290,cluster11
0.123699,1,1,3380,cluster16
0.1779,0,0,4000,cluster11
1.69497,5,0,10010,cluster2
0,6,0,18290,cluster11
0.123699,1,1,3380,cluster16
1.69497,5,0,10010,cluster2
0,3,1,3570,cluster6
0.123699,1,1,3380,cluster16
0.096116,6,0,22000,cluster8
0.123699,1,1,3380,cluster16
0.123699,1,1,3380,cluster16
0.123699,1,1,3380,cluster16
1.66288,2,1,8020,cluster4
0.123699,1,1,3380,cluster16
1.84703,1,1,3320,cluster12
1.66288,2,1,8020,cluster4
0.123699,1,1,3380,cluster16
1.84703,1,1,3320,cluster12
0.123699,1,1,3380,cluster16
1.84703,1,1,3320,cluster12
0.123699,1,1,3380,cluster16
0.4561,3,1,12290,cluster9
1.84703,1,1,3320,cluster12
0,6,0,19220,cluster11
0.4561,3,1,12290,cluster9
1.84703,1,1,3320,cluster12
0.127333,0,1,9500,cluster11
0.435682,3,1,15520,cluster3
0.4561,3,1,12290,cluster9
1.84703,1,1,3320,cluster12
0.435682,3,1,15520,cluster3
0.4561,3,1,12290,cluster9
1.84703,1,1,3320,cluster12
1.14955,3,1,22230,cluster8
0.435682,3,1,15520,cluster3
0.4561,3,1,12290,cluster9
1.84703,1,1,3320,cluster12
0.435682,3,1,15520,cluster3
2.74917,2,1,3460,cluster12
2.00715,2,1,3270,cluster18
1.84703,1,1,3320,cluster12
1.00785,1,1,12520,cluster6
0.435682,3,1,15520,cluster3
0.048916,5,1,4240,cluster11
2.74917,2,1,3460,cluster12
2.00715,2,1,3270,cluster18
1.84703,1,1,3320,cluster12
0.435682,3,1,15520,cluster3
2.74917,2,1,3460,cluster12
2.00715,2,1,3270,cluster18
0.19035,4,1,4470,cluster11
0.435682,3,1,15520,cluster3
1.52595,2,1,4360,cluster14
2.74917,2,1,3460,cluster12
2.00715,2,1,3270,cluster18
0.435682,3,1,15520,cluster3
2.74917,2,1,3460,cluster12
2.00715,2,1,3270,cluster18
1.88462,2,1,580,cluster3
0.435682,3,1,15520,cluster3
2.74917,2,1,3460,cluster12
1.88462,2,1,580,cluster3
0.435682,3,1,15520,cluster3
2.74917,2,1,3460,cluster12
1.88462,2,1,580,cluster3
2.74917,2,1,3460,cluster12
1.88462,2,1,580,cluster3
2.74917,2,1,3460,cluster12
1.88462,2,1,580,cluster3
2.74917,2,1,3460,cluster12
1.88462,2,1,580,cluster3
1.88462,2,1,580,cluster3
1.81583,2,1,8520,cluster4
1.81583,2,1,8520,cluster4
1.81583,2,1,8520,cluster4
1.81583,2,1,8520,cluster4
0,6,0,21180,cluster11
1.81583,2,1,8520,cluster4
0,6,0,21180,cluster11
1.81583,2,1,8520,cluster4
0.439934,6,0,340,cluster7
1.81583,2,1,8520,cluster4
0.439934,6,0,340,cluster7
1.81583,2,1,8520,cluster4
0.439934,6,0,340,cluster7
1.81583,2,1,8520,cluster4
0.439934,6,0,340,cluster7
1.81583,2,1,8520,cluster4
0.439934,6,0,340,cluster7
0.439934,6,0,340,cluster7
0.439934,6,0,340,cluster7
0.382299,0,0,2240,cluster8
1.80745,2,1,7500,cluster4
0.045,5,1,4250,cluster11
1.80745,2,1,7500,cluster4
1.80745,2,1,7500,cluster4
0.35732,4,1,11480,cluster15
1.80745,2,1,7500,cluster4
0.35732,4,1,11480,cluster15
0.436883,4,1,13280,cluster6
1.80745,2,1,7500,cluster4
0.35732,4,1,11480,cluster15
1.96818,1,1,3300,cluster12
1.80745,2,1,7500,cluster4
0.35732,4,1,11480,cluster15
1.96818,1,1,3300,cluster12
1.24217,4,1,2380,cluster14
1.80745,2,1,7500,cluster4
0.35732,4,1,11480,cluster15
1.96818,1,1,3300,cluster12
1.24217,4,1,2380,cluster14
1.80745,2,1,7500,cluster4
0.35732,4,1,11480,cluster15
1.96818,1,1,3300,cluster12
1.24217,4,1,2380,cluster14
1.80745,2,1,7500,cluster4
0.35732,4,1,11480,cluster15
1.96818,1,1,3300,cluster12
1.24217,4,1,2380,cluster14
0.35732,4,1,11480,cluster15
1.96818,1,1,3300,cluster12
1.24217,4,1,2380,cluster14
0.35732,4,1,11480,cluster15
1.96818,1,1,3300,cluster12
0.35732,4,1,11480,cluster15
1.96818,1,1,3300,cluster12
1.96818,1,1,3300,cluster12
1.96818,1,1,3300,cluster12
0.709034,5,0,130,cluster15
0.630684,4,1,3070,cluster8
0.709034,5,0,130,cluster15
0.630684,4,1,3070,cluster8
0.709034,5,0,130,cluster15
0.944216,2,1,19450,cluster6
0.056724,6,0,9040,cluster15
0.056724,6,0,9040,cluster15
0.056724,6,0,9040,cluster15
0.319066,3,1,12100,cluster6
0.056724,6,0,9040,cluster15
0.206034,6,0,5580,cluster11
0.056724,6,0,9040,cluster15
0.056724,6,0,9040,cluster15
0.056724,6,0,9040,cluster15
0.056724,6,0,9040,cluster15
0.056724,6,0,9040,cluster15
1.7593,0,0,8510,cluster6
0.243867,1,1,5390,cluster2
0.361367,6,0,9250,cluster11
0.123699,1,1,3380,cluster16
0.243867,1,1,5390,cluster2
0.361367,6,0,9250,cluster11
0.123699,1,1,3380,cluster16
0.243867,1,1,5390,cluster2
0.123699,1,1,3380,cluster16
0.384067,1,1,17180,cluster8
0.123699,1,1,3380,cluster16
0.123699,1,1,3380,cluster16
1.8516,0,0,8420,cluster6
0.123699,1,1,3380,cluster16
0.123699,1,1,3380,cluster16
1.84703,1,1,3320,cluster12
0.123699,1,1,3380,cluster16
1.84703,1,1,3320,cluster12
0.123699,1,1,3380,cluster16
1.84703,1,1,3320,cluster12
1.52595,2,1,4360,cluster14
0.123699,1,1,3380,cluster16
2.00715,2,1,3270,cluster18
1.84703,1,1,3320,cluster12
1.52595,2,1,4360,cluster14
2.00715,2,1,3270,cluster18
1.84703,1,1,3320,cluster12
0.435682,3,1,15520,cluster3
1.52595,2,1,4360,cluster14
2.00715,2,1,3270,cluster18
1.84703,1,1,3320,cluster12
0.090067,4,1,21540,cluster8
0.435682,3,1,15520,cluster3
1.52595,2,1,4360,cluster14
2.00715,2,1,3270,cluster18
1.84703,1,1,3320,cluster12
0.090067,4,1,21540,cluster8
0.086983,0,0,1580,cluster11
0.435682,3,1,15520,cluster3
1.52595,2,1,4360,cluster14
2.00715,2,1,3270,cluster18
1.84703,1,1,3320,cluster12
1.52595,2,1,4360,cluster14
2.74917,2,1,3460,cluster12
2.00715,2,1,3270,cluster18
1.84703,1,1,3320,cluster12
1.52595,2,1,4360,cluster14
2.74917,2,1,3460,cluster12
2.00715,2,1,3270,cluster18
1.84703,1,1,3320,cluster12
1.88462,2,1,580,cluster3
1.03857,6,0,14010,cluster6
2.06218,3,1,12590,cluster5
1.52595,2,1,4360,cluster14
2.74917,2,1,3460,cluster12
2.00715,2,1,3270,cluster18
1.88462,2,1,580,cluster3
2.06218,3,1,12590,cluster5
1.52595,2,1,4360,cluster14
2.74917,2,1,3460,cluster12
2.00715,2,1,3270,cluster18
1.88462,2,1,580,cluster3
2.06218,3,1,12590,cluster5
1.52595,2,1,4360,cluster14
2.74917,2,1,3460,cluster12
2.00715,2,1,3270,cluster18
1.88462,2,1,580,cluster3
2.74917,2,1,3460,cluster12
1.88462,2,1,580,cluster3
0.2575,1,1,8060,cluster8
2.06218,3,1,12590,cluster5
2.74917,2,1,3460,cluster12
2.74917,2,1,3460,cluster12
1.88462,2,1,580,cluster3
2.74917,2,1,3460,cluster12
1.88462,2,1,580,cluster3
2.74917,2,1,3460,cluster12
1.88462,2,1,580,cluster3
1.88462,2,1,580,cluster3
1.81583,2,1,8520,cluster4
1.81583,2,1,8520,cluster4
1.81583,2,1,8520,cluster4
0.439934,6,0,340,cluster7
1.81583,2,1,8520,cluster4
0.439934,6,0,340,cluster7
1.10168,2,1,7470,cluster8
0.439934,6,0,340,cluster7
0.09145,5,1,17550,cluster6
0.439934,6,0,340,cluster7
0.439934,6,0,340,cluster7
0.439934,6,0,340,cluster7
0.439934,6,0,340,cluster7
0.439934,6,0,340,cluster7
0.439934,6,0,340,cluster7
0.439934,6,0,340,cluster7
1.80745,2,1,7500,cluster4
1.80745,2,1,7500,cluster4
1.24217,4,1,2380,cluster14
1.80745,2,1,7500,cluster4
1.24217,4,1,2380,cluster14
1.80745,2,1,7500,cluster4
0.35732,4,1,11480,cluster15
1.80745,2,1,7500,cluster4
1.24217,4,1,2380,cluster14
1.71655,3,1,13440,cluster19
0.35732,4,1,11480,cluster15
1.96818,1,1,3300,cluster12
1.71655,3,1,13440,cluster19
0.35732,4,1,11480,cluster15
1.96818,1,1,3300,cluster12
1.24217,4,1,2380,cluster14
1.71655,3,1,13440,cluster19
0.35732,4,1,11480,cluster15
1.96818,1,1,3300,cluster12
0.546717,5,1,23110,cluster2
1.24217,4,1,2380,cluster14
1.71655,3,1,13440,cluster19
0.35732,4,1,11480,cluster15
1.96818,1,1,3300,cluster12
0.49195,0,0,3150,cluster8
1.71655,3,1,13440,cluster19
0.35732,4,1,11480,cluster15
1.96818,1,1,3300,cluster12
0.546717,5,1,23110,cluster2
0.88215,4,1,2370,cluster8
0.35732,4,1,11480,cluster15
1.96818,1,1,3300,cluster12
0.546717,5,1,23110,cluster2
0.88215,4,1,2370,cluster8
1.96818,1,1,3300,cluster12
0.546717,5,1,23110,cluster2
1.96818,1,1,3300,cluster12
0.126918,2,1,9470,cluster11
1.96818,1,1,3300,cluster12
0.126918,2,1,9470,cluster11
1.96818,1,1,3300,cluster12
0.044583,4,1,8130,cluster11
1.82205,1,1,7070,cluster19
0.126799,0,0,22510,cluster8
1.82205,1,1,7070,cluster19
1.82205,1,1,7070,cluster19
1.82205,1,1,7070,cluster19
1.82205,1,1,7070,cluster19
0.322799,3,1,12090,cluster6
1.82205,1,1,7070,cluster19
0.679299,5,0,110,cluster15
1.82205,1,1,7070,cluster19
0.679299,5,0,110,cluster15
1.82205,1,1,7070,cluster19
0.602934,4,1,3050,cluster8
0.679299,5,0,110,cluster15
1.82205,1,1,7070,cluster19
0.679299,5,0,110,cluster15
0.679299,5,0,110,cluster15
0.679299,5,0,110,cluster15
0.679299,5,0,110,cluster15
0.679299,5,0,110,cluster15
0.679299,5,0,110,cluster15
0.243867,1,1,5390,cluster2
0.679299,5,0,110,cluster15
0.243867,1,1,5390,cluster2
0.243867,1,1,5390,cluster2
0,5,1,19040,cluster11
0.953749,5,0,9510,cluster2
0.123699,1,1,3380,cluster16
0.953749,5,0,9510,cluster2
0.123699,1,1,3380,cluster16
0.953749,5,0,9510,cluster2
0.123699,1,1,3380,cluster16
0.953749,5,0,9510,cluster2
0.123699,1,1,3380,cluster16
0.953749,5,0,9510,cluster2
0.123699,1,1,3380,cluster16
0.123699,1,1,3380,cluster16
0.123699,1,1,3380,cluster16
1.84703,1,1,3320,cluster12
0.123699,1,1,3380,cluster16
1.84703,1,1,3320,cluster12
0.123699,1,1,3380,cluster16
1.84703,1,1,3320,cluster12
0.123699,1,1,3380,cluster16
2.00715,2,1,3270,cluster18
1.84703,1,1,3320,cluster12
2.00715,2,1,3270,cluster18
1.84703,1,1,3320,cluster12
0.7347,5,0,5350,cluster14
2.06218,3,1,12590,cluster5
0.454134,4,1,13270,cluster6
2.00715,2,1,3270,cluster18
1.84703,1,1,3320,cluster12
0.7347,5,0,5350,cluster14
2.06218,3,1,12590,cluster5
0.498617,0,0,3140,cluster8
2.00715,2,1,3270,cluster18
1.84703,1,1,3320,cluster12
0.7347,5,0,5350,cluster14
2.06218,3,1,12590,cluster5
2.00715,2,1,3270,cluster18
1.84703,1,1,3320,cluster12
0.366906,1,1,15030,cluster6
2.06218,3,1,12590,cluster5
0.220216,0,0,11010,cluster6
2.74917,2,1,3460,cluster12
2.00715,2,1,3270,cluster18
1.84703,1,1,3320,cluster12
0.7347,5,0,5350,cluster14
2.06218,3,1,12590,cluster5
0,0,0,22290,cluster8
2.74917,2,1,3460,cluster12
2.00715,2,1,3270,cluster18
1.84703,1,1,3320,cluster12
1.88462,2,1,580,cluster3
0.7347,5,0,5350,cluster14
2.06218,3,1,12590,cluster5
2.74917,2,1,3460,cluster12
2.00715,2,1,3270,cluster18
0.182821,4,1,4460,cluster11
0.7347,5,0,5350,cluster14
2.06218,3,1,12590,cluster5
0,0,0,22290,cluster8
2.74917,2,1,3460,cluster12
2.00715,2,1,3270,cluster18
0.182821,4,1,4460,cluster11
0.7347,5,0,5350,cluster14
2.06218,3,1,12590,cluster5
2.74917,2,1,3460,cluster12
2.00715,2,1,3270,cluster18
0.182821,4,1,4460,cluster11
0.7347,5,0,5350,cluster14
2.06218,3,1,12590,cluster5
2.74917,2,1,3460,cluster12
1.34495,2,1,570,cluster3
0.7347,5,0,5350,cluster14
2.06218,3,1,12590,cluster5
2.74917,2,1,3460,cluster12
1.34495,2,1,570,cluster3
1.03532,5,1,12090,cluster6
2.74917,2,1,3460,cluster12
1.34495,2,1,570,cluster3
2.74917,2,1,3460,cluster12
1.34495,2,1,570,cluster3
2.74917,2,1,3460,cluster12
1.34495,2,1,570,cluster3
1.34495,2,1,570,cluster3
0.439934,6,0,340,cluster7
0.439934,6,0,340,cluster7
0.439934,6,0,340,cluster7
1.47473,4,1,3400,cluster14
1.0803,5,1,8520,cluster6
1.47473,4,1,3400,cluster14
1.47473,4,1,3400,cluster14
1.47473,4,1,3400,cluster14
1.47473,4,1,3400,cluster14
1.10807,4,1,3110,cluster14
1.10807,4,1,3110,cluster14
1.71655,3,1,13440,cluster19
1.71655,3,1,13440,cluster19
1.71655,3,1,13440,cluster19
0.717116,4,1,2360,cluster8
1.71655,3,1,13440,cluster19
0.177366,6,0,9520,cluster11
0.717116,4,1,2360,cluster8
1.71655,3,1,13440,cluster19
1.71655,3,1,13440,cluster19
1.96818,1,1,3300,cluster12
0.965666,4,1,2350,cluster14
1.71655,3,1,13440,cluster19
0.015384,2,1,19170,cluster8
1.96818,1,1,3300,cluster12
0.965666,4,1,2350,cluster14
1.71655,3,1,13440,cluster19
1.96818,1,1,3300,cluster12
0.126799,0,0,22510,cluster8
0.965666,4,1,2350,cluster14
1.71655,3,1,13440,cluster19
0.01395,2,1,19160,cluster8
1.96818,1,1,3300,cluster12
0.126799,0,0,22510,cluster8
0.965666,4,1,2350,cluster14
1.71655,3,1,13440,cluster19
0.336337,4,1,11470,cluster15
1.96818,1,1,3300,cluster12
0.965666,4,1,2350,cluster14
0.336337,4,1,11470,cluster15
1.96818,1,1,3300,cluster12
0.11315,2,1,9460,cluster11
0.336337,4,1,11470,cluster15
1.96818,1,1,3300,cluster12
0.11315,2,1,9460,cluster11
0.336337,4,1,11470,cluster15
1.96818,1,1,3300,cluster12
1.96818,1,1,3300,cluster12
1.96818,1,1,3300,cluster12
1.82205,1,1,7070,cluster19
0.602934,4,1,3050,cluster8
0.165933,0,0,22500,cluster8
1.82205,1,1,7070,cluster19
0.165933,0,0,22500,cluster8
1.82205,1,1,7070,cluster19
2.15338,0,1,15480,cluster6
1.82205,1,1,7070,cluster19
1.82205,1,1,7070,cluster19
1.82205,1,1,7070,cluster19
0.452516,4,1,23330,cluster3
0.845084,4,1,3040,cluster14
1.50113,2,1,4220,cluster14
0.452516,4,1,23330,cluster3
1.50113,2,1,4220,cluster14
0.452516,4,1,23330,cluster3
0.845084,4,1,3040,cluster14
1.50113,2,1,4220,cluster14
0.452516,4,1,23330,cluster3
0.845084,4,1,3040,cluster14
1.50113,2,1,4220,cluster14
1.50113,2,1,4220,cluster14
1.50113,2,1,4220,cluster14
1.50113,2,1,4220,cluster14
1.50113,2,1,4220,cluster14
1.50113,2,1,4220,cluster14
0.621683,4,1,3350,cluster14
1.50113,2,1,4220,cluster14
0.534449,3,1,12380,cluster9
0.534449,3,1,12380,cluster9
0.534449,3,1,12380,cluster9
1.81407,0,0,8410,cluster6
0.534449,3,1,12380,cluster9
1.81407,0,0,8410,cluster6
0.534449,3,1,12380,cluster9
0,5,1,18540,cluster11
0.534449,3,1,12380,cluster9
0,5,1,18540,cluster11
0.123699,1,1,3380,cluster16
0.534449,3,1,12380,cluster9
0.123699,1,1,3380,cluster16
0.534449,3,1,12380,cluster9
0.123699,1,1,3380,cluster16
0.534449,3,1,12380,cluster9
0.123699,1,1,3380,cluster16
0.0484,5,1,18520,cluster11
0.123699,1,1,3380,cluster16
0.123699,1,1,3380,cluster16
0.057837,4,1,3410,cluster11
0.123699,1,1,3380,cluster16
0.123699,1,1,3380,cluster16
0.123699,1,1,3380,cluster16
0.123699,1,1,3380,cluster16
2.00715,2,1,3270,cluster18
0.06945,5,1,16580,cluster6
2.00715,2,1,3270,cluster18
0.7347,5,0,5350,cluster14
2.06218,3,1,12590,cluster5
2.00715,2,1,3270,cluster18
0.7347,5,0,5350,cluster14
0.442017,3,1,15510,cluster3
0,6,0,19210,cluster11
2.00715,2,1,3270,cluster18
2.19262,4,1,9580,cluster6
0.111582,5,0,5120,cluster8
0.442017,3,1,15510,cluster3
2.00715,2,1,3270,cluster18
0.111582,5,0,5120,cluster8
0.442017,3,1,15510,cluster3
2.74917,2,1,3460,cluster12
2.00715,2,1,3270,cluster18
0.442017,3,1,15510,cluster3
2.74917,2,1,3460,cluster12
2.00715,2,1,3270,cluster18
0.059516,4,1,21530,cluster8
0.442017,3,1,15510,cluster3
2.74917,2,1,3460,cluster12
2.00715,2,1,3270,cluster18
1.34495,2,1,570,cluster3
0.059516,4,1,21530,cluster8
0.442017,3,1,15510,cluster3
2.74917,2,1,3460,cluster12
2.00715,2,1,3270,cluster18
0,4,1,14380,cluster11
0.442017,3,1,15510,cluster3
2.74917,2,1,3460,cluster12
2.00715,2,1,3270,cluster18
1.34495,2,1,570,cluster3
0.112067,4,1,14150,cluster11
0.442017,3,1,15510,cluster3
2.74917,2,1,3460,cluster12
1.34495,2,1,570,cluster3
0.368982,5,0,5340,cluster14
0.107251,4,1,23180,cluster8
0.442017,3,1,15510,cluster3
2.74917,2,1,3460,cluster12
1.34495,2,1,570,cluster3
2.74917,2,1,3460,cluster12
1.34495,2,1,570,cluster3
2.74917,2,1,3460,cluster12
1.34495,2,1,570,cluster3
2.74917,2,1,3460,cluster12
1.34495,2,1,570,cluster3
1.34495,2,1,570,cluster3
1.47473,4,1,3400,cluster14
1.47473,4,1,3400,cluster14
1.47473,4,1,3400,cluster14
1.10807,4,1,3110,cluster14
1.47473,4,1,3400,cluster14
1.10807,4,1,3110,cluster14
1.47473,4,1,3400,cluster14
1.47473,4,1,3400,cluster14
1.10807,4,1,3110,cluster14
1.47473,4,1,3400,cluster14
1.10807,4,1,3110,cluster14
1.10807,4,1,3110,cluster14
1.10807,4,1,3110,cluster14
1.10807,4,1,3110,cluster14
1.10807,4,1,3110,cluster14
0,6,0,9220,cluster15
0.336337,4,1,11470,cluster15
0,6,0,9220,cluster15
0.336337,4,1,11470,cluster15
0,6,0,9220,cluster15
0.336337,4,1,11470,cluster15
1.96818,1,1,3300,cluster12
0,6,0,9220,cluster15
0.336337,4,1,11470,cluster15
1.96818,1,1,3300,cluster12
0,6,0,9220,cluster15
0.336337,4,1,11470,cluster15
1.96818,1,1,3300,cluster12
0,6,0,9220,cluster15
0.576818,4,1,17410,cluster6
0.336337,4,1,11470,cluster15
1.96818,1,1,3300,cluster12
0,6,0,9220,cluster15
0.576818,4,1,17410,cluster6
0.336337,4,1,11470,cluster15
1.96818,1,1,3300,cluster12
