@relation c1train-weka.filters.unsupervised.attribute.Remove-R6-weka.filters.unsupervised.attribute.Remove-R3

@attribute 'refinedUse ' numeric
@attribute ' dow ' {0,1,2,3,4,5,6}
@attribute Day {0,1}
@attribute ' Time' numeric
@attribute Cluster {cluster13,cluster9,cluster3,cluster5,cluster15,cluster17,cluster4,cluster12,cluster55,cluster11,cluster10,cluster42,cluster19,cluster30,cluster33,cluster36,cluster34,cluster39,cluster54,cluster47,cluster26,cluster25,cluster50,cluster52,cluster28}

@data
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
1.96902,4,1,1140,cluster42
0,4,1,590,cluster5
0,4,1,590,cluster5
1.6232,4,1,1130,cluster11
1.6232,4,1,1130,cluster11
1.6232,4,1,1130,cluster11
1.6232,4,1,1130,cluster11
1.6232,4,1,1130,cluster11
1.6232,4,1,1130,cluster11
1.6232,4,1,1130,cluster11
1.6232,4,1,1130,cluster11
1.6232,4,1,1130,cluster11
1.6232,4,1,1130,cluster11
1.6232,4,1,1130,cluster11
1.6232,4,1,1130,cluster11
0.023516,0,1,22200,cluster5
0.023516,0,1,22200,cluster5
0.171599,2,1,21100,cluster15
0.960283,1,1,19360,cluster13
0.026228,4,1,580,cluster5
0.026228,4,1,580,cluster5
0.910433,1,1,19350,cluster13
0.670733,1,1,19310,cluster13
0.148734,5,1,22500,cluster4
0.148734,5,1,22500,cluster4
0.148734,5,1,22500,cluster4
0.148734,5,1,22500,cluster4
0.153334,5,1,22490,cluster4
0.153334,5,1,22490,cluster4
0.153334,5,1,22490,cluster4
0.153334,5,1,22490,cluster4
0.725566,3,1,13170,cluster4
0.725566,3,1,13170,cluster4
0.725566,3,1,13170,cluster4
0.725566,3,1,13170,cluster4
0.148633,5,1,22480,cluster4
0.148633,5,1,22480,cluster4
0.148633,5,1,22480,cluster4
0.148633,5,1,22480,cluster4
1.3329,2,1,8590,cluster13
1.97987,1,1,23280,cluster11
1.97987,1,1,23280,cluster11
1.97987,1,1,23280,cluster11
1.97987,1,1,23280,cluster11
1.97987,1,1,23280,cluster11
1.97987,1,1,23280,cluster11
1.97987,1,1,23280,cluster11
1.97987,1,1,23280,cluster11
1.97987,1,1,23280,cluster11
1.97987,1,1,23280,cluster11
1.97987,1,1,23280,cluster11
1.97987,1,1,23280,cluster11
0.735217,3,1,13160,cluster4
0.735217,3,1,13160,cluster4
0.735217,3,1,13160,cluster4
0.735217,3,1,13160,cluster4
0.358134,5,1,14250,cluster15
1.99793,1,1,23270,cluster12
1.99793,1,1,23270,cluster12
1.99793,1,1,23270,cluster12
1.99793,1,1,23270,cluster12
0.742617,3,1,13150,cluster4
0.742617,3,1,13150,cluster4
0.742617,3,1,13150,cluster4
0.742617,3,1,13150,cluster4
0.033283,0,0,21090,cluster13
0.433649,6,0,5220,cluster13
0.00175,2,1,10560,cluster5
0.00175,2,1,10560,cluster5
0.523967,2,1,19590,cluster13
1.19232,3,1,1520,cluster17
1.19232,3,1,1520,cluster17
1.19232,3,1,1520,cluster17
1.19232,3,1,1520,cluster17
0.024183,0,0,21080,cluster13
0.04885,2,1,10550,cluster5
0.04885,2,1,10550,cluster5
0.635884,2,1,19580,cluster13
