@relation mrgC-3train

@attribute refinedUse numeric
@attribute ' dow' {0,1,2,3,4,5,6}
@attribute ' dType' {0,1}
@attribute ' Time' numeric
@attribute ' Cluster' {cluster3,cluster4,cluster5,cluster6,cluster7,cluster9,cluster11,cluster12,cluster14,cluster15,cluster16,cluster17,cluster18,cluster19}
@data
0,4,1,20030,cluster11
0.423301,0,0,16510,cluster17
0.00335,4,1,20020,cluster11
0.423301,0,0,16510,cluster17
0.423301,0,0,16510,cluster17
0.423301,0,0,16510,cluster17
0.423301,0,0,16510,cluster17
0.423301,0,0,16510,cluster17
0.423301,0,0,16510,cluster17
0.423301,0,0,16510,cluster17
0.423301,0,0,16510,cluster17
0.423301,0,0,16510,cluster17
2.14182,2,1,8280,cluster4
2.14182,2,1,8280,cluster4
2.14182,2,1,8280,cluster4
1.47377,1,1,6260,cluster19
2.14182,2,1,8280,cluster4
1.47377,1,1,6260,cluster19
2.14182,2,1,8280,cluster4
1.47377,1,1,6260,cluster19
2.14182,2,1,8280,cluster4
1.11017,4,1,1170,cluster9
1.5201,2,1,4310,cluster14
1.59095,1,1,13120,cluster5
1.47377,1,1,6260,cluster19
2.14182,2,1,8280,cluster4
1.11017,4,1,1170,cluster9
1.5201,2,1,4310,cluster14
1.59095,1,1,13120,cluster5
1.47377,1,1,6260,cluster19
2.14182,2,1,8280,cluster4
1.11017,4,1,1170,cluster9
1.5201,2,1,4310,cluster14
1.59095,1,1,13120,cluster5
1.47377,1,1,6260,cluster19
2.14182,2,1,8280,cluster4
1.11017,4,1,1170,cluster9
1.5201,2,1,4310,cluster14
1.59095,1,1,13120,cluster5
1.47377,1,1,6260,cluster19
2.14182,2,1,8280,cluster4
1.11017,4,1,1170,cluster9
1.5201,2,1,4310,cluster14
1.59095,1,1,13120,cluster5
1.5201,2,1,4310,cluster14
1.59095,1,1,13120,cluster5
1.5201,2,1,4310,cluster14
1.59095,1,1,13120,cluster5
1.59095,1,1,13120,cluster5
1.78752,5,0,10420,cluster6
1.59095,1,1,13120,cluster5
1.59095,1,1,13120,cluster5
0.533417,1,1,4100,cluster9
0.533417,1,1,4100,cluster9
0.533417,1,1,4100,cluster9
0.533417,1,1,4100,cluster9
0.533417,1,1,4100,cluster9
0.032066,6,0,17340,cluster6
0.533417,1,1,4100,cluster9
0.533417,1,1,4100,cluster9
0.533417,1,1,4100,cluster9
0.533417,1,1,4100,cluster9
0.533417,1,1,4100,cluster9
0.165183,6,0,9150,cluster11
0.057499,6,0,17330,cluster11
0.128217,1,1,3360,cluster16
0.128217,1,1,3360,cluster16
1.79282,5,0,10510,cluster6
0.128217,1,1,3360,cluster16
1.29129,0,0,10520,cluster11
0.128217,1,1,3360,cluster16
0.836018,5,0,60,cluster15
0.128217,1,1,3360,cluster16
0.836018,5,0,60,cluster15
0.128217,1,1,3360,cluster16
0.836018,5,0,60,cluster15
0.128217,1,1,3360,cluster16
0.836018,5,0,60,cluster15
0.128217,1,1,3360,cluster16
0.836018,5,0,60,cluster15
0.128217,1,1,3360,cluster16
0.836018,5,0,60,cluster15
0.128217,1,1,3360,cluster16
0.836018,5,0,60,cluster15
0.836018,5,0,60,cluster15
0.836018,5,0,60,cluster15
0.836018,5,0,60,cluster15
0,5,1,18260,cluster11
0,5,1,18250,cluster11
0,0,1,20510,cluster11
0,5,1,18250,cluster11
0,5,1,18240,cluster11
0,3,1,4030,cluster6
1.02118,6,0,5510,cluster11
0,5,1,18240,cluster11
0.541086,5,1,13060,cluster6
0,4,1,22530,cluster11
0.423301,0,0,16510,cluster17
0,0,0,10000,cluster11
0.423301,0,0,16510,cluster17
0.971017,1,1,4080,cluster3
0.423301,0,0,16510,cluster17
0.423301,0,0,16510,cluster17
0.423301,0,0,16510,cluster17
0.423301,0,0,16510,cluster17
0.423301,0,0,16510,cluster17
0.423301,0,0,16510,cluster17
0.423301,0,0,16510,cluster17
0.423301,0,0,16510,cluster17
1.5201,2,1,4310,cluster14
1.5201,2,1,4310,cluster14
0.886417,1,1,6240,cluster11
1.5201,2,1,4310,cluster14
1.5201,2,1,4310,cluster14
1.59095,1,1,13120,cluster5
1.78752,5,0,10420,cluster6
1.5201,2,1,4310,cluster14
1.59095,1,1,13120,cluster5
1.59095,1,1,13120,cluster5
1.59095,1,1,13120,cluster5
0.220483,5,1,8500,cluster11
0.603616,1,1,6220,cluster11
0.220483,5,1,8500,cluster11
0,3,1,12200,cluster6
0.603616,1,1,6220,cluster11
1.39738,4,1,3160,cluster14
1.28052,1,1,6210,cluster11
1.39738,4,1,3160,cluster14
1.39738,4,1,3160,cluster14
1.39738,4,1,3160,cluster14
0.533417,1,1,4100,cluster9
0.533417,1,1,4100,cluster9
0.533417,1,1,4100,cluster9
0,0,0,20160,cluster6
0.503451,5,0,4490,cluster14
0,6,0,18180,cluster11
0.503451,5,0,4490,cluster14
0.503451,5,0,4490,cluster14
0.128217,1,1,3360,cluster16
0.128217,1,1,3360,cluster16
0.128217,1,1,3360,cluster16
0.128217,1,1,3360,cluster16
0.836018,5,0,60,cluster15
0.128217,1,1,3360,cluster16
0.836018,5,0,60,cluster15
0.128217,1,1,3360,cluster16
0.836018,5,0,60,cluster15
0.09657,0,0,10200,cluster11
0.128217,1,1,3360,cluster16
0.836018,5,0,60,cluster15
0.128217,1,1,3360,cluster16
0.836018,5,0,60,cluster15
0.128217,1,1,3360,cluster16
0.836018,5,0,60,cluster15
0.111967,5,1,16170,cluster6
0.128217,1,1,3360,cluster16
0.836018,5,0,60,cluster15
0.836018,5,0,60,cluster15
0.836018,5,0,60,cluster15
0.331824,0,0,10190,cluster11
1.03505,1,1,7320,cluster6
0,5,1,18230,cluster11
0.060716,5,1,16590,cluster6
0.060716,5,1,16590,cluster6
1.74757,2,1,3240,cluster18
1.74757,2,1,3240,cluster18
0.705382,6,0,1100,cluster7
1.74757,2,1,3240,cluster18
0.705382,6,0,1100,cluster7
1.74757,2,1,3240,cluster18
0.705382,6,0,1100,cluster7
1.6409,2,1,8400,cluster4
1.74757,2,1,3240,cluster18
0.705382,6,0,1100,cluster7
2.36195,4,1,9370,cluster6
1.6409,2,1,8400,cluster4
0.038934,1,1,4410,cluster11
1.74757,2,1,3240,cluster18
0.705382,6,0,1100,cluster7
1.6409,2,1,8400,cluster4
1.31572,1,1,13210,cluster6
1.74757,2,1,3240,cluster18
0.705382,6,0,1100,cluster7
0.025333,4,1,8230,cluster11
1.74757,2,1,3240,cluster18
0.705382,6,0,1100,cluster7
0.705382,6,0,1100,cluster7
0.705382,6,0,1100,cluster7
0.971017,1,1,4080,cluster3
0.479983,0,0,13290,cluster6
0.971017,1,1,4080,cluster3
0.971017,1,1,4080,cluster3
1.33815,0,0,13420,cluster6
0.971017,1,1,4080,cluster3
0.971017,1,1,4080,cluster3
0.971017,1,1,4080,cluster3
0.971017,1,1,4080,cluster3
0.423301,0,0,16510,cluster17
0.971017,1,1,4080,cluster3
0.423301,0,0,16510,cluster17
0.971017,1,1,4080,cluster3
0.423301,0,0,16510,cluster17
0.971017,1,1,4080,cluster3
0.423301,0,0,16510,cluster17
0.423301,0,0,16510,cluster17
0.423301,0,0,16510,cluster17
0.423301,0,0,16510,cluster17
0.423301,0,0,16510,cluster17
0.423301,0,0,16510,cluster17
0.423301,0,0,16510,cluster17
0.448633,0,0,7400,cluster6
1.01628,5,0,20,cluster5
1.01628,5,0,20,cluster5
1.01628,5,0,20,cluster5
1.39738,4,1,3160,cluster14
1.01628,5,0,20,cluster5
1.39738,4,1,3160,cluster14
1.78437,2,1,500,cluster3
1.01628,5,0,20,cluster5
1.39738,4,1,3160,cluster14
1.78437,2,1,500,cluster3
0.107017,4,1,9050,cluster11
1.39738,4,1,3160,cluster14
1.78437,2,1,500,cluster3
1.39738,4,1,3160,cluster14
1.78437,2,1,500,cluster3
1.39738,4,1,3160,cluster14
0.946049,4,1,1130,cluster6
1.78437,2,1,500,cluster3
1.39738,4,1,3160,cluster14
0.946049,4,1,1130,cluster6
1.39738,4,1,3160,cluster14
0.503451,5,0,4490,cluster14
0.503451,5,0,4490,cluster14
1.83948,3,1,9290,cluster4
0.503451,5,0,4490,cluster14
1.83948,3,1,9290,cluster4
0.503451,5,0,4490,cluster14
1.83948,3,1,9290,cluster4
0.503451,5,0,4490,cluster14
1.83948,3,1,9290,cluster4
0.503451,5,0,4490,cluster14
1.83948,3,1,9290,cluster4
0.503451,5,0,4490,cluster14
1.83948,3,1,9290,cluster4
0.503451,5,0,4490,cluster14
1.83948,3,1,9290,cluster4
0.404266,6,0,13530,cluster6
0.521102,1,1,4090,cluster9
1.83948,3,1,9290,cluster4
0.521102,1,1,4090,cluster9
1.83948,3,1,9290,cluster4
0.090414,6,0,17310,cluster6
1.83948,3,1,9290,cluster4
0.128217,1,1,3360,cluster16
0.128217,1,1,3360,cluster16
0.128217,1,1,3360,cluster16
0.128217,1,1,3360,cluster16
0.128217,1,1,3360,cluster16
0.491817,6,0,13110,cluster6
0.128217,1,1,3360,cluster16
0.1497,5,1,16160,cluster6
0.116349,1,1,3350,cluster16
0.128217,1,1,3360,cluster16
0.1497,5,1,16160,cluster6
0.116349,1,1,3350,cluster16
0.128217,1,1,3360,cluster16
0.116349,1,1,3350,cluster16
0.128217,1,1,3360,cluster16
0.601399,4,1,12010,cluster9
0.116349,1,1,3350,cluster16
0.128217,1,1,3360,cluster16
0.601399,4,1,12010,cluster9
0.343293,0,0,10180,cluster11
0.116349,1,1,3350,cluster16
0.601399,4,1,12010,cluster9
0.116349,1,1,3350,cluster16
0.601399,4,1,12010,cluster9
0.116349,1,1,3350,cluster16
0.601399,4,1,12010,cluster9
0.116349,1,1,3350,cluster16
1.6409,2,1,8400,cluster4
0.116349,1,1,3350,cluster16
1.6409,2,1,8400,cluster4
0.116349,1,1,3350,cluster16
1.74757,2,1,3240,cluster18
1.6409,2,1,8400,cluster4
1.74757,2,1,3240,cluster18
1.6409,2,1,8400,cluster4
1.74757,2,1,3240,cluster18
0.705382,6,0,1100,cluster7
1.6409,2,1,8400,cluster4
1.74757,2,1,3240,cluster18
0.705382,6,0,1100,cluster7
1.6409,2,1,8400,cluster4
1.74757,2,1,3240,cluster18
0.705382,6,0,1100,cluster7
0.165667,1,1,7440,cluster6
1.6409,2,1,8400,cluster4
1.74757,2,1,3240,cluster18
0.705382,6,0,1100,cluster7
1.6409,2,1,8400,cluster4
0.049426,1,1,18340,cluster6
1.74757,2,1,3240,cluster18
0.705382,6,0,1100,cluster7
2.40893,4,1,9360,cluster6
1.6409,2,1,8400,cluster4
1.74757,2,1,3240,cluster18
0.705382,6,0,1100,cluster7
1.6409,2,1,8400,cluster4
1.74757,2,1,3240,cluster18
0.705382,6,0,1100,cluster7
0,4,1,21310,cluster11
0.16635,1,1,2370,cluster6
1.74757,2,1,3240,cluster18
0.705382,6,0,1100,cluster7
0,6,0,14360,cluster11
0.705382,6,0,1100,cluster7
0.705382,6,0,1100,cluster7
0.971017,1,1,4080,cluster3
0,1,1,18330,cluster6
0.971017,1,1,4080,cluster3
0.971017,1,1,4080,cluster3
0.971017,1,1,4080,cluster3
0.971017,1,1,4080,cluster3
0.971017,1,1,4080,cluster3
2.05737,1,1,4040,cluster3
0,0,1,20140,cluster11
0.423301,0,0,16510,cluster17
2.05737,1,1,4040,cluster3
2.05737,1,1,4040,cluster3
2.05737,1,1,4040,cluster3
2.05737,1,1,4040,cluster3
2.05737,1,1,4040,cluster3
2.05737,1,1,4040,cluster3
2.05737,1,1,4040,cluster3
2.05737,1,1,4040,cluster3
1.78437,2,1,500,cluster3
1.78437,2,1,500,cluster3
1.78437,2,1,500,cluster3
0.126017,4,1,9040,cluster11
1.78437,2,1,500,cluster3
0.4268,4,1,19320,cluster6
1.78437,2,1,500,cluster3
1.78437,2,1,500,cluster3
1.78437,2,1,500,cluster3
1.40745,4,1,3150,cluster14
1.78437,2,1,500,cluster3
1.40745,4,1,3150,cluster14
1.78437,2,1,500,cluster3
1.40745,4,1,3150,cluster14
1.78437,2,1,500,cluster3
0.680316,4,1,23450,cluster6
1.40745,4,1,3150,cluster14
0.736368,3,1,4340,cluster6
0.447416,4,1,23310,cluster3
1.40745,4,1,3150,cluster14
1.40745,4,1,3150,cluster14
1.40745,4,1,3150,cluster14
0.521102,1,1,4090,cluster9
0.521102,1,1,4090,cluster9
0.521102,1,1,4090,cluster9
1.83323,3,1,9280,cluster4
0.521102,1,1,4090,cluster9
1.83323,3,1,9280,cluster4
0.521102,1,1,4090,cluster9
1.83323,3,1,9280,cluster4
0.521102,1,1,4090,cluster9
1.83323,3,1,9280,cluster4
0.521102,1,1,4090,cluster9
1.83323,3,1,9280,cluster4
0.521102,1,1,4090,cluster9
1.83323,3,1,9280,cluster4
0.521102,1,1,4090,cluster9
1.83323,3,1,9280,cluster4
1.83323,3,1,9280,cluster4
0,4,1,21450,cluster11
0.128217,1,1,3360,cluster16
0.128217,1,1,3360,cluster16
0.128217,1,1,3360,cluster16
0.128217,1,1,3360,cluster16
0.601399,4,1,12010,cluster9
0.128217,1,1,3360,cluster16
0.601399,4,1,12010,cluster9
0.128217,1,1,3360,cluster16
0.601399,4,1,12010,cluster9
0.116349,1,1,3350,cluster16
0.128217,1,1,3360,cluster16
0.601399,4,1,12010,cluster9
0.116349,1,1,3350,cluster16
0.128217,1,1,3360,cluster16
0.601399,4,1,12010,cluster9
0.116349,1,1,3350,cluster16
0.128217,1,1,3360,cluster16
0.601399,4,1,12010,cluster9
0.116349,1,1,3350,cluster16
0.128217,1,1,3360,cluster16
0.601399,4,1,12010,cluster9
0.15465,5,1,16140,cluster3
0.116349,1,1,3350,cluster16
0.601399,4,1,12010,cluster9
0.15465,5,1,16140,cluster3
0.116349,1,1,3350,cluster16
0.601399,4,1,12010,cluster9
0.15465,5,1,16140,cluster3
0.116349,1,1,3350,cluster16
0.601399,4,1,12010,cluster9
0.116349,1,1,3350,cluster16
1.6409,2,1,8400,cluster4
0.116349,1,1,3350,cluster16
0.116349,1,1,3350,cluster16
1.74757,2,1,3240,cluster18
1.62758,2,1,8390,cluster4
1.74757,2,1,3240,cluster18
1.62758,2,1,8390,cluster4
1.74757,2,1,3240,cluster18
0.705382,6,0,1100,cluster7
2.83517,2,1,1180,cluster14
1.62758,2,1,8390,cluster4
1.74757,2,1,3240,cluster18
2.83517,2,1,1180,cluster14
1.62758,2,1,8390,cluster4
1.74757,2,1,3240,cluster18
2.83517,2,1,1180,cluster14
1.74757,2,1,3240,cluster18
2.83517,2,1,1180,cluster14
1.62758,2,1,8390,cluster4
1.74757,2,1,3240,cluster18
0.080739,4,1,3490,cluster11
2.83517,2,1,1180,cluster14
1.62758,2,1,8390,cluster4
0.063117,5,1,4450,cluster11
1.74757,2,1,3240,cluster18
2.83517,2,1,1180,cluster14
0.643668,6,0,23390,cluster3
1.62758,2,1,8390,cluster4
1.74757,2,1,3240,cluster18
2.83517,2,1,1180,cluster14
0.643668,6,0,23390,cluster3
1.74757,2,1,3240,cluster18
0.889199,1,1,0,cluster6
2.83517,2,1,1180,cluster14
0.643668,6,0,23390,cluster3
2.83517,2,1,1180,cluster14
0.643668,6,0,23390,cluster3
0.643668,6,0,23390,cluster3
0,4,1,22520,cluster11
0.643668,6,0,23390,cluster3
0.643668,6,0,23390,cluster3
1.82535,1,1,4070,cluster3
1.82535,1,1,4070,cluster3
1.82535,1,1,4070,cluster3
1.82535,1,1,4070,cluster3
1.98612,1,1,4030,cluster3
1.82535,1,1,4070,cluster3
0.083863,2,1,2210,cluster6
1.98612,1,1,4030,cluster3
1.82535,1,1,4070,cluster3
1.98612,1,1,4030,cluster3
1.82535,1,1,4070,cluster3
0.125003,4,1,20250,cluster11
1.98612,1,1,4030,cluster3
1.98612,1,1,4030,cluster3
0.117699,4,1,20240,cluster11
1.98612,1,1,4030,cluster3
1.98612,1,1,4030,cluster3
1.98612,1,1,4030,cluster3
1.98612,1,1,4030,cluster3
1.78437,2,1,500,cluster3
1.78437,2,1,500,cluster3
0.447416,4,1,23310,cluster3
0.447416,4,1,23310,cluster3
0.447416,4,1,23310,cluster3
1.40745,4,1,3150,cluster14
0.447416,4,1,23310,cluster3
1.40745,4,1,3150,cluster14
0.447416,4,1,23310,cluster3
1.40745,4,1,3150,cluster14
0.221866,4,1,8000,cluster11
0.447416,4,1,23310,cluster3
1.40745,4,1,3150,cluster14
0.884701,2,1,490,cluster3
0.447416,4,1,23310,cluster3
1.40745,4,1,3150,cluster14
0.884701,2,1,490,cluster3
0.553183,5,1,23250,cluster6
0.884701,2,1,490,cluster3
0.447416,4,1,23310,cluster3
0.447416,4,1,23310,cluster3
0.733699,4,1,3140,cluster14
0.733699,4,1,3140,cluster14
0.521102,1,1,4090,cluster9
0.521102,1,1,4090,cluster9
1.83323,3,1,9280,cluster4
0.521102,1,1,4090,cluster9
1.83323,3,1,9280,cluster4
1.83323,3,1,9280,cluster4
1.83323,3,1,9280,cluster4
0.0871,0,0,3390,cluster11
1.83323,3,1,9280,cluster4
2.09318,2,1,7410,cluster4
0.325133,1,1,23070,cluster6
1.83323,3,1,9280,cluster4
2.09318,2,1,7410,cluster4
1.69503,0,0,8100,cluster9
2.09318,2,1,7410,cluster4
0.356233,6,0,13520,cluster6
2.09318,2,1,7410,cluster4
1.69503,0,0,8100,cluster9
1.83532,3,1,9270,cluster4
1.69503,0,0,8100,cluster9
1.83532,3,1,9270,cluster4
1.69503,0,0,8100,cluster9
1.69503,0,0,8100,cluster9
1.69503,0,0,8100,cluster9
0.15465,5,1,16140,cluster3
0.6517,5,0,50,cluster15
0.15465,5,1,16140,cluster3
0.6517,5,0,50,cluster15
0.15465,5,1,16140,cluster3
0.6517,5,0,50,cluster15
0.15465,5,1,16140,cluster3
0.116349,1,1,3350,cluster16
0.6517,5,0,50,cluster15
0.15465,5,1,16140,cluster3
0.116349,1,1,3350,cluster16
0.6517,5,0,50,cluster15
0.15465,5,1,16140,cluster3
0.116349,1,1,3350,cluster16
0.6517,5,0,50,cluster15
0.15465,5,1,16140,cluster3
0.116349,1,1,3350,cluster16
0.6517,5,0,50,cluster15
0.15465,5,1,16140,cluster3
0.116349,1,1,3350,cluster16
0.6517,5,0,50,cluster15
0.116349,1,1,3350,cluster16
0.6517,5,0,50,cluster15
0.15465,5,1,16140,cluster3
0.116349,1,1,3350,cluster16
0.6517,5,0,50,cluster15
0.116349,1,1,3350,cluster16
0.116349,1,1,3350,cluster16
0.116349,1,1,3350,cluster16
1.74757,2,1,3240,cluster18
1.74757,2,1,3240,cluster18
2.83517,2,1,1180,cluster14
1.74757,2,1,3240,cluster18
2.83517,2,1,1180,cluster14
1.74757,2,1,3240,cluster18
1.74757,2,1,3240,cluster18
1.72198,2,1,1170,cluster14
0.643668,6,0,23390,cluster3
1.74757,2,1,3240,cluster18
1.72198,2,1,1170,cluster14
0.643668,6,0,23390,cluster3
1.74757,2,1,3240,cluster18
1.72198,2,1,1170,cluster14
0.643668,6,0,23390,cluster3
1.74757,2,1,3240,cluster18
0.643668,6,0,23390,cluster3
1.74757,2,1,3240,cluster18
1.72198,2,1,1170,cluster14
0.643668,6,0,23390,cluster3
1.74757,2,1,3240,cluster18
1.72198,2,1,1170,cluster14
0.643668,6,0,23390,cluster3
2.23437,2,1,14590,cluster6
1.72198,2,1,1170,cluster14
0.643668,6,0,23390,cluster3
2.23437,2,1,14590,cluster6
0.643668,6,0,23390,cluster3
0.643668,6,0,23390,cluster3
0.112934,3,1,16560,cluster11
1.98612,1,1,4030,cluster3
1.98612,1,1,4030,cluster3
1.98612,1,1,4030,cluster3
1.98612,1,1,4030,cluster3
1.98612,1,1,4030,cluster3
1.98612,1,1,4030,cluster3
1.98612,1,1,4030,cluster3
0.884701,2,1,490,cluster3
0.884701,2,1,490,cluster3
0.884701,2,1,490,cluster3
0.447416,4,1,23310,cluster3
0.884701,2,1,490,cluster3
0.733699,4,1,3140,cluster14
0.884701,2,1,490,cluster3
0.447416,4,1,23310,cluster3
0.884701,2,1,490,cluster3
0.447416,4,1,23310,cluster3
0.733699,4,1,3140,cluster14
0.884701,2,1,490,cluster3
0.447416,4,1,23310,cluster3
0.733699,4,1,3140,cluster14
0.884701,2,1,490,cluster3
0.447416,4,1,23310,cluster3
0.733699,4,1,3140,cluster14
0.884701,2,1,490,cluster3
0.733699,4,1,3140,cluster14
0.884701,2,1,490,cluster3
0,4,1,14410,cluster11
0.733699,4,1,3140,cluster14
0.733699,4,1,3140,cluster14
0.733699,4,1,3140,cluster14
1.86348,0,0,8440,cluster5
2.09318,2,1,7410,cluster4
2.09318,2,1,7410,cluster4
1.86348,0,0,8440,cluster5
1.83532,3,1,9270,cluster4
2.09318,2,1,7410,cluster4
1.86348,0,0,8440,cluster5
1.83532,3,1,9270,cluster4
2.09318,2,1,7410,cluster4
1.86348,0,0,8440,cluster5
1.83532,3,1,9270,cluster4
2.09318,2,1,7410,cluster4
1.86348,0,0,8440,cluster5
1.83532,3,1,9270,cluster4
2.09318,2,1,7410,cluster4
1.69503,0,0,8100,cluster9
1.86348,0,0,8440,cluster5
1.83532,3,1,9270,cluster4
2.09318,2,1,7410,cluster4
1.69503,0,0,8100,cluster9
1.86348,0,0,8440,cluster5
1.83532,3,1,9270,cluster4
2.09318,2,1,7410,cluster4
1.69503,0,0,8100,cluster9
1.86348,0,0,8440,cluster5
1.83532,3,1,9270,cluster4
2.09318,2,1,7410,cluster4
1.69503,0,0,8100,cluster9
0,5,1,18570,cluster11
1.83532,3,1,9270,cluster4
2.09318,2,1,7410,cluster4
1.69503,0,0,8100,cluster9
1.83532,3,1,9270,cluster4
0.1959,5,1,17230,cluster6
1.69503,0,0,8100,cluster9
1.83532,3,1,9270,cluster4
1.69503,0,0,8100,cluster9
0.183483,5,0,5270,cluster11
0.183483,5,0,5270,cluster11
0.183483,5,0,5270,cluster11
0,6,0,170,cluster11
0.15465,5,1,16140,cluster3
0.15465,5,1,16140,cluster3
0.15465,5,1,16140,cluster3
0.116349,1,1,3350,cluster16
0.15465,5,1,16140,cluster3
0.116349,1,1,3350,cluster16
0.116349,1,1,3350,cluster16
0.116349,1,1,3350,cluster16
0.116349,1,1,3350,cluster16
0.116349,1,1,3350,cluster16
0.116349,1,1,3350,cluster16
0.116349,1,1,3350,cluster16
0.116349,1,1,3350,cluster16
0.116349,1,1,3350,cluster16
1.74757,2,1,3240,cluster18
1.74757,2,1,3240,cluster18
1.72198,2,1,1170,cluster14
1.74757,2,1,3240,cluster18
1.72198,2,1,1170,cluster14
2.0802,2,1,3320,cluster18
1.74757,2,1,3240,cluster18
1.72198,2,1,1170,cluster14
2.0802,2,1,3320,cluster18
1.74757,2,1,3240,cluster18
1.72198,2,1,1170,cluster14
0.643668,6,0,23390,cluster3
2.0802,2,1,3320,cluster18
1.74757,2,1,3240,cluster18
1.89097,2,1,1160,cluster14
2.0802,2,1,3320,cluster18
1.74757,2,1,3240,cluster18
1.89097,2,1,1160,cluster14
2.0802,2,1,3320,cluster18
1.74757,2,1,3240,cluster18
1.89097,2,1,1160,cluster14
1.76735,1,1,7530,cluster4
2.0802,2,1,3320,cluster18
1.74757,2,1,3240,cluster18
1.89097,2,1,1160,cluster14
1.76735,1,1,7530,cluster4
2.0802,2,1,3320,cluster18
1.74757,2,1,3240,cluster18
1.89097,2,1,1160,cluster14
2.14345,1,1,7210,cluster19
1.76735,1,1,7530,cluster4
2.0802,2,1,3320,cluster18
1.89097,2,1,1160,cluster14
2.14345,1,1,7210,cluster19
1.76735,1,1,7530,cluster4
2.0802,2,1,3320,cluster18
2.14345,1,1,7210,cluster19
1.76735,1,1,7530,cluster4
2.0802,2,1,3320,cluster18
2.14345,1,1,7210,cluster19
1.76735,1,1,7530,cluster4
2.14345,1,1,7210,cluster19
1.76735,1,1,7530,cluster4
1.76735,1,1,7530,cluster4
1.93788,1,1,4020,cluster3
1.93788,1,1,4020,cluster3
1.93788,1,1,4020,cluster3
1.93788,1,1,4020,cluster3
1.93788,1,1,4020,cluster3
1.93788,1,1,4020,cluster3
1.93788,1,1,4020,cluster3
1.93788,1,1,4020,cluster3
1.93788,1,1,4020,cluster3
1.93788,1,1,4020,cluster3
0.884701,2,1,490,cluster3
0.884701,2,1,490,cluster3
0.446123,4,1,23300,cluster3
0.884701,2,1,490,cluster3
0.446123,4,1,23300,cluster3
0.884701,2,1,490,cluster3
0.446123,4,1,23300,cluster3
0.884701,2,1,490,cluster3
0.446123,4,1,23300,cluster3
0.203632,0,0,21470,cluster6
0.446123,4,1,23300,cluster3
0,6,0,21200,cluster11
1.68738,3,1,9490,cluster4
0.446123,4,1,23300,cluster3
1.68738,3,1,9490,cluster4
0.149916,4,1,4370,cluster11
0.446123,4,1,23300,cluster3
1.68738,3,1,9490,cluster4
0.446123,4,1,23300,cluster3
1.68738,3,1,9490,cluster4
0.446123,4,1,23300,cluster3
1.68738,3,1,9490,cluster4
0.446123,4,1,23300,cluster3
1.68738,3,1,9490,cluster4
1.68738,3,1,9490,cluster4
1.68738,3,1,9490,cluster4
0.122367,4,1,16440,cluster6
1.68738,3,1,9490,cluster4
1.83532,3,1,9270,cluster4
1.09937,1,1,18350,cluster6
0.256834,5,0,4460,cluster14
0.256834,5,0,4460,cluster14
0.256834,5,0,4460,cluster14
1.9518,0,0,8430,cluster5
0.102217,0,0,3380,cluster11
1.9518,0,0,8430,cluster5
0.0848,0,0,3360,cluster11
1.7273,0,0,8090,cluster9
1.7273,0,0,8090,cluster9
1.7273,0,0,8090,cluster9
0,4,1,13490,cluster11
1.7273,0,0,8090,cluster9
1.7273,0,0,8090,cluster9
0.614583,1,1,3140,cluster11
0.614583,1,1,3140,cluster11
0.116349,1,1,3350,cluster16
0.116349,1,1,3350,cluster16
0.116349,1,1,3350,cluster16
0.116349,1,1,3350,cluster16
1.01508,4,1,200,cluster6
0.116349,1,1,3350,cluster16
0.250867,1,1,3120,cluster11
0.116349,1,1,3350,cluster16
0.116349,1,1,3350,cluster16
0.116349,1,1,3350,cluster16
0.116349,1,1,3350,cluster16
0.116349,1,1,3350,cluster16
1.74757,2,1,3240,cluster18
1.74757,2,1,3240,cluster18
1.89097,2,1,1160,cluster14
1.74757,2,1,3240,cluster18
1.89097,2,1,1160,cluster14
2.0802,2,1,3320,cluster18
1.74757,2,1,3240,cluster18
1.89097,2,1,1160,cluster14
2.0802,2,1,3320,cluster18
1.74757,2,1,3240,cluster18
2.14345,1,1,7210,cluster19
2.0802,2,1,3320,cluster18
1.74757,2,1,3240,cluster18
2.14345,1,1,7210,cluster19
1.76735,1,1,7530,cluster4
0.102067,3,1,380,cluster16
2.0802,2,1,3320,cluster18
1.74757,2,1,3240,cluster18
1.89097,2,1,1160,cluster14
2.14345,1,1,7210,cluster19
1.76735,1,1,7530,cluster4
0.102067,3,1,380,cluster16
2.0802,2,1,3320,cluster18
1.74757,2,1,3240,cluster18
1.71183,2,1,1150,cluster14
2.14345,1,1,7210,cluster19
1.76735,1,1,7530,cluster4
0.102067,3,1,380,cluster16
2.0802,2,1,3320,cluster18
1.74757,2,1,3240,cluster18
1.71183,2,1,1150,cluster14
2.14345,1,1,7210,cluster19
1.76735,1,1,7530,cluster4
0.102067,3,1,380,cluster16
1.74757,2,1,3240,cluster18
1.71183,2,1,1150,cluster14
2.14345,1,1,7210,cluster19
1.76735,1,1,7530,cluster4
0.102067,3,1,380,cluster16
2.0802,2,1,3320,cluster18
1.71183,2,1,1150,cluster14
2.14345,1,1,7210,cluster19
0.102067,3,1,380,cluster16
2.0802,2,1,3320,cluster18
2.14345,1,1,7210,cluster19
0.102067,3,1,380,cluster16
2.0802,2,1,3320,cluster18
2.14345,1,1,7210,cluster19
0.102067,3,1,380,cluster16
2.14345,1,1,7210,cluster19
0.102067,3,1,380,cluster16
0.113583,3,1,16550,cluster11
