"Date & Time","use [kW]","gen [kW]","25:CounterOutlets2 [kW]","25:CounterOutlets2* [kVA]","24:CounterOutlets1 [kW]","24:CounterOutlets1* [kVA]","26:KitchenOutlets [kW]","26:KitchenOutlets* [kVA]"
2014-06-21 22:38:00,-0.000000000,-0.000000000,-0.002800000,0.009866667,-0.003683333,0.006416667,-0.006450000,0.007650000
2014-06-21 22:37:00,-0.000000000,-0.000000000,-0.002650000,0.009933333,-0.003816667,0.006433333,-0.006633333,0.007850000
2014-06-21 22:36:00,-0.000000000,-0.000000000,-0.002650000,0.009900000,-0.003800000,0.006433333,-0.006633333,0.007833333
2014-06-21 22:35:00,-0.000000000,-0.000000000,-0.002633333,0.009900000,-0.003816667,0.006416667,-0.006633333,0.007850000
2014-06-21 22:34:00,-0.000000000,-0.000000000,-0.002650000,0.009900000,-0.003816667,0.006433333,-0.006633333,0.007833333
2014-06-21 22:33:00,-0.000000000,-0.000000000,-0.002633333,0.009916667,-0.003816667,0.006450000,-0.006650000,0.007850000
2014-06-21 22:32:00,-0.000000000,-0.000000000,-0.002633333,0.009916667,-0.003833333,0.006433333,-0.006666667,0.007866667
2014-06-21 22:31:00,-0.000000000,-0.000000000,-0.002633333,0.009933333,-0.003816667,0.006433333,-0.006633333,0.007850000
2014-06-21 22:30:00,-0.000000000,-0.000000000,-0.002650000,0.009916667,-0.003816667,0.006433333,-0.006616667,0.007833333
2014-06-21 22:29:00,-0.000000000,-0.000000000,-0.002650000,0.009900000,-0.003816667,0.006433333,-0.006633333,0.007816667
2014-06-21 22:28:00,-0.000000000,-0.000000000,-0.002666667,0.009900000,-0.003783333,0.006400000,-0.006633333,0.007850000
2014-06-21 22:27:00,-0.000000000,-0.000000000,-0.002666667,0.009833333,-0.003733333,0.006466667,-0.006650000,0.007850000
2014-06-21 22:26:00,-0.000000000,-0.000000000,-0.002666667,0.009816667,-0.003733333,0.006483333,-0.006666667,0.007883333
2014-06-21 22:25:00,-0.000000000,-0.000000000,-0.003066667,0.009700000,-0.003433333,0.006500000,-0.006150000,0.007383333
2014-06-21 22:24:00,-0.000000000,-0.000000000,-0.003300000,0.009600000,-0.003233333,0.006516667,-0.005850000,0.007050000
2014-06-21 22:23:00,-0.000000000,-0.000000000,-0.003283333,0.009600000,-0.003250000,0.006500000,-0.005900000,0.007116667
2014-06-21 22:22:00,-0.000000000,-0.000000000,-0.002800000,0.009800000,-0.003616667,0.006516667,-0.006533333,0.007750000
2014-06-21 22:21:00,-0.000000000,-0.000000000,-0.002683333,0.009833333,-0.003733333,0.006483333,-0.006666667,0.007866667
2014-06-21 22:20:00,-0.000000000,-0.000000000,-0.002650000,0.009816667,-0.003733333,0.006500000,-0.006633333,0.007850000
2014-06-21 22:19:00,-0.000000000,-0.000000000,-0.002666667,0.009816667,-0.003750000,0.006516667,-0.006650000,0.007866667
2014-06-21 22:18:00,-0.000000000,-0.000000000,-0.002650000,0.009816667,-0.003716667,0.006516667,-0.006650000,0.007833333
2014-06-21 22:17:00,-0.000000000,-0.000000000,-0.002650000,0.009800000,-0.003733333,0.006516667,-0.006633333,0.007850000
2014-06-21 22:16:00,-0.000000000,-0.000000000,-0.002650000,0.009783333,-0.003733333,0.006516667,-0.006616667,0.007833333
2014-06-21 22:15:00,-0.000000000,-0.000000000,-0.002650000,0.009783333,-0.003733333,0.006516667,-0.006633333,0.007833333
2014-06-21 22:14:00,-0.000000000,-0.000000000,-0.002650000,0.009783333,-0.003716667,0.006500000,-0.006633333,0.007850000
2014-06-21 22:13:00,-0.000000000,-0.000000000,-0.002666667,0.009783333,-0.003716667,0.006500000,-0.006650000,0.007850000
2014-06-21 22:12:00,-0.000000000,-0.000000000,-0.002650000,0.009766667,-0.003733333,0.006516667,-0.006616667,0.007816667
2014-06-21 22:11:00,-0.000000000,-0.000000000,-0.002650000,0.009750000,-0.003733333,0.006516667,-0.006616667,0.007816667
2014-06-21 22:10:00,-0.000000000,-0.000000000,-0.002700000,0.009733333,-0.003700000,0.006500000,-0.006550000,0.007766667
2014-06-21 22:09:00,-0.000000000,-0.000000000,-0.003316667,0.009483333,-0.003200000,0.006500000,-0.005783333,0.006966667
2014-06-21 22:08:00,-0.000000000,-0.000000000,-0.003300000,0.009483333,-0.003216667,0.006483333,-0.005800000,0.006983333
2014-06-21 22:07:00,-0.000000000,-0.000000000,-0.003133333,0.009516667,-0.003333333,0.006516667,-0.005983333,0.007166667
2014-06-21 22:06:00,-0.000000000,-0.000000000,-0.002616667,0.009716667,-0.003750000,0.006533333,-0.006633333,0.007816667
2014-06-21 22:05:00,-0.000000000,-0.000000000,-0.002616667,0.009683333,-0.003750000,0.006516667,-0.006600000,0.007800000
2014-06-21 22:04:00,-0.000000000,-0.000000000,-0.002600000,0.009650000,-0.003766667,0.006533333,-0.006616667,0.007783333
2014-06-21 22:03:00,-0.000000000,-0.000000000,-0.002600000,0.009633333,-0.003750000,0.006533333,-0.006600000,0.007800000
2014-06-21 22:02:00,-0.000000000,-0.000000000,-0.002600000,0.009650000,-0.003766667,0.006550000,-0.006633333,0.007800000
2014-06-21 22:01:00,-0.000000000,-0.000000000,-0.002583333,0.009633333,-0.003750000,0.006533333,-0.006600000,0.007783333
2014-06-21 22:00:00,-0.000000000,-0.000000000,-0.002600000,0.009633333,-0.003766667,0.006533333,-0.006600000,0.007766667
2014-06-21 21:59:00,-0.000000000,-0.000000000,-0.002916667,0.009700000,-0.003450000,0.006433333,-0.006250000,0.007483333
2014-06-21 21:58:00,-0.000000000,-0.000000000,-0.003533333,0.009850000,-0.002850000,0.006216667,-0.005583333,0.006933333
2014-06-21 21:57:00,-0.000000000,-0.000000000,-0.003533333,0.009883333,-0.002850000,0.006250000,-0.005600000,0.006966667
2014-06-21 21:56:00,-0.000000000,-0.000000000,-0.003600000,0.009866667,-0.002800000,0.006216667,-0.005533333,0.006916667
2014-06-21 21:55:00,-0.000000000,-0.000000000,-0.003516667,0.009883333,-0.002883333,0.006283333,-0.005633333,0.007016667
2014-06-21 21:54:00,-0.000000000,-0.000000000,-0.003800000,0.009883333,-0.002683333,0.006400000,-0.005316667,0.006750000
2014-06-21 21:53:00,-0.000000000,-0.000000000,-0.004233333,0.009800000,-0.002350000,0.006433333,-0.004783333,0.006233333
2014-06-21 21:52:00,-0.000000000,-0.000000000,-0.004250000,0.009850000,-0.002350000,0.006450000,-0.004816667,0.006266667
2014-06-21 21:51:00,-0.000000000,-0.000000000,-0.004050000,0.009916667,-0.002500000,0.006400000,-0.005050000,0.006500000
2014-06-21 21:50:00,-0.000000000,-0.000000000,-0.003583333,0.009983333,-0.002850000,0.006366667,-0.005616667,0.007050000
2014-06-21 21:49:00,-0.000000000,-0.000000000,-0.003550000,0.009983333,-0.002900000,0.006366667,-0.005666667,0.007083333
2014-06-21 21:48:00,-0.000000000,-0.000000000,-0.003583333,0.010000000,-0.002883333,0.006366667,-0.005633333,0.007066667
2014-06-21 21:47:00,-0.000000000,-0.000000000,-0.003566667,0.010000000,-0.002866667,0.006366667,-0.005633333,0.007066667
2014-06-21 21:46:00,-0.000000000,-0.000000000,-0.003566667,0.010000000,-0.002866667,0.006350000,-0.005650000,0.007083333
2014-06-21 21:45:00,-0.000000000,-0.000000000,-0.003566667,0.009983333,-0.002883333,0.006350000,-0.005650000,0.007083333
2014-06-21 21:44:00,-0.000000000,-0.000000000,-0.003616667,0.010000000,-0.002833333,0.006350000,-0.005600000,0.007016667
2014-06-21 21:43:00,-0.000000000,-0.000000000,-0.003566667,0.009983333,-0.002883333,0.006333333,-0.005650000,0.007066667
2014-06-21 21:42:00,-0.000000000,-0.000000000,-0.003583333,0.010000000,-0.002850000,0.006333333,-0.005616667,0.007050000
2014-06-21 21:41:00,-0.000000000,-0.000000000,-0.003616667,0.010000000,-0.002833333,0.006333333,-0.005583333,0.007016667
2014-06-21 21:40:00,-0.000000000,-0.000000000,-0.003633333,0.010016667,-0.002816667,0.006333333,-0.005566667,0.007000000
2014-06-21 21:39:00,-0.000000000,-0.000000000,-0.003716667,0.010000000,-0.002750000,0.006316667,-0.005483333,0.006933333
2014-06-21 21:38:00,-0.000000000,-0.000000000,-0.003816667,0.010016667,-0.002616667,0.006283333,-0.005333333,0.006783333
2014-06-21 21:37:00,-0.000000000,-0.000000000,-0.002716667,0.009716667,-0.003700000,0.006650000,-0.006550000,0.007783333
2014-06-21 21:36:00,-0.000000000,-0.000000000,-0.003416667,0.009583333,-0.003166667,0.006633333,-0.005733333,0.006950000
2014-06-21 21:35:00,-0.000000000,-0.000000000,-0.003383333,0.009533333,-0.003166667,0.006616667,-0.005750000,0.006966667
2014-06-21 21:34:00,-0.000000000,-0.000000000,-0.003383333,0.009516667,-0.003200000,0.006633333,-0.005783333,0.007000000
2014-06-21 21:33:00,-0.000000000,-0.000000000,-0.003133333,0.009600000,-0.003366667,0.006650000,-0.006050000,0.007266667
2014-06-21 21:32:00,-0.000000000,-0.000000000,-0.002683333,0.009750000,-0.003733333,0.006683333,-0.006583333,0.007816667
2014-06-21 21:31:00,-0.000000000,-0.000000000,-0.002666667,0.009750000,-0.003733333,0.006650000,-0.006583333,0.007833333
2014-06-21 21:30:00,-0.000000000,-0.000000000,-0.002683333,0.009733333,-0.003716667,0.006666667,-0.006583333,0.007800000
2014-06-21 21:29:00,-0.000000000,-0.000000000,-0.002683333,0.009733333,-0.003733333,0.006650000,-0.006600000,0.007816667
2014-06-21 21:28:00,-0.000000000,-0.000000000,-0.002666667,0.009716667,-0.003716667,0.006633333,-0.006566667,0.007816667
2014-06-21 21:27:00,-0.000000000,-0.000000000,-0.002666667,0.009700000,-0.003716667,0.006650000,-0.006583333,0.007800000
2014-06-21 21:26:00,-0.000000000,-0.000000000,-0.003400000,0.009616667,-0.003183333,0.006600000,-0.005816667,0.007066667
2014-06-21 21:25:00,-0.000000000,-0.000000000,-0.003450000,0.009600000,-0.003133333,0.006583333,-0.005766667,0.007000000
2014-06-21 21:24:00,-0.000000000,-0.000000000,-0.003433333,0.009600000,-0.003133333,0.006566667,-0.005766667,0.007000000
2014-06-21 21:23:00,-0.000000000,-0.000000000,-0.003466667,0.009600000,-0.003116667,0.006550000,-0.005750000,0.007000000
2014-06-21 21:22:00,-0.000000000,-0.000000000,-0.003433333,0.009583333,-0.003133333,0.006583333,-0.005783333,0.007000000
2014-06-21 21:21:00,-0.000000000,-0.000000000,-0.003450000,0.009616667,-0.003150000,0.006583333,-0.005783333,0.007033333
2014-06-21 21:20:00,-0.000000000,-0.000000000,-0.003433333,0.009616667,-0.003150000,0.006566667,-0.005800000,0.007033333
2014-06-21 21:19:00,-0.000000000,-0.000000000,-0.003383333,0.009583333,-0.003166667,0.006566667,-0.005816667,0.007066667
2014-06-21 21:18:00,-0.000000000,-0.000000000,-0.003366667,0.009566667,-0.003200000,0.006600000,-0.005833333,0.007066667
2014-06-21 21:17:00,-0.000000000,-0.000000000,-0.003350000,0.009566667,-0.003183333,0.006583333,-0.005833333,0.007083333
2014-06-21 21:16:00,-0.000000000,-0.000000000,-0.003750000,0.009500000,-0.002916667,0.006533333,-0.005400000,0.006666667
2014-06-21 21:15:00,-0.000000000,-0.000000000,-0.004200000,0.009450000,-0.002600000,0.006483333,-0.004916667,0.006200000
2014-06-21 21:14:00,-0.000000000,-0.000000000,-0.004083333,0.009366667,-0.002683333,0.006516667,-0.005000000,0.006250000
2014-06-21 21:13:00,-0.000000000,-0.000000000,-0.004033333,0.009333333,-0.002716667,0.006533333,-0.005050000,0.006316667
2014-06-21 21:12:00,-0.000000000,-0.000000000,-0.004000000,0.009316667,-0.002733333,0.006550000,-0.005066667,0.006333333
2014-06-21 21:11:00,-0.000000000,-0.000000000,-0.003416667,0.009383333,-0.003116667,0.006600000,-0.005650000,0.006866667
2014-06-21 21:10:00,-0.000000000,-0.000000000,-0.003266667,0.009400000,-0.003233333,0.006600000,-0.005800000,0.007033333
2014-06-21 21:09:00,-0.000000000,-0.000000000,-0.003200000,0.009400000,-0.003266667,0.006633333,-0.005883333,0.007083333
2014-06-21 21:08:00,-0.000000000,-0.000000000,-0.003150000,0.009383333,-0.003300000,0.006666667,-0.005933333,0.007133333
2014-06-21 21:07:00,-0.000000000,-0.000000000,-0.002966667,0.009466667,-0.003466667,0.006666667,-0.006166667,0.007366667
2014-06-21 21:06:00,-0.000000000,-0.000000000,-0.002966667,0.009850000,-0.003550000,0.006650000,-0.006300000,0.007533333
2014-06-21 21:05:00,-0.000000000,-0.000000000,-0.002916667,0.009866667,-0.003600000,0.006633333,-0.006383333,0.007583333
2014-06-21 21:04:00,-0.000000000,-0.000000000,-0.002866667,0.009833333,-0.003633333,0.006633333,-0.006433333,0.007650000
2014-06-21 21:03:00,-0.000000000,-0.000000000,-0.002850000,0.009833333,-0.003650000,0.006633333,-0.006466667,0.007650000
2014-06-21 21:02:00,-0.000000000,-0.000000000,-0.002850000,0.009816667,-0.003633333,0.006650000,-0.006450000,0.007650000
2014-06-21 21:01:00,-0.000000000,-0.000000000,-0.002850000,0.009833333,-0.003650000,0.006633333,-0.006450000,0.007650000
2014-06-21 21:00:00,-0.000000000,-0.000000000,-0.002816667,0.009833333,-0.003666667,0.006633333,-0.006483333,0.007683333
2014-06-21 20:59:00,-0.000000000,-0.000000000,-0.002700000,0.009783333,-0.003733333,0.006616667,-0.006583333,0.007783333
2014-06-21 20:58:00,-0.000000000,-0.000000000,-0.002666667,0.009716667,-0.003716667,0.006500000,-0.006550000,0.007750000
2014-06-21 20:57:00,-0.000000000,-0.000000000,-0.003500000,0.009900000,-0.002933333,0.006216667,-0.005666667,0.007050000
2014-06-21 20:56:00,-0.000000000,-0.000000000,-0.003616667,0.009916667,-0.002833333,0.006233333,-0.005533333,0.006916667
2014-06-21 20:55:00,-0.000000000,-0.000000000,-0.003883333,0.009950000,-0.002683333,0.006233333,-0.005316667,0.006733333
2014-06-21 20:54:00,-0.000000000,-0.000000000,-0.003883333,0.009966667,-0.002666667,0.006233333,-0.005333333,0.006750000
2014-06-21 20:53:00,-0.000000000,-0.000000000,-0.003850000,0.010000000,-0.002716667,0.006166667,-0.005366667,0.006766667
2014-06-21 20:52:00,-0.000000000,-0.000000000,-0.003900000,0.010000000,-0.002683333,0.006233333,-0.005300000,0.006733333
2014-06-21 20:51:00,-0.000000000,-0.000000000,-0.003816667,0.009983333,-0.002733333,0.006250000,-0.005383333,0.006783333
2014-06-21 20:50:00,-0.000000000,-0.000000000,-0.003933333,0.010000000,-0.002650000,0.006183333,-0.005266667,0.006666667
2014-06-21 20:49:00,-0.000000000,-0.000000000,-0.003850000,0.009983333,-0.002733333,0.006183333,-0.005383333,0.006766667
2014-06-21 20:48:00,-0.000000000,-0.000000000,-0.003900000,0.009966667,-0.002650000,0.006200000,-0.005283333,0.006700000
2014-06-21 20:47:00,-0.000000000,-0.000000000,-0.003866667,0.009966667,-0.002716667,0.006216667,-0.005333333,0.006733333
2014-06-21 20:46:00,-0.000000000,-0.000000000,-0.003916667,0.010000000,-0.002650000,0.006133333,-0.005266667,0.006650000
2014-06-21 20:45:00,-0.000000000,-0.000000000,-0.003900000,0.010016667,-0.002683333,0.006183333,-0.005316667,0.006733333
2014-06-21 20:44:00,-0.000000000,-0.000000000,-0.003916667,0.010000000,-0.002666667,0.006216667,-0.005300000,0.006716667
2014-06-21 20:43:00,-0.000000000,-0.000000000,-0.003983333,0.010033333,-0.002633333,0.006183333,-0.005250000,0.006666667
2014-06-21 20:42:00,-0.000000000,-0.000000000,-0.003900000,0.010033333,-0.002700000,0.006200000,-0.005333333,0.006733333
2014-06-21 20:41:00,-0.000000000,-0.000000000,-0.003950000,0.010033333,-0.002633333,0.006183333,-0.005266667,0.006666667
2014-06-21 20:40:00,-0.000000000,-0.000000000,-0.003950000,0.010000000,-0.002633333,0.006183333,-0.005250000,0.006683333
2014-06-21 20:39:00,-0.000000000,-0.000000000,-0.004000000,0.010000000,-0.002600000,0.006166667,-0.005200000,0.006600000
2014-06-21 20:38:00,-0.000000000,-0.000000000,-0.004100000,0.010066667,-0.002516667,0.006133333,-0.005100000,0.006516667
2014-06-21 20:37:00,-0.000000000,-0.000000000,-0.004166667,0.010083333,-0.002433333,0.006100000,-0.005016667,0.006450000
2014-06-21 20:36:00,-0.000000000,-0.000000000,-0.003566667,0.009900000,-0.003016667,0.006283333,-0.005683333,0.006966667
2014-06-21 20:35:00,-0.000000000,-0.000000000,-0.003100000,0.009750000,-0.003450000,0.006450000,-0.006166667,0.007383333
2014-06-21 20:34:00,-0.000000000,-0.000000000,-0.003100000,0.009783333,-0.003450000,0.006433333,-0.006166667,0.007383333
2014-06-21 20:33:00,-0.000000000,-0.000000000,-0.003100000,0.009800000,-0.003450000,0.006433333,-0.006200000,0.007400000
2014-06-21 20:32:00,-0.000000000,-0.000000000,-0.003083333,0.009800000,-0.003466667,0.006433333,-0.006200000,0.007433333
