Day,Time,'25:CounterOutlets2* [kVA]','24:CounterOutlets1* [kVA]','26:KitchenOutlets* [kVA]','use [kW]_y','01:Grid* [kVA]','02:Dryer* [kVA]','03:OfficeOutlets* [kVA]','04:LivingRoomOutlets* [kVA]','05:GuestBathOutlets* [kVA]','06:MasterBathOutlets* [kVA]','07:LivingRoomPatioLights* [kVA]','08:GuestBathHallLights* [kVA]','09:DiningRoomOutlets* [kVA]','10:OutsideOutlets* [kVA]','11:CellarLights* [kVA]','12:FurnaceHRV* [kVA]','13:CellarOutlets* [kVA]','14:WashingMachine* [kVA]','15:FridgeRange* [kVA]','16:DisposalDishwasher* [kVA]','17:Microwave* [kVA]','18:KitchenLights* [kVA]','19:BedroomOutlets* [kVA]','20:BedroomLights* [kVA]','21:MasterOutlets* [kVA]','22:MasterLights* [kVA]','23:DuctHeaterHRV* [kVA]'
1,3500,0.0129,0.006483,0.008017,1.078967,1.298233,0.014833,0.060133,0.108183,0.001617,0.003067,0.009117,0.013933,0.0176,0.001333,0.004,0.7245,0.131367,0.012967,0.195967,0.031717,0.0041,0.00805,0.020933,0.0108,0.0537,0.044983,0.0975
1,3400,0.01285,0.006467,0.008,1.0739,1.292467,0.014667,0.06005,0.102367,0.001633,0.0031,0.009133,0.01395,0.01765,0.001317,0.004,0.722583,0.1313,0.013033,0.195433,0.031617,0.0041,0.00805,0.020917,0.010783,0.053917,0.04485,0.1008
1,3300,0.012833,0.006467,0.00795,1.068617,1.287333,0.0148,0.060283,0.101033,0.001633,0.003067,0.009117,0.013917,0.0176,0.001333,0.004017,0.722383,0.1313,0.013033,0.1962,0.031633,0.004117,0.008067,0.020917,0.0108,0.054433,0.04485,0.063967
1,3200,0.01285,0.006467,0.007967,1.0692,1.287233,0.014833,0.060333,0.101833,0.001617,0.003083,0.009117,0.0139,0.017583,0.001333,0.004,0.722483,0.131567,0.013017,0.195467,0.031617,0.0041,0.00805,0.020917,0.010783,0.0541,0.044833,0.080167
1,3100,0.012833,0.00645,0.008,1.06995,1.2854,0.014767,0.060183,0.107633,0.001633,0.003083,0.0091,0.013917,0.0176,0.001317,0.004,0.723183,0.13165,0.01305,0.1963,0.031617,0.0041,0.00805,0.020933,0.0108,0.05435,0.04485,0.07975
1,3000,0.0128,0.006433,0.007967,1.07585,1.294717,0.0148,0.059933,0.107933,0.001617,0.003067,0.0091,0.0139,0.01755,0.001317,0.004,0.720733,0.131433,0.013133,0.197183,0.03155,0.004117,0.008033,0.020917,0.0108,0.055,0.04475,0.085167
1,2900,0.0128,0.00645,0.007967,1.070267,1.2881,0.014967,0.06025,0.1037,0.001633,0.003083,0.0091,0.013883,0.017533,0.001333,0.004,0.7205,0.131767,0.0131,0.198583,0.03155,0.0041,0.008033,0.020933,0.0108,0.05475,0.044733,0.084617
1,2800,0.012783,0.006433,0.007967,1.064867,1.280467,0.015,0.060317,0.101733,0.001617,0.003083,0.0091,0.0139,0.017517,0.001317,0.004,0.720567,0.131783,0.013117,0.201217,0.03155,0.0041,0.008033,0.02095,0.010783,0.0549,0.044717,0.091333
1,2700,0.012783,0.006433,0.007967,1.074417,1.293467,0.014967,0.060283,0.10185,0.001633,0.003067,0.0091,0.013867,0.0175,0.001333,0.003983,0.719,0.131783,0.0131,0.201417,0.031517,0.004117,0.008017,0.020933,0.0108,0.055067,0.044667,0.075983
1,2600,0.01275,0.00645,0.007967,1.076967,1.293417,0.014967,0.06045,0.108933,0.001633,0.003083,0.0091,0.0139,0.017567,0.001317,0.004,0.744983,0.131667,0.013117,0.200967,0.031367,0.004083,0.008,0.020783,0.01075,0.0552,0.04445,0.009483
1,2500,0.012717,0.006467,0.007967,1.081483,1.3041,0.014933,0.060533,0.108883,0.001617,0.003083,0.00905,0.0139,0.01755,0.001333,0.004,0.72535,0.13255,0.012883,0.20235,0.0317,0.004133,0.008067,0.02075,0.01075,0.0554,0.044917,0.00965
1,2400,0.01295,0.006517,0.00805,1.057483,1.262733,0.014833,0.060267,0.103733,0.001617,0.0031,0.009083,0.013867,0.017617,0.001333,0.003983,0.729017,0.132983,0.012817,0.20275,0.031817,0.004167,0.0081,0.020817,0.010733,0.055567,0.0451,0.009717
1,2300,0.012917,0.006517,0.008033,1.0641,1.272467,0.0141,0.059833,0.0985,0.001633,0.003133,0.00915,0.014033,0.017883,0.001333,0.004017,0.731567,0.13305,0.0128,0.202667,0.0318,0.004133,0.008067,0.020733,0.01075,0.055817,0.045133,0.138317
1,2200,0.01305,0.006333,0.007433,1.064017,1.271417,0.014167,0.059733,0.099617,0.001633,0.003317,0.00915,0.014017,0.017817,0.001333,0.004,0.756133,0.133533,0.012767,0.203517,0.031883,0.00405,0.008,0.0206,0.010833,0.055467,0.04555,0.664417
1,2100,0.013117,0.006233,0.007033,1.441833,1.717683,0.014233,0.059817,0.105417,0.001633,0.003083,0.009183,0.01395,0.017867,0.0013,0.004017,0.754733,0.13385,0.01265,0.203383,0.0319,0.0041,0.008,0.020583,0.010817,0.057267,0.045517,0.64255
1,2000,0.01315,0.006267,0.007,1.568933,1.867067,0.0141,0.06025,0.104583,0.001617,0.003067,0.009183,0.0139,0.01795,0.001283,0.004033,0.7552,0.134083,0.012633,0.2037,0.03195,0.004083,0.008,0.020583,0.01085,0.0586,0.045583,0.645383
1,1900,0.013117,0.006267,0.007,1.579783,1.882883,0.014,0.059867,0.099933,0.001633,0.003083,0.0092,0.013933,0.018017,0.001283,0.004017,0.7514,0.13405,0.012667,0.203267,0.031833,0.00405,0.007967,0.0205,0.0108,0.058617,0.045433,0.651667
1,1800,0.0131,0.006233,0.007,1.558733,1.8564,0.014067,0.059933,0.097117,0.001617,0.003083,0.009183,0.013867,0.01795,0.001283,0.004,0.7539,0.13445,0.01265,0.203267,0.031883,0.004067,0.007983,0.02055,0.0108,0.059283,0.045483,0.64705
1,1700,0.013117,0.00625,0.007017,1.572917,1.8698,0.014067,0.059667,0.098333,0.001633,0.003067,0.009183,0.01385,0.017883,0.0013,0.004017,0.757017,0.134783,0.01265,0.203317,0.031983,0.0041,0.008,0.0206,0.01085,0.058967,0.0456,0.639433
1,1600,0.01315,0.006267,0.007033,1.569533,1.868617,0.014033,0.059783,0.104333,0.001633,0.003067,0.0092,0.013917,0.018017,0.001283,0.004017,0.76045,0.13535,0.012633,0.2034,0.032083,0.0041,0.008033,0.020683,0.010867,0.058917,0.045767,0.652533
1,1500,0.01325,0.006317,0.007033,1.580083,1.879617,0.014,0.059867,0.104817,0.001633,0.003067,0.0092,0.013917,0.018033,0.001283,0.004017,0.763867,0.135833,0.012617,0.20285,0.032183,0.004133,0.008067,0.02075,0.010917,0.061117,0.045883,0.64005
1,1400,0.013233,0.006317,0.007033,1.589083,1.892017,0.013967,0.060517,0.099617,0.00165,0.003083,0.009267,0.014033,0.018167,0.0013,0.00405,0.763517,0.136267,0.012633,0.2074,0.03215,0.004117,0.00805,0.02075,0.010883,0.061167,0.04585,0.647467
1,1300,0.013233,0.0063,0.0071,1.56925,1.87025,0.013967,0.060067,0.09685,0.001633,0.0031,0.009267,0.014033,0.018167,0.0013,0.004017,0.762733,0.136983,0.012617,0.105017,0.032217,0.004083,0.0079,0.0207,0.010917,0.060383,0.045933,0.656717
1,1200,0.013317,0.006283,0.0071,1.593967,1.909617,0.013983,0.06,0.0975,0.001633,0.003083,0.00925,0.014017,0.0181,0.0013,0.004033,0.763567,0.137733,0.012617,0.0094,0.032267,0.004067,0.007817,0.0207,0.010917,0.060233,0.046017,0.6636
1,1100,0.013317,0.006283,0.00705,1.47785,1.7794,0.013967,0.060217,0.1041,0.001633,0.003083,0.009267,0.014067,0.01825,0.0013,0.004033,0.7631,0.138117,0.012633,0.009467,0.032217,0.004067,0.007817,0.0207,0.0109,0.06025,0.045933,0.635183
1,1000,0.0133,0.00625,0.007083,1.471467,1.773033,0.013967,0.0606,0.104617,0.00165,0.0031,0.009267,0.01405,0.018267,0.0013,0.004033,0.763283,0.14,0.01265,0.009467,0.032217,0.00405,0.0078,0.020667,0.010883,0.060067,0.045917,0.648217
1,900,0.013283,0.006217,0.007033,1.4722,1.771783,0.014033,0.059917,0.099167,0.001633,0.0031,0.00925,0.014033,0.018083,0.0013,0.004033,0.7621,0.143783,0.012633,0.0094,0.032167,0.004033,0.007783,0.02065,0.010883,0.059567,0.045867,0.663233
1,800,0.013283,0.006233,0.00705,1.473167,1.771867,0.014,0.060033,0.097067,0.001633,0.003283,0.009233,0.014017,0.018033,0.0013,0.004033,0.761717,0.106433,0.01265,0.009383,0.032183,0.00405,0.0078,0.02065,0.0109,0.059333,0.045867,0.624033
1,700,0.013283,0.0062,0.007033,1.472617,1.782233,0.01405,0.059867,0.0983,0.001633,0.0031,0.00925,0.014017,0.018033,0.001317,0.004033,0.760533,0.0148,0.012617,0.0095,0.03225,0.00405,0.007783,0.020617,0.0109,0.0587,0.045967,0.669517
1,600,0.0133,0.0062,0.007,1.378717,1.732317,0.014067,0.059833,0.103417,0.001633,0.002983,0.009233,0.013983,0.01795,0.001267,0.004,0.758917,0.014783,0.012667,0.009383,0.032233,0.004017,0.007783,0.020583,0.010883,0.058117,0.0459,0.66265
1,500,0.013283,0.006167,0.006933,1.3752,1.726267,0.014133,0.059733,0.104117,0.001633,0.002983,0.009233,0.013967,0.017917,0.00125,0.004017,0.757117,0.014783,0.012633,0.00955,0.032167,0.004017,0.007733,0.020567,0.010867,0.058533,0.045867,0.699667
1,400,0.013267,0.006133,0.006917,1.3767,1.726683,0.0142,0.06015,0.099217,0.001617,0.002967,0.009233,0.01395,0.017883,0.001267,0.004,0.756867,0.01475,0.012683,0.009667,0.032167,0.004017,0.00775,0.020567,0.010867,0.059717,0.04585,0.6909
1,300,0.013267,0.006083,0.006833,1.417183,1.768883,0.014233,0.059683,0.097217,0.001617,0.002967,0.009217,0.013917,0.0178,0.00125,0.004,0.765833,0.014767,0.01265,0.009767,0.03215,0.004017,0.007717,0.0205,0.010867,0.05955,0.045867,0.74615
1,200,0.013317,0.006033,0.00665,1.43915,1.789033,0.014367,0.061633,0.097617,0.001633,0.00295,0.0092,0.0139,0.017717,0.00125,0.004017,0.923683,0.0148,0.0127,0.009833,0.0322,0.003967,0.007683,0.020417,0.010883,0.059133,0.045967,0.773183
1,100,0.013267,0.00615,0.006967,1.618017,1.97275,0.014567,0.05985,0.104083,0.001617,0.00285,0.009317,0.013817,0.01775,0.001233,0.004,0.894817,0.014733,0.012767,0.008917,0.03205,0.004083,0.00785,0.020683,0.010767,0.060133,0.045333,0.117517
1,0,0.013083,0.006417,0.007883,1.39125,1.692067,0.014633,0.059533,0.103767,0.001633,0.00285,0.009333,0.013883,0.01775,0.001233,0.004017,0.89315,0.014717,0.012767,0.008867,0.031967,0.00405,0.007833,0.020633,0.01075,0.0604,0.045217,0.116217
0,235900,0.013033,0.0064,0.00785,1.044183,1.315533,0.014533,0.059617,0.100033,0.001617,0.002883,0.009317,0.013917,0.01775,0.0012,0.004,0.853917,0.014683,0.01275,0.008767,0.031917,0.00405,0.007817,0.020617,0.010733,0.060233,0.045133,0.1199
0,235800,0.013017,0.0064,0.007917,1.037817,1.30715,0.0146,0.059433,0.098233,0.001617,0.002883,0.009283,0.013883,0.017667,0.001217,0.004,0.724133,0.014633,0.012767,0.008667,0.062167,0.004017,0.007817,0.020667,0.010717,0.060683,0.045083,0.112983
0,235700,0.0131,0.006433,0.008333,0.918817,1.17995,0.014467,0.0593,0.099533,0.001617,0.002967,0.00915,0.013917,0.017583,0.00125,0.003983,0.726283,0.01465,0.012767,0.008433,0.197017,0.003917,0.007783,0.020767,0.0107,0.061117,0.045067,0.114183
0,235600,0.013067,0.006483,0.008583,1.016833,1.238817,0.014267,0.0594,0.1057,0.001633,0.003,0.0091,0.01395,0.01755,0.001267,0.004,0.726217,0.01465,0.012783,0.008333,0.197117,0.003917,0.0078,0.02075,0.0107,0.0613,0.0451,0.098133
0,235500,0.013067,0.006483,0.008583,1.066367,1.287883,0.014267,0.0594,0.105783,0.001617,0.003017,0.009117,0.013967,0.017583,0.001283,0.003983,0.72525,0.014617,0.012817,0.00845,0.1971,0.0039,0.007767,0.02075,0.010683,0.061617,0.045017,0.111867
0,235400,0.013017,0.006483,0.008567,1.06325,1.283883,0.0143,0.059217,0.10135,0.001633,0.003017,0.0091,0.01395,0.01755,0.001267,0.003983,0.722367,0.0146,0.012817,0.008283,0.1987,0.003883,0.00775,0.0207,0.0107,0.0618,0.044917,0.106867
0,235300,0.013033,0.006483,0.00855,1.05975,1.279017,0.0144,0.059183,0.099483,0.001617,0.0032,0.009083,0.013917,0.0175,0.001267,0.004,0.723117,0.014617,0.012817,0.0083,0.204667,0.003867,0.007783,0.0207,0.010683,0.062133,0.044933,0.1135
0,235200,0.013033,0.006483,0.00855,1.065867,1.283917,0.0144,0.059283,0.099583,0.001617,0.003017,0.0091,0.013917,0.017533,0.001267,0.003983,0.725117,0.014567,0.012817,0.007917,0.431417,0.003683,0.0077,0.020817,0.0106,0.062483,0.0448,0.1133
0,235100,0.01285,0.007567,0.011167,1.06785,1.286817,0.014367,0.059317,0.10685,0.001617,0.003017,0.009083,0.013933,0.017567,0.001267,0.003983,0.733817,0.0144,0.012833,0.006433,1.552817,0.002733,0.00745,0.0214,0.01015,0.063083,0.044117,0.114083
0,235000,0.01275,0.00835,0.012967,2.027167,2.338083,0.013917,0.059267,0.106633,0.001633,0.003183,0.008933,0.014083,0.0175,0.0013,0.003967,0.734633,0.0144,0.0128,0.006433,1.554333,0.002717,0.00745,0.021417,0.010167,0.063383,0.044183,0.113767
0,234900,0.012767,0.00835,0.012983,2.42755,2.771017,0.013683,0.05925,0.101983,0.001617,0.003283,0.00885,0.01415,0.017567,0.001317,0.00395,0.736017,0.014433,0.0128,0.006417,1.55685,0.002717,0.007467,0.02145,0.010167,0.063333,0.044267,0.110433
0,234800,0.012783,0.008367,0.012983,2.427367,2.770567,0.013667,0.05895,0.099317,0.001617,0.003283,0.008883,0.014183,0.017583,0.001333,0.003967,0.73655,0.0144,0.012883,0.00645,1.558133,0.00275,0.00745,0.021467,0.010167,0.063183,0.0442,0.111967
0,234700,0.012883,0.007533,0.0109,2.432483,2.777467,0.013683,0.058933,0.10135,0.001617,0.003283,0.008883,0.0142,0.017567,0.001317,0.00395,0.72675,0.014683,0.0128,0.008683,0.02895,0.004033,0.007833,0.0207,0.010767,0.062633,0.045217,0.1113
0,234600,0.013117,0.0064,0.008067,1.603867,1.905467,0.014167,0.059117,0.10585,0.001633,0.003117,0.009,0.014067,0.017517,0.001317,0.003983,0.726783,0.01465,0.0128,0.008333,0.1383,0.003933,0.007817,0.020733,0.010733,0.0626,0.045117,0.113917
0,234500,0.01305,0.006517,0.008583,0.922317,1.161767,0.0144,0.059283,0.1056,0.001617,0.003,0.009133,0.013967,0.017583,0.00125,0.004,0.72625,0.014633,0.012767,0.008283,0.197483,0.0039,0.0078,0.020733,0.0107,0.06285,0.045017,0.114167
0,234400,0.01305,0.006517,0.008567,1.064333,1.284567,0.014167,0.059417,0.101533,0.001617,0.00305,0.0091,0.013983,0.01765,0.001283,0.003983,0.726833,0.014633,0.012783,0.008283,0.1979,0.0039,0.0078,0.020767,0.010717,0.062983,0.045067,0.1137
0,234300,0.013067,0.006517,0.008567,1.063583,1.28385,0.014167,0.059383,0.099033,0.001617,0.00305,0.009117,0.013983,0.0177,0.001283,0.004,0.725033,0.014617,0.01285,0.00825,0.197367,0.003883,0.00775,0.020733,0.010717,0.06225,0.045,0.113717
0,234200,0.013033,0.006483,0.008583,1.063167,1.283383,0.014333,0.059433,0.100067,0.001617,0.003033,0.009117,0.013967,0.017617,0.001267,0.003983,0.725167,0.014633,0.012817,0.008217,0.175717,0.0039,0.007783,0.020733,0.010717,0.0622,0.045017,0.11105
0,234100,0.01305,0.00645,0.008217,1.066,1.285833,0.014367,0.059417,0.105967,0.001617,0.003033,0.0091,0.013933,0.0176,0.001267,0.003983,0.7247,0.01465,0.012817,0.008583,0.029033,0.004033,0.007817,0.020633,0.010767,0.0622,0.04515,0.115717
0,234000,0.0131,0.006433,0.008117,0.944133,1.19115,0.0144,0.059467,0.10585,0.001617,0.003017,0.009117,0.013933,0.017617,0.00125,0.004,0.72605,0.125767,0.0128,0.00825,0.1615,0.003917,0.007783,0.020767,0.010717,0.062317,0.044967,0.113167
0,233900,0.013017,0.006533,0.008583,0.993817,1.220933,0.014333,0.059483,0.102,0.001617,0.00325,0.009133,0.01395,0.0177,0.0013,0.004,0.726267,0.130967,0.012783,0.008167,0.198183,0.0039,0.007783,0.020733,0.010683,0.062217,0.044917,0.112717
0,233800,0.013017,0.00655,0.008583,1.165533,1.37995,0.014233,0.059467,0.09905,0.001633,0.003133,0.009117,0.01395,0.017667,0.001333,0.004017,0.726083,0.131117,0.012767,0.008183,0.1981,0.0039,0.007767,0.020733,0.010667,0.062283,0.0449,0.111633
0,233700,0.013,0.0065,0.008583,1.1681,1.383467,0.0141,0.059483,0.09975,0.001617,0.0032,0.0091,0.01395,0.017717,0.001333,0.004017,0.725183,0.131017,0.012783,0.008167,0.198183,0.003883,0.00775,0.020717,0.010667,0.0622,0.044833,0.09455
0,233600,0.012983,0.0065,0.008583,1.17085,1.385067,0.014167,0.059283,0.105367,0.001633,0.004,0.0091,0.013917,0.01765,0.001317,0.004,0.725233,0.131133,0.012783,0.008083,0.1978,0.003883,0.00775,0.020717,0.010667,0.062183,0.0448,0.088717
0,233500,0.012967,0.006533,0.008567,1.1704,1.383667,0.014233,0.059433,0.106783,0.001617,0.004,0.009067,0.013917,0.01765,0.001333,0.004,0.72405,0.131017,0.0128,0.16965,0.1976,0.0039,0.007933,0.020733,0.010683,0.062267,0.044717,0.111917
0,233400,0.0129,0.006517,0.00855,1.21135,1.436417,0.0142,0.05945,0.101167,0.001617,0.004,0.009083,0.013917,0.01765,0.001333,0.004,0.723183,0.131083,0.0128,0.193083,0.1974,0.003933,0.00795,0.020733,0.010667,0.062817,0.044683,0.1093
0,233300,0.012883,0.006517,0.008583,1.266483,1.50405,0.0143,0.059483,0.099417,0.001617,0.004017,0.009067,0.013883,0.0176,0.001317,0.004,0.721383,0.130967,0.012833,0.192067,0.196933,0.0039,0.007933,0.020717,0.010683,0.0627,0.04455,0.104083
0,233200,0.012833,0.0065,0.008533,1.262417,1.498633,0.0143,0.059517,0.099467,0.001617,0.004,0.009067,0.013883,0.017583,0.001333,0.004,0.720783,0.131033,0.01285,0.192783,0.196717,0.003883,0.0079,0.0207,0.010667,0.06255,0.0445,0.109233
0,233100,0.01285,0.0065,0.008533,1.2695,1.507033,0.0144,0.05945,0.107217,0.001617,0.003967,0.00905,0.01385,0.017517,0.001317,0.003983,0.720383,0.131267,0.01285,0.192667,0.196833,0.0039,0.0079,0.020683,0.01065,0.06245,0.044483,0.098417
0,233000,0.012833,0.006483,0.008517,1.265033,1.501417,0.014433,0.05925,0.106683,0.001633,0.003967,0.009017,0.013817,0.0175,0.0013,0.004,0.7203,0.13125,0.012883,0.1925,0.196967,0.0039,0.0079,0.0207,0.010667,0.062467,0.044517,0.09105
0,232900,0.012817,0.006483,0.008517,1.263267,1.499033,0.014433,0.059233,0.102217,0.0016,0.00395,0.009033,0.013817,0.017483,0.001333,0.003983,0.716933,0.1312,0.012917,0.193067,0.196683,0.003867,0.007883,0.02065,0.010667,0.062333,0.044417,0.077633
0,232800,0.012783,0.0065,0.008517,1.260967,1.495583,0.014567,0.05935,0.100483,0.001633,0.003967,0.009033,0.0138,0.0174,0.001317,0.003983,0.715367,0.13135,0.012917,0.1944,0.19625,0.003867,0.007883,0.0206,0.01065,0.062317,0.044333,0.071167
0,232700,0.012767,0.006467,0.008483,1.2626,1.496883,0.014633,0.059433,0.1021,0.001617,0.00395,0.009017,0.013783,0.0174,0.0013,0.004,0.71555,0.131417,0.012983,0.196783,0.196017,0.00385,0.0079,0.020617,0.010667,0.062383,0.044267,0.090933
0,232600,0.012817,0.006483,0.0085,1.26385,1.495617,0.014667,0.059683,0.107117,0.001617,0.003933,0.009017,0.01375,0.017383,0.001317,0.003967,0.726917,0.131717,0.012983,0.196483,0.561433,0.0036,0.007867,0.02095,0.010583,0.062733,0.044467,0.05945
0,232500,0.012717,0.0078,0.011617,1.270383,1.504483,0.014767,0.0599,0.108117,0.001617,0.003933,0.009033,0.013833,0.017467,0.001317,0.004,0.735767,0.131283,0.012967,0.193483,1.545867,0.002767,0.007583,0.021467,0.0102,0.063233,0.043933,0.0445
0,232400,0.012633,0.00835,0.013033,2.3674,2.70675,0.014,0.05925,0.1035,0.001617,0.004183,0.0089,0.014067,0.017517,0.0014,0.003983,0.735883,0.13145,0.012967,0.192867,1.544733,0.002767,0.007583,0.021483,0.0102,0.063383,0.043883,0.009767
0,232300,0.012617,0.00835,0.013017,2.6235,2.979433,0.013867,0.05915,0.101133,0.001617,0.004233,0.008833,0.0141,0.0175,0.0014,0.003967,0.735267,0.1315,0.012967,0.191033,1.543267,0.00275,0.007567,0.021433,0.010183,0.063417,0.043817,0.009767
0,232200,0.012617,0.00835,0.013,2.6185,2.97275,0.013883,0.059267,0.101533,0.001617,0.004233,0.00885,0.0141,0.0175,0.0014,0.003983,0.735217,0.131433,0.013017,0.18835,1.54355,0.00275,0.007583,0.021467,0.010217,0.063383,0.0438,0.009733
0,232100,0.0126,0.008183,0.012733,2.62035,2.974517,0.013883,0.059333,0.108583,0.001617,0.004217,0.008833,0.014117,0.01755,0.0014,0.003967,0.755867,0.131733,0.013,0.1901,1.548267,0.002717,0.007567,0.021317,0.010283,0.063067,0.044267,0.53655
0,232000,0.012533,0.007633,0.01185,2.789383,3.176717,0.0139,0.059833,0.10845,0.001617,0.0042,0.008867,0.0141,0.017567,0.001383,0.003983,0.762617,0.132083,0.012967,0.189883,1.549367,0.002717,0.007567,0.021267,0.0103,0.062983,0.044367,0.663817
0,231900,0.012517,0.007633,0.011883,3.125817,3.570917,0.013933,0.059633,0.103583,0.001617,0.004167,0.0089,0.014033,0.017633,0.00135,0.003983,0.762583,0.13235,0.01295,0.1897,1.5501,0.002717,0.007567,0.0213,0.0103,0.063017,0.044367,0.652783
0,231800,0.01255,0.007633,0.011867,3.1009,3.545717,0.013917,0.05965,0.101083,0.001617,0.004167,0.008917,0.014033,0.0176,0.00135,0.003983,0.760467,0.132533,0.012983,0.1907,1.549567,0.002717,0.00755,0.021367,0.0103,0.062933,0.04435,0.6432
0,231700,0.012517,0.0076,0.011833,3.1121,3.562767,0.013917,0.05955,0.101333,0.001617,0.004167,0.0089,0.014033,0.0176,0.00135,0.003983,0.75705,0.132583,0.012983,0.191383,1.547317,0.002717,0.007533,0.021333,0.010283,0.062933,0.044283,0.6384
0,231600,0.0125,0.007583,0.011767,3.121167,3.568917,0.01395,0.059517,0.108517,0.001617,0.00415,0.008883,0.014,0.017567,0.00135,0.003983,0.754,0.133133,0.01295,0.19305,1.547367,0.0027,0.007533,0.02135,0.01225,0.062917,0.0443,0.6606
0,231500,0.012517,0.007617,0.01185,3.116667,3.562633,0.01395,0.0596,0.10855,0.001617,0.00415,0.008867,0.014,0.01755,0.00135,0.003983,0.750717,0.13335,0.012933,0.195733,1.549217,0.002717,0.007533,0.021367,0.03265,0.0629,0.04435,0.687717
0,231400,0.012483,0.0076,0.011833,3.1422,3.58935,0.013883,0.059767,0.103117,0.001633,0.004083,0.008867,0.014017,0.0176,0.001367,0.003967,0.741133,0.133833,0.012917,0.197567,1.0067,0.00315,0.007667,0.021117,0.033283,0.062533,0.044633,0.68155
0,231300,0.012933,0.006433,0.008117,3.131833,3.584067,0.013883,0.059433,0.10115,0.001617,0.003017,0.00885,0.014017,0.01755,0.001367,0.003983,0.728033,0.135133,0.0129,0.2007,0.053983,0.00395,0.007917,0.020633,0.034067,0.062517,0.04515,0.662617
0,231200,0.01305,0.006167,0.007017,1.787183,2.113233,0.01455,0.05985,0.100683,0.001617,0.0028,0.00905,0.013833,0.017617,0.001317,0.004,0.719883,0.135233,0.0129,0.199317,0.111517,0.003867,0.0079,0.020667,0.0339,0.062733,0.045083,0.676817
0,231100,0.013,0.006167,0.007267,1.58695,1.893417,0.014633,0.05995,0.10795,0.001617,0.00305,0.009067,0.013817,0.01765,0.0013,0.004017,0.533317,0.135383,0.01295,0.19735,0.088467,0.003933,0.007883,0.02075,0.069517,0.062883,0.045,0.669467
0,231000,0.012983,0.0062,0.0076,1.676783,1.99235,0.014567,0.060317,0.108167,0.001617,0.0031,0.009,0.013833,0.0176,0.001333,0.004,0.1443,0.1396,0.013017,0.194283,0.196283,0.003867,0.007867,0.0208,0.017933,0.062917,0.044917,0.66945
0,230900,0.013033,0.006183,0.0077,1.391217,1.67515,0.014567,0.059717,0.103933,0.001633,0.00335,0.009167,0.01375,0.017617,0.001717,0.00395,0.1655,0.135783,0.013017,0.19425,0.196517,0.00385,0.007883,0.020767,0.010833,0.062833,0.045,0.6986
0,230800,0.013083,0.006167,0.00765,1.337717,1.615267,0.014533,0.059867,0.10125,0.001633,0.003383,0.009217,0.013733,0.01765,0.001767,0.003967,0.2907,0.01455,0.01305,0.194817,0.196833,0.00385,0.0079,0.020783,0.01085,0.063033,0.0451,0.668733
0,230700,0.0131,0.006167,0.007667,1.3523,1.62035,0.0147,0.059933,0.10115,0.001633,0.003217,0.009333,0.013767,0.017733,0.001567,0.003967,0.243733,0.014517,0.013033,0.195833,0.196467,0.003833,0.007883,0.020767,0.01085,0.059983,0.045017,0.664167
0,230600,0.013067,0.006133,0.007567,1.298383,1.55725,0.014633,0.05985,0.108517,0.001617,0.003183,0.00925,0.013767,0.017717,0.001517,0.003967,0.244933,0.01455,0.013033,0.197683,0.05985,0.004,0.01495,0.021117,0.010883,0.05405,0.045117,0.669067
0,230500,0.013117,0.0061,0.007183,1.235383,1.49275,0.014733,0.059783,0.10825,0.001633,0.003167,0.00925,0.013717,0.017617,0.001533,0.003967,0.245683,0.014533,0.013,0.19995,0.095933,0.003883,0.130583,0.021167,0.010883,0.052467,0.045067,0.678333
0,230400,0.013267,0.0061,0.00775,1.139917,1.392267,0.014767,0.0603,0.108767,0.001633,0.00315,0.009283,0.013767,0.017717,0.001517,0.003967,0.246917,0.0146,0.012983,0.217767,0.091,0.00395,0.2022,0.021233,0.0109,0.048383,0.045233,0.693317
0,230300,0.0132,0.00615,0.007817,1.363967,1.64895,0.014633,0.06095,0.111367,0.001633,0.003383,0.009283,0.01375,0.018033,0.001533,0.003967,0.247567,0.014583,0.012967,0.201467,0.198617,0.003867,0.0605,0.021233,0.010833,0.048217,0.0453,0.708367
0,230200,0.013167,0.006167,0.00885,1.420567,1.6951,0.014567,0.061917,0.1118,0.001633,0.003167,0.009383,0.0386,0.01805,0.00155,0.003967,0.248283,0.014583,0.012983,0.201633,0.19845,0.003867,0.00805,0.021233,0.010833,0.048183,0.045267,0.701183
0,230100,0.013133,0.00615,0.0089,1.43765,1.70135,0.0145,0.0603,0.117833,0.001617,0.003067,0.00945,0.088417,0.017783,0.001567,0.003983,0.194417,0.014533,0.012967,0.2013,0.19775,0.00385,0.008,0.021167,0.010817,0.048117,0.0452,0.767417
0,230000,0.0131,0.006083,0.008767,1.380517,1.64375,0.014633,0.06015,0.118483,0.001633,0.003183,0.009233,0.01375,0.017717,0.001533,0.003967,0.05345,0.0145,0.012967,0.199667,0.151617,0.003967,0.03165,0.0213,0.010767,0.048567,0.044917,0.3871
0,225900,0.012933,0.006533,0.009733,1.297133,1.52005,0.014433,0.06015,0.132183,0.001633,0.003333,0.009117,0.013783,0.01775,0.001683,0.003967,0.036883,0.0145,0.013,0.19635,0.028717,0.0041,0.062333,0.021383,0.010783,0.048783,0.044783,0.099417
