@relation 5.train

@attribute Day numeric
@attribute ' Time' numeric
@attribute 'use [kW]' numeric
@attribute Cluster {cluster1,cluster2,cluster3,cluster4,cluster5,cluster6,cluster7,cluster8,cluster9,cluster10,cluster11,cluster12,cluster13,cluster14,cluster15,cluster16,cluster17,cluster18,cluster19,cluster20,cluster21}

@data
1,70400,0.411633,cluster1
1,65800,0.268183,cluster1
1,65600,0.26865,cluster1
1,64900,0.686183,cluster1
1,64500,0.671567,cluster1
1,63900,0.673883,cluster1
1,63700,1.1318,cluster1
1,63400,1.239733,cluster1
1,63300,0.805133,cluster1
1,63000,0.504217,cluster1
1,62500,0.50045,cluster1
1,62400,0.498167,cluster1
1,62200,0.500867,cluster1
1,62000,0.506017,cluster1
1,60800,0.512017,cluster1
1,60400,0.514967,cluster1
1,60200,0.5208,cluster1
1,60100,0.49545,cluster1
1,55800,0.395367,cluster1
1,55600,0.38325,cluster1
1,54900,0.661683,cluster1
1,54600,0.67435,cluster1
1,54100,0.664183,cluster1
1,53900,0.671217,cluster1
1,53700,0.683683,cluster1
1,53400,0.7442,cluster1
1,53300,0.84185,cluster1
1,53200,0.585167,cluster1
1,53100,0.39335,cluster1
1,52500,0.391583,cluster1
1,52400,0.39265,cluster1
1,52000,0.3934,cluster1
1,51900,0.439233,cluster1
1,51500,0.505383,cluster1
1,51300,0.504733,cluster1
1,51100,0.500483,cluster1
1,50400,0.511417,cluster1
1,45700,0.49755,cluster1
1,45000,1.437617,cluster1
1,44700,1.328217,cluster1
1,44600,1.337733,cluster1
1,44100,1.33765,cluster1
1,43700,1.225017,cluster1
1,43600,1.213033,cluster1
1,43300,1.276833,cluster1
1,43200,1.327067,cluster1
1,43100,1.2541,cluster1
1,42700,0.885783,cluster1
1,42500,0.8716,cluster1
1,42400,0.870583,cluster1
1,42000,0.932783,cluster1
1,40200,1.08145,cluster1
1,35800,1.083383,cluster1
1,35300,1.058183,cluster1
1,34600,1.42275,cluster1
1,33900,1.435367,cluster1
1,33400,1.451117,cluster1
1,33200,1.485067,cluster1
1,33000,1.651217,cluster1
1,32600,0.98405,cluster1
1,32300,0.873917,cluster1
1,31100,0.87375,cluster1
1,30600,0.8744,cluster1
1,30500,0.876133,cluster1
1,30100,0.969833,cluster1
1,25700,0.978483,cluster1
1,25400,0.96125,cluster1
1,25200,0.955267,cluster1
1,24800,1.417017,cluster1
1,23200,1.440167,cluster1
1,22600,1.089983,cluster1
1,21800,1.096417,cluster1
1,21700,1.0949,cluster1
1,21600,1.095383,cluster1
1,21000,0.997883,cluster1
1,20900,0.9299,cluster1
1,20800,0.876917,cluster1
1,20700,0.8773,cluster1
1,20300,0.875317,cluster1
1,20200,0.877467,cluster1
1,20100,0.875317,cluster1
1,15400,0.868583,cluster1
1,15000,0.854267,cluster1
1,14800,0.995767,cluster1
1,14300,1.314367,cluster1
1,13600,1.334117,cluster1
1,13500,1.430717,cluster1
1,12400,1.085567,cluster1
1,12200,1.0921,cluster1
1,11800,1.092017,cluster1
1,11400,1.090767,cluster1
1,11300,1.0923,cluster1
1,11000,1.099483,cluster1
1,10200,1.093283,cluster1
1,10100,1.089083,cluster1
1,10000,1.081433,cluster1
1,5400,0.421517,cluster1
1,5000,0.270133,cluster1
1,4700,0.27005,cluster1
1,4100,0.636283,cluster1
1,3900,0.654917,cluster1
1,3600,0.654983,cluster1
1,3400,0.65285,cluster1
1,2100,0.502017,cluster1
1,1800,0.505133,cluster1
1,1600,0.501317,cluster1
1,800,0.507817,cluster1
1,500,0.505367,cluster1
1,300,0.501917,cluster1
1,235900,0.505733,cluster1
1,235800,0.507183,cluster1
1,235300,0.511517,cluster1
1,234900,0.495817,cluster1
1,233900,0.6491,cluster1
1,233200,0.6493,cluster1
1,232800,0.65485,cluster1
1,232700,0.678367,cluster1
1,232100,0.288583,cluster1
1,231300,0.287417,cluster1
1,230900,0.499233,cluster1
1,230700,0.506417,cluster1
1,230500,0.503433,cluster1
1,230300,0.500567,cluster1
1,230200,0.499117,cluster1
1,225400,0.507767,cluster1
1,225300,0.5099,cluster1
1,224600,0.489033,cluster1
1,224300,0.84355,cluster1
1,224100,0.857083,cluster1
1,223100,0.861533,cluster1
1,223000,0.827117,cluster1
1,222300,0.934867,cluster1
1,221900,0.359,cluster1
1,221300,0.287283,cluster1
1,220800,0.288717,cluster1
1,220700,0.289533,cluster1
1,220600,0.288117,cluster1
1,220400,0.287883,cluster1
1,220100,0.2873,cluster1
1,220000,0.328183,cluster1
1,215300,0.566467,cluster1
1,215100,0.523,cluster1
1,215000,0.4975,cluster1
1,214200,0.754383,cluster1
1,213900,0.83065,cluster1
1,213800,0.831,cluster1
1,212800,0.842383,cluster1
1,212700,0.846417,cluster1
1,212500,0.86165,cluster1
