Day,' Time','use [kW]',Cluster
1,210900,2.912767,cluster5
1,210900,2.912767,cluster5
1,210900,2.912767,cluster5
1,210900,2.912767,cluster5
1,210900,2.912767,cluster5
1,210900,2.912767,cluster5
1,210900,2.912767,cluster5
1,210900,2.912767,cluster5
1,210900,2.912767,cluster5
1,210800,2.852233,cluster5
1,210800,2.852233,cluster5
1,210800,2.852233,cluster5
1,210800,2.852233,cluster5
1,210800,2.852233,cluster5
1,210800,2.852233,cluster5
1,210800,2.852233,cluster5
1,210800,2.852233,cluster5
1,210800,2.852233,cluster5
1,210800,2.852233,cluster5
1,210800,2.852233,cluster5
1,210800,2.852233,cluster5
1,210800,2.852233,cluster5
1,210800,2.852233,cluster5
1,210800,2.852233,cluster5
1,210800,2.852233,cluster5
1,210800,2.852233,cluster5
1,210800,2.852233,cluster5
1,210800,2.852233,cluster5
1,210800,2.852233,cluster5
1,210800,2.852233,cluster5
1,210800,2.852233,cluster5
1,210800,2.852233,cluster5
1,210800,2.852233,cluster5
1,210800,2.852233,cluster5
1,210800,2.852233,cluster5
1,210800,2.852233,cluster5
1,210800,2.852233,cluster5
1,210800,2.852233,cluster5
1,210800,2.852233,cluster5
1,210800,2.852233,cluster5
1,210800,2.852233,cluster5
1,210800,2.852233,cluster5
1,210800,2.852233,cluster5
1,210800,2.852233,cluster5
1,210700,2.142767,cluster20
1,210700,2.142767,cluster20
1,210700,2.142767,cluster20
1,210700,2.142767,cluster20
1,210700,2.142767,cluster20
1,210700,2.142767,cluster20
1,210700,2.142767,cluster20
1,210700,2.142767,cluster20
1,210700,2.142767,cluster20
1,210700,2.142767,cluster20
1,210700,2.142767,cluster20
1,210700,2.142767,cluster20
1,210500,2.04795,cluster20
1,210500,2.04795,cluster20
1,210500,2.04795,cluster20
1,210500,2.04795,cluster20
1,210500,2.04795,cluster20
1,210500,2.04795,cluster20
1,210500,2.04795,cluster20
1,210500,2.04795,cluster20
1,210500,2.04795,cluster20
1,210500,2.04795,cluster20
1,210500,2.04795,cluster20
1,210500,2.04795,cluster20
1,210400,2.555183,cluster5
1,210400,2.555183,cluster5
1,210400,2.555183,cluster5
1,210400,2.555183,cluster5
1,210400,2.555183,cluster5
1,210400,2.555183,cluster5
1,210400,2.555183,cluster5
1,210400,2.555183,cluster5
1,210400,2.555183,cluster5
1,210400,2.555183,cluster5
1,210400,2.555183,cluster5
1,210400,2.555183,cluster5
1,210400,2.555183,cluster5
1,210400,2.555183,cluster5
1,210400,2.555183,cluster5
1,210400,2.555183,cluster5
1,210400,2.555183,cluster5
1,210400,2.555183,cluster5
1,210400,2.555183,cluster5
1,210400,2.555183,cluster5
1,210400,2.555183,cluster5
1,210400,2.555183,cluster5
1,210400,2.555183,cluster5
1,210400,2.555183,cluster5
1,210400,2.555183,cluster5
1,210400,2.555183,cluster5
1,210400,2.555183,cluster5
1,210400,2.555183,cluster5
1,210400,2.555183,cluster5
1,210400,2.555183,cluster5
1,210400,2.555183,cluster5
1,210400,2.555183,cluster5
1,210400,2.555183,cluster5
1,210400,2.555183,cluster5
1,210400,2.555183,cluster5
1,210300,2.83155,cluster5
1,210300,2.83155,cluster5
1,210300,2.83155,cluster5
1,210300,2.83155,cluster5
1,210300,2.83155,cluster5
1,210300,2.83155,cluster5
1,210300,2.83155,cluster5
1,210300,2.83155,cluster5
1,210300,2.83155,cluster5
1,210300,2.83155,cluster5
1,210300,2.83155,cluster5
1,210300,2.83155,cluster5
1,210300,2.83155,cluster5
1,210300,2.83155,cluster5
1,210300,2.83155,cluster5
1,210300,2.83155,cluster5
1,210300,2.83155,cluster5
1,210300,2.83155,cluster5
1,210300,2.83155,cluster5
1,210300,2.83155,cluster5
1,210300,2.83155,cluster5
1,210300,2.83155,cluster5
1,210300,2.83155,cluster5
1,210300,2.83155,cluster5
1,210300,2.83155,cluster5
1,210300,2.83155,cluster5
1,210300,2.83155,cluster5
1,210300,2.83155,cluster5
1,210300,2.83155,cluster5
1,210300,2.83155,cluster5
1,210300,2.83155,cluster5
1,210300,2.83155,cluster5
1,210300,2.83155,cluster5
1,210300,2.83155,cluster5
1,210300,2.83155,cluster5
1,210200,2.816267,cluster5
1,210200,2.816267,cluster5
1,210200,2.816267,cluster5
1,210200,2.816267,cluster5
1,210200,2.816267,cluster5
1,210200,2.816267,cluster5
1,210200,2.816267,cluster5
1,210200,2.816267,cluster5
1,210200,2.816267,cluster5
1,210200,2.816267,cluster5
1,210200,2.816267,cluster5
1,210200,2.816267,cluster5
1,210200,2.816267,cluster5
1,210200,2.816267,cluster5
1,210200,2.816267,cluster5
1,210200,2.816267,cluster5
1,210200,2.816267,cluster5
1,210200,2.816267,cluster5
1,210200,2.816267,cluster5
1,210200,2.816267,cluster5
1,210200,2.816267,cluster5
1,210200,2.816267,cluster5
1,210200,2.816267,cluster5
1,210200,2.816267,cluster5
1,210200,2.816267,cluster5
1,210200,2.816267,cluster5
1,210200,2.816267,cluster5
1,210200,2.816267,cluster5
1,210200,2.816267,cluster5
1,210200,2.816267,cluster5
1,210200,2.816267,cluster5
1,210200,2.816267,cluster5
1,210200,2.816267,cluster5
1,210200,2.816267,cluster5
1,210200,2.816267,cluster5
1,210100,2.799767,cluster5
1,210100,2.799767,cluster5
1,210100,2.799767,cluster5
1,210100,2.799767,cluster5
1,210100,2.799767,cluster5
1,210100,2.799767,cluster5
1,210100,2.799767,cluster5
