@relation '1.train-weka.filters.unsupervised.attribute.Remove-R1,5-25'

@attribute Day numeric
@attribute ' Time' numeric
@attribute 'use [kW]' numeric
@attribute Cluster {cluster0,cluster1,cluster2,cluster3,cluster4,cluster5,cluster6,cluster7,cluster8,cluster9,cluster10,cluster11,cluster12,cluster13,cluster14,cluster15,cluster16,cluster17,cluster18,cluster19}

@data
1,234200,4.64728,cluster5
1,234200,4.64728,cluster5
1,234200,4.64728,cluster5
1,234200,4.64728,cluster5
1,104100,1.69582,cluster8
1,104100,1.69582,cluster8
1,104100,1.69582,cluster8
1,104100,1.69582,cluster8
1,104100,1.69582,cluster8
1,104100,1.69582,cluster8
1,104100,1.69582,cluster8
1,104100,1.69582,cluster8
1,104100,1.69582,cluster8
1,104100,1.69582,cluster8
1,104100,1.69582,cluster8
1,104000,1.7093,cluster8
1,104000,1.7093,cluster8
1,104000,1.7093,cluster8
1,104000,1.7093,cluster8
1,104000,1.7093,cluster8
1,104000,1.7093,cluster8
1,104000,1.7093,cluster8
1,104000,1.7093,cluster8
1,104000,1.7093,cluster8
1,104000,1.7093,cluster8
1,104000,1.7093,cluster8
1,103900,1.59832,cluster8
1,103900,1.59832,cluster8
1,103900,1.59832,cluster8
1,103900,1.59832,cluster8
1,103900,1.59832,cluster8
1,103900,1.59832,cluster8
1,103900,1.59832,cluster8
1,103900,1.59832,cluster8
1,103900,1.59832,cluster8
1,103900,1.59832,cluster8
1,103900,1.59832,cluster8
1,103800,1.56343,cluster8
1,103800,1.56343,cluster8
1,103800,1.56343,cluster8
1,103800,1.56343,cluster8
1,103800,1.56343,cluster8
1,103800,1.56343,cluster8
1,103800,1.56343,cluster8
1,103800,1.56343,cluster8
1,103800,1.56343,cluster8
1,103800,1.56343,cluster8
1,103800,1.56343,cluster8
1,103700,1.55205,cluster8
1,103700,1.55205,cluster8
1,103700,1.55205,cluster8
1,103700,1.55205,cluster8
1,103700,1.55205,cluster8
1,103700,1.55205,cluster8
1,103700,1.55205,cluster8
1,103700,1.55205,cluster8
1,103700,1.55205,cluster8
1,103700,1.55205,cluster8
1,103700,1.55205,cluster8
1,103600,1.54397,cluster8
1,103600,1.54397,cluster8
1,103600,1.54397,cluster8
1,103600,1.54397,cluster8
1,103600,1.54397,cluster8
1,103600,1.54397,cluster8
1,103600,1.54397,cluster8
1,103600,1.54397,cluster8
1,103600,1.54397,cluster8
1,103600,1.54397,cluster8
1,103600,1.54397,cluster8
1,103500,1.54318,cluster8
1,103500,1.54318,cluster8
1,103500,1.54318,cluster8
1,103500,1.54318,cluster8
1,103500,1.54318,cluster8
1,103500,1.54318,cluster8
1,103500,1.54318,cluster8
1,103500,1.54318,cluster8
1,103500,1.54318,cluster8
1,103500,1.54318,cluster8
1,103500,1.54318,cluster8
1,103400,1.54227,cluster8
1,103400,1.54227,cluster8
1,103400,1.54227,cluster8
1,103400,1.54227,cluster8
1,103400,1.54227,cluster8
1,103400,1.54227,cluster8
1,103400,1.54227,cluster8
1,103400,1.54227,cluster8
1,103400,1.54227,cluster8
1,103400,1.54227,cluster8
1,103400,1.54227,cluster8
1,103300,1.5568,cluster8
1,103300,1.5568,cluster8
1,103300,1.5568,cluster8
1,103300,1.5568,cluster8
1,103300,1.5568,cluster8
1,103300,1.5568,cluster8
1,103300,1.5568,cluster8
1,103300,1.5568,cluster8
1,103300,1.5568,cluster8
1,103300,1.5568,cluster8
1,103300,1.5568,cluster8
1,103200,1.57593,cluster8
1,103200,1.57593,cluster8
1,103200,1.57593,cluster8
1,103200,1.57593,cluster8
1,103200,1.57593,cluster8
1,103200,1.57593,cluster8
1,103200,1.57593,cluster8
1,103200,1.57593,cluster8
1,103200,1.57593,cluster8
1,103200,1.57593,cluster8
1,103200,1.57593,cluster8
1,20100,0.966183,cluster6
1,20000,0.969533,cluster6
0,5100,0.952117,cluster6
1,15600,0.963167,cluster6
0,4800,1.4757,cluster6
1,15400,0.960333,cluster6
1,62100,0.657167,cluster0
1,62100,0.657167,cluster0
1,62100,0.657167,cluster0
1,62100,0.657167,cluster0
1,62100,0.657167,cluster0
1,62100,0.657167,cluster0
1,62100,0.657167,cluster0
1,62100,0.657167,cluster0
1,15300,0.959083,cluster6
1,62000,0.657733,cluster0
1,62000,0.657733,cluster0
1,62000,0.657733,cluster0
1,62000,0.657733,cluster0
1,62000,0.657733,cluster0
1,62000,0.657733,cluster0
1,62000,0.657733,cluster0
1,62000,0.657733,cluster0
0,4500,1.47005,cluster6
1,61900,0.66245,cluster0
1,61900,0.66245,cluster0
1,61900,0.66245,cluster0
1,61900,0.66245,cluster0
1,61900,0.66245,cluster0
1,61900,0.66245,cluster0
1,61900,0.66245,cluster0
1,61900,0.66245,cluster0
0,4400,1.46197,cluster6
1,61800,0.6007,cluster0
1,61800,0.6007,cluster0
1,61800,0.6007,cluster0
1,61800,0.6007,cluster0
1,61800,0.6007,cluster0
1,61800,0.6007,cluster0
1,61800,0.6007,cluster0
1,61800,0.6007,cluster0
0,4300,1.4802,cluster6
1,61700,0.546983,cluster0
1,61700,0.546983,cluster0
1,61700,0.546983,cluster0
1,61700,0.546983,cluster0
1,61700,0.546983,cluster0
1,61700,0.546983,cluster0
1,61700,0.546983,cluster0
1,61700,0.546983,cluster0
0,4200,1.4569,cluster6
1,61600,0.552217,cluster0
1,61600,0.552217,cluster0
1,61600,0.552217,cluster0
1,61600,0.552217,cluster0
1,61600,0.552217,cluster0
1,61600,0.552217,cluster0
1,61600,0.552217,cluster0
1,61600,0.552217,cluster0
1,61500,0.550217,cluster0
1,61500,0.550217,cluster0
1,61500,0.550217,cluster0
1,61500,0.550217,cluster0
1,61500,0.550217,cluster0
1,61500,0.550217,cluster0
1,61500,0.550217,cluster0
1,61500,0.550217,cluster0
1,61400,0.523967,cluster0
1,61400,0.523967,cluster0
1,61400,0.523967,cluster0
1,61400,0.523967,cluster0
1,61400,0.523967,cluster0
1,61400,0.523967,cluster0
1,61400,0.523967,cluster0
1,61400,0.523967,cluster0
1,61300,0.423867,cluster0
1,61300,0.423867,cluster0
1,61300,0.423867,cluster0
1,61300,0.423867,cluster0
1,61300,0.423867,cluster0
1,61300,0.423867,cluster0
1,61300,0.423867,cluster0
1,61300,0.423867,cluster0
1,125100,1.05277,cluster6
1,61200,0.345483,cluster0
1,61200,0.345483,cluster0
1,61200,0.345483,cluster0
1,61200,0.345483,cluster0
1,61200,0.345483,cluster0
1,61200,0.345483,cluster0
1,61200,0.345483,cluster0
1,61200,0.345483,cluster0
1,125000,0.604783,cluster6
1,124900,0.445533,cluster6
1,124800,0.445517,cluster6
1,124400,0.444183,cluster6
1,171100,1.31967,cluster14
1,171100,1.31967,cluster14
1,124300,0.445267,cluster6
1,171000,1.32197,cluster14
1,171000,1.32197,cluster14
1,124200,0.447367,cluster6
1,170900,1.42835,cluster14
1,170900,1.42835,cluster14
1,170800,1.41453,cluster14
1,170800,1.41453,cluster14
1,170700,1.41593,cluster14
1,170700,1.41593,cluster14
1,170600,1.41192,cluster14
1,170600,1.41192,cluster14
1,170500,1.4121,cluster14
1,170500,1.4121,cluster14
1,170400,1.41075,cluster14
1,170400,1.41075,cluster14
1,170300,1.4057,cluster14
1,170300,1.4057,cluster14
1,234100,4.66505,cluster5
1,234100,4.66505,cluster5
1,234100,4.66505,cluster5
1,234100,4.66505,cluster5
1,234100,4.66505,cluster5
1,234100,4.66505,cluster5
1,234100,4.66505,cluster5
1,234100,4.66505,cluster5
1,234100,4.66505,cluster5
1,234100,4.66505,cluster5
1,234100,4.66505,cluster5
1,170200,1.26,cluster14
1,170200,1.26,cluster14
1,234000,4.70822,cluster5
1,234000,4.70822,cluster5
