refinedUse,' dow',' phase',' dType',' Time',' Cluster'
1.65762,5,3,1,12530,cluster9
1.16223,2,1,1,2500,cluster9
1.2171,2,1,1,2080,cluster9
1.00965,2,1,1,2070,cluster9
0.532704,1,0,1,23530,cluster9
0.411638,1,0,1,23520,cluster9
1.7413,0,3,0,12300,cluster9
1.82162,0,3,0,12290,cluster9
1.41607,0,3,0,12220,cluster9
1.0872,0,3,0,12210,cluster9
1.1421,0,3,0,12150,cluster9
2.62147,1,1,1,3530,cluster9
2.54103,1,1,1,3520,cluster9
2.56707,1,1,1,3510,cluster9
0.72213,0,3,0,11430,cluster9
1.49228,0,3,0,11420,cluster9
0.944768,0,3,0,11410,cluster9
0.925496,0,3,0,11400,cluster9
0.910204,0,3,0,11390,cluster9
0.92312,0,3,0,11380,cluster9
0.954067,0,3,0,11370,cluster9
0.923197,0,3,0,11360,cluster9
0.9042,0,3,0,11350,cluster9
0.918436,0,3,0,11340,cluster9
0.922913,0,3,0,11330,cluster9
0.945614,0,3,0,11320,cluster9
1.0033,0,3,0,11310,cluster9
1.12737,0,3,0,11300,cluster9
0.585733,3,3,1,12260,cluster9
0.576816,3,3,1,12250,cluster9
0.279384,5,3,1,11500,cluster9
0.404537,5,3,1,11490,cluster9
0.40425,5,3,1,11480,cluster9
0.399337,5,3,1,11470,cluster9
0.416835,5,3,1,11460,cluster9
0.417297,5,3,1,11450,cluster9
0.417287,5,3,1,11440,cluster9
0.281653,5,3,1,11430,cluster9
0.251197,5,3,1,11420,cluster9
0.253647,5,3,1,11410,cluster9
0.248832,5,3,1,11400,cluster9
0.1794,5,3,1,11390,cluster9
0.15327,5,3,1,11380,cluster9
0.160317,5,3,1,11370,cluster9
0.159149,5,3,1,11360,cluster9
0.158619,5,3,1,11350,cluster9
0.205717,5,3,1,11340,cluster9
0.853916,6,3,0,12210,cluster9
0.915751,6,3,0,12200,cluster9
0.86115,6,3,0,12190,cluster9
0.70235,6,3,0,12180,cluster9
0.642385,6,3,0,12170,cluster9
0.669518,6,3,0,12160,cluster9
0.708017,6,3,0,12150,cluster9
0.750302,6,3,0,12140,cluster9
0.853234,6,3,0,12130,cluster9
0.741249,6,3,0,12120,cluster9
0.98285,6,3,0,12110,cluster9
1.04167,6,3,0,12100,cluster9
1.04583,6,3,0,12090,cluster9
1.04823,6,3,0,12080,cluster9
1.0109,6,3,0,12070,cluster9
0.946417,6,3,0,12060,cluster9
0.862932,6,3,0,12050,cluster9
0.865734,6,3,0,12040,cluster9
0.873649,6,3,0,12030,cluster9
0.568084,6,3,0,12020,cluster9
0.364184,6,3,0,12010,cluster9
0.379034,6,3,0,12000,cluster9
0.424417,6,3,0,11590,cluster9
0.238966,6,3,0,11580,cluster9
0.703003,6,1,0,30,cluster9
0.676424,6,1,0,20,cluster9
1.01668,0,3,0,13190,cluster9
1.0082,0,3,0,13180,cluster9
0.979967,0,3,0,13170,cluster9
0.997767,0,3,0,13160,cluster9
1.01287,0,3,0,13150,cluster9
1.00457,0,3,0,13140,cluster9
1.00062,0,3,0,13130,cluster9
1.00505,0,3,0,13120,cluster9
1.00428,0,3,0,13110,cluster9
1.00317,0,3,0,13100,cluster9
1.04987,0,3,0,13090,cluster9
0.67822,1,3,1,12220,cluster9
0.630166,0,3,0,12340,cluster9
1.08605,0,3,0,12330,cluster9
0.914333,0,3,0,12320,cluster9
0.898116,0,3,0,12310,cluster9
0.791243,1,3,1,12210,cluster9
0.921917,1,3,1,12200,cluster9
0.944394,1,3,1,12190,cluster9
0.892134,0,3,0,12260,cluster9
0.93885,0,3,0,12250,cluster9
0.680916,0,3,0,12240,cluster9
0.7228,0,3,0,12180,cluster9
0.770651,0,3,0,12170,cluster9
0.768617,0,3,0,12160,cluster9
0.7502,0,3,0,12150,cluster9
0.761584,0,3,0,12140,cluster9
0.766434,0,3,0,12130,cluster9
0.770383,0,3,0,12120,cluster9
0.783516,0,3,0,12110,cluster9
0.764783,0,3,0,12100,cluster9
0.753,0,3,0,12090,cluster9
0.766982,0,3,0,12080,cluster9
0.761967,0,3,0,12070,cluster9
0.796184,0,3,0,12060,cluster9
0.924917,0,1,0,2300,cluster9
0.964567,0,1,0,2290,cluster9
1.00783,0,1,0,2280,cluster9
0.97805,0,1,0,2270,cluster9
0.993667,0,1,0,2260,cluster9
0.964468,0,1,0,2250,cluster9
0.938882,0,1,0,2240,cluster9
0.874417,0,1,0,2230,cluster9
0.829433,0,1,0,2220,cluster9
0.804218,0,1,0,2210,cluster9
1.094,0,1,0,1280,cluster9
1.13008,0,1,0,1270,cluster9
1.1069,0,1,0,1260,cluster9
1.10812,0,1,0,1250,cluster9
1.10902,0,1,0,1240,cluster9
1.09842,0,1,0,1230,cluster9
1.12788,0,1,0,1220,cluster9
0.915167,0,1,0,2200,cluster9
0.896533,0,1,0,2190,cluster9
0.932766,0,1,0,2180,cluster9
0.88385,0,1,0,2170,cluster9
0.885866,0,1,0,2160,cluster9
0.889834,0,1,0,2150,cluster9
0.793532,0,1,0,2140,cluster9
0.744233,0,1,0,2130,cluster9
0.740901,0,1,0,2120,cluster9
0.7575,0,1,0,2110,cluster9
1.87885,2,2,1,6330,cluster9
1.87894,2,2,1,6320,cluster9
2.02912,2,2,1,6310,cluster9
1.79273,2,2,1,6300,cluster9
0.748733,0,1,0,2100,cluster9
0.744582,0,1,0,2090,cluster9
0.744467,0,1,0,2080,cluster9
0.742367,0,1,0,2070,cluster9
0.746183,0,1,0,2060,cluster9
0.613199,0,1,0,2050,cluster9
1.46332,2,2,1,6290,cluster9
1.37852,2,2,1,6280,cluster9
1.20494,2,2,1,6270,cluster9
1.07302,2,2,1,6260,cluster9
1.12276,2,2,1,6250,cluster9
1.05003,2,2,1,6240,cluster9
1.08039,2,2,1,6230,cluster9
1.0725,2,2,1,6220,cluster9
1.07644,2,2,1,6210,cluster9
1.07138,2,2,1,6200,cluster9
1.0702,2,2,1,6190,cluster9
1.04099,2,2,1,6180,cluster9
1.05616,2,2,1,6170,cluster9
1.27935,2,2,1,6160,cluster9
1.13517,2,2,1,6150,cluster9
1.04513,2,2,1,6140,cluster9
1.09647,2,2,1,6130,cluster9
1.07575,2,2,1,6120,cluster9
1.08342,2,2,1,6110,cluster9
0.874513,2,2,1,6100,cluster9
1.035,2,2,1,6090,cluster9
1.05373,2,2,1,6080,cluster9
1.047,2,2,1,6070,cluster9
1.11445,2,2,1,6060,cluster9
0.34831,6,3,0,12170,cluster9
0.404306,5,2,1,4030,cluster9
0.484207,5,2,1,4020,cluster9
1.30372,2,3,1,13200,cluster9
1.39987,2,3,1,13190,cluster9
1.37812,2,3,1,13180,cluster9
1.37245,2,3,1,13170,cluster9
1.29143,2,3,1,13150,cluster9
1.21528,2,3,1,13140,cluster9
1.21723,2,3,1,13130,cluster9
1.34022,6,3,0,12330,cluster9
1.66492,6,3,0,12320,cluster9
1.2734,6,3,0,12310,cluster9
1.6478,6,3,0,12300,cluster9
1.44918,6,3,0,12290,cluster9
1.8843,6,3,0,12280,cluster9
1.88395,6,3,0,12270,cluster9
1.51587,6,3,0,12260,cluster9
1.87445,6,3,0,12250,cluster9
1.84985,6,3,0,12240,cluster9
1.85253,6,3,0,12230,cluster9
1.8956,6,3,0,12220,cluster9
1.90662,6,3,0,12210,cluster9
1.85488,6,3,0,12200,cluster9
1.52935,6,3,0,12190,cluster9
1.47755,6,3,0,12180,cluster9
1.40263,6,3,0,12170,cluster9
1.36367,6,3,0,12160,cluster9
1.39323,6,3,0,12150,cluster9
1.41823,6,3,0,12140,cluster9
1.43218,6,3,0,12130,cluster9
1.50117,6,3,0,12120,cluster9
1.44177,6,3,0,12110,cluster9
0.530415,6,3,0,13080,cluster9
0.539049,6,3,0,13070,cluster9
0.530433,6,3,0,13060,cluster9
0.43825,6,3,0,13050,cluster9
1.44463,6,3,0,12100,cluster9
1.41437,6,3,0,12090,cluster9
1.43512,6,3,0,12080,cluster9
1.38933,6,3,0,12070,cluster9
1.27227,6,3,0,12060,cluster9
1.32257,6,3,0,12050,cluster9
1.7192,0,3,0,12520,cluster9
1.46133,0,3,0,12510,cluster9
1.43717,0,3,0,12500,cluster9
1.43923,0,3,0,12490,cluster9
1.6308,0,3,0,12480,cluster9
1.6551,0,3,0,12470,cluster9
1.66308,0,3,0,12460,cluster9
1.66973,0,3,0,12450,cluster9
1.59442,0,3,0,12440,cluster9
1.25183,0,3,0,12430,cluster9
1.15613,0,3,0,12420,cluster9
1.32698,0,3,0,12410,cluster9
1.53412,0,3,0,12400,cluster9
1.58905,0,3,0,12390,cluster9
1.50455,0,3,0,12380,cluster9
1.46745,0,3,0,12370,cluster9
1.46775,0,3,0,12360,cluster9
1.46505,0,3,0,12350,cluster9
1.49427,0,3,0,12340,cluster9
1.47582,0,3,0,12330,cluster9
1.46358,0,3,0,12320,cluster9
1.6124,0,3,0,12310,cluster9
1.65477,0,3,0,12300,cluster9
1.62422,0,3,0,12290,cluster9
1.08413,0,3,0,12280,cluster9
0.361367,0,3,0,12270,cluster9
0.801853,5,3,1,12200,cluster9
1.073,5,3,1,12190,cluster9
1.11505,5,3,1,12180,cluster9
1.1466,5,3,1,12170,cluster9
1.14295,5,3,1,12160,cluster9
1.04136,5,3,1,12150,cluster9
1.06137,5,3,1,12140,cluster9
1.30132,5,3,1,12130,cluster9
1.23861,5,3,1,12120,cluster9
1.17232,5,3,1,12110,cluster9
0.879637,5,3,1,12100,cluster9
0.695747,5,3,1,12090,cluster9
1.13894,5,3,1,12080,cluster9
1.01426,5,3,1,12070,cluster9
1.02948,5,3,1,12060,cluster9
0.980133,5,3,1,12050,cluster9
0.960737,5,3,1,12040,cluster9
0.979967,5,3,1,12030,cluster9
0.706249,0,1,0,1310,cluster9
0.852234,0,1,0,1300,cluster9
0.750816,0,1,0,480,cluster9
0.757366,0,1,0,470,cluster9
0.855883,4,1,1,3240,cluster9
0.846034,4,1,1,3230,cluster9
1.25353,4,1,1,2590,cluster9
1.08377,4,1,1,2580,cluster9
1.13622,4,1,1,2500,cluster9
0.746634,4,1,1,2490,cluster9
0.706983,4,1,1,2410,cluster9
0.7109,4,1,1,2400,cluster9
0.639284,4,1,1,2320,cluster9
0.6668,4,1,1,2310,cluster9
0.553918,4,1,1,2240,cluster9
0.550199,4,1,1,2230,cluster9
0.657617,4,1,1,2150,cluster9
0.659033,4,1,1,2140,cluster9
0.593099,4,1,1,2060,cluster9
0.592484,4,1,1,2050,cluster9
0.870468,2,1,1,400,cluster9
0.7448,2,1,1,390,cluster9
0.926549,6,3,0,10270,cluster9
0.390667,6,3,0,9430,cluster9
0.819566,6,3,0,9420,cluster9
0.816917,6,3,0,9410,cluster9
0.457823,2,3,1,12080,cluster9
0.499354,2,3,1,12070,cluster9
0.564387,2,3,1,12060,cluster9
0.53487,2,3,1,12050,cluster9
0.554303,2,3,1,12040,cluster9
0.581649,2,3,1,12030,cluster9
0.70252,2,3,1,12020,cluster9
0.505137,2,3,1,12010,cluster9
0.813614,2,3,1,12000,cluster9
1.32532,2,3,1,11590,cluster9
