'refinedUse ',' dow ',' phase ',Day,' Time','use [kW]',Cluster
0.0889,2,0,1,21120,1.241317,cluster13
1.3085,5,0,0,18190,2.962867,cluster13
0.056751,2,0,1,21110,1.247033,cluster13
1.29252,5,0,0,18180,2.972783,cluster13
1.25547,5,0,0,18170,2.959033,cluster13
1.7107,4,1,1,3200,3.17785,cluster3
0.635251,5,0,0,18160,2.140517,cluster13
1.71357,4,1,1,3190,3.102083,cluster3
0.684366,5,0,0,18150,1.900933,cluster13
1.67447,4,1,1,3180,3.097,cluster3
0.753301,5,0,0,18140,1.98025,cluster13
1.65662,4,1,1,3170,3.08685,cluster3
1.4084,5,0,0,18130,2.6382,cluster13
1.59315,4,1,1,3160,2.99575,cluster3
1.38812,5,0,0,18120,2.621167,cluster13
1.28682,4,1,1,3150,2.708383,cluster3
1.31933,5,0,0,18110,2.543467,cluster13
0.812299,4,1,1,3140,2.226283,cluster3
0.809833,4,1,1,3130,2.289883,cluster3
0.233444,3,3,1,12010,1.39287,cluster12
1.14403,4,1,1,3120,2.560433,cluster3
0.206587,3,3,1,12000,1.39255,cluster12
1.58647,4,1,1,3110,3.013567,cluster3
0.219867,3,3,1,11590,1.39308,cluster12
2.1648,1,3,1,8100,2.6363,cluster13
0.248786,3,3,1,11580,1.40153,cluster12
2.17117,1,3,1,8090,2.638583,cluster13
0.273921,3,3,1,11570,1.38542,cluster12
2.17192,1,3,1,8080,2.6407,cluster13
0.283073,3,3,1,11560,1.3708,cluster12
2.18025,1,3,1,8070,2.655833,cluster13
0.269857,3,3,1,11550,1.37547,cluster12
2.19407,1,3,1,8060,2.655033,cluster13
0.234326,3,3,1,11540,1.33667,cluster12
2.19,1,3,1,8050,2.663883,cluster13
0,3,3,1,11530,1.31312,cluster12
2.22272,1,3,1,8040,2.6537,cluster13
0,3,3,1,11520,1.38997,cluster12
2.21723,1,3,1,8030,2.6575,cluster13
2.19928,1,3,1,8020,2.654633,cluster13
2.19062,1,3,1,8010,2.658083,cluster13
0,0,1,0,1510,3.5098,cluster12
0,0,1,0,1500,3.50417,cluster12
0.319703,0,1,0,1490,6.74808,cluster12
0.732611,4,3,1,12010,1.29347,cluster10
0.297463,0,1,0,1480,6.95528,cluster12
0.88357,4,3,1,12000,1.27632,cluster10
0.063357,0,1,0,1470,5.2086,cluster12
0.895084,4,3,1,11590,1.24458,cluster10
0,0,1,0,1460,3.52395,cluster12
0.813153,4,3,1,11580,1.16048,cluster10
0.254306,0,1,0,1450,6.39955,cluster12
0.687887,4,3,1,11570,1.05233,cluster10
0.290517,0,1,0,1440,6.96713,cluster12
0.689634,4,3,1,11560,1.04005,cluster10
0.27643,0,1,0,1430,6.98288,cluster12
0.675404,4,3,1,11550,1.04342,cluster10
0.265714,0,1,0,1420,7.00953,cluster12
0.633238,4,3,1,11540,0.976567,cluster10
0.6442,4,3,1,11530,1.0067,cluster10
0.612356,4,3,1,11520,0.979183,cluster10
0.796233,5,0,1,17200,1.178067,cluster13
0.880182,5,0,1,17190,1.25475,cluster13
0.788401,5,0,1,17180,1.166567,cluster13
0.548783,5,0,1,17170,0.925217,cluster13
0.551916,5,0,1,17160,0.927683,cluster13
0.550216,5,0,1,17150,0.929,cluster13
0.555051,5,0,1,17140,0.926567,cluster13
0.555467,5,0,1,17130,0.942817,cluster13
0.636467,5,0,1,17120,0.811517,cluster13
0.633551,5,0,1,17110,0.812767,cluster13
0.610783,0,0,0,23200,1.10075,cluster13
0.098367,2,0,1,22100,1.0765,cluster13
0.624099,0,0,0,23190,1.105267,cluster13
0.094467,2,0,1,22090,1.100767,cluster13
0.641399,0,0,0,23180,1.1103,cluster13
0.09575,2,0,1,22080,1.105333,cluster13
0.640851,0,0,0,23170,1.119717,cluster13
0.094233,2,0,1,22070,1.098583,cluster13
0.177567,1,3,1,7100,0.378417,cluster5
0.651701,0,0,0,23160,1.139933,cluster13
0.074449,2,0,1,22060,1.116083,cluster13
0.178184,1,3,1,7090,0.37905,cluster5
0.524933,0,0,0,23150,1.01405,cluster13
0.105617,2,0,1,22050,0.991917,cluster15
0.17785,1,3,1,7080,0.378983,cluster5
0.366283,0,0,0,23140,0.841417,cluster13
0.103868,2,0,1,22040,0.99015,cluster13
0.17815,1,3,1,7070,0.379517,cluster5
0.203734,0,0,0,23130,0.577867,cluster13
0.105417,2,0,1,22030,0.9914,cluster13
0.178084,1,3,1,7060,0.378967,cluster5
0.275166,0,0,0,23120,0.482633,cluster13
0.283337,1,2,1,6510,0.437167,cluster12
0.102384,2,0,1,22020,1.014017,cluster13
0.17745,1,3,1,7050,0.3786,cluster5
0.274632,0,0,0,23110,0.482733,cluster13
0.296837,1,2,1,6500,0.437367,cluster12
0.43085,2,0,1,22010,1.3286,cluster13
0.022283,1,3,1,7040,0.74615,cluster5
0.294267,1,2,1,6490,0.43695,cluster12
0.006767,1,3,1,7030,0.79745,cluster5
0.265237,1,2,1,6480,0.435717,cluster12
0,1,3,1,7020,0.797867,cluster5
0,6,0,0,17100,1.80855,cluster3
0.332771,1,2,1,6470,0.434067,cluster15
0.002766,1,3,1,7010,0.808167,cluster5
0,6,0,0,17000,1.80885,cluster3
0.34337,1,2,1,6460,0.425767,cluster15
0,5,0,1,16590,1.82795,cluster4
0.335253,1,2,1,6450,0.417867,cluster15
0.029331,5,0,1,16580,1.86168,cluster4
0.43714,1,2,1,6440,0.51985,cluster15
0,5,0,1,16570,1.82173,cluster3
0.53792,1,2,1,6430,0.66485,cluster15
0.000422,5,0,1,16560,1.9165,cluster3
0.392423,1,2,1,6420,0.665467,cluster15
0.160959,5,0,1,16550,2.11712,cluster3
0.331714,5,0,1,16540,2.23668,cluster3
0.19385,5,0,1,16530,2.10215,cluster3
0.031959,5,0,1,16520,1.94562,cluster3
0.182733,2,2,1,6510,0.4611,cluster3
0.189189,2,2,1,6500,0.453783,cluster3
0.199583,2,2,1,6490,0.455917,cluster3
0.200807,2,2,1,6480,0.4557,cluster3
0.213387,2,2,1,6470,0.454217,cluster3
0,6,1,0,510,0.938217,cluster5
0.053896,0,0,0,16190,1.18578,cluster13
0.17154,2,2,1,6460,0.452633,cluster3
0,6,1,0,500,0.937683,cluster5
0.043897,0,0,0,16180,1.18683,cluster13
0.04142,2,2,1,6450,0.4565,cluster3
0,6,1,0,490,0.9589,cluster5
0.03988,0,0,0,16170,1.17883,cluster13
0.024169,2,2,1,6440,0.487583,cluster3
0,6,1,0,480,1.05203,cluster5
0.045214,0,0,0,16160,1.17643,cluster13
0.12929,2,2,1,6430,0.561333,cluster3
0,6,1,0,470,1.04968,cluster5
0.030836,0,0,0,16150,1.17292,cluster13
0.118756,2,2,1,6420,0.5528,cluster3
0,6,1,0,460,1.07363,cluster5
0.059014,0,0,0,16140,1.16793,cluster13
0,6,1,0,450,1.0538,cluster5
0.106163,0,0,0,16130,1.15968,cluster13
0,6,1,0,440,1.0542,cluster5
0.096784,0,0,0,16120,1.1433,cluster13
0,6,1,0,430,1.0504,cluster5
0.375529,0,0,0,16110,1.13133,cluster13
0,6,1,0,420,1.05125,cluster5
0.471796,0,0,0,16100,1.11413,cluster13
0.047283,2,0,1,21100,1.24,cluster13
0.059532,2,0,1,21090,1.25555,cluster13
0.140484,2,0,1,21080,1.132767,cluster13
0.135316,2,0,1,21070,1.1318,cluster13
0.140968,2,0,1,21060,1.132067,cluster13
0.140566,2,0,1,21050,1.1315,cluster13
0.130549,2,0,1,21040,1.131833,cluster13
0.13225,2,0,1,21030,1.130867,cluster13
0.669917,5,0,0,18100,1.88785,cluster13
0.133082,2,0,1,21020,1.13045,cluster13
0.663217,5,0,0,18090,1.890633,cluster13
0.1414,2,0,1,21010,1.13015,cluster13
0.75895,5,0,0,18080,2.017117,cluster13
1.40948,5,0,0,18070,2.643,cluster13
1.78252,4,1,1,3100,3.229283,cluster13
1.39053,5,0,0,18060,2.622917,cluster13
2.27962,4,1,1,3090,3.730333,cluster13
1.38233,5,0,0,18050,2.614333,cluster13
2.25098,4,1,1,3080,3.72905,cluster13
0.814416,5,0,0,18040,2.04435,cluster13
2.05058,4,1,1,3070,3.514167,cluster13
0.663451,5,0,0,18030,1.890417,cluster13
1.90058,4,1,1,3060,3.375,cluster13
0.6659,5,0,0,18020,1.88775,cluster13
2.01292,4,1,1,3050,2.947367,cluster13
1.27755,5,0,0,18010,2.502733,cluster13
1.9813,4,1,1,3040,2.943517,cluster13
1.96312,4,1,1,3030,2.9184,cluster13
0,3,3,1,11510,1.70295,cluster12
1.95393,4,1,1,3020,2.898833,cluster13
0,3,3,1,11500,1.73517,cluster12
2.3132,4,1,1,3010,3.269033,cluster13
0,3,3,1,11490,1.7165,cluster12
2.2062,1,3,1,8000,2.653483,cluster13
0.07394,3,3,1,11480,1.73567,cluster12
2.16723,1,3,1,7590,2.663667,cluster13
0.588767,3,3,1,11470,1.7016,cluster12
2.18652,1,3,1,7580,2.65495,cluster13
0.659463,3,3,1,11460,1.75218,cluster12
2.17128,1,3,1,7570,2.651717,cluster13
0.463709,3,3,1,11450,1.55982,cluster12
2.15803,1,3,1,7560,2.657017,cluster13
0.442857,3,3,1,11440,1.5511,cluster9
2.16828,1,3,1,7550,2.63285,cluster13
0.379906,3,3,1,11430,1.48647,cluster9
2.14867,1,3,1,7540,2.626083,cluster13
0.47477,3,3,1,11420,1.58437,cluster12
2.18763,1,3,1,7530,2.618033,cluster13
2.27232,1,3,1,7520,2.476833,cluster13
2.26963,1,3,1,7510,2.474517,cluster13
0.335357,0,1,0,1410,7.0222,cluster12
1.03841,0,1,0,1400,7.12275,cluster12
0.620852,0,1,0,1390,6.71585,cluster12
0.612673,4,3,1,11510,0.975383,cluster10
0.375811,0,1,0,1380,6.42782,cluster12
0.619265,4,3,1,11500,0.976333,cluster10
0.32104,0,1,0,1370,6.4263,cluster12
0.611033,4,3,1,11490,0.972933,cluster10
0.340596,0,1,0,1360,6.50748,cluster12
0.617834,4,3,1,11480,0.974917,cluster10
0.133207,0,1,0,1350,2.2565,cluster12
0.60477,4,3,1,11470,0.972317,cluster10
0.194087,0,1,0,1340,1.27402,cluster12
0.5897,4,3,1,11460,0.969883,cluster10
0.05577,0,1,0,1330,1.20812,cluster12
0.448553,4,3,1,11450,0.972333,cluster10
0.080927,0,1,0,1320,1.21477,cluster12
0.48268,4,3,1,11440,1.04068,cluster10
0.544893,4,3,1,11430,1.08567,cluster10
0.553206,4,3,1,11420,1.0833,cluster10
0.634601,5,0,1,17100,0.8115,cluster13
0.629867,5,0,1,17900,0.810833,cluster13
0.627567,5,0,1,17800,0.879617,cluster13
0.659383,5,0,1,17700,0.961367,cluster13
0.970668,5,0,1,17600,1.250517,cluster13
0.971767,5,0,1,17500,1.240033,cluster13
0.813083,5,0,1,17400,1.06795,cluster13
0.675166,5,0,1,17300,0.903283,cluster13
2.29388,2,3,1,13000,3.651683,cluster13
0.69575,5,0,1,17200,0.8978,cluster13
2.31755,2,3,1,12590,3.673067,cluster13
0.6952,5,0,1,17100,0.897217,cluster13
2.37332,2,3,1,12580,3.71735,cluster13
2.54312,2,3,1,12570,3.909067,cluster13
0.182649,0,0,0,23100,0.710917,cluster13
0.44555,2,0,1,22000,1.352933,cluster13
2.58433,2,3,1,12560,3.964717,cluster13
0.092233,0,0,0,23090,0.963467,cluster13
0.435967,2,0,1,21590,1.342983,cluster13
2.63897,2,3,1,12550,3.8541,cluster13
0.101017,0,0,0,23080,0.98815,cluster13
0.233033,2,0,1,21580,1.148383,cluster13
2.65862,2,3,1,12540,3.817683,cluster13
0.111735,0,0,0,23070,0.92905,cluster13
0.100616,2,0,1,21570,1.007,cluster13
0.00125,1,3,1,7000,0.7983,cluster5
2.65427,2,3,1,12530,3.81065,cluster13
0.121149,0,0,0,23060,0.852683,cluster13
0.104066,2,0,1,21560,1.04715,cluster13
0.016634,1,2,1,6590,0.805967,cluster5
2.67112,2,3,1,12520,3.81335,cluster13
0.107784,0,0,0,23050,0.8748,cluster13
0.103783,2,0,1,21550,1.06105,cluster13
0.005467,1,2,1,6580,0.815133,cluster5
2.6849,2,3,1,12510,3.81835,cluster13
0.10405,0,0,0,23040,0.8733,cluster13
0.1207,2,0,1,21540,1.169883,cluster13
0,1,2,1,6570,0.837033,cluster5
0.116533,0,0,0,23030,0.865183,cluster13
0.220366,2,0,1,21530,1.089433,cluster13
0,1,2,1,6560,0.893933,cluster5
0.125384,0,0,0,23020,0.867067,cluster13
0.2508,1,2,1,6410,0.751517,cluster15
0.53375,2,0,1,21520,0.9864,cluster13
0,1,2,1,6550,0.942267,cluster5
0.115567,0,0,0,23010,0.868367,cluster13
0,1,2,1,6400,0.776067,cluster15
0.537433,2,0,1,21510,0.988083,cluster13
0,1,2,1,6540,0.9124,cluster5
0.281983,1,2,1,6390,1.22335,cluster15
0,1,2,1,6530,0.907267,cluster5
0.313414,1,2,1,6380,1.24468,cluster15
0,1,2,1,6520,0.939967,cluster5
0,5,0,1,16510,1.83533,cluster4
0.304736,1,2,1,6370,1.25063,cluster15
0,1,2,1,6510,0.93305,cluster5
0,5,0,1,16500,1.8744,cluster4
0.198076,1,2,1,6360,1.25072,cluster15
0,5,0,1,16490,1.93105,cluster4
0.285904,1,2,1,6350,1.33295,cluster15
0.19522,5,0,1,16480,1.99628,cluster4
0.339236,1,2,1,6340,1.37913,cluster15
0.336439,5,0,1,16470,2.03197,cluster4
0.305226,1,2,1,6330,1.35502,cluster15
0,5,0,1,16460,1.68437,cluster4
0.326647,1,2,1,6320,1.38873,cluster15
0,5,0,1,16450,1.74238,cluster4
0.70776,5,0,1,16440,1.76932,cluster4
0.483804,5,0,1,16430,1.54268,cluster4
0.040303,5,0,1,16420,1.1015,cluster4
0.1127,2,2,1,6410,0.552133,cluster3
0.103324,2,2,1,6400,0.5592,cluster3
0.113341,2,2,1,6390,0.55825,cluster3
0.137367,2,2,1,6380,0.560383,cluster3
0.092217,2,2,1,6370,0.553683,cluster3
0,6,1,0,410,1.05093,cluster5
0,0,0,0,16090,0.708033,cluster13
0.124003,2,2,1,6360,0.561167,cluster3
0,6,1,0,400,1.05107,cluster5
0,0,0,0,16080,1.1001,cluster13
0.13184,2,2,1,6350,0.56905,cluster3
0,6,1,0,390,1.05292,cluster5
0.15425,0,0,0,16070,1.23075,cluster13
0.117967,2,2,1,6340,0.56885,cluster3
0,6,1,0,380,1.05365,cluster5
0.058987,0,0,0,16060,1.14397,cluster13
0.106367,2,2,1,6330,0.551317,cluster3
0,6,1,0,370,1.057,cluster5
0.053653,0,0,0,16050,1.14927,cluster13
0.102957,2,2,1,6320,0.550767,cluster3
0,6,1,0,360,1.05872,cluster5
0.066384,0,0,0,16040,1.16555,cluster13
0,6,1,0,350,1.05815,cluster5
0.060847,0,0,0,16030,1.15938,cluster13
0,6,1,0,340,1.05825,cluster5
0.063048,0,0,0,16020,1.14628,cluster13
0,6,1,0,330,1.05912,cluster5
0.07247,0,0,0,16010,1.16487,cluster13
2.33918,2,3,1,12000,3.512383,cluster19
0,6,1,0,320,1.0607,cluster5
0.060046,0,0,0,16000,1.16428,cluster13
2.33463,2,3,1,11590,3.519283,cluster19
2.34192,2,3,1,11580,3.508317,cluster19
2.31342,2,3,1,11570,3.49395,cluster19
0.132166,2,0,1,21000,1.131933,cluster13
2.3123,2,3,1,11560,3.491517,cluster19
0.132433,2,0,1,20590,1.131933,cluster13
2.31417,2,3,1,11550,3.4978,cluster19
0.426301,2,0,1,20580,1.410117,cluster13
2.34572,2,3,1,11540,3.519567,cluster19
0.468917,2,0,1,20570,1.461767,cluster15
2.31123,2,3,1,11530,3.488617,cluster19
0.18835,2,0,1,20560,1.187483,cluster13
2.3398,2,3,1,11520,3.497033,cluster19
0.135366,2,0,1,20550,1.132433,cluster13
2.32815,2,3,1,11510,3.495867,cluster19
0.134868,2,0,1,20540,1.132717,cluster13
0.134834,2,0,1,20530,1.13125,cluster13
1.38147,5,0,0,18000,2.599433,cluster13
0.138283,2,0,1,20520,1.13235,cluster13
1.37682,5,0,0,17590,2.58365,cluster13
0.133034,2,0,1,20510,1.130367,cluster13
0.648184,5,0,0,17580,1.837683,cluster13
0.634133,5,0,0,17570,1.80965,cluster13
1.79887,4,1,1,3000,2.736517,cluster13
0.830234,5,0,0,17560,1.398483,cluster13
1.25353,4,1,1,2590,2.235533,cluster13
1.54967,5,0,0,17550,2.120033,cluster13
1.08377,4,1,1,2580,2.212883,cluster13
1.53257,5,0,0,17540,2.10355,cluster13
1.65145,4,1,1,2570,2.795233,cluster13
1.51774,5,0,0,17530,2.012067,cluster13
1.82938,4,1,1,2560,2.966767,cluster13
1.01822,5,0,0,17520,1.513867,cluster13
1.7954,4,1,1,2550,2.967417,cluster13
0.78765,5,0,0,17510,1.287967,cluster13
1.59718,4,1,1,2540,2.731817,cluster13
1.76947,4,1,1,2530,2.930783,cluster13
0.188453,3,3,1,11410,1.29337,cluster12
1.76563,4,1,1,2520,2.891667,cluster13
0,3,3,1,11400,1.26247,cluster12
1.28467,4,1,1,2510,2.415433,cluster13
0.062029,3,3,1,11390,1.34068,cluster12
2.26895,1,3,1,7500,2.473867,cluster13
0.122347,3,3,1,11380,1.39818,cluster12
2.25557,1,3,1,7490,2.460533,cluster13
0,3,3,1,11370,1.39963,cluster12
1.94225,1,3,1,7480,2.14705,cluster13
0,3,3,1,11360,1.62995,cluster9
1.82923,1,3,1,7470,2.034517,cluster13
0,3,3,1,11350,1.86745,cluster9
1.83928,1,3,1,7460,2.044733,cluster13
0.298597,3,3,1,11340,2.12533,cluster9
1.83302,1,3,1,7450,2.038633,cluster13
0.377257,3,3,1,11330,2.16265,cluster9
1.74607,1,3,1,7440,2.165017,cluster13
0.816796,3,3,1,11320,2.14683,cluster9
1.64432,1,3,1,7430,2.3906,cluster13
1.66557,1,3,1,7420,2.397517,cluster13
1.65975,1,3,1,7410,2.397217,cluster13
0.081579,0,1,0,1310,1.20548,cluster12
0.101403,0,1,0,1300,1.21742,cluster12
0.082416,0,1,0,1290,1.20578,cluster12
0.10593,0,1,0,1280,1.21043,cluster12
0.09555,0,1,0,1270,1.20713,cluster12
0.9348,5,3,1,11000,2.09575,cluster15
0.066567,0,1,0,1260,1.19453,cluster12
0.923914,5,3,1,10590,2.08933,cluster15
0.1889,0,1,0,1250,1.21368,cluster12
0.912253,5,3,1,10580,2.06577,cluster15
0.10843,0,1,0,1240,1.13733,cluster12
0.879053,5,3,1,10570,2.05252,cluster15
0.287946,0,1,0,1230,1.11963,cluster12
0.582916,5,3,1,10560,1.7552,cluster15
0.220433,0,1,0,1220,1.04268,cluster12
0.496567,5,3,1,10550,1.6907,cluster15
0.548951,5,3,1,10540,1.64215,cluster15
0.577998,5,3,1,10530,1.57813,cluster15
0,5,3,1,8000,0.822667,cluster5
0.604347,5,3,1,10520,1.57473,cluster15
0,5,3,1,7590,0.827717,cluster5
0.6074,5,3,1,10510,1.57355,cluster15
0,5,3,1,7580,0.833283,cluster5
0,5,3,1,7570,0.828,cluster5
0.697134,5,0,1,17000,0.8995,cluster13
0,5,3,1,7560,0.84125,cluster5
0.698317,4,0,1,16590,0.90335,cluster13
0,5,3,1,7550,0.8285,cluster5
0.699467,4,0,1,16580,0.905717,cluster13
0,5,3,1,7540,0.83755,cluster5
0.700817,4,0,1,16570,0.90745,cluster13
0,5,3,1,7530,0.8321,cluster5
0.589033,4,0,1,16560,1.1732,cluster13
0,5,3,1,7520,0.855433,cluster5
0.519666,4,0,1,16550,1.3357,cluster13
0.08461,4,0,1,16410,1.23107,cluster11
0,5,3,1,7510,0.850933,cluster5
0.529484,4,0,1,16540,1.339617,cluster13
0.045416,4,0,1,16400,1.2249,cluster11
0.6146,4,0,1,16530,1.391217,cluster13
0.041307,4,0,1,16390,1.22532,cluster11
2.66395,2,3,1,12500,3.83125,cluster13
0.871249,4,0,1,16520,1.669933,cluster13
0.050591,4,0,1,16380,1.22812,cluster11
2.68305,2,3,1,12490,3.836583,cluster13
0.851767,4,0,1,16510,1.659683,cluster13
0.05577,4,0,1,16370,1.22767,cluster11
2.45085,2,3,1,12480,3.632133,cluster13
0.100034,4,0,1,16360,1.22808,cluster11
2.4246,2,3,1,12470,3.6076,cluster13
0.110084,0,0,0,23000,0.871867,cluster13
0.13702,4,0,1,16350,1.22902,cluster11
0.541199,2,0,1,21500,0.992583,cluster13
2.45433,2,3,1,12460,3.604633,cluster13
0.1125,0,0,0,22590,0.874533,cluster13
0.11935,4,0,1,16340,1.21515,cluster15
0.541533,2,0,1,21490,0.993383,cluster13
2.43682,2,3,1,12450,3.600083,cluster13
0.11175,0,0,0,22580,0.897983,cluster13
0.123324,4,0,1,16330,1.21847,cluster15
0.874617,2,0,1,21480,1.319267,cluster13
2.4622,2,3,1,12440,3.5431,cluster13
0.104584,0,0,0,22570,0.887317,cluster13
0,4,0,1,16320,1.22222,cluster15
0.896583,2,0,1,21470,1.353783,cluster13
0,1,2,1,6500,0.927367,cluster5
2.48827,2,3,1,12430,3.449833,cluster13
0.115365,0,0,0,22560,0.857683,cluster13
0.90305,2,0,1,21460,1.36705,cluster13
0,1,2,1,6490,0.950083,cluster5
2.47347,2,3,1,12420,3.466733,cluster13
0.116234,0,0,0,22550,0.889617,cluster13
0.843016,2,0,1,21450,1.097133,cluster13
0,1,2,1,6480,0.9381,cluster5
2.48018,2,3,1,12410,3.43985,cluster13
0.112566,0,0,0,22540,0.905133,cluster13
0.647117,2,0,1,21440,0.892667,cluster13
0,1,2,1,6470,0.960133,cluster5
0.114716,0,0,0,22530,0.884983,cluster13
0.658283,2,0,1,21430,0.897533,cluster13
0,1,2,1,6460,0.952683,cluster5
0.119784,0,0,0,22520,0.929417,cluster13
0.299713,1,2,1,6310,1.35853,cluster15
0.638033,2,0,1,21420,0.896033,cluster13
0,1,2,1,6450,1.01295,cluster5
0.124583,0,0,0,22510,0.962783,cluster13
0.310777,1,2,1,6300,1.37402,cluster15
0.63725,2,0,1,21410,0.896083,cluster13
0,1,2,1,6440,1.053117,cluster5
0.333826,1,2,1,6290,1.40457,cluster15
0.017649,1,2,1,6430,0.750683,cluster5
0.344373,1,2,1,6280,1.40737,cluster15
0.021918,1,2,1,6420,0.505267,cluster5
0,5,0,1,16410,1.08518,cluster4
0.36092,1,2,1,6270,1.42342,cluster15
0.0196,1,2,1,6410,0.511217,cluster5
0.008056,5,0,1,16400,1.18655,cluster4
0.365021,1,2,1,6260,1.43515,cluster15
0.081294,5,0,1,16390,1.25342,cluster4
0.375207,1,2,1,6250,1.42405,cluster15
0.106067,5,0,1,16380,1.25385,cluster4
0.361239,1,2,1,6240,1.43975,cluster15
0.110177,5,0,1,16370,1.25777,cluster4
0.327853,1,2,1,6230,1.436,cluster15
0,5,0,1,16360,1.50033,cluster4
0.341566,1,2,1,6220,1.47263,cluster15
0,5,0,1,16350,1.51077,cluster4
0,5,0,1,16340,1.53878,cluster4
0,5,0,1,16330,2.94827,cluster4
0,5,0,1,16320,3.02267,cluster4
0.089537,2,2,1,6310,0.556217,cluster3
0.193033,2,2,1,6300,0.5604,cluster3
0.205274,2,2,1,6290,0.54405,cluster3
0.650767,5,3,1,7000,1.120317,cluster5
0.123684,2,2,1,6280,0.448717,cluster3
0.1782,5,2,1,6590,0.652367,cluster5
0.11359,2,2,1,6270,0.447533,cluster3
0.179716,5,2,1,6580,0.655983,cluster5
0,6,1,0,310,1.0621,cluster5
0.157133,0,0,0,15590,1.1533,cluster13
0.133753,2,2,1,6260,0.456583,cluster3
0.469134,5,2,1,6570,0.955783,cluster5
0,6,1,0,300,1.0639,cluster5
0.242766,0,0,0,15580,1.16415,cluster13
0.116706,2,2,1,6250,0.449283,cluster3
0.906133,5,2,1,6560,1.369467,cluster5
0,6,1,0,290,1.05975,cluster5
0.209586,0,0,0,15570,1.06507,cluster13
0.125187,2,2,1,6240,0.451033,cluster3
0.831416,5,2,1,6550,1.309167,cluster5
0,6,1,0,280,1.06255,cluster5
0.274837,0,0,0,15560,1.05572,cluster13
0.130304,2,2,1,6230,0.442733,cluster3
0.183899,5,2,1,6540,0.665083,cluster5
0,6,1,0,270,1.06183,cluster5
0.155816,0,0,0,15550,0.94565,cluster13
0.11182,2,2,1,6220,0.442183,cluster3
0.187434,5,2,1,6530,0.662867,cluster5
0,6,1,0,260,1.06047,cluster5
0.160134,0,0,0,15540,0.953017,cluster13
0.273351,5,2,1,6520,0.756917,cluster5
0,6,1,0,250,1.05303,cluster5
0.147183,0,0,0,15530,0.943267,cluster13
0.886266,5,2,1,6510,1.376717,cluster5
0,6,1,0,240,1.04382,cluster5
0.16985,0,0,0,15520,0.955583,cluster13
0.034221,6,1,0,230,1.04288,cluster5
0.12685,0,0,0,15510,0.956383,cluster13
2.33568,2,3,1,11500,3.505583,cluster19
0.3051,6,1,0,220,1.26118,cluster5
0.09395,0,0,0,15500,0.968267,cluster13
2.39809,2,3,1,11490,3.488067,cluster19
2.39683,2,3,1,11480,3.488467,cluster19
2.41222,2,3,1,11470,3.506067,cluster19
0.130633,2,0,1,20500,1.13085,cluster13
2.39312,2,3,1,11460,3.4896,cluster19
0.1334,2,0,1,20490,1.132283,cluster13
2.26375,2,3,1,11450,3.364317,cluster19
0.11565,2,0,1,20480,1.147083,cluster13
2.26333,2,3,1,11440,3.360933,cluster19
0.133684,2,0,1,20470,1.13295,cluster13
2.57077,2,3,1,11430,4.1629,cluster19
0.132366,2,0,1,20460,1.13165,cluster13
0.121517,0,3,1,7400,0.401817,cluster5
2.32967,2,3,1,11420,3.956083,cluster19
0.1326,2,0,1,20450,1.130517,cluster13
0.138816,0,3,1,7390,0.396667,cluster5
2.31547,2,3,1,11410,3.95265,cluster19
0.132466,2,0,1,20440,1.1314,cluster13
0.138816,0,3,1,7380,0.40015,cluster5
0.146784,2,0,1,20430,1.129017,cluster13
0.131283,0,3,1,7370,0.4034,cluster5
0.792783,5,0,0,17500,1.2899,cluster13
0.156266,2,0,1,20420,1.131783,cluster13
0.11825,0,3,1,7360,0.404033,cluster5
1.35708,5,0,0,17490,1.85705,cluster13
0.166267,2,0,1,20410,1.128017,cluster13
0.124451,0,3,1,7350,0.404883,cluster5
1.53747,5,0,0,17480,2.036683,cluster13
0.134333,0,3,1,7340,0.40695,cluster5
1.51783,5,0,0,17470,2.021267,cluster13
1.13622,4,1,1,2500,2.281817,cluster13
0.135301,0,3,1,7330,0.4047,cluster5
1.25315,5,0,0,17460,1.744767,cluster13
0.746634,4,1,1,2490,1.90425,cluster13
0.113633,0,3,1,7320,0.408517,cluster5
0.810934,5,0,0,17450,1.2981,cluster13
0.924,4,1,1,2480,2.068467,cluster13
0.125216,0,3,1,7310,0.409433,cluster5
0.79205,5,0,0,17440,1.295183,cluster13
1.42613,4,1,1,2470,2.56015,cluster13
1.31995,5,0,0,17430,1.8017,cluster13
1.5497,4,1,1,2460,2.72585,cluster13
1.9775,5,0,0,17420,2.422667,cluster13
1.90427,4,1,1,2450,3.031283,cluster13
1.99975,5,0,0,17410,2.39825,cluster13
1.86512,4,1,1,2440,2.994517,cluster13
1.59402,4,1,1,2430,2.7536,cluster13
1.05147,3,3,1,11310,2.11978,cluster9
0.98315,4,1,1,2420,2.11695,cluster13
0.41043,3,3,1,11300,1.46353,cluster9
0.706983,4,1,1,2410,1.83755,cluster13
0.81872,3,3,1,11290,1.88158,cluster9
1.88462,1,3,1,7400,2.612933,cluster13
1.29828,3,3,1,11280,2.3476,cluster9
2.19292,1,3,1,7390,2.929267,cluster13
1.3058,3,3,1,11270,2.3391,cluster9
2.37518,1,3,1,7380,3.11245,cluster13
0.943516,3,3,1,11260,1.99795,cluster9
2.35495,1,3,1,7370,3.091583,cluster13
0.44367,3,3,1,11250,1.46827,cluster9
2.35493,1,3,1,7360,3.095383,cluster13
0.393734,3,3,1,11240,1.46115,cluster9
