'refinedUse ',' dow ',' phase ',Day,' Time','use [kW]',Cluster
0.60875,1,3,1,11320,2.38415,cluster15
0.376129,3,2,1,5350,1.46923,cluster9
0.551337,1,3,1,11310,2.36507,cluster15
0.355674,3,2,1,5340,1.45702,cluster9
0.625383,1,3,1,11300,2.40075,cluster15
0.37178,3,2,1,5330,1.45363,cluster9
0.644817,2,0,1,16300,0.9264,cluster15
0.35112,3,2,1,5320,1.45387,cluster9
0.646234,2,0,1,16290,0.9111,cluster15
0.449883,2,0,1,16280,0.725333,cluster15
0.468967,2,0,1,16270,0.740017,cluster15
0.219601,5,1,1,1300,0.415667,cluster3
0.459133,2,0,1,16260,0.7375,cluster15
0.097033,5,1,1,1290,0.7477,cluster3
0.460667,2,0,1,16250,0.739867,cluster15
0.049317,5,1,1,1280,0.889867,cluster3
0.435949,2,0,1,16240,0.7821,cluster15
0.052716,5,1,1,1270,0.87355,cluster3
0.38395,2,0,1,16230,0.84585,cluster15
0,5,1,1,1260,0.911817,cluster3
1.468,2,0,1,16220,1.91925,cluster15
0,5,1,1,1250,0.955817,cluster3
1.9199,2,0,1,16210,2.378117,cluster15
0,5,1,1,1240,0.960333,cluster3
0,5,1,1,1230,0.957383,cluster3
0.09275,5,0,1,22300,0.392717,cluster5
0,5,1,1,1220,0.9714,cluster3
0.093384,5,0,1,22290,0.392683,cluster5
0,5,1,1,1210,0.98405,cluster3
0.093915,5,0,1,22280,0.391033,cluster5
0.093767,5,0,1,22270,0.391933,cluster5
1.50468,4,3,1,7300,2.48255,cluster3
0.095601,5,0,1,22260,0.391517,cluster5
1.47128,4,3,1,7290,2.4535,cluster3
0.09265,5,0,1,22250,0.391583,cluster5
0.774316,4,3,1,7280,1.760067,cluster3
0.093784,5,0,1,22240,0.39265,cluster5
0.6186,4,3,1,7270,1.600633,cluster3
0.095984,5,0,1,22230,0.392217,cluster5
0.618168,4,3,1,7260,1.62985,cluster3
0.09375,5,0,1,22220,0.39305,cluster5
1.40277,4,3,1,7250,2.398,cluster3
0.092082,5,0,1,22210,0.393533,cluster5
1.52103,4,3,1,7240,2.539917,cluster3
1.53958,4,3,1,7230,2.6507,cluster3
1.497,2,1,1,3200,2.46875,cluster3
1.61482,4,3,1,7220,2.125117,cluster3
1.47682,2,1,1,3190,2.4901,cluster3
1.61077,4,3,1,7210,2.096317,cluster3
1.49277,2,1,1,3180,2.4672,cluster3
1.49503,2,1,1,3170,2.469783,cluster3
1.4969,2,1,1,3160,2.471333,cluster3
1.49072,2,1,1,3150,2.572533,cluster3
1.48185,2,1,1,3140,2.610317,cluster3
1.4853,2,1,1,3130,2.619433,cluster3
1.48702,2,1,1,3120,2.6308,cluster3
1.48068,2,1,1,3110,2.629967,cluster3
1.28403,5,3,1,12300,1.499817,cluster15
1.23552,5,3,1,12290,1.471917,cluster15
1.23515,5,3,1,12280,1.506167,cluster15
1.25496,5,3,1,12270,1.484783,cluster15
0.575483,5,0,1,21300,1.541867,cluster13
0.171817,3,0,1,20200,1.24355,cluster13
1.29498,5,3,1,12260,1.5787,cluster15
0.601817,5,0,1,21290,1.541117,cluster13
0.193917,3,0,1,20190,1.2671,cluster13
1.29387,5,3,1,12250,1.574067,cluster15
0.570451,5,0,1,21280,1.558767,cluster13
0.55387,3,0,1,20180,1.62567,cluster13
1.29415,5,3,1,12240,1.62265,cluster15
0.566184,5,0,1,21270,1.549667,cluster13
0.076201,0,2,0,6290,0.431967,cluster12
0.519287,3,0,1,20170,1.67367,cluster13
1.2697,5,3,1,12230,1.610617,cluster15
0.5823,5,0,1,21260,1.541033,cluster13
0.06675,0,2,0,6280,0.4359,cluster12
0.406553,3,0,1,20160,2.01787,cluster13
1.08847,5,3,1,12220,2.010933,cluster15
0.583016,5,0,1,21250,1.541983,cluster13
0.091368,0,2,0,6270,0.436967,cluster12
0.392037,3,0,1,20150,1.99797,cluster13
0.8579,5,3,1,12210,1.776717,cluster15
0.582832,5,0,1,21240,1.536333,cluster13
0.08135,0,2,0,6260,0.43575,cluster12
0.388463,3,0,1,20140,1.99168,cluster13
0.587934,5,0,1,21230,1.5477,cluster13
0.081766,0,2,0,6250,0.4387,cluster12
0.375602,3,0,1,20130,2.01332,cluster13
0.572483,5,0,1,21220,1.545017,cluster13
0.104134,0,2,0,6240,0.4419,cluster12
0.379217,3,0,1,20120,1.9934,cluster13
0.591734,5,0,1,21210,1.5433,cluster13
0.09875,0,2,0,6230,0.44145,cluster12
0.486167,3,0,1,20110,2.0811,cluster13
0.097,0,2,0,6220,0.44075,cluster12
0.109018,0,2,0,6210,0.440167,cluster12
1.48652,2,1,1,2200,3.093117,cluster17
0.103318,0,2,0,6200,0.4383,cluster12
1.07158,2,1,1,2190,2.659967,cluster15
0.883216,2,1,1,2180,2.4908,cluster15
1.00695,2,1,1,2170,2.6222,cluster17
1.7496,2,1,1,2160,3.3547,cluster17
1.57807,2,1,1,2150,3.167383,cluster17
1.89067,2,1,1,2140,3.497217,cluster17
1.8627,2,1,1,2130,3.530083,cluster17
1.70542,2,1,1,2120,3.5294,cluster17
1.86965,2,1,1,2110,3.7571,cluster17
0.590486,1,3,1,11290,2.37992,cluster15
0.570116,1,3,1,11280,2.3677,cluster15
0.346307,3,2,1,5310,1.42892,cluster9
0.697567,1,3,1,11270,2.40435,cluster15
0.496642,3,2,1,5300,1.40512,cluster9
0.835703,1,3,1,11260,2.38612,cluster15
0.469041,3,2,1,5290,1.36045,cluster9
0.564831,1,3,1,11250,2.11663,cluster15
0.281154,3,2,1,5280,1.2998,cluster10
0.508847,1,3,1,11240,2.06773,cluster15
0.39369,3,2,1,5270,1.4107,cluster10
0.505333,1,3,1,11230,2.0829,cluster15
0.109557,3,2,1,5260,1.32155,cluster10
0.559586,1,3,1,11220,2.11897,cluster15
0.640806,3,2,1,5250,1.5368,cluster10
0.508503,1,3,1,11210,2.06437,cluster15
0.581696,3,2,1,5240,1.48328,cluster9
0.521386,1,3,1,11200,2.09637,cluster15
1.07868,3,2,1,5230,1.41767,cluster10
2.14867,2,0,1,16200,2.5969,cluster15
0.873317,3,2,1,5220,1.15403,cluster10
2.14652,2,0,1,16190,2.587667,cluster15
0.767533,2,0,1,16180,1.242733,cluster15
0.55045,2,0,1,16170,1.0077,cluster15
0,5,1,1,1200,0.961017,cluster3
0.388782,2,0,1,16160,0.841033,cluster15
0,5,1,1,1190,0.970233,cluster3
0.382267,2,0,1,16150,0.8438,cluster15
0,5,1,1,1180,0.976917,cluster3
0.363001,2,0,1,16140,0.844417,cluster15
0,5,1,1,1170,0.963417,cluster3
0.384366,2,0,1,16130,0.847767,cluster15
0,5,1,1,1160,0.9663,cluster3
0.212267,2,0,1,16120,0.6647,cluster15
0,5,1,1,1150,0.974133,cluster3
0.326334,2,0,1,16110,0.78855,cluster15
0,5,1,1,1140,0.95385,cluster3
0,5,1,1,1130,1.07777,cluster3
0.09525,5,0,1,22200,0.3934,cluster5
0,5,1,1,1120,1.15972,cluster3
0.056983,5,0,1,22190,0.439233,cluster5
0,5,1,1,1110,1.18078,cluster3
0.014416,5,0,1,22180,0.49775,cluster5
0.008583,5,0,1,22170,0.502533,cluster5
0.008417,5,0,1,22160,0.506117,cluster5
0.009283,5,0,1,22150,0.505383,cluster5
0.009149,5,0,1,22140,0.505767,cluster5
0.00965,5,0,1,22130,0.504733,cluster5
0.009867,5,0,1,22120,0.500667,cluster5
0.010999,5,0,1,22110,0.500483,cluster5
1.3267,2,1,1,3100,2.920567,cluster3
1.32568,2,1,1,3090,2.946183,cluster3
1.38015,2,1,1,3080,2.976417,cluster3
1.36941,2,1,1,3070,3.091033,cluster3
1.362,2,1,1,3060,3.100067,cluster3
1.36507,2,1,1,3050,3.110733,cluster3
1.3676,2,1,1,3040,3.127,cluster3
1.37032,2,1,1,3030,3.120483,cluster3
1.36902,2,1,1,3020,3.1279,cluster3
1.36285,2,1,1,3010,3.13465,cluster3
0.204967,1,1,1,210,1.9978,cluster11
0.233857,1,1,1,200,2.01205,cluster11
0.22945,1,1,1,190,2.01243,cluster11
0.20937,1,1,1,180,2.01673,cluster11
0.232788,1,1,1,170,2.0327,cluster11
0.27417,1,1,1,160,2.0629,cluster11
0.235049,1,1,1,150,2.04815,cluster11
0.188234,1,1,1,140,2.03065,cluster11
0.289441,1,1,1,130,2.10397,cluster11
0.835717,5,3,1,12200,1.750467,cluster15
0.402021,1,1,1,120,2.14588,cluster11
0.7987,5,3,1,12190,1.714883,cluster15
0.702166,5,3,1,12180,1.645633,cluster13
0.636017,5,3,1,12170,1.738883,cluster13
0.609433,5,0,1,21200,1.540683,cluster13
0.791113,3,0,1,20100,2.37383,cluster13
0.6151,5,3,1,12160,1.723017,cluster13
0.603417,5,0,1,21190,1.543467,cluster13
0.79598,3,0,1,20090,2.38793,cluster13
0.619851,5,3,1,12150,1.741067,cluster13
0.613899,5,0,1,21180,1.5349,cluster13
0.793697,3,0,1,20080,2.40288,cluster13
0.6215,5,3,1,12140,1.733583,cluster13
0.604416,5,0,1,21170,1.543,cluster13
0.78807,3,0,1,20070,2.38737,cluster13
0.6142,5,3,1,12130,1.733317,cluster13
0.644216,5,0,1,21160,1.533033,cluster13
0.806081,3,0,1,20060,2.38478,cluster13
0.628183,5,3,1,12120,1.74655,cluster13
0.647749,5,0,1,21150,1.53625,cluster13
0.780519,3,0,1,20050,2.38217,cluster13
0.629518,5,3,1,12110,1.767,cluster13
0.653251,5,0,1,21140,1.541633,cluster13
0.76753,3,0,1,20040,2.37158,cluster13
0.6155,5,0,1,21130,1.6061,cluster13
0.751733,3,0,1,20030,2.3757,cluster13
0.492749,5,0,1,21120,1.9651,cluster13
0.58127,3,0,1,20020,2.19407,cluster13
0.491249,5,0,1,21110,1.958683,cluster13
0.399812,3,0,1,20010,2.01293,cluster13
1.71935,2,1,1,2100,3.540267,cluster17
1.3161,2,1,1,2090,2.596983,cluster17
1.2171,2,1,1,2080,2.527767,cluster15
1.00965,2,1,1,2070,2.324833,cluster15
1.74425,2,1,1,2060,2.976933,cluster17
1.79415,2,1,1,2050,2.96305,cluster17
1.77548,2,1,1,2040,2.939617,cluster17
2.00055,2,1,1,2030,3.165867,cluster17
1.63347,2,1,1,2020,2.793333,cluster17
1.77228,2,1,1,2010,2.932267,cluster17
0.507033,1,3,1,11190,2.0821,cluster15
0.47713,1,3,1,11180,2.06858,cluster15
0.191504,3,2,1,5210,0.6829,cluster10
0.503737,1,3,1,11170,2.11592,cluster15
0.84196,3,2,1,5200,1.00602,cluster10
0.413264,1,3,1,11160,2.10798,cluster15
0.646349,3,2,1,5190,0.815183,cluster9
0.811064,1,3,1,11150,2.21068,cluster15
0.516134,3,2,1,5180,0.683067,cluster10
1.15559,1,3,1,11140,2.30447,cluster15
0.180252,3,2,1,5170,0.682483,cluster10
0.53248,1,3,1,11130,1.69903,cluster15
0.300373,3,2,1,5160,0.8365,cluster10
0.610949,1,3,1,11120,1.7723,cluster15
0.67187,3,2,1,5150,1.06043,cluster10
0.613096,1,3,1,11110,1.77683,cluster15
0.468139,3,2,1,5140,0.99635,cluster9
0.621829,1,3,1,11100,1.77768,cluster15
0.445704,3,2,1,5130,0.983867,cluster10
0.765583,2,0,1,16100,1.2538,cluster15
0.520137,3,2,1,5120,1.05472,cluster10
0.833016,2,0,1,16090,1.234483,cluster15
0.790216,2,0,1,16080,1.236033,cluster15
0.61365,2,0,1,16070,1.069233,cluster15
0,5,1,1,1100,1.24673,cluster3
0.447434,2,0,1,16060,0.8436,cluster15
0,5,1,1,1090,1.3084,cluster4
0.445533,2,0,1,16050,0.840133,cluster15
0.085436,5,1,1,1080,1.09947,cluster4
0.447916,2,0,1,16040,0.840483,cluster15
0.095234,5,1,1,1070,0.740517,cluster4
0.449466,2,0,1,16030,0.841767,cluster15
0.090533,5,1,1,1060,0.742967,cluster4
0.452567,2,0,1,16020,0.846183,cluster15
0.099666,5,1,1,1050,0.744983,cluster4
0.452217,2,0,1,16010,0.8468,cluster15
0.082816,5,1,1,1040,0.721617,cluster4
0.093651,5,1,1,1030,0.6429,cluster4
0.015399,5,0,1,22100,0.50265,cluster5
0.100983,5,1,1,1020,0.642283,cluster4
0.006,5,0,1,22090,0.502033,cluster5
0.098767,5,1,1,1010,0.648817,cluster4
0.009767,5,0,1,22080,0.50325,cluster5
0.0224,5,0,1,22070,0.505633,cluster5
0.012701,5,0,1,22060,0.506317,cluster5
0.021166,5,0,1,22050,0.506967,cluster5
0.03655,5,0,1,22040,0.511417,cluster5
0.032484,5,0,1,22030,0.51125,cluster5
0.011099,5,0,1,22020,0.511033,cluster5
0.00845,5,0,1,22010,0.509383,cluster5
0.91765,1,1,1,110,2.0883,cluster11
1.44372,1,1,1,100,2.00985,cluster11
0.64312,1,1,1,90,1.21117,cluster11
0.553733,1,1,1,80,1.10603,cluster11
0.621673,1,1,1,70,1.1029,cluster11
0.564896,1,1,1,60,1.04673,cluster11
0.543073,1,1,1,50,1.0227,cluster11
0.54828,1,1,1,40,1.01828,cluster11
0.655604,1,1,1,30,1.12608,cluster11
0.631333,5,3,1,12100,1.754133,cluster13
0.936151,1,1,1,20,1.26053,cluster11
0.629433,5,3,1,12090,1.734733,cluster13
0.636883,5,3,1,12080,1.75745,cluster13
0.628717,5,3,1,12070,1.750767,cluster13
0.475616,5,0,1,21100,1.9845,cluster13
0.40183,3,0,1,20000,2.00848,cluster13
0.6438,5,3,1,12060,1.78485,cluster13
0.484951,5,0,1,21090,1.966717,cluster13
0.384887,3,0,1,19590,2.02342,cluster13
0.632033,5,3,1,12050,1.790833,cluster13
0.482582,5,0,1,21080,1.97575,cluster13
0.386467,3,0,1,19580,2.0294,cluster13
0.63745,5,3,1,12040,1.793617,cluster13
0.4822,5,0,1,21070,1.9786,cluster13
0.37658,3,0,1,19570,2.04453,cluster13
0.6385,5,3,1,12030,1.884567,cluster13
0.483735,5,0,1,21060,1.957417,cluster13
0.384098,3,0,1,19560,2.15743,cluster13
0.683966,5,3,1,12020,2.166983,cluster13
0.469367,5,0,1,21050,1.970483,cluster13
0.44778,3,0,1,19550,1.62263,cluster13
0.7367,5,3,1,12010,1.485167,cluster13
0.479267,5,0,1,21040,1.979667,cluster13
0.442551,3,0,1,19540,1.605,cluster13
0.4575,5,0,1,21030,1.9578,cluster13
0.451216,3,0,1,19530,1.5628,cluster13
0.459517,5,0,1,21020,1.946283,cluster13
0.49145,3,0,1,19520,1.4584,cluster13
0.477167,5,0,1,21010,1.833683,cluster13
0.308653,3,0,1,19510,1.27572,cluster13
0.61297,1,3,1,11090,1.77407,cluster15
0.614881,1,3,1,11080,1.77183,cluster15
0.50455,3,2,1,5110,1.0545,cluster10
0.6193,1,3,1,11070,1.77115,cluster15
0.518863,3,2,1,5100,1.05528,cluster10
0.61295,1,3,1,11060,1.77285,cluster15
0.512063,3,2,1,5090,1.05578,cluster9
0.614453,1,3,1,11050,1.77587,cluster15
0.480314,3,2,1,5080,1.05083,cluster9
0.615849,1,3,1,11040,1.77895,cluster15
0.410057,3,2,1,5070,1.09155,cluster9
0.628069,1,3,1,11030,1.78162,cluster15
0.43604,3,2,1,5060,1.12362,cluster9
0.626816,1,3,1,11020,1.77985,cluster15
0.47777,3,2,1,5050,1.16248,cluster9
0.62548,1,3,1,11010,1.77323,cluster15
0.481233,3,2,1,5040,1.1651,cluster9
0.606281,1,3,1,11000,1.76103,cluster15
0.50133,3,2,1,5030,1.16718,cluster9
0.6228,2,0,1,16000,1.335417,cluster15
0.481463,3,2,1,5020,1.16733,cluster9
0.708766,2,0,1,15590,1.691717,cluster15
1.05817,2,0,1,15580,2.051867,cluster15
1.17642,2,0,1,15570,2.16765,cluster15
2.05572,2,0,1,15560,3.027067,cluster15
2.06048,2,0,1,15550,3.03355,cluster15
2.06643,2,0,1,15540,3.059033,cluster15
2.05925,2,0,1,15530,3.125633,cluster15
2.05252,2,0,1,15520,3.1924,cluster15
2.04988,2,0,1,15510,3.2251,cluster15
0.927863,1,1,1,10,1.21778,cluster11
0.802751,1,1,1,0,1.09458,cluster11
1.01197,1,0,1,23590,1.29672,cluster11
1.06207,1,0,1,23580,1.36188,cluster15
1.08044,1,0,1,23570,1.38118,cluster15
0.871686,1,0,1,23560,1.17337,cluster4
0.79852,1,0,1,23550,1.02725,cluster4
0.647419,1,0,1,23540,0.815767,cluster4
0.532704,1,0,1,23530,0.718083,cluster4
0.755901,5,3,1,12000,1.470667,cluster13
0.411638,1,0,1,23520,0.595517,cluster4
0.751883,5,3,1,11590,1.473767,cluster13
0.725082,5,3,1,11580,1.471233,cluster13
0.74235,5,3,1,11570,1.465417,cluster13
0.202384,3,0,1,19500,1.16425,cluster13
0.730751,5,3,1,11560,1.4727,cluster13
0.19525,3,0,1,19490,1.1651,cluster13
0.730167,5,3,1,11550,1.474583,cluster13
0.178437,3,0,1,19480,1.17102,cluster13
0.7612,5,3,1,11540,1.364483,cluster13
0.180451,3,0,1,19470,1.1749,cluster13
0.7406,5,3,1,11530,1.312117,cluster13
0.2026,3,0,1,19460,1.16395,cluster13
0.757082,5,3,1,11520,1.309667,cluster13
0.19583,3,0,1,19450,1.16853,cluster13
0.765984,5,3,1,11510,1.314033,cluster13
0.203236,3,0,1,19440,1.16582,cluster13
0.22285,3,0,1,19430,1.1697,cluster13
0.193932,3,0,1,19420,1.1666,cluster13
0.186086,3,0,1,19410,1.16847,cluster13
0.612484,1,3,1,10590,1.769,cluster15
0.61433,1,3,1,10580,1.76203,cluster15
0.4772,3,2,1,5010,1.171,cluster9
0.630253,1,3,1,10570,1.76882,cluster15
0.419287,3,2,1,5000,1.16987,cluster9
0.611747,1,3,1,10560,1.75908,cluster15
0.431004,3,2,1,4590,1.21178,cluster9
0.613121,1,3,1,10550,1.76412,cluster15
0.62379,3,2,1,4580,1.20712,cluster9
0.614584,1,3,1,10540,1.7718,cluster15
0.738844,3,2,1,4570,1.21612,cluster9
0.650466,1,3,1,10530,1.78095,cluster15
0.440984,3,2,1,4560,0.891467,cluster9
0.63597,1,3,1,10520,1.78257,cluster15
0.420637,3,2,1,4550,0.887117,cluster9
0.627883,1,3,1,10510,1.7753,cluster15
0.433206,3,2,1,4540,0.889833,cluster9
0.65092,1,3,1,10500,1.79392,cluster15
0.432506,3,2,1,4530,0.882733,cluster9
2.43813,2,0,1,15500,3.59945,cluster15
0.438023,3,2,1,4520,0.888133,cluster9
2.41592,2,0,1,15490,3.521383,cluster15
2.42055,2,0,1,15480,3.458817,cluster15
2.14722,2,0,1,15470,3.204067,cluster15
2.0625,2,0,1,15460,3.0339,cluster15
0.90175,2,0,1,15450,1.778217,cluster15
0.524967,2,0,1,15440,1.411967,cluster15
0.620899,2,0,1,15430,1.508733,cluster15
0.727633,2,0,1,15420,1.611433,cluster15
1.10178,2,0,1,15410,2.018033,cluster15
0.314573,4,3,1,10010,0.549,cluster5
0.115624,4,3,1,10000,0.381867,cluster5
0.137707,4,3,1,9590,0.368717,cluster5
0.139999,4,3,1,9580,0.399433,cluster5
0.13172,4,3,1,9570,0.37715,cluster5
0.127587,4,3,1,9560,0.375133,cluster5
0.03795,4,3,1,9550,0.376283,cluster5
0.060899,4,3,1,9540,0.4183,cluster5
0.126657,4,3,1,9530,0.4807,cluster5
0.123774,4,3,1,9520,0.477867,cluster5
0.4832,1,0,1,23510,0.664133,cluster4
0.464569,1,0,1,23500,0.639533,cluster15
0.430923,1,0,1,23490,0.614,cluster4
0.321607,1,0,1,23480,0.5083,cluster4
0.1606,1,0,1,23470,0.347817,cluster4
0.125704,1,0,1,23460,0.3148,cluster4
0.133786,1,0,1,23450,0.316733,cluster4
0.132521,1,0,1,23440,0.318217,cluster4
0.13382,1,0,1,23430,0.32065,cluster4
0.754466,5,3,1,11500,1.313933,cluster13
0.13252,1,0,1,23420,0.315683,cluster4
0.730316,5,3,1,11490,1.305383,cluster13
0.732068,5,3,1,11480,1.296917,cluster13
0.745017,5,3,1,11470,1.299867,cluster13
0.745201,5,3,1,11460,1.29895,cluster13
0.747033,5,3,1,11450,1.301233,cluster13
0.760583,5,3,1,11440,1.303533,cluster13
0.7562,5,3,1,11430,1.306033,cluster13
0.76325,5,3,1,11420,1.310383,cluster13
0.764851,5,3,1,11410,1.314467,cluster13
0.690029,1,3,1,10490,1.82693,cluster15
0.698567,1,3,1,10480,1.8824,cluster15
0.429468,3,2,1,4510,0.885717,cluster9
0.698383,1,3,1,10470,1.83635,cluster15
0.428687,3,2,1,4500,0.88705,cluster9
1.03271,1,3,1,10460,2.17648,cluster15
0.462986,3,2,1,4490,0.889583,cluster9
0.65423,1,3,1,10450,1.78573,cluster15
0.46609,3,2,1,4480,0.891417,cluster9
0.604,1,3,1,10440,1.74875,cluster15
0.50217,3,2,1,4470,0.893367,cluster9
0.503033,1,3,1,10430,1.6528,cluster15
0.51625,3,2,1,4460,0.905267,cluster9
0.505814,1,3,1,10420,1.65643,cluster15
0.520384,3,2,1,4450,0.907267,cluster9
0.516783,1,3,1,10410,1.65945,cluster15
0.476987,3,2,1,4440,0.944367,cluster9
0.48947,1,3,1,10400,1.66192,cluster15
0,3,2,1,4430,0.8988,cluster9
0.129384,3,2,1,4420,1.21665,cluster9
0.073623,4,3,1,9510,0.4837,cluster5
0,4,3,1,9500,0.48025,cluster5
0,4,3,1,9490,0.556933,cluster5
0.026586,4,3,1,9480,0.582,cluster5
0.035333,4,3,1,9470,0.59075,cluster5
0.037534,4,3,1,9460,0.587317,cluster5
0.050358,4,3,1,9450,0.584967,cluster5
0.034883,4,3,1,9440,0.581167,cluster5
0.034169,4,3,1,9430,0.58385,cluster5
0.03574,4,3,1,9420,0.580983,cluster5
0.135837,1,0,1,23410,0.313767,cluster4
0.160053,1,0,1,23400,0.314283,cluster4
0.15919,1,0,1,23390,0.31565,cluster4
0.171053,1,0,1,23380,0.3175,cluster4
0.1474,1,0,1,23370,0.313483,cluster4
0.16092,1,0,1,23360,0.309733,cluster4
0.197437,1,0,1,23350,0.308183,cluster4
0.222337,1,0,1,23340,0.3085,cluster4
0.214303,1,0,1,23330,0.301333,cluster4
0.21104,1,0,1,23320,0.2974,cluster4
0.187073,2,2,1,4410,0.4573,cluster3
0.179557,2,2,1,4400,0.453633,cluster3
0.181386,2,2,1,4390,0.4571,cluster3
0.177137,2,2,1,4380,0.455517,cluster3
0.179123,2,2,1,4370,0.457917,cluster3
0.179523,2,2,1,4360,0.456233,cluster3
0.164689,2,2,1,4350,0.454583,cluster3
0.174204,2,2,1,4340,0.457417,cluster3
0.177353,2,2,1,4330,0.457867,cluster3
0.182756,2,2,1,4320,0.457733,cluster3
0.334757,3,2,1,4410,1.40712,cluster9
0.290546,3,2,1,4400,1.37528,cluster9
0.329269,3,2,1,4390,1.39833,cluster9
0.289623,3,2,1,4380,1.38777,cluster9
0.317354,3,2,1,4370,1.4028,cluster9
0.333786,3,2,1,4360,1.41982,cluster9
0.301104,3,2,1,4350,1.3913,cluster9
0.305774,3,2,1,4340,1.39735,cluster9
0.318663,3,2,1,4330,1.40738,cluster9
0.341703,3,2,1,4320,1.41523,cluster9
0.049449,4,3,1,9410,0.580933,cluster5
0.037787,4,3,1,9400,0.58135,cluster5
0.033253,4,3,1,9390,0.58415,cluster5
0.039567,4,3,1,9380,0.58515,cluster5
0.047802,4,3,1,9370,0.589183,cluster5
0.046184,4,3,1,9360,0.590517,cluster5
0.050903,4,3,1,9350,0.591367,cluster5
0.071273,4,3,1,9340,0.586517,cluster5
0.02027,4,3,1,9330,0.580817,cluster5
0.035341,4,3,1,9320,0.584067,cluster5
0,1,0,1,23310,0.296417,cluster4
0,1,0,1,23300,0.337183,cluster4
0,1,0,1,23290,0.9564,cluster4
0,1,0,1,23280,0.952833,cluster4
0,1,0,1,23270,0.960383,cluster4
0,1,0,1,23260,0.95545,cluster4
0,1,0,1,23250,1.03552,cluster4
0,1,0,1,23240,1.07552,cluster4
0,1,0,1,23230,1.07323,cluster4
0,1,0,1,23220,1.06852,cluster4
0.18127,2,2,1,4310,0.459367,cluster3
0.177423,2,2,1,4300,0.457383,cluster3
0.184383,2,2,1,4290,0.459183,cluster3
0.190723,2,2,1,4280,0.459517,cluster3
0.176157,2,2,1,4270,0.4561,cluster3
0.181253,2,2,1,4260,0.4605,cluster3
0.245907,2,2,1,4250,0.4634,cluster3
0.29802,2,2,1,4240,0.4579,cluster3
0.186719,2,2,1,4230,0.348717,cluster3
0.055989,2,2,1,4220,0.3495,cluster3
0.272674,3,2,1,4310,1.39045,cluster9
0.323093,3,2,1,4300,1.40652,cluster9
0.318756,3,2,1,4290,1.41185,cluster9
0.29446,3,2,1,4280,1.40952,cluster9
0.320116,3,2,1,4270,1.427,cluster9
0.413004,3,2,1,4260,1.41552,cluster9
0.34542,3,2,1,4250,1.3748,cluster9
0.293823,3,2,1,4240,1.34122,cluster9
0.331197,3,2,1,4230,1.37633,cluster9
1.27547,3,2,1,4220,1.46003,cluster9
0.595267,0,0,0,14400,1.046467,cluster15
0.666534,0,0,0,14390,1.060017,cluster15
0.655167,0,0,0,14380,1.04185,cluster15
0.657517,0,0,0,14370,1.04375,cluster15
0.652184,0,0,0,14360,1.034467,cluster15
0.689149,0,0,0,14350,1.071483,cluster15
0.689583,0,0,0,14340,1.073817,cluster15
0.690868,0,0,0,14330,1.076,cluster15
0.6812,0,0,0,14320,1.0687,cluster15
0.033124,0,0,0,23210,0.52875,cluster4
0.706234,0,0,0,14310,1.317117,cluster15
0.040387,0,0,0,23200,0.533667,cluster4
0.03887,0,0,0,23190,0.536533,cluster4
0.036587,4,3,1,9310,0.58485,cluster5
0.04145,0,0,0,23180,0.54055,cluster4
0.033267,4,3,1,9300,0.58285,cluster5
0.040833,0,0,0,23170,0.538233,cluster4
0.048737,4,3,1,9290,0.587417,cluster5
0.040806,0,0,0,23160,0.535683,cluster4
0.008383,4,3,1,9280,0.5854,cluster5
0.047483,0,0,0,23150,0.537833,cluster4
0.086482,4,3,1,9270,0.5926,cluster5
0.042867,0,0,0,23140,0.532133,cluster4
0.089486,4,3,1,9260,0.583983,cluster5
0.04267,0,0,0,23130,0.53435,cluster4
0.10715,4,3,1,9250,0.582583,cluster5
0.038174,0,0,0,23120,0.53225,cluster4
0.085223,4,3,1,9240,0.568533,cluster5
0.182169,4,3,1,9230,0.570183,cluster5
0,4,3,1,9220,0.50985,cluster5
0,1,0,1,23210,1.08145,cluster4
0,1,0,1,23200,1.06125,cluster4
0,1,0,1,23190,1.0611,cluster4
0,1,0,1,23180,1.07368,cluster4
0,1,0,1,23170,1.07157,cluster4
0,1,0,1,23160,1.07823,cluster4
0,1,0,1,23150,1.08103,cluster4
0,1,0,1,23140,1.08928,cluster4
0,1,0,1,23130,1.09747,cluster4
0,1,0,1,23120,1.08132,cluster4
1.76422,0,3,0,13400,3.4199,cluster17
1.35155,0,3,0,13390,3.018067,cluster17
1.12795,0,3,0,13380,2.58645,cluster15
1.12828,0,3,0,13370,2.567433,cluster15
1.2792,0,3,0,13360,2.627117,cluster17
1.85588,0,3,0,13350,3.19235,cluster17
1.83465,0,3,0,13340,3.153783,cluster17
1.73868,0,3,0,13330,3.09885,cluster17
1.85922,3,3,1,10400,5.357683,cluster19
1.11402,0,3,0,13320,2.469817,cluster15
1.84353,3,3,1,10390,5.306317,cluster19
0.824732,0,3,0,13310,2.250333,cluster15
1.7147,3,3,1,10380,5.137633,cluster19
1.6281,3,3,1,10370,5.08095,cluster19
0.966733,3,3,1,10360,4.410083,cluster15
0.892434,3,3,1,10350,4.368333,cluster15
0.960267,3,3,1,10340,4.4604,cluster15
1.72695,3,3,1,10330,5.2077,cluster19
1.67033,3,3,1,10320,4.70545,cluster55
1.73827,3,3,1,10310,4.771383,cluster55
0.038134,2,2,1,4210,0.378683,cluster3
