'refinedUse ',' dow ',' phase ',Day,' Time','use [kW]',Cluster
1.00325,4,1,1,170,1.289317,cluster13
1.1981,4,1,1,160,1.490767,cluster13
1.02403,4,1,1,150,1.312417,cluster15
1.21408,4,1,1,140,1.509367,cluster15
1.02853,4,1,1,130,1.322383,cluster15
0.9153,4,1,1,120,1.480367,cluster15
1.67381,4,1,1,110,2.5151,cluster15
0.054951,4,0,1,17200,0.526017,cluster3
1.53852,6,0,0,18300,3.1293,cluster13
0.051467,4,0,1,17190,0.5308,cluster3
1.53235,6,0,0,18290,3.122083,cluster13
0.046683,4,0,1,17180,0.530333,cluster3
1.5464,6,0,0,18280,3.137733,cluster13
0.047133,4,0,1,17170,0.531133,cluster3
1.23847,6,0,0,18270,2.838117,cluster13
1.86765,1,1,1,3290,2.36247,cluster13
0.049167,4,0,1,17160,0.52895,cluster3
0.054434,6,0,0,18260,1.65145,cluster13
1.93627,1,1,1,3280,2.40545,cluster13
0.050616,4,0,1,17150,0.527933,cluster3
0.05045,6,0,0,18250,1.653,cluster13
2.14608,1,1,1,3270,2.42173,cluster13
0.041316,4,0,1,17140,0.530133,cluster3
0.04985,6,0,0,18240,1.679167,cluster13
2.06556,1,1,1,3260,2.32903,cluster13
0.033366,4,0,1,17130,0.52825,cluster3
0.177933,6,0,0,18230,1.9609,cluster13
1.5813,1,1,1,3250,2.22793,cluster13
0.027267,4,0,1,17120,0.52745,cluster3
0.181267,6,0,0,18220,2.0317,cluster13
2.19008,3,0,1,14200,2.37545,cluster55
0.362314,1,1,1,3240,1.33218,cluster13
0.029233,4,0,1,17110,0.556083,cluster3
0.241016,6,0,0,18210,1.944733,cluster13
2.18432,3,0,1,14190,2.3682,cluster55
0.59485,1,1,1,3230,1.5661,cluster13
2.18237,3,0,1,14180,2.352317,cluster55
0.571232,1,1,1,3220,1.55135,cluster13
1.09697,3,0,1,23200,1.238333,cluster13
2.51048,3,0,1,14170,2.663617,cluster55
0.59453,1,1,1,3210,1.57413,cluster13
0.982484,3,0,1,23190,1.142517,cluster13
2.42883,3,0,1,14160,2.600267,cluster55
0.585483,1,1,1,3200,1.55885,cluster13
0.687299,3,0,1,23180,0.848333,cluster13
1.91337,3,0,1,14150,2.0351,cluster15
0.691301,3,0,1,23170,0.851117,cluster13
1.63403,2,3,1,8200,2.113633,cluster13
1.94317,3,0,1,14140,2.03145,cluster15
0.700767,3,0,1,23160,0.848767,cluster13
1.6284,2,3,1,8190,2.11315,cluster13
2.12082,3,0,1,14130,2.208833,cluster55
0.714484,3,0,1,23150,0.850717,cluster13
1.9466,2,3,1,8180,2.4324,cluster13
2.66522,3,0,1,14120,2.752867,cluster55
0.697067,3,0,1,23140,0.86125,cluster15
0.824321,3,0,1,18300,1.67727,cluster13
2.03793,2,3,1,8170,2.53215,cluster13
0.244168,5,0,1,17200,0.448717,cluster4
2.66482,3,0,1,14110,2.752983,cluster55
0.7025,3,0,1,23130,0.8568,cluster13
0.61057,3,0,1,18290,1.46447,cluster13
2.02998,2,3,1,8160,2.51115,cluster13
0.245884,5,0,1,17190,0.451017,cluster4
0.870482,1,0,1,19100,2.432533,cluster13
1.01582,3,0,1,23120,1.332067,cluster13
0.588737,3,0,1,18280,1.47282,cluster13
1.99257,2,3,1,8150,2.477,cluster13
0.149083,5,0,1,17180,0.722533,cluster4
0.85555,1,0,1,19090,2.439917,cluster13
0.987949,3,0,1,23110,1.338633,cluster13
0.5974,3,0,1,18270,1.48285,cluster13
1.62333,2,3,1,8140,2.109417,cluster13
0.060733,5,0,1,17170,0.928917,cluster4
0.7003,1,0,1,19080,2.322917,cluster13
0.611686,3,0,1,18260,1.48237,cluster13
1.62888,2,3,1,8130,2.11495,cluster13
0.081733,5,0,1,17160,0.91715,cluster4
0.498284,1,0,1,19070,2.131217,cluster13
0.818217,5,2,0,5200,1.94635,cluster3
0.219133,0,2,0,4100,1.269583,cluster15
0.602116,3,0,1,18250,1.48665,cluster13
1.64745,2,3,1,8120,2.127383,cluster13
0.0762,5,0,1,17150,0.898433,cluster4
0.588082,1,0,1,19060,2.028133,cluster13
0.793633,5,2,0,5190,1.948167,cluster3
0.213183,0,2,0,4090,1.257967,cluster15
0.609881,3,0,1,18240,1.48623,cluster13
1.6395,2,3,1,8110,2.134917,cluster13
0.077483,5,0,1,17140,0.9186,cluster4
0.634199,1,0,1,19050,1.754067,cluster13
0.507249,5,2,0,5180,1.638983,cluster3
0.216516,0,2,0,4080,1.2772,cluster15
0.608366,3,0,1,18230,1.48645,cluster13
0.091101,5,0,1,17130,0.929167,cluster4
0.6367,1,0,1,19040,1.753183,cluster13
0.09525,5,2,0,5170,1.263017,cluster3
0.218734,0,2,0,4070,1.281967,cluster15
0.602733,3,0,1,18220,1.67365,cluster13
0.0352,4,0,1,14200,0.513267,cluster5
0.0337,5,0,1,17120,0.990133,cluster4
0.59835,1,0,1,19030,1.762233,cluster13
0.108484,5,2,0,5160,1.2678,cluster3
0.212466,0,2,0,4060,1.282433,cluster15
0.574553,3,0,1,18210,1.89477,cluster13
0.034134,4,0,1,14190,0.5113,cluster5
0,5,0,1,17110,1.00513,cluster4
0.590917,1,0,1,19020,1.761417,cluster13
0.465816,5,2,0,5150,1.6219,cluster3
0.211184,0,2,0,4050,1.29545,cluster15
0.044816,4,0,1,14180,0.5167,cluster5
0.5983,1,0,1,19010,1.783467,cluster13
0.797867,5,2,0,5140,1.964583,cluster3
0.217517,0,2,0,4040,1.305617,cluster15
0.119832,4,0,1,14170,0.398033,cluster5
0.113566,4,0,1,23200,0.906283,cluster13
0.797867,5,2,0,5130,1.9544,cluster3
0.180399,0,2,0,4030,1.245633,cluster15
0.11055,4,0,1,14160,0.399817,cluster5
0.10525,4,0,1,23190,0.89135,cluster13
0.111582,5,2,0,5120,1.280433,cluster3
0.164534,0,2,0,4020,1.25785,cluster15
0.112067,4,0,1,14150,0.396433,cluster5
0.107251,4,0,1,23180,0.90595,cluster13
0.09855,5,2,0,5110,1.269433,cluster3
0.162617,0,2,0,4010,1.246967,cluster15
0.116566,4,0,1,14140,0.398067,cluster5
0.130817,4,0,1,23170,0.926767,cluster13
0.12215,4,0,1,14130,0.3982,cluster5
0.46095,4,0,1,23160,1.285733,cluster13
0.114384,4,0,1,14120,0.399667,cluster5
0.457683,4,0,1,23150,1.276267,cluster13
0,4,0,1,23010,0.983833,cluster3
0.121383,4,0,1,14110,0.397233,cluster5
0.437317,4,0,1,23140,1.2709,cluster13
0,4,0,1,23000,1.01683,cluster3
0.137251,4,0,1,23130,0.982267,cluster13
0,4,0,1,22590,0.989583,cluster3
0,0,0,1,20200,0.961667,cluster5
0.615967,2,0,1,19100,1.702167,cluster15
0.107335,4,0,1,23120,1.024317,cluster13
0,4,0,1,22580,0.999033,cluster3
0,0,0,1,20190,0.959533,cluster5
0.553167,2,0,1,19090,1.71705,cluster15
0.199433,4,0,1,23110,0.70655,cluster13
0,4,0,1,22570,0.9804,cluster3
0,0,0,1,20180,1.0467,cluster5
0.567982,2,0,1,19080,1.707983,cluster15
0,4,0,1,22560,1.00222,cluster3
0,0,0,1,20170,1.064433,cluster5
0.565868,2,0,1,19070,1.69575,cluster15
0,4,0,1,22550,1.01208,cluster3
0.580866,1,2,1,4100,1.62125,cluster3
0,0,0,1,20160,1.06755,cluster5
0.618784,2,0,1,19060,1.692533,cluster15
0,4,0,1,22540,1.02035,cluster3
0.582116,1,2,1,4090,1.611617,cluster3
0,0,0,1,20150,1.069633,cluster5
0.615283,2,0,1,19050,1.704083,cluster15
0,4,0,1,22530,1.0082,cluster3
0.971017,1,2,1,4080,2.014633,cluster3
0,0,0,1,20140,1.071917,cluster5
0.617418,2,0,1,19040,1.708017,cluster15
0,4,0,1,22520,1.0294,cluster3
1.82535,1,2,1,4070,3.2714,cluster3
0,0,0,1,20130,1.069733,cluster5
0.619751,2,0,1,19030,1.7136,cluster15
1.86782,1,2,1,4060,3.304667,cluster3
0,0,0,1,20120,1.069067,cluster5
0.619366,2,0,1,19020,1.718083,cluster15
1.96203,1,2,1,4050,3.383717,cluster3
0,0,0,1,20110,1.066933,cluster5
0.618999,2,0,1,19010,1.717983,cluster15
2.05737,1,2,1,4040,3.4914,cluster3
1.98612,1,2,1,4030,3.426067,cluster3
0.619917,0,3,0,12510,0.97,cluster15
1.93788,1,2,1,4020,3.3921,cluster3
0.626223,0,3,0,12500,0.971683,cluster15
1.9481,1,2,1,4010,3.390017,cluster3
0.641323,0,3,0,12490,0.976633,cluster15
0.11235,3,3,1,13200,1.699267,cluster15
0.612954,0,3,0,12480,0.974083,cluster15
0.275083,3,3,1,13190,1.856433,cluster15
0.618166,0,3,0,12470,0.974233,cluster15
0.510166,3,3,1,13180,2.10845,cluster15
0.617953,0,3,0,12460,0.981017,cluster15
0.512383,3,3,1,13170,2.067533,cluster15
0.029017,6,0,0,22200,0.53395,cluster3
0.629436,0,3,0,12450,0.981983,cluster15
0.52755,3,3,1,13160,2.081617,cluster15
0.02595,6,0,0,22190,0.5307,cluster3
0.618223,0,3,0,12440,0.981483,cluster15
0.511766,3,3,1,13150,2.106533,cluster15
0.025983,6,0,0,22180,0.533483,cluster3
0.619056,0,3,0,12430,0.97205,cluster15
0.560033,3,3,1,13140,2.073683,cluster15
0.024084,6,0,0,22170,0.532417,cluster3
0.617283,0,3,0,12420,0.976883,cluster15
0.627651,3,3,1,13130,2.148283,cluster15
0.02515,6,0,0,22160,0.53105,cluster3
0.278734,6,3,0,10200,1.285483,cluster15
0.569983,3,3,1,13120,2.091533,cluster15
0.027784,6,0,0,22150,0.534167,cluster3
0.274134,6,3,0,10190,1.2787,cluster15
0.574834,3,3,1,13110,2.093367,cluster15
0.031099,6,0,0,22140,0.533883,cluster3
0.270534,6,3,0,10180,1.273367,cluster15
0.029234,6,0,0,22130,0.538217,cluster3
0.2767,6,3,0,10170,1.306367,cluster15
0.569584,1,0,1,18100,1.5537,cluster13
0,6,0,0,19200,1.428733,cluster5
0.03315,6,0,0,22120,0.5405,cluster3
0.272734,6,3,0,10160,1.284517,cluster15
0.559266,1,0,1,18090,1.544483,cluster13
0,6,0,0,19190,1.438483,cluster5
0.032835,6,0,0,22110,0.539667,cluster3
0.279366,6,3,0,10150,1.312233,cluster15
0.544433,1,0,1,18080,1.528833,cluster13
0,6,0,0,19180,1.364767,cluster5
0.278433,6,3,0,10140,1.307983,cluster15
0.0488,5,2,1,4200,0.576733,cluster5
0.275,1,0,1,18070,1.293433,cluster13
0.858182,0,1,0,3100,1.794667,cluster13
0,6,0,0,19170,1.306733,cluster5
0.276133,6,3,0,10130,1.323233,cluster15
0.05715,5,2,1,4190,0.572717,cluster5
0.221167,1,0,1,18060,1.21275,cluster13
0.666883,0,1,0,3090,1.599517,cluster13
0,6,0,0,19160,1.317667,cluster5
0.2782,6,3,0,10120,1.363267,cluster15
0.042633,5,2,1,4180,0.577867,cluster5
0.223267,1,0,1,18050,1.216067,cluster13
0.493849,0,1,0,3080,1.428883,cluster13
0,6,0,0,19150,1.322183,cluster5
0.292117,6,3,0,10110,1.469383,cluster15
0.057734,5,2,1,4170,0.579283,cluster5
0.2206,1,0,1,18040,1.212033,cluster13
0.460449,4,3,1,13200,1.420883,cluster15
0.495182,0,1,0,3070,1.42525,cluster13
0,6,0,0,19140,1.311967,cluster5
0.101984,5,2,1,4160,0.563,cluster5
0.22145,1,0,1,18030,1.20765,cluster13
0.434217,4,3,1,13190,1.414733,cluster15
0.504933,0,1,0,3060,1.427683,cluster13
0,6,0,0,19130,1.3136,cluster5
0.1016,5,2,1,4150,0.563483,cluster5
0.2212,1,0,1,18020,1.204183,cluster13
0.464317,4,3,1,13180,1.414883,cluster15
0.503467,0,1,0,3050,1.425383,cluster13
0,6,0,0,19120,1.3173,cluster5
0.101567,5,2,1,4140,0.564217,cluster5
0.222183,1,0,1,18010,1.194733,cluster13
0.449734,4,3,1,13170,1.419417,cluster15
0.507433,0,1,0,3040,1.422817,cluster13
0.035416,0,0,0,22190,0.427033,cluster3
0,6,0,0,19110,1.310283,cluster5
0.10105,5,2,1,4130,0.565467,cluster5
0.452782,4,3,1,13160,1.414783,cluster15
0.4833,0,1,0,3030,1.42405,cluster13
0.031133,0,0,0,22180,0.42735,cluster3
1.50498,3,1,1,100,1.9423,cluster17
0.0945,5,2,1,4120,0.572367,cluster5
0.451599,4,3,1,13150,1.41655,cluster15
0.608816,0,1,0,3020,1.564,cluster13
0.037217,0,0,0,22170,0.427667,cluster3
1.36818,3,1,1,90,1.843533,cluster17
0,5,2,1,4110,1.012267,cluster5
0.444383,4,3,1,13140,1.416017,cluster15
0.734883,0,1,0,3010,1.864267,cluster13
0.033166,0,0,0,22160,0.427183,cluster3
1.17997,3,1,1,80,1.6358,cluster17
0.450117,4,3,1,13130,1.41775,cluster15
0.034483,0,0,0,22150,0.426767,cluster3
1.35572,3,1,1,70,1.835267,cluster17
0.459683,4,3,1,13120,1.425267,cluster15
0,2,3,1,9100,1.0089,cluster5
0.033016,0,0,0,22140,0.42515,cluster3
1.16112,3,1,1,60,1.628733,cluster17
0.459651,4,3,1,13110,1.403483,cluster15
0,2,3,1,9090,1.08485,cluster5
0.038599,0,0,0,22130,0.4216,cluster3
1.08552,3,1,1,50,1.534283,cluster17
0.107402,2,3,1,9080,0.728917,cluster5
0.0299,0,0,0,22120,0.42115,cluster3
1.35162,3,1,1,40,1.781167,cluster17
0.14955,0,0,0,19200,0.9901,cluster13
0.109167,2,3,1,9070,0.578467,cluster5
0.031833,0,0,0,22110,0.421167,cluster3
0.478549,2,0,1,18100,2.043617,cluster13
1.15115,3,1,1,30,1.623117,cluster17
0.105,0,0,0,19190,1.0804,cluster13
0.109917,2,3,1,9060,0.584133,cluster5
0.038266,0,0,0,22100,0.42255,cluster3
0.477334,2,0,1,18090,2.034167,cluster13
1.29433,3,1,1,20,1.770633,cluster17
0.115483,0,0,0,19180,1.078083,cluster13
0.143565,2,3,1,9050,0.537583,cluster5
0.860783,2,0,1,18080,2.426983,cluster13
1.12233,3,1,1,10,1.553233,cluster17
0.115416,0,0,0,19170,1.075833,cluster13
0.182434,2,3,1,9040,0.46695,cluster5
0.90515,2,0,1,18070,2.3597,cluster13
0.224417,1,1,1,3100,1.198733,cluster15
0.096034,0,0,0,19160,1.092717,cluster13
0.18595,2,3,1,9030,0.4641,cluster5
0.944668,2,0,1,18060,2.306567,cluster13
0.083316,1,1,1,3090,1.538083,cluster15
0,0,0,0,19150,1.540483,cluster13
0.186367,2,3,1,9020,0.464767,cluster5
0.870816,2,0,1,18050,2.244483,cluster13
0.084467,1,1,1,3080,1.557067,cluster15
0,0,0,0,19140,1.527433,cluster13
0.18575,2,3,1,9010,0.46535,cluster5
0.566267,2,0,1,18040,1.954083,cluster13
0.094649,1,1,1,3070,1.5317,cluster15
0,0,0,0,19130,1.519683,cluster13
0.563334,2,0,1,18030,1.944083,cluster13
0.085085,1,1,1,3060,1.541817,cluster15
0,0,0,0,19120,1.52805,cluster13
0.561584,2,0,1,18020,1.983717,cluster13
0.087333,1,1,1,3050,1.5587,cluster15
0,0,0,0,19110,1.519067,cluster13
0.56915,2,0,1,18010,1.978967,cluster13
0.0831,1,1,1,3040,1.542367,cluster15
0.085133,1,1,1,3030,1.55775,cluster15
2.32753,4,1,1,100,3.192917,cluster15
0.08275,1,1,1,3020,1.54755,cluster15
2.50938,4,1,1,90,3.35445,cluster15
0.078833,1,1,1,3010,1.54955,cluster15
2.34735,4,1,1,80,3.160433,cluster15
2.37453,4,1,1,70,3.228067,cluster15
1.21573,4,1,1,60,2.056383,cluster15
1.09963,4,1,1,50,2.017117,cluster15
1.25493,4,1,1,40,2.222933,cluster15
1.08007,4,1,1,30,2.04865,cluster15
1.05832,4,1,1,20,2.0129,cluster15
1.05485,4,1,1,10,2.002133,cluster15
0.408432,6,3,0,9200,0.572733,cluster13
0.420833,6,3,0,9190,0.571217,cluster13
0.403933,6,3,0,9180,0.57145,cluster13
0.111549,4,0,1,17100,0.417483,cluster3
0.408933,6,3,0,9170,0.570233,cluster13
0.3085,6,0,0,18200,1.533183,cluster13
0.114399,4,0,1,17900,0.417433,cluster3
0.414467,6,3,0,9160,0.568317,cluster13
0.158883,6,0,0,18190,1.429983,cluster13
0.113984,4,0,1,17800,0.416117,cluster3
0.411266,6,3,0,9150,0.571733,cluster13
0.1413,6,0,0,18180,1.41735,cluster13
0.118484,4,0,1,17700,0.419017,cluster3
0.425916,6,3,0,9140,0.569083,cluster13
0.297767,6,0,0,18170,1.220183,cluster13
0.595132,1,1,1,3190,1.5676,cluster13
0.114699,4,0,1,17600,0.416933,cluster3
0.423617,6,3,0,9130,0.57425,cluster13
0.605016,6,0,0,18160,1.508033,cluster13
0.582434,1,1,1,3180,1.5583,cluster13
0.113983,4,0,1,17500,0.416833,cluster3
0.424367,6,3,0,9120,0.572867,cluster13
0.65375,6,0,0,18150,1.854783,cluster13
0.59587,1,1,1,3170,1.57857,cluster13
0.109034,4,0,1,17400,0.417817,cluster3
0.426599,6,3,0,9110,0.575717,cluster13
0.712416,6,0,0,18140,2.078133,cluster13
0.687603,1,1,1,3160,1.64342,cluster13
0.111299,4,0,1,17300,0.417467,cluster3
0.690867,6,0,0,18130,2.060633,cluster13
1.80889,1,1,1,3150,2.78122,cluster13
0.113167,4,0,1,17200,0.417367,cluster3
0.342434,6,0,0,18120,1.720333,cluster13
2.67193,3,0,1,14100,2.760367,cluster55
1.78317,1,1,1,3140,2.76977,cluster13
0.110432,4,0,1,17100,0.417333,cluster3
0.2489,6,0,0,18110,1.629517,cluster13
2.64055,3,0,1,14090,2.805133,cluster55
1.81107,1,1,1,3130,2.7899,cluster13
2.45975,3,0,1,14080,3.087217,cluster55
1.76392,1,1,1,3120,2.75715,cluster13
0.216989,6,0,0,15210,1.10577,cluster4
0.745667,3,0,1,23100,1.0788,cluster13
2.44075,3,0,1,14070,3.074867,cluster55
1.91503,1,1,1,3110,2.91115,cluster13
0.203103,6,0,0,15200,1.10712,cluster4
0.619349,3,0,1,23090,0.958983,cluster13
1.5699,3,0,1,14060,2.194683,cluster15
1.98815,1,1,1,3100,2.97837,cluster13
0.335612,6,0,0,15190,1.12638,cluster4
0.609734,3,0,1,23080,0.955467,cluster13
1.39032,3,0,1,14050,1.991267,cluster15
0.242389,6,0,0,15180,1.03355,cluster4
0.623434,3,0,1,23070,0.947233,cluster13
1.6337,2,3,1,8100,2.1335,cluster13
1.40325,3,0,1,14040,2.022267,cluster15
0.170837,6,0,0,15170,1.0148,cluster4
0.602183,3,0,1,23060,0.95585,cluster13
1.63833,2,3,1,8090,2.13415,cluster13
1.88582,3,0,1,14030,2.502483,cluster55
0.15932,6,0,0,15160,1.04058,cluster4
0.639584,3,0,1,23050,0.98415,cluster13
1.7518,2,3,1,8080,2.243417,cluster13
1.79238,3,0,1,14020,2.416883,cluster55
0.63342,6,0,0,15150,1.0693,cluster4
1.00758,3,0,1,23040,1.335333,cluster13
0.607853,3,0,1,18200,1.88152,cluster13
2.05912,2,3,1,8070,2.548583,cluster13
0,5,0,1,17100,1.04768,cluster4
1.83695,3,0,1,14010,2.571,cluster55
0.855373,6,0,0,15140,1.01495,cluster4
1.04422,3,0,1,23030,1.316617,cluster13
0.618846,3,0,1,18190,1.88663,cluster13
2.04855,2,3,1,8060,2.536283,cluster13
0,5,0,1,17900,0.97945,cluster4
0.327673,6,0,0,15130,0.489233,cluster4
0.613934,1,0,1,19000,1.779867,cluster13
0.788883,3,0,1,23020,1.061583,cluster13
0.61677,3,0,1,18180,1.89422,cluster13
2.02042,2,3,1,8050,2.506733,cluster13
0.008366,5,0,1,17800,0.9206,cluster4
0.336573,6,0,0,15120,0.497233,cluster4
0.632033,1,0,1,18590,1.771983,cluster13
0.669684,3,0,1,23010,0.942517,cluster13
0.618146,3,0,1,18170,1.89638,cluster13
1.66777,2,3,1,8040,2.147167,cluster13
0.017133,5,0,1,17700,0.92155,cluster4
0.629917,1,0,1,18580,1.77615,cluster13
0.617763,3,0,1,18160,1.90138,cluster13
1.68947,2,3,1,8030,2.143167,cluster13
0,5,0,1,17600,0.929067,cluster4
0.95145,1,0,1,18570,2.089383,cluster13
0.117918,5,2,0,5100,1.300817,cluster3
0.1779,0,2,0,4000,1.18345,cluster15
0.620834,3,0,1,18150,1.86955,cluster13
1.66288,2,3,1,8020,2.152267,cluster13
0,5,0,1,17500,0.912883,cluster4
1.01605,1,0,1,18560,2.160783,cluster13
0.83295,5,2,0,5090,1.9651,cluster3
0.190635,0,1,0,3590,1.131767,cluster15
0.5932,3,0,1,18140,1.6942,cluster13
1.68927,2,3,1,8010,2.1567,cluster13
0.007833,5,0,1,17400,0.928883,cluster4
1.0176,1,0,1,18550,2.166933,cluster13
0.802367,5,2,0,5080,1.959817,cluster3
0.135618,0,1,0,3580,1.09935,cluster15
0.479637,3,0,1,18130,1.94097,cluster13
0,5,0,1,17300,0.943017,cluster4
1.03077,1,0,1,18540,2.127617,cluster13
0.805199,5,2,0,5070,1.958633,cluster3
0.103784,0,1,0,3570,1.102267,cluster15
0.472513,3,0,1,18120,1.94338,cluster13
0.118368,4,0,1,14100,0.398317,cluster5
0.003483,5,0,1,17200,0.938167,cluster4
1.10418,1,0,1,18530,2.050817,cluster13
0.207967,5,2,0,5060,1.364817,cluster3
0.368966,0,1,0,3560,1.27025,cluster15
0.485817,3,0,1,18110,1.96435,cluster13
0.115933,4,0,1,14090,0.40055,cluster5
0,5,0,1,17100,0.95235,cluster4
1.08888,1,0,1,18520,2.05255,cluster13
0.0975,5,2,0,5050,1.267767,cluster3
0.4791,0,1,0,3550,0.831983,cluster15
0.11425,4,0,1,14080,0.40015,cluster5
1.0745,1,0,1,18510,2.06005,cluster13
0.121484,5,2,0,5040,1.262533,cluster3
0.516718,0,1,0,3540,0.919467,cluster15
0.121183,4,0,1,14070,0.3985,cluster5
0.201734,4,0,1,23100,0.5032,cluster13
0.754633,5,2,0,5030,1.907533,cluster3
0.482866,0,1,0,3530,1.0011,cluster15
0.113716,4,0,1,14060,0.404183,cluster5
0.200399,4,0,1,23090,0.5032,cluster13
0.814866,5,2,0,5020,1.963883,cluster3
0.522633,0,1,0,3520,1.065483,cluster15
0.116651,4,0,1,14050,0.4088,cluster5
0.201016,4,0,1,23080,0.502733,cluster13
0.763599,5,2,0,5010,1.924533,cluster3
0.339449,0,1,0,3510,0.891783,cluster15
0.120284,4,0,1,14040,0.322367,cluster5
0.201683,4,0,1,23070,0.50285,cluster13
0.120816,4,0,1,14030,0.290733,cluster5
0.19975,4,0,1,23060,0.50365,cluster13
0.122784,4,0,1,14020,0.289717,cluster5
0.198583,4,0,1,23050,0.506217,cluster13
0,4,0,1,22510,1.02857,cluster3
0.114599,4,0,1,14010,0.288683,cluster5
0.197533,4,0,1,23040,0.510867,cluster13
0,4,0,1,22500,1.12373,cluster3
0.164333,4,0,1,23030,0.4868,cluster13
0,4,0,1,22490,1.19127,cluster3
0,0,0,1,20100,1.06465,cluster5
0.619733,2,0,1,19000,1.7198,cluster15
0.424584,4,0,1,23020,0.795817,cluster13
0,4,0,1,22480,1.26797,cluster3
0,0,0,1,20090,1.067283,cluster5
0.484934,2,0,1,18590,1.96195,cluster15
0.479099,4,0,1,23010,0.852483,cluster13
0.85132,4,0,1,22470,1.3598,cluster3
0,0,0,1,20080,1.066667,cluster5
0.452034,2,0,1,18580,2.059017,cluster15
1.85249,2,3,1,8190,2.86922,cluster13
0.47477,4,0,1,22460,0.97425,cluster3
0,0,0,1,20070,1.07245,cluster5
0.449967,2,0,1,18570,2.05505,cluster15
1.81793,2,3,1,8180,2.8501,cluster13
0.027487,4,0,1,22450,0.521117,cluster3
0,0,0,1,20060,1.05,cluster5
0.452184,2,0,1,18560,2.053967,cluster15
1.85063,2,3,1,8170,2.86745,cluster13
0.023271,4,0,1,22440,0.517767,cluster3
0,0,0,1,20050,0.9624,cluster5
0.456334,2,0,1,18550,2.0628,cluster15
1.8529,2,3,1,8160,2.8697,cluster13
0.020517,4,0,1,22430,0.517717,cluster3
0,0,0,1,20040,0.9654,cluster5
0.446099,2,0,1,18540,2.047933,cluster15
1.692,2,3,1,8150,2.6976,cluster13
0.026399,4,0,1,22420,0.520033,cluster3
0,0,0,1,20030,0.964783,cluster5
0.447899,2,0,1,18530,2.06615,cluster15
1.48153,2,3,1,8140,2.54485,cluster13
0,0,0,1,20020,0.964933,cluster5
0.451734,2,0,1,18520,2.054533,cluster15
1.47014,2,3,1,8130,2.57797,cluster13
0,0,0,1,20010,0.956217,cluster5
0.459383,2,0,1,18510,2.06605,cluster15
1.508,2,3,1,8120,2.621,cluster13
2.04563,2,3,1,8110,2.63033,cluster13
1.93366,2,3,1,8100,2.44743,cluster13
0.575533,3,3,1,13100,2.1079,cluster15
0.582816,3,3,1,13090,2.17435,cluster15
0.658234,3,3,1,13080,1.927467,cluster15
0.6736,3,3,1,13070,1.796867,cluster15
0.030951,6,0,0,22100,0.5438,cluster3
0.659034,3,3,1,13060,1.802367,cluster15
0.03105,6,0,0,22090,0.541017,cluster3
0.646283,3,3,1,13050,1.7936,cluster15
0.028217,6,0,0,22080,0.541667,cluster3
0.656266,3,3,1,13040,1.776983,cluster15
0.032917,6,0,0,22070,0.540667,cluster3
0.639467,3,3,1,13030,1.755083,cluster15
0.034966,6,0,0,22060,0.540317,cluster3
0.4157,6,3,0,10100,0.93235,cluster15
0.595983,3,3,1,13020,1.7462,cluster15
0.032417,6,0,0,22050,0.54045,cluster3
0.413634,6,3,0,10090,0.93425,cluster15
0.5866,3,3,1,13010,1.708183,cluster15
0.031834,6,0,0,22040,0.539717,cluster3
0.40085,6,3,0,10080,0.929817,cluster15
0.036601,6,0,0,22030,0.5383,cluster3
0.402316,6,3,0,10070,0.928417,cluster15
0.226233,1,0,1,18000,1.19345,cluster13
0,6,0,0,19100,1.3297,cluster5
0.039233,6,0,0,22020,0.536317,cluster3
0.406351,6,3,0,10060,0.933167,cluster15
0.2228,1,0,1,17590,1.191383,cluster13
0,6,0,0,19090,1.316583,cluster5
0.059633,6,0,0,22010,0.5342,cluster3
0.403266,6,3,0,10050,0.930533,cluster15
0.166516,1,0,1,17580,1.22675,cluster13
0,6,0,0,19080,1.3193,cluster5
0.413583,6,3,0,10040,0.926833,cluster15
0,5,2,1,4100,1.048417,cluster5
0.13435,1,0,1,17570,1.276483,cluster13
0.554433,0,1,0,3000,1.68285,cluster13
0,6,0,0,19070,1.320017,cluster5
0.401017,6,3,0,10030,0.918517,cluster15
0,5,2,1,4090,1.048783,cluster5
0.218467,1,0,1,17560,1.01755,cluster13
0.361017,0,1,0,2590,1.484083,cluster13
0,6,0,0,19060,1.316567,cluster5
0.393366,6,3,0,10020,0.9243,cluster15
0,5,2,1,4080,1.048533,cluster5
0.306051,1,0,1,17550,0.838567,cluster13
0.347735,0,1,0,2580,1.463067,cluster13
0,6,0,0,19050,1.33315,cluster5
0.364034,6,3,0,10010,0.911417,cluster15
0,5,2,1,4070,1.048367,cluster5
0.300717,1,0,1,17540,0.836783,cluster13
0.4597,4,3,1,13100,1.30875,cluster15
0.222482,0,1,0,2570,1.361633,cluster13
0,6,0,0,19040,1.34145,cluster5
0,5,2,1,4060,1.04395,cluster5
0.305617,1,0,1,17530,0.78645,cluster13
0.482816,4,3,1,13090,1.3082,cluster15
0,0,1,0,2560,1.126433,cluster13
0,6,0,0,19030,1.370667,cluster5
0,5,2,1,4050,1.0438,cluster5
0.288533,1,0,1,17520,0.752467,cluster13
0.568232,4,3,1,13080,1.41205,cluster15
0,0,1,0,2550,1.124633,cluster13
0,6,0,0,19020,1.39485,cluster5
0,5,2,1,4040,1.051167,cluster5
0.293984,1,0,1,17510,0.7614,cluster13
0.649416,4,3,1,13070,1.521483,cluster15
