'refinedUse ',' dow ',' phase ',Day,' Time','use [kW]',Cluster
0.376167,1,3,1,13460,0.67265,cluster13
1.10903,1,1,1,240,2.186767,cluster13
0.39005,1,3,1,13450,0.669267,cluster13
0.946649,1,1,1,230,2.081233,cluster13
0.370884,1,3,1,13440,0.647933,cluster13
0.830333,1,1,1,220,1.951333,cluster13
0.376534,1,3,1,13430,0.6519,cluster13
0.606466,1,1,1,210,1.72525,cluster13
0.370901,1,3,1,13420,0.6466,cluster13
0.369684,1,3,1,13410,0.646217,cluster13
0.370502,1,3,1,13400,0.648367,cluster13
0.02665,3,0,1,18400,1.198167,cluster13
0.035483,3,0,1,18390,1.191683,cluster13
0.001867,3,0,1,18380,1.206283,cluster13
0.011,3,0,1,18370,1.19795,cluster13
0.040334,5,1,1,3400,0.5983,cluster5
0.027768,3,0,1,18360,1.188817,cluster13
0.042966,5,1,1,3390,0.5944,cluster5
0.039134,3,0,1,18350,1.237417,cluster13
0.026849,5,1,1,3380,0.59585,cluster5
0.383033,3,0,1,18340,1.5804,cluster13
0.505551,2,3,1,13510,2.1331,cluster13
0.038552,5,1,1,3370,0.589317,cluster5
0.381316,3,0,1,18330,1.583883,cluster13
0.511049,2,3,1,13500,2.1629,cluster13
0.047684,5,1,1,3360,0.584567,cluster5
0.7949,5,0,0,15400,1.093667,cluster13
0.333733,3,0,1,18320,1.3853,cluster13
0.506063,2,3,1,13490,2.17258,cluster13
0.0537,5,1,1,3350,0.58295,cluster5
0.921484,5,0,0,15390,1.223317,cluster13
0.118,3,0,1,18310,1.083367,cluster13
0.526254,2,3,1,13480,2.24512,cluster13
0.092083,5,1,1,3340,0.571567,cluster5
0.955383,5,0,0,15380,1.239083,cluster13
0.855697,2,3,1,13470,2.28193,cluster13
0,5,1,1,3330,1.00112,cluster5
0.998783,5,0,0,15370,1.281733,cluster13
0.279499,0,0,0,23300,0.44075,cluster13
0,5,1,1,400,0.91695,cluster5
1.02063,2,3,1,13460,2.17028,cluster13
0,5,1,1,3320,1.24412,cluster5
1.12918,5,0,0,15360,1.420067,cluster13
0.272251,0,0,0,23290,0.439067,cluster13
0,5,1,1,390,0.903483,cluster5
1.02645,2,3,1,13450,2.1741,cluster13
0,5,1,1,3310,1.49042,cluster5
0.914567,5,0,0,15350,1.142633,cluster13
0.282617,0,0,0,23280,0.43675,cluster13
0,5,1,1,380,0.948267,cluster5
1.03078,2,3,1,13440,2.1793,cluster13
0.933483,5,0,0,15340,1.095033,cluster13
0.270284,0,0,0,23270,0.438867,cluster13
0,5,1,1,370,0.966167,cluster5
1.04145,2,3,1,13430,2.18675,cluster13
0.597283,4,3,1,9400,1.940717,cluster3
0.930216,5,0,0,15330,1.084633,cluster15
0.294983,0,0,0,23260,0.439467,cluster13
0,5,1,1,360,1.0311,cluster5
1.02339,2,3,1,13420,2.18607,cluster13
1.3796,4,3,1,9390,2.218233,cluster3
0.928718,5,0,0,15320,1.080117,cluster15
0.333699,0,0,0,23250,0.4217,cluster13
0.016933,5,1,1,350,0.820533,cluster5
1.56678,4,3,1,9380,2.367867,cluster3
0.932767,5,0,0,15310,1.101683,cluster15
0.333334,0,0,0,23240,0.421367,cluster13
0.054951,4,0,1,18400,1.157467,cluster15
0.020217,5,1,1,340,0.50405,cluster5
1.53983,4,3,1,9370,2.367617,cluster3
0.332451,0,0,0,23230,0.420567,cluster13
0.061383,4,0,1,18390,1.159983,cluster15
0.019151,5,1,1,330,0.503017,cluster5
1.5403,4,3,1,9360,2.348933,cluster3
0.326383,0,0,0,23220,0.4285,cluster13
0.061984,4,0,1,18380,1.161167,cluster15
0.017233,5,1,1,320,0.503267,cluster5
1.52668,4,3,1,9350,2.3315,cluster3
0.138099,0,0,0,23210,0.823267,cluster13
0.060766,4,0,1,18370,1.159883,cluster15
0.019833,5,1,1,310,0.49935,cluster5
0.926799,4,3,1,9340,1.70605,cluster3
0.2348,4,0,1,18360,1.828567,cluster15
0.707317,4,3,1,9330,1.5207,cluster3
1.55088,2,2,1,5300,2.569617,cluster3
0.09135,4,0,1,18350,1.81265,cluster15
0.707784,4,3,1,9320,1.5359,cluster3
1.5327,2,2,1,5290,2.574633,cluster3
0,4,0,1,18340,1.609817,cluster15
1.3933,4,3,1,9310,2.1089,cluster3
1.55192,2,2,1,5280,2.566783,cluster3
0,4,0,1,18330,1.6201,cluster15
1.53413,2,2,1,5270,2.563917,cluster3
1.17888,6,0,0,15400,1.265933,cluster13
0,4,0,1,18320,1.614583,cluster15
1.8981,1,0,1,14300,2.358233,cluster55
1.52928,2,2,1,5260,2.634533,cluster3
1.1362,6,0,0,15390,1.5419,cluster13
0,4,0,1,18310,1.624717,cluster15
2.01062,1,0,1,14290,2.477317,cluster55
1.50192,2,2,1,5250,2.6738,cluster3
1.0138,6,0,0,15380,2.062,cluster13
2.06855,1,0,1,14280,2.534233,cluster55
1.5169,2,2,1,5240,2.66505,cluster3
0.993534,6,0,0,15370,2.07395,cluster13
2.03128,1,0,1,14270,2.51015,cluster55
0.39385,1,0,1,23300,0.697783,cluster13
1.50618,2,2,1,5230,2.674633,cluster3
0.984433,6,0,0,15360,2.07295,cluster13
2.04613,1,0,1,14260,2.506283,cluster55
0.399567,1,0,1,23290,0.696017,cluster13
1.5917,2,2,1,5220,2.55765,cluster3
1.00038,6,0,0,15350,2.077167,cluster13
1.4365,1,0,1,14250,1.894417,cluster55
0.401383,1,0,1,23280,0.69835,cluster13
1.63987,2,2,1,5210,2.53565,cluster3
1.00058,6,0,0,15340,2.054717,cluster13
1.54423,1,0,1,14240,1.998183,cluster15
0.419083,1,0,1,23270,0.696567,cluster13
0.997766,6,0,0,15330,2.066083,cluster13
2.49832,1,0,1,14230,2.970083,cluster15
0.412934,1,0,1,23260,0.699733,cluster13
0.972816,6,0,0,15320,2.059833,cluster13
3.7296,1,0,1,14220,4.18235,cluster55
0.418966,1,0,1,23250,0.699283,cluster13
0.957366,6,0,0,15310,2.022083,cluster13
3.83332,1,0,1,14210,4.288567,cluster55
0.400051,1,0,1,23240,0.704367,cluster13
0.310317,1,0,1,23230,0.802917,cluster13
0.3114,1,0,1,23220,0.80365,cluster13
0.303567,1,0,1,23210,0.9161,cluster13
0.886116,6,3,0,8400,1.21015,cluster15
0.861913,6,3,0,8390,1.20168,cluster15
0.854884,6,3,0,8380,1.19135,cluster15
0.89517,6,3,0,8370,1.24437,cluster15
0.909731,6,3,0,8360,1.24458,cluster15
0.90272,6,3,0,8350,1.24242,cluster15
0.91048,6,3,0,8340,1.24788,cluster15
1.03077,6,3,0,8330,1.35197,cluster15
1.25349,6,3,0,8320,1.59327,cluster15
1.24815,6,3,0,8310,1.5877,cluster15
1.03267,5,0,1,14400,1.200283,cluster15
1.03415,5,0,1,14390,1.1857,cluster15
1.16732,5,0,1,14380,1.325683,cluster15
1.1291,5,0,1,14370,1.275033,cluster15
0.635233,5,0,1,23400,1.095233,cluster13
0.965983,3,0,1,22300,1.4484,cluster13
0.696217,5,0,1,14360,0.8586,cluster15
0.858366,5,0,1,23390,1.3397,cluster13
0.943167,3,0,1,22290,1.44005,cluster13
0.730851,5,0,1,14350,1.002817,cluster15
1.49088,5,0,1,23380,1.953083,cluster13
0.776746,3,0,1,22280,1.26418,cluster13
0.725784,5,0,1,14340,1.010267,cluster15
1.50667,5,0,1,23370,1.95335,cluster13
0.275764,0,3,0,8390,1.26408,cluster13
0.627881,3,0,1,22270,1.08483,cluster13
0.758384,5,0,1,14330,1.000067,cluster15
1.49348,5,0,1,23360,1.960283,cluster13
0.946081,0,3,0,8380,1.38113,cluster13
0.660867,3,0,1,22260,1.0759,cluster13
0.797266,5,0,1,14320,0.993683,cluster15
1.2396,5,0,1,23350,1.715667,cluster13
0.37375,0,3,0,8370,0.8061,cluster13
0.677533,3,0,1,22250,1.0744,cluster13
0.79625,5,0,1,14310,0.9928,cluster15
1.19253,5,0,1,23340,1.661217,cluster13
0.231701,0,3,0,8360,0.668617,cluster13
0.677963,3,0,1,22240,1.07583,cluster13
1.20238,5,0,1,23330,1.662633,cluster13
0,0,3,0,8350,0.679183,cluster13
0.679596,3,0,1,22230,1.07878,cluster13
1.20182,5,0,1,23320,1.664067,cluster13
0.48685,3,0,1,19300,1.905217,cluster13
0,0,3,0,8340,0.8384,cluster13
0.679303,3,0,1,22220,1.07867,cluster13
0.902166,5,0,1,23310,1.3762,cluster13
0.583534,3,0,1,19290,2.016717,cluster13
0.087731,0,3,0,8330,1.11893,cluster13
0.678599,3,0,1,22210,1.07745,cluster13
0.898284,3,0,1,19280,2.322367,cluster13
0.094681,0,3,0,8320,1.11573,cluster13
0.886216,3,0,1,19270,2.31135,cluster13
0,0,3,0,8310,1.1164,cluster13
0.541967,2,2,1,4300,1.9947,cluster15
0.882,3,0,1,19260,2.3227,cluster13
0.038137,0,3,0,8300,1.19977,cluster13
0.540733,2,2,1,4290,1.9866,cluster15
0.877751,3,0,1,19250,2.32705,cluster13
0.549716,2,2,1,4280,1.99865,cluster15
0.907167,1,3,1,13300,1.9076,cluster15
0.863983,3,0,1,19240,2.332017,cluster13
0.590667,6,0,0,14400,1.6354,cluster15
0.546016,2,2,1,4270,1.99,cluster15
0.919817,1,3,1,13290,1.890783,cluster15
0.848484,3,0,1,19230,2.350617,cluster13
0.561167,6,0,0,14390,1.6522,cluster15
0.54605,2,2,1,4260,1.99085,cluster15
0.686934,1,3,1,13280,1.660967,cluster15
0.6244,3,0,1,19220,1.705583,cluster13
0.624099,6,0,0,14380,1.715683,cluster15
0.55445,2,2,1,4250,1.993433,cluster15
0.559133,1,3,1,13270,1.53765,cluster15
0.024333,4,0,1,22300,0.518833,cluster3
0.602833,3,0,1,19210,1.56155,cluster13
0.718184,6,0,0,14370,1.237767,cluster15
0.554433,2,2,1,4240,2.000017,cluster15
0.559066,1,3,1,13260,1.538,cluster15
0.023,4,0,1,22290,0.519067,cluster3
1.07005,6,0,0,14360,1.427383,cluster15
1.33132,2,2,1,4230,2.7814,cluster17
0.564084,1,3,1,13250,1.543017,cluster15
0.02555,4,0,1,22280,0.51815,cluster3
1.05445,6,0,0,14350,1.416733,cluster15
1.52497,2,2,1,4220,2.987817,cluster17
0.711499,1,3,1,13240,1.797033,cluster15
0.024867,4,0,1,22270,0.518417,cluster3
1.0503,6,0,0,14340,1.4052,cluster15
1.53108,2,2,1,4210,2.999917,cluster17
0.393367,1,3,1,13230,1.935967,cluster15
0.025317,4,0,1,22260,0.5187,cluster3
0.945984,6,0,0,14330,1.294133,cluster15
2.29035,4,3,1,10300,3.3951,cluster17
0.401199,1,3,1,13220,1.948983,cluster15
0.024833,4,0,1,22250,0.5184,cluster3
0.7135,6,0,0,14320,1.067367,cluster15
2.28857,4,3,1,10290,3.39605,cluster17
0.395484,1,3,1,13210,1.938317,cluster15
0.024734,4,0,1,22240,0.519267,cluster3
0.72035,6,0,0,14310,1.060917,cluster15
2.27903,4,3,1,10280,3.38635,cluster17
0.0247,4,0,1,22230,0.51925,cluster3
2.28008,4,3,1,10270,3.390333,cluster17
0.843166,4,0,1,19300,1.999733,cluster13
0.024283,4,0,1,22220,0.519333,cluster3
2.19478,4,3,1,10260,3.57165,cluster17
0.646533,4,0,1,19290,1.8193,cluster13
0.0238,4,0,1,22210,0.519467,cluster3
2.11407,4,3,1,10250,3.692417,cluster17
0.490733,4,0,1,19280,1.661233,cluster13
2.12245,4,3,1,10240,3.717517,cluster17
0.478317,4,0,1,19270,1.667183,cluster13
2.10977,4,3,1,10230,3.717333,cluster17
0.47275,4,0,1,19260,1.665717,cluster13
2.1049,4,3,1,10220,3.722817,cluster17
0.468349,4,0,1,19250,1.664883,cluster13
2.12992,4,3,1,10210,3.808867,cluster17
0.470967,4,0,1,19240,1.6634,cluster13
0.479099,4,0,1,19230,1.658833,cluster13
0.489584,4,0,1,19220,1.650967,cluster13
0.5125,4,0,1,19210,1.649467,cluster13
0.359817,6,2,0,4400,3.828733,cluster15
0.510684,6,2,0,4390,3.987117,cluster15
0.949817,6,2,0,4380,4.43595,cluster15
0.3515,6,2,0,4370,3.871517,cluster15
0.062001,1,3,1,13390,0.650067,cluster13
0.346734,6,2,0,4360,3.886967,cluster15
0,1,3,1,13380,0.658183,cluster13
0.4336,6,2,0,4350,3.804517,cluster15
0.179313,1,3,1,13370,1.07158,cluster13
0.457266,6,2,0,4340,3.4105,cluster15
0.101863,1,3,1,13360,1.06993,cluster13
0.445082,6,2,0,4330,3.485133,cluster15
0.035417,1,3,1,13350,1.0845,cluster13
0.3913,6,2,0,4320,3.539683,cluster15
0.176349,1,3,1,13340,1.2389,cluster13
0.399167,6,2,0,4310,3.512667,cluster15
0.170751,1,3,1,13330,1.253,cluster13
0.24438,1,3,1,13320,1.26838,cluster13
0.209617,1,3,1,13310,1.26565,cluster13
0.180802,1,3,1,13300,1.23752,cluster13
0.072883,3,0,1,18300,1.099383,cluster13
0.113267,3,0,1,18290,1.084417,cluster13
0.08715,3,0,1,18280,1.096233,cluster13
0.100583,3,0,1,18270,1.0888,cluster13
0,5,1,1,3300,1.4947,cluster5
0.137966,3,0,1,18260,1.1015,cluster13
0,5,1,1,3290,1.5031,cluster5
0.472816,3,0,1,18250,1.481983,cluster13
0,5,1,1,3280,1.47863,cluster5
0.483234,3,0,1,18240,1.459017,cluster13
1.02707,2,3,1,13410,2.18637,cluster13
0,5,1,1,3270,1.49928,cluster5
0.305567,3,0,1,18230,1.2769,cluster13
1.02971,2,3,1,13400,2.18283,cluster13
0,5,1,1,3260,1.47785,cluster5
0.913483,5,0,0,15300,1.14295,cluster15
0.092184,3,0,1,18220,1.094367,cluster13
1.02465,2,3,1,13390,2.18393,cluster13
0,5,1,1,3250,1.4936,cluster5
0.872633,5,0,0,15290,1.201933,cluster15
0.104366,3,0,1,18210,1.0888,cluster13
1.02637,2,3,1,13380,2.18347,cluster13
0,5,1,1,3240,1.50867,cluster5
0.849999,5,0,0,15280,1.191683,cluster15
1.03245,2,3,1,13370,2.18267,cluster13
0,5,1,1,3230,1.4875,cluster5
0.86905,5,0,0,15270,1.2125,cluster15
0.070917,0,0,0,23200,1.04535,cluster13
0.017116,5,1,1,300,0.498533,cluster5
1.05124,2,3,1,13360,2.18517,cluster13
0,5,1,1,3220,1.49343,cluster5
0.837283,5,0,0,15260,1.205283,cluster15
0.072051,0,0,0,23190,1.008417,cluster13
0.016966,5,1,1,290,0.499833,cluster5
1.02007,2,3,1,13350,2.19867,cluster13
0,5,1,1,3210,1.5079,cluster5
0.839283,5,0,0,15250,1.190117,cluster15
0.073017,0,0,0,23180,1.03715,cluster13
0.016267,5,1,1,280,0.500367,cluster5
1.03737,2,3,1,13340,2.18302,cluster13
0.813283,5,0,0,15240,1.16725,cluster15
0.063917,0,0,0,23170,1.116433,cluster13
0.018049,5,1,1,270,0.5016,cluster5
1.03107,2,3,1,13330,2.16885,cluster13
1.58148,4,3,1,9300,2.27815,cluster3
0.802134,5,0,0,15230,1.167767,cluster15
0.059367,0,0,0,23160,1.117367,cluster13
0.0172,5,1,1,260,0.502833,cluster5
1.00497,2,3,1,13320,2.16167,cluster13
1.5757,4,3,1,9290,2.255533,cluster3
0.742299,5,0,0,15220,1.10685,cluster15
0.0506,0,0,0,23150,1.137183,cluster13
0.0174,5,1,1,250,0.505683,cluster5
1.56007,4,3,1,9280,2.277417,cluster3
0.604533,5,0,0,15210,0.953433,cluster15
0.058266,0,0,0,23140,1.1332,cluster13
0,4,0,1,18300,1.592467,cluster15
0.018467,5,1,1,240,0.510267,cluster5
1.55112,4,3,1,9270,2.281667,cluster3
0.0628,0,0,0,23130,1.119983,cluster13
0,4,0,1,18290,1.617617,cluster15
0.018566,5,1,1,230,0.512,cluster5
1.35438,4,3,1,9260,2.13125,cluster3
0.067834,0,0,0,23120,1.126083,cluster13
0,4,0,1,18280,1.6265,cluster15
0.019067,5,1,1,220,0.51195,cluster5
0.839917,4,3,1,9250,1.211733,cluster3
0.06275,0,0,0,23110,1.135317,cluster13
0,4,0,1,18270,1.617067,cluster15
0.019333,5,1,1,210,0.51205,cluster5
0.858,4,3,1,9240,0.998967,cluster3
0,4,0,1,18260,1.613217,cluster15
1.05877,4,3,1,9230,1.23715,cluster3
1.64483,2,2,1,5200,2.541133,cluster3
0,4,0,1,18250,1.62085,cluster15
1.6764,4,3,1,9220,1.8529,cluster3
1.64765,2,2,1,5190,2.541817,cluster3
0,4,0,1,18240,1.634233,cluster15
1.6839,4,3,1,9210,1.8397,cluster3
1.64905,2,2,1,5180,2.54285,cluster3
0,4,0,1,18230,1.6316,cluster15
1.65203,2,2,1,5170,2.547717,cluster3
0.613899,6,0,0,15300,1.69675,cluster13
0,4,0,1,18220,1.624967,cluster15
3.80605,1,0,1,14200,4.31925,cluster55
1.64332,2,2,1,5160,2.566667,cluster3
0.605401,6,0,0,15290,1.67485,cluster13
0,4,0,1,18210,1.642167,cluster15
2.4025,1,0,1,14190,3.053617,cluster55
1.6417,2,2,1,5150,2.547367,cluster3
0.602067,6,0,0,15280,1.661583,cluster13
2.33587,1,0,1,14180,2.970533,cluster55
1.65842,2,2,1,5140,2.546383,cluster3
0.60275,6,0,0,15270,1.67825,cluster13
1.9544,1,0,1,14170,2.5903,cluster55
1.52602,2,2,1,5130,2.774017,cluster3
0.606367,6,0,0,15260,1.676883,cluster13
1.663,1,0,1,14160,2.308833,cluster15
1.47345,2,2,1,5120,2.847967,cluster3
0.633866,6,0,0,15250,1.731983,cluster13
1.66752,1,0,1,14150,2.29985,cluster15
1.47657,2,2,1,5110,2.870867,cluster3
0.646867,6,0,0,15240,1.8485,cluster13
2.192,1,0,1,14140,2.693967,cluster55
0.767082,6,0,0,15230,1.78145,cluster13
2.2573,1,0,1,14130,2.746533,cluster55
1.00018,6,0,0,15220,1.955817,cluster13
2.32148,1,0,1,14120,2.80755,cluster55
1.16407,6,0,0,15210,2.124683,cluster15
2.06753,1,0,1,14110,2.47985,cluster55
1.27483,6,3,0,8300,1.61633,cluster15
1.8063,6,3,0,8290,2.12635,cluster15
2.13165,6,3,0,8280,2.4733,cluster15
1.26785,6,3,0,8270,1.6147,cluster15
1.243,6,3,0,8260,1.57153,cluster15
1.21392,6,3,0,8250,1.57175,cluster15
1.28834,6,3,0,8240,1.53622,cluster15
1.37843,6,3,0,8230,1.52798,cluster15
1.25099,6,3,0,8220,1.40572,cluster15
0.9598,6,3,0,8210,1.21805,cluster15
0.753016,5,0,1,14300,1.047433,cluster15
0.715466,5,0,1,14290,1.096183,cluster15
0.717165,5,0,1,14280,1.100083,cluster15
0.717701,5,0,1,14270,1.101767,cluster15
0.615999,5,0,1,23300,1.074133,cluster13
0.677747,3,0,1,22200,1.07613,cluster13
0.719116,5,0,1,14260,1.105183,cluster15
0.624283,5,0,1,23290,1.07495,cluster13
0.50918,3,0,1,22190,1.47398,cluster13
0.542984,5,0,1,14250,1.53315,cluster15
0.616599,5,0,1,23280,1.08225,cluster13
0.580369,3,0,1,22180,1.39497,cluster13
0.55015,5,0,1,14240,1.587,cluster15
0.616434,5,0,1,23270,1.081967,cluster13
0.100629,0,3,0,8290,1.22043,cluster13
0.596733,3,0,1,22170,1.3736,cluster13
0.5454,5,0,1,14230,1.589917,cluster15
0.622468,5,0,1,23260,1.085667,cluster13
0.085546,0,3,0,8280,1.21623,cluster13
0.597071,3,0,1,22160,1.38322,cluster13
0.538634,5,0,1,14220,1.558167,cluster15
0.631132,5,0,1,23250,1.080183,cluster13
0.086613,0,3,0,8270,1.21948,cluster13
0.589854,3,0,1,22150,1.40272,cluster13
0.538249,5,0,1,14210,1.56965,cluster15
0.614733,5,0,1,23240,1.08475,cluster13
0.087121,0,3,0,8260,1.22927,cluster13
0.58312,3,0,1,22140,1.37632,cluster13
0.636601,5,0,1,23230,1.083067,cluster13
0.081417,0,3,0,8250,1.2245,cluster13
0.58382,3,0,1,22130,1.40572,cluster13
0.615418,5,0,1,23220,1.09245,cluster13
0.611083,3,0,1,19200,1.561617,cluster13
0.06778,0,3,0,8240,1.23523,cluster13
0.609597,3,0,1,22120,1.27888,cluster13
0.667417,5,0,1,23210,1.070733,cluster13
0.608649,3,0,1,19190,1.561367,cluster13
0.115166,0,3,0,8230,1.24815,cluster13
0.60175,3,0,1,22110,1.2706,cluster13
0.5115,3,0,1,19180,1.6589,cluster13
0.094214,0,3,0,8220,1.23498,cluster13
0.51825,3,0,1,19170,1.670483,cluster13
0.091654,0,3,0,8210,1.23192,cluster13
1.53322,2,2,1,4200,2.984067,cluster17
0.523082,3,0,1,19160,1.65525,cluster13
0.09248,0,3,0,8200,1.23198,cluster13
1.5366,2,2,1,4190,3.007583,cluster17
0.51475,3,0,1,19150,1.66505,cluster13
1.54298,2,2,1,4180,3.013583,cluster17
0.421716,1,3,1,13200,1.99405,cluster15
0.514483,3,0,1,19140,1.65835,cluster13
0.724032,6,0,0,14300,1.068333,cluster15
1.54117,2,2,1,4170,2.996583,cluster17
0.398417,1,3,1,13190,1.935317,cluster15
0.688384,3,0,1,19130,1.836917,cluster13
0.720066,6,0,0,14290,1.074833,cluster15
1.5567,2,2,1,4160,3.0202,cluster17
0.458301,1,3,1,13180,2.018267,cluster15
0.918216,3,0,1,19120,2.078467,cluster13
0.722967,6,0,0,14280,1.076633,cluster15
1.53597,2,2,1,4150,3.10075,cluster17
0.45265,1,3,1,13170,2.1425,cluster15
0.917067,3,0,1,19110,2.060767,cluster13
0.726166,6,0,0,14270,1.076,cluster15
1.47602,2,2,1,4140,3.149217,cluster17
0.627434,1,3,1,13160,2.373733,cluster15
1.08928,6,0,0,14260,1.43565,cluster15
1.49218,2,2,1,4130,3.271933,cluster17
0.816934,1,3,1,13150,2.60975,cluster15
1.10228,6,0,0,14250,1.45145,cluster15
1.5757,2,2,1,4120,2.736983,cluster17
0.801818,1,3,1,13140,2.6054,cluster15
1.11133,6,0,0,14240,1.451017,cluster15
1.55408,2,2,1,4110,2.69295,cluster17
0.506717,1,3,1,13130,2.2982,cluster15
1.10213,6,0,0,14230,1.449933,cluster15
2.09157,4,3,1,10200,3.703933,cluster17
0.446667,1,3,1,13120,2.2663,cluster15
1.1025,6,0,0,14220,1.444717,cluster15
2.09988,4,3,1,10190,3.7123,cluster17
0.445934,1,3,1,13110,2.276067,cluster15
1.08952,6,0,0,14210,1.453517,cluster15
2.11447,4,3,1,10180,3.74735,cluster17
2.1083,4,3,1,10170,3.724967,cluster17
2.11447,4,3,1,10160,3.739567,cluster17
2.10883,4,3,1,10150,3.724033,cluster17
2.09402,4,3,1,10140,3.709,cluster17
2.10262,4,3,1,10130,3.735017,cluster17
2.11087,4,3,1,10120,3.739183,cluster17
2.12272,4,3,1,10110,3.737733,cluster17
0.396,6,2,0,4300,3.520533,cluster15
0.617117,6,2,0,4290,5.016033,cluster15
0.509568,6,2,0,4280,4.364783,cluster15
0.488701,6,2,0,4270,3.60535,cluster15
0.193966,1,3,1,13290,1.25075,cluster13
0.602533,6,2,0,4260,3.7004,cluster15
0.105662,1,3,1,13280,1.24668,cluster13
0.996884,6,2,0,4250,6.325933,cluster15
0.109197,1,3,1,13270,1.28638,cluster13
0.562017,6,2,0,4240,3.670317,cluster15
0.17508,1,3,1,13260,1.35003,cluster13
0.368749,6,2,0,4230,3.497483,cluster15
0.174537,1,3,1,13250,1.35602,cluster13
0.792799,6,2,0,4220,6.283933,cluster15
0.182496,1,3,1,13240,1.36563,cluster13
0.393301,6,2,0,4210,3.505217,cluster15
0.16765,1,3,1,13230,1.3599,cluster13
0.178796,1,3,1,13220,1.37138,cluster13
0.223545,1,3,1,13210,1.37068,cluster13
0.336266,1,3,1,13200,1.3992,cluster13
0.096633,3,0,1,18200,1.091833,cluster13
0.09425,3,0,1,18190,1.0882,cluster13
0.1187,3,0,1,18180,1.084717,cluster13
0.091384,3,0,1,18170,1.096017,cluster13
0,5,1,1,3200,1.50592,cluster5
0.244666,3,0,1,18160,1.261067,cluster13
0,5,1,1,3190,1.52233,cluster5
0.474416,3,0,1,18150,1.475383,cluster13
0,5,1,1,3180,1.39273,cluster5
0.469466,3,0,1,18140,1.43965,cluster13
1.01772,2,3,1,13310,2.13977,cluster13
0,5,1,1,3170,1.41588,cluster5
0.286533,3,0,1,18130,1.161383,cluster13
0.89562,2,3,1,13300,2.02857,cluster13
0,5,1,1,3160,1.3389,cluster5
0.50475,5,0,0,15200,0.876083,cluster15
0.103951,3,0,1,18120,0.978567,cluster13
0.628547,2,3,1,13290,1.77638,cluster13
0,5,1,1,3150,1.31258,cluster5
0.578567,5,0,0,15190,0.925217,cluster15
0.104399,3,0,1,18110,0.9781,cluster13
0.687233,2,3,1,13280,1.8261,cluster13
0,5,1,1,3140,1.34278,cluster5
0.601116,5,0,0,15180,0.946883,cluster15
0.675047,2,3,1,13270,1.83258,cluster13
0,5,1,1,3130,1.38072,cluster5
0.4661,5,0,0,15170,0.822233,cluster15
0.0658,0,0,0,23100,1.134317,cluster13
0.02095,5,1,1,200,0.512317,cluster5
0.67782,2,3,1,13260,1.81667,cluster13
0,5,1,1,3120,1.42248,cluster5
0.437416,5,0,0,15160,0.785433,cluster15
0.068349,0,0,0,23090,1.1451,cluster13
0.018017,5,1,1,190,0.512967,cluster5
0.627033,2,3,1,13250,1.771,cluster13
0,5,1,1,3110,1.3548,cluster5
0.430582,5,0,0,15150,0.756433,cluster15
0.060768,0,0,0,23080,1.13995,cluster13
0.016416,5,1,1,180,0.513433,cluster5
0.6425,2,3,1,13240,1.7698,cluster13
0.45325,5,0,0,15140,0.7541,cluster15
0.065683,0,0,0,23070,1.14435,cluster13
0.017183,5,1,1,170,0.513317,cluster5
0.618613,2,3,1,13230,1.77343,cluster13
1.66187,4,3,1,9200,1.822417,cluster3
0.493717,5,0,0,15130,0.799867,cluster15
0.070066,0,0,0,23060,1.148967,cluster13
0.015851,5,1,1,160,0.513667,cluster5
0.610934,2,3,1,13220,1.77975,cluster13
0.921234,4,3,1,9190,1.070617,cluster3
0.5205,5,0,0,15120,0.797967,cluster15
0.06535,0,0,0,23050,1.137717,cluster13
0.014517,5,1,1,150,0.515167,cluster5
0.82245,4,3,1,9180,1.003317,cluster3
0.494799,5,0,0,15110,0.774283,cluster15
0.064084,0,0,0,23040,1.13105,cluster13
0.016267,5,1,1,140,0.516567,cluster5
0.829216,4,3,1,9170,1.000583,cluster3
0.067799,0,0,0,23030,1.180783,cluster13
0.017933,5,1,1,130,0.51595,cluster5
1.67593,4,3,1,9160,1.846017,cluster3
0.072517,0,0,0,23020,1.206283,cluster13
0.017751,5,1,1,120,0.516317,cluster5
1.70307,4,3,1,9150,1.852467,cluster3
0.091783,0,0,0,23010,1.25435,cluster13
0.013967,5,1,1,110,0.51555,cluster5
1.69407,4,3,1,9140,1.853683,cluster3
1.6498,4,3,1,9130,1.826133,cluster3
1.47767,2,2,1,5100,2.852,cluster3
0.90475,4,3,1,9120,1.0665,cluster3
1.4843,2,2,1,5090,2.839783,cluster3
0.829284,4,3,1,9110,1.005317,cluster3
1.4841,2,2,1,5080,2.842367,cluster3
1.4898,2,2,1,5070,2.839717,cluster3
2.06935,1,0,1,14100,2.435533,cluster55
1.47642,2,2,1,5060,2.83925,cluster3
2.06577,1,0,1,14090,2.388617,cluster55
1.49232,2,2,1,5050,2.851483,cluster3
2.05195,1,0,1,14080,2.322467,cluster55
1.4795,2,2,1,5040,2.843167,cluster3
1.3432,1,0,1,14070,1.615233,cluster15
1.4752,2,2,1,5030,2.834067,cluster3
1.35077,1,0,1,14060,1.6241,cluster15
1.48422,2,2,1,5020,2.85455,cluster3
1.46038,1,0,1,14050,1.734,cluster55
1.48302,2,2,1,5010,2.833417,cluster3
2.15422,1,0,1,14040,2.426517,cluster55
2.05993,1,0,1,14030,2.58755,cluster55
