'refinedUse ',' dow ',' phase ',Day,' Time','use [kW]',Cluster
0.217801,6,1,0,3400,1.355617,cluster13
0.861216,2,0,1,17270,1.355083,cluster13
0.4858,1,1,1,2300,1.5172,cluster15
0.102451,0,0,0,18370,1.107217,cluster13
0.514133,6,1,0,3390,1.636133,cluster13
1.0698,2,0,1,17260,1.535883,cluster13
0.4802,1,1,1,2290,1.5085,cluster15
0.108699,0,0,0,18360,1.105583,cluster13
0.659533,6,1,0,3380,1.79245,cluster13
1.09637,2,0,1,17250,1.51815,cluster13
0.189383,1,1,1,2280,1.3193,cluster15
0.108484,0,0,0,18350,1.107417,cluster13
0.616283,6,1,0,3370,1.729483,cluster13
1.1067,2,0,1,17240,1.500667,cluster13
0.1137,1,1,1,2270,1.263,cluster15
0.865166,3,3,1,11300,2.33745,cluster15
0.106117,0,0,0,18340,1.107017,cluster13
0.598083,6,1,0,3360,1.732983,cluster13
0.797317,2,0,1,17230,1.191867,cluster13
0.097949,1,1,1,2260,1.264983,cluster15
0.876467,3,3,1,11290,2.3512,cluster15
0.102733,0,0,0,18330,1.107833,cluster13
0.586967,6,1,0,3350,1.706133,cluster13
0.764367,2,0,1,17220,1.16255,cluster13
0.111483,1,1,1,2250,1.2804,cluster15
0.857547,3,3,1,11280,2.34218,cluster15
0.107851,0,0,0,18320,1.107917,cluster13
0.59425,6,1,0,3340,1.725683,cluster13
0.7648,2,0,1,17210,1.164117,cluster13
0.120167,1,1,1,2240,1.288617,cluster15
0.874367,3,3,1,11270,2.3647,cluster15
0.105799,0,0,0,18310,1.107083,cluster13
0.599066,6,1,0,3330,1.71795,cluster13
0.093367,1,1,1,2230,1.284383,cluster15
0.873902,3,3,1,11260,2.35482,cluster15
0.607182,4,0,1,23300,0.904383,cluster15
0.587801,6,1,0,3320,1.722217,cluster13
0.097767,1,1,1,2220,1.267567,cluster15
0.864086,3,3,1,11250,2.39492,cluster15
0.609983,4,0,1,23290,0.903833,cluster15
0.388484,6,1,0,3310,1.505067,cluster13
0.11305,1,1,1,2210,1.26065,cluster15
0.867569,3,3,1,11240,2.34777,cluster15
0.608,4,0,1,23280,0.90535,cluster15
0.871433,3,3,1,11230,2.37045,cluster15
0.6139,4,0,1,23270,0.905017,cluster15
1.5843,3,3,1,8300,3.85645,cluster13
0.875787,3,3,1,11220,2.36067,cluster15
0.616783,4,0,1,23260,0.905733,cluster15
1.58618,3,3,1,8290,3.854533,cluster13
0.870799,3,3,1,11210,2.3682,cluster15
0.625783,4,0,1,23250,0.90735,cluster15
1.59375,3,3,1,8280,3.862383,cluster13
0.631201,4,0,1,23240,1.059467,cluster15
1.57368,3,3,1,8270,3.8586,cluster13
0.622601,4,0,1,23230,1.06985,cluster15
1.57545,3,3,1,8260,3.871033,cluster13
0.624732,4,0,1,23220,1.06945,cluster15
1.56128,3,3,1,8250,3.859383,cluster13
0.621783,4,0,1,23210,1.074267,cluster15
1.58397,3,3,1,8240,3.858217,cluster13
1.58135,3,3,1,8230,3.860783,cluster13
1.55682,3,3,1,8220,3.860283,cluster13
0,3,0,1,17110,1.61775,cluster15
1.57337,3,3,1,8210,3.84905,cluster13
0,3,0,1,17100,1.60457,cluster15
0,3,0,1,17900,1.64195,cluster15
2.26688,0,3,1,13200,3.3522,cluster55
0,3,0,1,17800,1.63518,cluster15
2.18462,0,3,1,13190,3.395383,cluster55
0.334853,3,0,1,17700,1.67555,cluster15
1.92685,0,3,1,13180,3.461783,cluster55
0.671513,3,0,1,17600,1.71268,cluster15
1.7637,0,3,1,13170,3.323633,cluster13
0.081449,3,0,1,17500,1.1334,cluster15
2.06203,0,3,1,13160,3.581483,cluster13
0.091558,3,0,1,17400,1.13582,cluster15
1.93885,0,3,1,13150,3.460367,cluster13
0.08818,3,0,1,17300,1.13498,cluster15
0.883333,0,3,1,13140,2.463233,cluster13
0.07858,3,0,1,17200,1.14423,cluster15
0.63,0,3,1,13130,2.19985,cluster5
0.556749,0,3,1,13120,2.124083,cluster5
0,0,3,1,13110,1.338433,cluster5
0.27045,4,0,1,16300,0.746,cluster4
0.74062,3,0,1,17400,1.08727,cluster13
0.4698,4,0,1,16290,0.938683,cluster15
1.06157,3,0,1,17390,1.41062,cluster13
0.602486,4,0,1,16280,1.05992,cluster15
1.07995,3,0,1,17380,1.41725,cluster13
0.761784,4,0,1,16270,1.24165,cluster15
1.08105,3,0,1,17370,1.42258,cluster13
0.723203,4,0,1,16260,1.19532,cluster15
1.0796,3,0,1,17360,1.42183,cluster13
0.555636,4,0,1,16250,1.02012,cluster15
1.0721,3,0,1,17350,1.4196,cluster13
0.688747,4,0,1,16240,1.01348,cluster15
1.1039,3,0,1,17340,1.44712,cluster13
0.70595,4,0,1,16230,0.972617,cluster15
1.24198,3,0,1,17330,1.58645,cluster13
0.70835,4,0,1,16220,0.965133,cluster15
1.23795,3,0,1,17320,1.5721,cluster13
0,4,3,1,13300,1.4016,cluster5
0.727416,4,0,1,16210,0.9608,cluster15
1.21248,3,0,1,17310,1.56493,cluster13
0,4,3,1,13290,1.394567,cluster5
0,4,3,1,13280,1.396767,cluster5
0.444333,4,0,1,22300,1.2205,cluster13
0,4,3,1,13270,1.396317,cluster5
0.153717,4,0,1,22290,0.946383,cluster13
0,4,3,1,13260,1.409217,cluster5
0.10575,4,0,1,22280,0.876733,cluster13
0,4,3,1,13250,1.405083,cluster5
0.103816,4,0,1,22270,0.876283,cluster13
0.29455,3,3,1,7300,0.563917,cluster13
0,4,3,1,13240,1.398217,cluster5
0.100833,4,0,1,22260,0.875333,cluster13
0.290901,3,3,1,7290,0.572017,cluster13
0,4,3,1,13230,1.414283,cluster5
0.090066,4,0,1,22250,0.90785,cluster13
0.296983,3,3,1,7280,0.57815,cluster13
0,4,3,1,13220,1.43245,cluster5
0.100833,4,0,1,22240,0.873567,cluster13
0.303166,3,3,1,7270,0.574533,cluster13
0,4,3,1,13210,1.4658,cluster5
0.11135,4,0,1,22230,0.885333,cluster13
0.302633,3,3,1,7260,0.5706,cluster13
0,0,0,1,19300,0.973767,cluster5
1.07788,2,0,1,18200,2.028233,cluster15
0.108834,4,0,1,22220,0.872033,cluster13
0.347066,3,3,1,7250,0.558183,cluster13
0,0,0,1,19290,0.974183,cluster5
1.05383,2,0,1,18190,2.029067,cluster15
0.103333,4,0,1,22210,0.870017,cluster13
0.342816,3,3,1,7240,0.5546,cluster13
0,0,0,1,19280,0.974983,cluster5
1.04957,2,0,1,18180,2.018983,cluster15
0.34675,3,3,1,7230,0.559467,cluster13
0,0,0,1,19270,0.97515,cluster5
1.03637,2,0,1,18170,2.003267,cluster15
0.05415,6,2,0,4300,0.500033,cluster5
0.347116,3,3,1,7220,0.560133,cluster13
0.148883,1,1,1,3200,1.139433,cluster3
0,0,0,1,19260,0.976333,cluster5
1.00055,2,0,1,18160,1.98765,cluster15
0.111267,6,2,0,4290,0.47125,cluster5
0.246566,3,3,1,7210,0.756483,cluster13
0.103751,1,1,1,3190,1.1205,cluster3
0,0,0,1,19250,0.975483,cluster5
0.9525,2,0,1,18150,1.935817,cluster15
0.111433,6,2,0,4280,0.471583,cluster5
0.091634,1,1,1,3180,1.0861,cluster3
0,0,0,1,19240,0.976433,cluster5
0.684534,2,0,1,18140,1.623883,cluster15
0.316518,6,2,0,4270,0.678467,cluster5
0.075133,1,1,1,3170,1.053617,cluster3
0.709217,0,3,0,12200,2.3826,cluster15
0,0,0,1,19230,0.976067,cluster5
0.659035,2,0,1,18130,1.636217,cluster15
0.225667,6,2,0,4260,1.154367,cluster5
0.047267,1,1,1,3160,1.056617,cluster3
0.67285,0,3,0,12190,2.416867,cluster15
0,0,0,1,19220,0.976017,cluster5
0.648382,2,0,1,18120,1.640533,cluster15
0.240551,6,2,0,4250,1.219517,cluster5
0.031783,1,1,1,3150,1.056367,cluster3
0.7228,0,3,0,12180,2.193133,cluster4
0,0,0,1,19210,0.977267,cluster5
0.65735,2,0,1,18110,1.6326,cluster15
0.034433,6,2,0,4240,1.014983,cluster5
0.058517,1,1,1,3140,1.060567,cluster3
0.770651,0,3,0,12170,1.930633,cluster4
0,6,2,0,4230,1.30565,cluster5
0.046533,1,1,1,3130,1.06205,cluster3
0.768617,0,3,0,12160,1.9309,cluster4
0,6,2,0,4220,1.415967,cluster5
0.050266,1,1,1,3120,1.060733,cluster3
0.7502,0,3,0,12150,1.9202,cluster4
0.506046,0,3,0,12010,2.10043,cluster15
0.120765,6,2,0,4210,1.623433,cluster5
0.05415,1,1,1,3110,1.06365,cluster3
0.761584,0,3,0,12140,1.92055,cluster4
0.978301,0,3,0,12000,2.48208,cluster15
0.766434,0,3,0,12130,1.918867,cluster4
1.16079,0,3,0,11590,2.4542,cluster15
0.770383,0,3,0,12120,2.00205,cluster4
0.133091,5,0,1,22110,0.320867,cluster3
0.945891,0,3,0,11580,2.23357,cluster15
0.783516,0,3,0,12110,2.09055,cluster4
0.134419,5,0,1,22100,0.322567,cluster3
0.917271,0,3,0,11570,2.24622,cluster15
0.128436,5,0,1,22090,0.3228,cluster3
0.81295,0,3,0,11560,2.15628,cluster15
0.4949,3,0,1,18200,1.788467,cluster13
0.133067,5,0,1,22080,0.323133,cluster3
0.807146,0,3,0,11550,2.19213,cluster15
0.493316,3,0,1,18190,1.797283,cluster13
0.12364,5,0,1,22070,0.322067,cluster3
1.53598,0,3,0,11540,2.20328,cluster15
0.50235,3,0,1,18180,1.779817,cluster13
0.133217,5,0,1,22060,0.3261,cluster3
1.0454,0,3,0,11530,1.70457,cluster15
0.507666,3,0,1,18170,1.7882,cluster13
0.131199,5,0,1,22050,0.322283,cluster3
0.711833,0,3,0,11520,1.37505,cluster15
0.506483,3,0,1,18160,1.79625,cluster13
0.132616,5,0,1,22040,0.3216,cluster3
0.501883,3,0,1,18150,1.809317,cluster13
0.13104,5,0,1,22030,0.322117,cluster3
0.511384,3,0,1,18140,1.789933,cluster13
0.130754,5,0,1,22020,0.323417,cluster3
0.501301,3,0,1,18130,1.805783,cluster13
0.512367,3,0,1,18120,1.8399,cluster13
0.5063,3,0,1,18110,1.85525,cluster13
1.27438,4,3,1,12300,2.432217,cluster15
1.37632,4,3,1,12290,2.525883,cluster15
1.4195,4,3,1,12280,2.546433,cluster15
0,0,0,0,21290,1.24903,cluster3
1.42088,4,3,1,12270,2.546417,cluster15
0.0201,0,0,0,21280,1.3082,cluster3
1.63985,4,3,1,12260,2.8848,cluster15
0.01568,0,0,0,21270,1.32283,cluster3
1.65443,4,3,1,12250,2.955917,cluster15
0,0,0,0,21260,1.33412,cluster3
1.63913,4,3,1,12240,2.958117,cluster15
0,0,0,0,21250,1.37272,cluster3
1.63067,4,3,1,12230,2.951133,cluster15
0,2,3,1,8200,0.953,cluster5
0,0,0,0,21240,1.42178,cluster3
1.64583,4,3,1,12220,2.950617,cluster15
0,2,3,1,8190,0.943583,cluster5
0.876913,0,0,0,21230,1.50933,cluster3
1.67838,4,3,1,12210,2.937583,cluster15
0,2,3,1,8180,0.955483,cluster5
0.543201,0,0,0,21220,1.178,cluster3
0,2,3,1,8170,0.948717,cluster5
0.116215,0,0,0,21210,0.752033,cluster3
0.765934,2,0,1,17200,1.166717,cluster13
0.104034,0,0,0,18300,1.106567,cluster13
0,2,3,1,8160,0.940767,cluster5
0.120168,0,0,0,21200,0.753467,cluster3
0.767866,2,0,1,17190,1.171383,cluster13
0.105084,0,0,0,18290,1.106217,cluster13
0,2,3,1,8150,0.9516,cluster5
0.617001,2,0,1,17180,1.502817,cluster13
0.104384,0,0,0,18280,1.106567,cluster13
0,2,3,1,8140,0.9566,cluster5
0.303217,6,1,0,3300,1.3151,cluster13
0.60495,2,0,1,17170,1.58885,cluster13
0.12545,1,1,1,2200,1.25935,cluster15
0.1084,0,0,0,18270,1.106417,cluster13
0,2,3,1,8130,0.965833,cluster5
0.327984,6,1,0,3290,1.349117,cluster13
0.595917,2,0,1,17160,1.610633,cluster13
0.116766,1,1,1,2190,1.263033,cluster15
0.111483,0,0,0,18260,1.105833,cluster13
0,2,3,1,8120,0.966517,cluster5
0.292468,6,1,0,3280,1.313617,cluster13
0.587667,2,0,1,17150,1.596283,cluster13
0.118317,1,1,1,2180,1.261933,cluster15
0.129366,0,0,0,18250,1.1074,cluster13
0,2,3,1,8110,0.959217,cluster5
0.294533,6,1,0,3270,1.32955,cluster13
0.590783,2,0,1,17140,1.583133,cluster13
0.114999,1,1,1,2170,1.265383,cluster15
0.880269,3,3,1,11200,2.37232,cluster15
0.134433,0,0,0,18240,1.10845,cluster13
0.298133,6,1,0,3260,1.329283,cluster13
0.5983,2,0,1,17130,1.601517,cluster13
0.106284,1,1,1,2160,1.266,cluster15
0.877717,3,3,1,11190,2.39605,cluster15
0.143933,0,0,0,18230,1.11365,cluster13
0.302484,6,1,0,3250,1.3386,cluster13
0.736867,2,0,1,17120,1.729733,cluster13
0.407634,1,1,1,2150,1.552067,cluster15
0.886604,3,3,1,11180,2.42427,cluster15
0.1363,0,0,0,18220,1.112383,cluster13
0.32865,6,1,0,3240,1.4164,cluster13
0.9622,2,0,1,17110,1.95355,cluster13
0.508066,1,1,1,2140,1.612083,cluster15
0.897414,3,3,1,11170,2.55223,cluster15
0.145034,0,0,0,18210,1.10905,cluster13
0.32555,6,1,0,3230,1.478017,cluster13
0.379784,1,1,1,2130,1.4521,cluster15
0.980566,3,3,1,11160,2.0107,cluster15
0.615467,4,0,1,23200,1.0722,cluster15
0.398784,6,1,0,3220,0.976067,cluster13
0.175183,1,1,1,2120,1.2488,cluster15
0.940913,3,3,1,11150,2.07038,cluster15
0.61155,4,0,1,23190,1.0708,cluster15
0.394483,6,1,0,3210,0.821883,cluster13
0.176651,1,1,1,2110,1.246,cluster15
0.907333,3,3,1,11140,2.2406,cluster15
0.606283,4,0,1,23180,1.060417,cluster15
0.897899,3,3,1,11130,2.23215,cluster15
0.681167,4,0,1,23170,0.901983,cluster15
1.55655,3,3,1,8200,3.8604,cluster13
0.820337,3,3,1,11120,2.16307,cluster15
0.687265,4,0,1,23160,0.775583,cluster15
1.56603,3,3,1,8190,3.858183,cluster13
0.883447,3,3,1,11110,2.21873,cluster15
0.619783,4,0,1,23150,0.857333,cluster15
1.5757,3,3,1,8180,3.86625,cluster13
0.604617,4,0,1,23140,0.886567,cluster15
1.57573,3,3,1,8170,3.858817,cluster13
0.604866,4,0,1,23130,0.888083,cluster15
1.56457,3,3,1,8160,3.856967,cluster13
0.606399,4,0,1,23120,0.8889,cluster15
1.57331,3,3,1,8150,3.861283,cluster13
0.5912,4,0,1,23110,0.9368,cluster15
1.57007,3,3,1,8140,3.8564,cluster13
1.5889,3,3,1,8130,3.840317,cluster13
1.57172,3,3,1,8120,3.8587,cluster13
0.119513,3,0,1,17100,1.18673,cluster15
1.56258,3,3,1,8110,3.849567,cluster13
0.278723,3,0,1,17000,1.34002,cluster15
0.279653,2,0,1,16590,1.33703,cluster15
0,0,3,1,13100,1.3516,cluster5
0.289354,2,0,1,16580,1.33692,cluster15
0,0,3,1,13090,1.359283,cluster5
0.288277,2,0,1,16570,1.33607,cluster15
0,0,3,1,13080,1.329933,cluster5
0.284687,2,0,1,16560,1.34297,cluster15
0,0,3,1,13070,1.342,cluster5
0.542313,2,0,1,16550,1.57558,cluster15
0,0,3,1,13060,1.3553,cluster5
1.61792,2,0,1,16540,2.6994,cluster15
0,0,3,1,13050,1.346483,cluster5
1.63764,2,0,1,16530,2.70728,cluster15
0,0,3,1,13040,1.350317,cluster5
1.66007,2,0,1,16520,2.70167,cluster15
0,0,3,1,13030,1.365367,cluster5
0,0,3,1,13020,1.3591,cluster5
0,0,3,1,13010,1.379933,cluster5
1.00737,2,3,1,7200,1.456183,cluster13
0.979651,2,3,1,7190,1.418,cluster13
0.964634,2,3,1,7180,1.410317,cluster13
0.749084,4,0,1,16200,0.953933,cluster15
1.20753,3,0,1,17300,1.54865,cluster13
0.9086,2,3,1,7170,1.443083,cluster13
0.744032,4,0,1,16190,0.948933,cluster15
0.9125,3,0,1,17290,1.2478,cluster13
0.828967,2,3,1,7160,1.4607,cluster13
0.72195,4,0,1,16180,0.926517,cluster15
1.05875,3,0,1,17280,1.40273,cluster13
0.610967,2,3,1,7150,1.24515,cluster13
0.68385,4,0,1,16170,0.9981,cluster15
2.2038,3,0,1,17270,2.5658,cluster13
0.40435,2,3,1,7140,1.04165,cluster13
0.566681,4,0,1,16160,1.38463,cluster15
2.21572,3,0,1,17260,2.56007,cluster13
0.24405,2,3,1,7130,0.902183,cluster13
0.135001,5,2,0,4200,1.265367,cluster3
0.576554,4,0,1,16150,1.40332,cluster15
2.21846,3,0,1,17250,2.55973,cluster13
0.248633,2,3,1,7120,0.907633,cluster13
0.54295,5,2,0,4190,1.70315,cluster3
0.579253,4,0,1,16140,1.40472,cluster15
2.17873,3,0,1,17240,2.4901,cluster13
0.259216,2,3,1,7110,0.912133,cluster13
0.843934,5,2,0,4180,1.978217,cluster3
0.56582,4,0,1,16130,1.40927,cluster15
0.659283,3,0,1,17230,1.0231,cluster13
0.837583,5,2,0,4170,1.987767,cluster3
0.569434,4,0,1,16120,1.40115,cluster15
0.791262,3,0,1,17220,1.14073,cluster13
0,4,3,1,13200,1.489983,cluster5
0.163817,5,2,0,4160,1.33755,cluster3
0.568636,4,0,1,16110,1.39287,cluster15
0.83635,3,0,1,17210,1.19155,cluster13
0,4,3,1,13190,1.087733,cluster5
0.14115,5,2,0,4150,1.276633,cluster3
0,4,3,1,13180,1.086017,cluster5
0.137916,5,2,0,4140,1.27825,cluster3
0.101933,4,0,1,22200,0.887283,cluster13
0,4,3,1,13170,1.088917,cluster5
0.838499,5,2,0,4130,2.002483,cluster3
0.109933,4,0,1,22190,0.894983,cluster13
0,4,3,1,13160,1.098367,cluster5
0.853434,5,2,0,4120,2.005467,cluster3
0.102333,4,0,1,22180,0.882033,cluster13
0,4,3,1,13150,1.086583,cluster5
0.834484,5,2,0,4110,1.992617,cluster3
0.419516,4,0,1,22170,1.193433,cluster13
0.148367,3,3,1,7200,0.99655,cluster13
0,4,3,1,13140,1.085483,cluster5
0.450533,4,0,1,22160,1.229283,cluster13
0.167966,3,3,1,7190,1.002517,cluster13
0,4,3,1,13130,1.087967,cluster5
0.448784,4,0,1,22150,1.242567,cluster13
0.17855,3,3,1,7180,0.99165,cluster13
0,4,3,1,13120,1.084283,cluster5
0.245767,4,0,1,22140,1.056633,cluster13
0.175884,3,3,1,7170,1.023217,cluster13
0,4,3,1,13110,1.09565,cluster5
0.099183,4,0,1,22130,0.906,cluster13
0.1512,3,3,1,7160,0.999083,cluster13
0,0,0,1,19200,0.97545,cluster5
0.584983,2,0,1,18100,1.703133,cluster15
0.100383,4,0,1,22120,0.923183,cluster13
0.149083,3,3,1,7150,1.019233,cluster13
0,0,0,1,19190,0.975433,cluster5
0.5563,2,0,1,18090,1.745933,cluster15
0.101917,4,0,1,22110,0.9765,cluster13
0.1565,3,3,1,7140,1.001667,cluster13
0,0,0,1,19180,0.97735,cluster5
0.564767,2,0,1,18080,1.741667,cluster15
0.180151,3,3,1,7130,1.026533,cluster13
0,0,0,1,19170,0.979017,cluster5
0.574616,2,0,1,18070,1.738267,cluster15
0.175299,6,2,0,4200,1.66675,cluster5
0.175585,3,3,1,7120,1.038767,cluster13
0.049483,1,1,1,3100,1.06905,cluster3
0,0,0,1,19160,0.97555,cluster5
0.575749,2,0,1,18060,1.729083,cluster15
0.174066,6,2,0,4190,1.6347,cluster5
0.172483,3,3,1,7110,1.026783,cluster13
0.0527,1,1,1,3090,1.065367,cluster3
0,0,0,1,19150,0.97635,cluster5
0.624117,2,0,1,18050,1.718133,cluster15
0.165867,6,2,0,4180,1.665617,cluster5
0.052766,1,1,1,3080,1.06465,cluster3
0,0,0,1,19140,0.978283,cluster5
0.62465,2,0,1,18040,1.718483,cluster15
0.7096,6,2,0,4170,2.203583,cluster39
0.058983,1,1,1,3070,1.064783,cluster3
0.764783,0,3,0,12100,2.093467,cluster4
0,0,0,1,19130,0.976033,cluster5
0.622417,2,0,1,18030,1.717017,cluster15
1.43443,6,2,0,4160,3.07815,cluster39
0.03895,1,1,1,3060,1.06735,cluster3
0.753,0,3,0,12090,2.088,cluster4
0,0,0,1,19120,0.979683,cluster5
0.623016,2,0,1,18020,1.712333,cluster15
0.984468,6,2,0,4150,2.613617,cluster39
0.031232,1,1,1,3050,1.09675,cluster3
0.766982,0,3,0,12080,1.939183,cluster4
0,0,0,1,19110,0.978517,cluster5
0.62215,2,0,1,18010,1.708433,cluster15
0.6536,6,2,0,4140,2.2883,cluster39
0.03035,1,1,1,3040,1.160533,cluster3
0.761967,0,3,0,12070,1.926283,cluster4
0.143215,6,2,0,4130,1.816433,cluster5
0.030583,1,1,1,3030,1.16035,cluster3
0.796184,0,3,0,12060,1.96625,cluster4
0.107916,6,2,0,4120,1.764,cluster5
0.024466,1,1,1,3020,1.161983,cluster3
0.49685,0,3,0,12050,1.64735,cluster15
0.64937,0,3,0,11510,1.31428,cluster15
0.108634,6,2,0,4110,1.790217,cluster5
0.018484,1,1,1,3010,1.164717,cluster3
0.436651,0,3,0,12040,1.613717,cluster15
0.516808,0,3,0,11500,1.18887,cluster13
0.24225,0,3,0,12030,1.414283,cluster15
0.509837,0,3,0,11490,1.18942,cluster13
0.246883,0,3,0,12020,1.4138,cluster15
0.129321,5,0,1,22010,0.322967,cluster3
0.616817,0,3,0,11480,1.19195,cluster13
0.260966,0,3,0,12010,1.426033,cluster15
0.134116,5,0,1,22000,0.3226,cluster3
0.761467,0,3,0,11470,1.19885,cluster13
0.132666,5,0,1,21590,0.321817,cluster3
0.465102,0,3,0,11460,0.88325,cluster13
0.600699,3,0,1,18100,1.639533,cluster13
0.127708,5,0,1,21580,0.3228,cluster3
0.421234,0,3,0,11450,0.86625,cluster13
0.597184,3,0,1,18090,1.483967,cluster13
0.038167,5,0,1,21570,0.324133,cluster3
0.426207,0,3,0,11440,0.868633,cluster13
0.591317,3,0,1,18080,1.482533,cluster13
0.02669,5,0,1,21560,0.3698,cluster3
0.441616,0,3,0,11430,0.867833,cluster13
0.599916,3,0,1,18070,1.481883,cluster13
0.184336,5,0,1,21550,0.4561,cluster3
0.464433,0,3,0,11420,0.869667,cluster13
0.622316,3,0,1,18060,1.482817,cluster13
0.16702,5,0,1,21540,0.4598,cluster3
0.613134,3,0,1,18050,1.4908,cluster13
0.110817,5,0,1,21530,0.405367,cluster3
0.606467,3,0,1,18040,1.498617,cluster13
0.124518,5,0,1,21520,0.427417,cluster3
0.605383,3,0,1,18030,1.4971,cluster13
0.605118,3,0,1,18020,1.4887,cluster13
0.584633,3,0,1,18010,1.54175,cluster13
0,5,1,1,3200,1.070533,cluster5
0,5,1,1,3190,1.07135,cluster5
0,5,1,1,3180,1.065917,cluster5
0,5,1,1,3170,1.0713,cluster5
1.6261,4,3,1,12200,2.961167,cluster15
0,5,1,1,3160,1.047033,cluster5
1.68637,4,3,1,12190,2.947183,cluster15
0,5,1,1,3150,1.045133,cluster5
1.65585,4,3,1,12180,2.992983,cluster15
0.119566,0,0,0,21190,0.753617,cluster3
0,5,1,1,3140,1.046317,cluster5
1.54848,4,3,1,12170,2.8628,cluster15
0.112533,0,0,0,21180,0.752683,cluster3
0,5,1,1,3130,1.051,cluster5
1.48782,4,3,1,12160,2.7663,cluster15
0.107366,0,0,0,21170,0.754783,cluster3
0,5,1,1,3120,1.05555,cluster5
1.43062,4,3,1,12150,2.7741,cluster15
0.110617,0,0,0,21160,0.75875,cluster3
0,5,1,1,3110,1.058933,cluster5
1.4415,4,3,1,12140,2.7676,cluster15
0.256734,0,0,0,21150,0.7659,cluster3
1.42438,4,3,1,12130,2.67315,cluster15
0,2,3,1,8100,0.983517,cluster5
0.37655,0,0,0,21140,0.753817,cluster3
1.4271,4,3,1,12120,2.5685,cluster15
0,2,3,1,8090,1.00275,cluster5
0.027251,0,0,0,21130,0.4047,cluster3
1.39572,4,3,1,12110,2.545683,cluster15
0,2,3,1,8080,1.039783,cluster5
0.027383,0,0,0,21120,0.402933,cluster5
0.039083,2,3,1,8070,0.943183,cluster5
0.027883,0,0,0,21110,0.40215,cluster3
0.962867,2,0,1,17100,1.968333,cluster13
0.1331,0,0,0,18200,1.114117,cluster13
0.11475,2,3,1,8060,0.568317,cluster5
0.022218,0,0,0,21100,0.401567,cluster3
0.943884,2,0,1,17900,1.941767,cluster13
0.127467,0,0,0,18190,1.109933,cluster13
0.115768,2,3,1,8050,0.571267,cluster5
0.724834,2,0,1,17800,1.718733,cluster13
0.14975,0,0,0,18180,1.104567,cluster13
0.110867,2,3,1,8040,0.56975,cluster5
0.387351,6,1,0,3200,0.814717,cluster13
0.6857,2,0,1,17700,1.486867,cluster13
0.177533,1,1,1,2100,1.244867,cluster15
0.1861,0,0,0,18170,1.095833,cluster13
0.111732,2,3,1,8030,0.577133,cluster5
0.5253,6,1,0,3190,0.957583,cluster13
0.672284,2,0,1,17600,1.506717,cluster13
0.177316,1,1,1,2090,1.24535,cluster15
0.179934,0,0,0,18160,1.090517,cluster13
0.117184,2,3,1,8020,0.57615,cluster5
0.430299,6,1,0,3180,0.851183,cluster13
0.679349,2,0,1,17500,1.424033,cluster13
0.1391,1,1,1,2080,1.678217,cluster15
0.197884,0,0,0,18150,0.979417,cluster13
0.101549,2,3,1,8010,0.577383,cluster5
0.44795,6,1,0,3170,0.86755,cluster13
0.694,2,0,1,17400,1.382467,cluster13
0.00935,1,1,1,2070,1.666067,cluster15
0.906097,3,3,1,11100,2.25133,cluster15
0.090384,0,0,0,18140,1.261567,cluster13
0.461999,6,1,0,3160,0.839967,cluster13
0.699334,2,0,1,17300,1.406883,cluster13
0.0125,1,1,1,2060,1.662917,cluster15
0.8714,3,3,1,11090,2.2571,cluster15
0.026116,0,0,0,18130,1.448233,cluster13
0.585417,6,1,0,3150,0.80605,cluster13
0.696383,2,0,1,17200,1.39315,cluster13
0.015684,1,1,1,2050,1.6741,cluster15
0.887416,3,3,1,11080,2.13785,cluster15
0.031751,0,0,0,18120,1.4252,cluster13
0.6428,6,1,0,3140,0.873633,cluster13
0.692385,2,0,1,17100,1.409917,cluster13
0.015167,1,1,1,2040,1.66335,cluster15
0.90662,3,3,1,11070,2.14017,cluster15
0.030933,0,0,0,18110,1.44145,cluster13
0.484283,6,1,0,3130,0.73,cluster13
0.005317,1,1,1,2030,1.687417,cluster15
0.904449,3,3,1,11060,2.13755,cluster15
0.421134,4,0,1,23100,1.2785,cluster15
0.615184,6,1,0,3120,0.83125,cluster13
0,1,1,1,2020,1.675567,cluster15
0.908866,3,3,1,11050,1.97095,cluster15
0.437032,4,0,1,23090,1.2913,cluster15
0.719884,6,1,0,3110,0.9753,cluster13
0.010567,1,1,1,2010,1.6811,cluster15
0.898903,3,3,1,11040,1.98607,cluster15
0.444467,4,0,1,23080,1.285667,cluster15
0.893546,3,3,1,11030,1.98253,cluster15
0.438416,4,0,1,23070,1.26955,cluster15
1.56847,3,3,1,8100,4.032433,cluster13
0.91705,3,3,1,11020,1.98165,cluster15
0.435167,4,0,1,23060,1.266133,cluster15
2.24067,3,3,1,8090,7.563833,cluster13
0.8979,3,3,1,11010,1.96895,cluster15
0.433483,4,0,1,23050,1.275767,cluster15
2.43585,3,3,1,8080,7.37415,cluster13
0.440883,4,0,1,23040,1.277583,cluster15
1.97762,3,3,1,8070,4.210583,cluster13
0.435816,4,0,1,23030,1.2791,cluster15
1.95812,3,3,1,8060,4.1903,cluster13
0.438968,4,0,1,23020,1.2907,cluster15
1.8569,3,3,1,8050,4.0871,cluster13
0.435983,4,0,1,23010,1.28975,cluster15
1.8847,3,3,1,8040,5.30545,cluster13
1.83532,3,3,1,8030,5.670467,cluster13
2.1747,3,3,1,8020,7.51095,cluster13
